# NEAD 1.0 UTF-8
# [METADATA]
# doi = 10.22008/FK2/VVXGUT
# reference = Steffen, K.; Vandecrux, B.; Houtz, D.; Abdalati, W.; Bayou, N.; Box, J.E.; Colgan, W.T.; Espona Pernas, L.; Griessinger, N.; Haas-Artho, D.; Heilig, A.; Hubert, A.; Iosifescu Enescu, I.; Johnson-Amin, N.; Karlsson, N.B.; Kurup Buchholz, R.; McGrath, D.; Cullen, N.J.; Naderpour, R.; Molotch, N.P.; Pedersen, A.Ø.; Perren, B.; Philipps, T.; Plattner, G.-K.; Proksch, M.; Revheim, M.K.; Særrelse, M.; Schneebli, M.; Sampson, K.; Starkweather, S.; Steffen, S.; Stroeve, J.; Watler, B.; Winton, Ø.A.; Zwally, J.; Ahlstrøm, A., 2022, "GC-Net Level 1 historical automated weather station data", https://doi.org/10.22008/FK2/VVXGUT, GEUS Dataverse
# station_id = 107282
# station_name = SMS1
# srid = EPSG:4326
# geometry = POINTZ (-49.8017 69.4822 822)
# nodata = 
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# dataset_description = Vandecrux, B., Box, J. E., Ahlstrøm, A. P., Andersen, S. B., Bayou, N., Colgan, W. T., Cullen, N. J., Fausto, R. S., Haas-Artho, D., Heilig, A., Houtz, D. A., How, P., Iosifescu Enescu, I., Karlsson, N. B., Kurup Buchholz, R., Mankoff, K. D., McGrath, D., Molotch, N. P., Perren, B., Revheim, M. K., Rutishauser, A., Sampson, K., Schneebeli, M., Starkweather, S., Steffen, S., Weber, J., Wright, P. J., Zwally, H. J., and Steffen, K.: The historical Greenland Climate Network (GC-Net) curated and augmented level-1 dataset, Earth Syst. Sci. Data, 15, 5467–5489, https://doi.org/10.5194/essd-15-5467-2023, 2023. 
# averaging = daily
# 
# [FIELDS]
# fields = timestamp,TA1,TA2,RH1,VW1,DW1,HW1,V,HS1,SZA,SAA,RH1_cor,latitude,longitude,elevation
# add_value = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# scale_factor = 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
# units = time,DegreesC,DegreesC,%/100,m/s,Degrees,m,V,m,Degrees,Degrees,%/100,degN,degE,m a.s.l.
# display_description = timestamp_iso,air_temperature_1,air_temperature_2,relative_humidity_1,wind_speed_1,wind_from_direction_1,height_wind_sensor_1,battery_voltage,surface_height_1,solar_zenith_angle,solar_azimuth_angle,relative_humidity_1_cor,latitude,longitude,elevation
# database_fields = timestamp_iso,airtemp1,airtemp2,rh1,windspeed1,winddir1,hw1,battvolt,hs1,solar_zenith_angle,solar_azimuth_angle,rh1_cor,lat,lon,elev
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real,real,real,int
# 
# [DATA]
# 
# 
2002-01-01 00:00:00+00:00,-16.41,-16.58,80.28,7.17,,2.77,,-0.04,112.31,177.15,94.14,69.4822,-49.8017,822
2002-01-02 00:00:00+00:00,-19.15,-19.67,80.03,5.01,148.60,2.81,,-0.08,112.79,182.70,96.29,69.4822,-49.8017,822
2002-01-03 00:00:00+00:00,-22.53,-22.75,70.56,10.68,32.72,2.77,,-0.04,112.69,182.70,87.89,69.4822,-49.8017,822
2002-01-04 00:00:00+00:00,-15.98,-15.98,75.64,11.07,11.25,2.77,,-0.04,112.59,182.70,88.18,69.4822,-49.8017,822
2002-01-05 00:00:00+00:00,-6.44,-6.72,66.03,12.91,139.90,2.79,,-0.06,112.48,182.70,70.35,69.4822,-49.8017,822
2002-01-06 00:00:00+00:00,-12.31,-12.71,71.75,8.32,127.40,2.80,,-0.07,112.36,182.70,80.91,69.4822,-49.8017,822
2002-01-07 00:00:00+00:00,-17.97,-18.48,81.56,10.25,219.10,2.75,,-0.02,112.23,182.70,97.13,69.4822,-49.8017,822
2002-01-08 00:00:00+00:00,-15.26,-15.56,81.13,10.69,1.09,2.77,,-0.04,112.10,182.70,94.11,69.4822,-49.8017,822
2002-01-09 00:00:00+00:00,-16.45,-16.68,81.77,13.04,19.06,2.77,,-0.04,111.96,182.70,95.93,69.4822,-49.8017,822
2002-01-10 00:00:00+00:00,-4.92,-4.98,80.26,14.32,121.20,2.78,,-0.05,111.81,182.70,84.34,69.4822,-49.8017,822
2002-01-11 00:00:00+00:00,-5.08,-5.41,73.24,12.18,125.90,2.77,,-0.04,111.65,182.70,77.04,69.4822,-49.8017,822
2002-01-12 00:00:00+00:00,-5.18,-5.33,72.63,14.08,5.58,2.76,,-0.02,111.49,182.70,76.37,69.4822,-49.8017,822
2002-01-13 00:00:00+00:00,-4.05,-4.25,65.87,15.62,18.12,2.76,,-0.03,111.32,182.70,68.54,69.4822,-49.8017,822
2002-01-14 00:00:00+00:00,-4.87,-5.09,67.73,15.28,2.00,2.76,,-0.03,111.14,182.70,70.95,69.4822,-49.8017,822
2002-01-15 00:00:00+00:00,-4.56,-4.82,56.20,13.39,56.45,2.75,,-0.02,110.96,182.70,58.80,69.4822,-49.8017,822
2002-01-16 00:00:00+00:00,-9.61,-9.97,60.79,11.30,2.39,2.76,,-0.03,110.77,182.70,66.68,69.4822,-49.8017,822
2002-01-17 00:00:00+00:00,-10.99,-11.40,57.51,9.24,6.75,2.78,,-0.04,110.57,182.70,64.21,69.4822,-49.8017,822
2002-01-18 00:00:00+00:00,-17.46,-17.92,63.09,7.68,0.52,2.78,,-0.05,110.37,182.70,74.88,69.4822,-49.8017,822
