# NEAD 1.0 UTF-8
# [METADATA]
# doi = 10.22008/FK2/VVXGUT
# reference = Steffen, K.; Vandecrux, B.; Houtz, D.; Abdalati, W.; Bayou, N.; Box, J.E.; Colgan, W.T.; Espona Pernas, L.; Griessinger, N.; Haas-Artho, D.; Heilig, A.; Hubert, A.; Iosifescu Enescu, I.; Johnson-Amin, N.; Karlsson, N.B.; Kurup Buchholz, R.; McGrath, D.; Cullen, N.J.; Naderpour, R.; Molotch, N.P.; Pedersen, A.Ø.; Perren, B.; Philipps, T.; Plattner, G.-K.; Proksch, M.; Revheim, M.K.; Særrelse, M.; Schneebli, M.; Sampson, K.; Starkweather, S.; Steffen, S.; Stroeve, J.; Watler, B.; Winton, Ø.A.; Zwally, J.; Ahlstrøm, A., 2022, "GC-Net Level 1 historical automated weather station data", https://doi.org/10.22008/FK2/VVXGUT, GEUS Dataverse
# station_name = JAR3
# srid = EPSG:4326
# geometry = POINTZ (-50.3100 69.3944 323)
# nodata = 
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# dataset_description = Vandecrux, B., Box, J. E., Ahlstrøm, A. P., Andersen, S. B., Bayou, N., Colgan, W. T., Cullen, N. J., Fausto, R. S., Haas-Artho, D., Heilig, A., Houtz, D. A., How, P., Iosifescu Enescu, I., Karlsson, N. B., Kurup Buchholz, R., Mankoff, K. D., McGrath, D., Molotch, N. P., Perren, B., Revheim, M. K., Rutishauser, A., Sampson, K., Schneebeli, M., Starkweather, S., Steffen, S., Weber, J., Wright, P. J., Zwally, H. J., and Steffen, K.: The historical Greenland Climate Network (GC-Net) curated and augmented level-1 dataset, Earth Syst. Sci. Data, 15, 5467–5489, https://doi.org/10.5194/essd-15-5467-2023, 2023. 
# averaging = daily
# 
# [FIELDS]
# fields = timestamp,ISWR,OSWR,NR,TA1,TA2,TA3,TA4,RH1,RH2,VW1,VW2,DW1,DW2,P,HS1,HS2,V,TA5,HW1,HW2,TS1,TS2,TS3,TS4,TS5,TS6,TS7,TS8,TS9,TS10,P_adj_flag,NR_cor,HS_combined,SHF,LHF,TA2m,RH2m,VW10m,SZA,SAA,Alb,RH1_cor,Q1,RH2_cor,Q2,latitude,longitude,elevation
# add_value = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# scale_factor = 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
# units = time,W/m^2,W/m^2,W/m^2,DegreesC,DegreesC,DegreesC,DegreesC,%/100,%/100,m/s,m/s,Degrees,Degrees,mbar,m,m,V,DegreesC,m,m,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,-,W/m^2,m,W/m^2,W/m^2,DegreesC,%/100,m/s,Degrees,Degrees,-,%/100,g/kg,%/100,g/kg,degN,degE,m a.s.l.
# display_description = timestamp_iso,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_2,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_2,wind_from_direction_1,wind_from_direction_2,air_pressure,surface_height_1,surface_height_2,battery_voltage,ref_temperature,height_wind_sensor_1,height_wind_sensor_2,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,air_pressure_adj_flag,net_radiation_corrected,surface_height_combined,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,specific_humidity_1,relative_humidity_2_cor,specific_humidity_2,latitude,longitude,elevation
# database_fields = timestamp_iso,swin,swout,netrad,airtemp1,airtemp2,airtemp_cs500air1,airtemp_cs500air2,rh1,rh2,windspeed1,windspeed2,winddir1,winddir2,pressure,hs1,hs2,battvolt,reftemp,hw1,hw2,ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ts9,ts10,pressure_adj_flag,netrad_cor,sh_c,shf,lhf,airtemp_2m,rh_2m,windspeed_10m,solar_zenith_angle,solar_azimuth_angle,alb,rh1_cor,q1,rh2_cor,q2,lat,lon,elev
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,int,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,int
# 
# [DATA]
# 
# 
2000-05-28 00:00:00+00:00,234.49,162.00,0.24,1.87,1.78,2.75,2.40,88.11,90.83,0.52,0.54,,,,-0.06,,12.19,,0.06,,,,,,,,,,,,0,0.39,-0.06,,,,,,59.36,234.69,0.72,88.21,,90.93,,69.394400,-50.310000,323.00
2000-05-29 00:00:00+00:00,266.00,192.65,2.92,-0.75,-0.72,-0.18,-0.24,96.71,97.26,1.69,1.92,,165.80,,-0.07,,13.82,,0.07,,,,,,,,,,,,0,3.07,-0.07,,,,,,68.49,182.19,,97.61,,98.22,,69.394400,-50.310000,323.00
2000-05-30 00:00:00+00:00,228.81,208.20,-0.25,-2.72,-2.70,-2.35,-2.42,101.67,102.66,1.91,2.19,40.60,156.70,,-0.04,,13.84,,0.04,,,,,,,,,,,,0,-0.25,-0.04,,,,,,68.33,182.19,,104.38,,105.37,,69.394400,-50.310000,323.00
2000-05-31 00:00:00+00:00,321.28,278.86,-0.37,-3.53,-3.41,-2.92,-2.84,88.67,88.62,2.13,2.43,102.20,158.30,,-0.05,,13.87,,0.05,,,,,,,,,,,,0,-0.35,-0.05,,,,,,68.19,182.19,,91.85,,91.70,,69.394400,-50.310000,323.00
2000-06-01 00:00:00+00:00,394.05,340.81,-2.32,-5.23,-4.90,-4.46,-4.21,74.62,72.20,2.30,2.68,127.80,117.70,,-0.06,,13.84,,0.06,,,,,,,,,,,,0,-2.31,-0.06,,,,,,68.05,182.19,,78.73,,75.91,,69.394400,-50.310000,323.00
2000-06-02 00:00:00+00:00,233.89,195.48,-1.89,-4.50,-3.85,-3.76,-3.18,80.30,77.64,1.72,2.01,258.00,46.70,,-0.06,,13.94,,0.06,,,,,,,,,,,,0,-1.89,-0.06,,,,,,67.91,182.19,,84.13,,80.84,,69.394400,-50.310000,323.00
2000-06-03 00:00:00+00:00,325.02,257.78,0.74,-1.87,-1.46,-1.40,-1.01,86.38,84.03,2.81,3.20,,162.60,,-0.06,,13.89,,0.06,,,,,,,,,,,,0,0.85,-0.06,,,,,,67.78,182.19,,88.33,,85.64,,69.394400,-50.310000,323.00
2000-06-04 00:00:00+00:00,357.62,247.18,2.79,1.90,2.58,2.36,3.01,81.99,79.90,3.35,3.94,37.80,171.70,,-0.09,,13.80,,0.09,,,,,,,,,,,,0,3.06,-0.09,,,,,,67.66,182.19,,82.42,,80.14,,69.394400,-50.310000,323.00
2000-06-05 00:00:00+00:00,352.38,216.73,6.80,4.96,5.78,5.41,6.18,74.37,72.31,3.37,4.16,80.20,59.00,,-0.14,,13.66,,0.14,,,,,,,,,,,,0,7.22,-0.14,,,,,,67.55,182.19,,74.37,,72.31,,69.394400,-50.310000,323.00
2000-06-06 00:00:00+00:00,340.48,204.21,6.15,4.60,5.25,5.02,5.63,75.24,73.70,3.37,3.96,93.90,54.50,972.85,-0.18,,13.57,,0.18,,,,,,,,,,,,0,6.54,-0.18,,,,,,67.44,182.19,,75.24,4.10,73.70,4.20,69.394400,-50.310000,323.00
2000-06-07 00:00:00+00:00,389.89,218.22,8.25,4.32,4.83,4.71,5.18,76.20,75.07,3.85,4.53,127.20,51.00,977.11,-0.22,,13.76,,0.22,,,,,,,,,,,,0,8.81,-0.22,,,,,,67.34,182.19,,76.20,4.05,75.07,4.13,69.394400,-50.310000,323.00
2000-06-08 00:00:00+00:00,387.28,204.03,10.24,3.82,4.27,4.29,4.67,76.39,75.34,3.40,3.95,109.00,52.50,977.09,-0.26,,13.73,,0.26,,,,,,,,,,,,0,10.90,-0.26,,,,,,67.25,182.19,,76.39,3.92,75.34,3.99,69.394400,-50.310000,323.00
2000-06-09 00:00:00+00:00,403.49,211.40,9.90,3.75,4.14,4.17,4.51,75.63,74.68,3.86,4.48,179.20,46.50,972.33,-0.29,,13.81,,0.29,,,,,,,,,,,,0,10.56,-0.29,,,,,,67.16,182.19,,75.63,3.88,74.68,3.94,69.394400,-50.310000,323.00
2000-06-10 00:00:00+00:00,389.96,212.93,8.54,3.56,3.97,4.24,4.54,77.02,76.30,2.65,3.05,95.90,56.60,976.00,-0.33,,13.61,,0.33,,,,,,,,,,,,0,9.06,-0.33,,,,,,67.08,182.19,,77.02,3.88,76.30,3.96,69.394400,-50.310000,323.00
2000-06-11 00:00:00+00:00,405.03,234.16,7.16,2.18,2.52,2.86,3.08,74.04,73.14,2.55,2.95,114.40,124.20,971.02,-0.36,,13.73,,0.36,,,,,,,,,,,,0,7.65,-0.36,,,,,,67.01,182.19,,74.04,3.42,73.14,3.47,69.394400,-50.310000,323.00
