# NEAD 1.0 UTF-8
# [METADATA]
# doi = https://doi.org/10.16904/envidat.1
# reference = "Steffen, K. (2020). Greenland Climate Network (GC-Net) Data. EnviDat. doi: doi:10.16904/envidat.1"
# station_id = 107282
# station_name = GC-NET station SMS5
# srid = EPSG:4326
# geometry = POINTZ ()
# nodata = 
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# 
# [FIELDS]
# fields = timestamp,TA1,TA2,RH1,VW1,VW1_max,DW1,HW1,V
# units = time,Degrees C,Degrees C,%,m/s,m/s,Degrees,m,V
# display_description = timestamp,TA1,TA2,RH1,VW1,VW1_max,DW1,HW1,V
# database_fields = timestamp,TA1,TA2,RH1,VW1,VW1_max,DW1,HW1,V
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
# 
2002-09-20 12:00:00+00:00,0.87,0.74,67.19,10.71,13.03,100.70,3.60,13.83
2002-09-20 13:00:00+00:00,1.63,1.68,66.40,9.84,12.49,103.60,3.59,13.73
2002-09-20 14:00:00+00:00,2.29,2.46,66.20,9.96,12.42,108.30,3.59,13.64
2002-09-20 15:00:00+00:00,2.67,2.79,68.66,9.32,12.20,108.70,3.59,13.76
2002-09-20 16:00:00+00:00,3.00,3.11,68.96,8.56,10.34,113.50,3.59,13.74
2002-09-20 17:00:00+00:00,3.41,3.55,67.89,8.15,10.10,109.20,3.59,13.73
2002-09-20 18:00:00+00:00,3.59,3.66,69.59,8.01,9.46,98.80,3.58,13.84
2002-09-20 19:00:00+00:00,3.74,3.73,70.70,7.89,9.53,99.40,3.58,13.64
2002-09-20 20:00:00+00:00,3.83,3.71,69.11,7.99,9.65,95.20,3.58,13.64
2002-09-20 21:00:00+00:00,3.72,3.65,68.34,7.64,9.79,95.90,3.58,15.02
2002-09-20 22:00:00+00:00,3.57,3.36,68.61,8.41,10.68,96.20,3.58,13.48
2002-09-20 23:00:00+00:00,3.33,3.04,68.92,9.05,12.24,103.40,3.59,13.40
2002-09-21 00:00:00+00:00,3.09,2.88,67.77,10.12,12.75,98.20,3.59,13.35
2002-09-21 01:00:00+00:00,3.00,2.82,67.51,10.68,13.98,102.10,3.59,13.29
2002-09-21 02:00:00+00:00,2.85,2.66,67.03,10.82,13.54,102.00,3.59,13.25
2002-09-21 03:00:00+00:00,2.63,2.41,69.25,9.50,11.71,101.70,3.59,13.22
2002-09-21 04:00:00+00:00,2.74,2.58,67.77,9.48,11.37,102.60,3.59,13.19
2002-09-21 05:00:00+00:00,2.54,2.37,69.10,9.66,11.86,106.70,3.59,13.17
2002-09-21 06:00:00+00:00,2.37,2.18,69.77,8.96,11.21,103.50,3.59,13.15
2002-09-21 07:00:00+00:00,2.71,2.56,67.07,9.64,12.58,97.20,3.59,13.15
2002-09-21 08:00:00+00:00,2.78,2.65,67.24,8.39,11.27,95.80,3.59,13.13
2002-09-21 09:00:00+00:00,2.31,2.06,71.80,6.89,8.32,85.80,3.59,13.13
2002-09-21 10:00:00+00:00,2.60,2.46,72.00,7.08,8.96,89.60,3.59,13.14
2002-09-21 11:00:00+00:00,3.20,3.17,74.00,7.64,9.38,100.00,3.59,13.33
2002-09-21 12:00:00+00:00,3.89,3.91,73.90,7.81,9.82,105.70,3.58,13.68
2002-09-21 13:00:00+00:00,4.21,4.24,74.20,8.02,9.22,115.20,3.58,13.82
2002-09-21 14:00:00+00:00,4.32,4.31,73.80,7.24,9.83,113.00,3.58,13.81
2002-09-21 15:00:00+00:00,5.17,5.32,68.28,10.07,12.32,117.50,3.58,13.70
2002-09-21 16:00:00+00:00,4.80,4.74,71.60,9.62,12.34,115.50,3.58,13.63
2002-09-21 17:00:00+00:00,5.20,5.23,63.59,9.27,14.05,118.50,3.58,13.92
2002-09-21 18:00:00+00:00,4.84,4.70,63.96,8.92,12.11,107.90,3.58,13.95
2002-09-21 19:00:00+00:00,4.67,4.55,61.33,9.71,11.92,114.50,3.58,14.22
2002-09-21 20:00:00+00:00,4.30,3.98,63.07,10.05,12.71,115.40,3.59,13.66
2002-09-21 21:00:00+00:00,3.93,3.69,62.07,11.12,14.09,111.80,3.59,14.10
2002-09-21 22:00:00+00:00,3.44,3.12,62.65,11.83,14.40,112.00,3.59,13.43
2002-09-21 23:00:00+00:00,2.86,2.53,63.93,11.20,13.70,108.20,3.59,13.37
2002-09-22 00:00:00+00:00,2.60,2.35,63.43,10.74,13.15,111.00,3.59,13.31
2002-09-22 01:00:00+00:00,2.49,2.24,62.25,11.95,15.63,116.30,3.60,13.27
2002-09-22 02:00:00+00:00,2.60,2.45,57.97,12.61,17.44,114.70,3.60,13.23
2002-09-22 03:00:00+00:00,1.75,1.51,61.18,14.40,16.67,106.90,3.59,13.19
2002-09-22 04:00:00+00:00,1.37,1.14,61.71,12.75,14.88,105.50,3.60,13.17
2002-09-22 05:00:00+00:00,1.03,0.82,60.99,11.69,14.46,104.40,3.60,13.17
2002-09-22 06:00:00+00:00,0.64,0.44,60.50,11.77,13.79,104.10,3.60,13.14
2002-09-22 07:00:00+00:00,0.52,0.34,60.31,11.88,13.97,110.60,3.61,13.13
2002-09-22 08:00:00+00:00,0.55,0.41,60.08,11.54,13.80,113.20,3.61,13.12
2002-09-22 09:00:00+00:00,0.21,0.06,62.11,11.09,12.82,109.60,3.61,13.11
2002-09-22 10:00:00+00:00,-0.19,-0.31,63.13,10.91,13.31,101.40,3.61,13.28
2002-09-22 11:00:00+00:00,-0.11,-0.15,62.14,9.60,11.90,108.40,3.61,13.71
2002-09-22 12:00:00+00:00,-0.11,-0.19,63.60,9.66,11.42,110.30,3.61,13.79
2002-09-22 13:00:00+00:00,0.20,0.12,63.84,9.65,11.88,101.40,3.61,13.83
2002-09-22 14:00:00+00:00,0.62,0.64,63.83,10.21,12.34,100.80,3.61,13.87
2002-09-22 15:00:00+00:00,1.08,1.15,65.07,10.03,12.54,101.20,3.60,13.87
2002-09-22 16:00:00+00:00,1.51,1.60,64.93,9.83,12.00,101.90,3.60,13.86
2002-09-22 17:00:00+00:00,1.78,1.90,63.50,9.67,11.95,106.90,3.60,13.83
2002-09-22 18:00:00+00:00,1.87,1.92,64.60,9.46,11.87,108.40,3.60,13.64
2002-09-22 19:00:00+00:00,1.72,1.65,68.74,9.10,11.71,112.10,3.60,13.68
2002-09-22 20:00:00+00:00,1.43,1.23,73.70,7.77,10.35,116.20,3.60,14.17
2002-09-22 21:00:00+00:00,0.90,0.74,75.50,6.50,7.89,112.70,3.61,13.74
2002-09-22 22:00:00+00:00,0.45,0.15,75.80,6.91,8.83,106.30,3.61,13.46
2002-09-22 23:00:00+00:00,-0.07,-0.35,74.10,7.70,8.94,114.40,3.61,13.39
2002-09-23 00:00:00+00:00,-0.55,-0.79,73.50,7.62,8.99,110.90,3.61,13.33
2002-09-23 01:00:00+00:00,-0.82,-1.03,71.40,7.28,9.05,105.80,3.62,13.27
2002-09-23 02:00:00+00:00,-1.14,-1.32,70.60,7.63,9.58,103.70,3.62,13.23
2002-09-23 03:00:00+00:00,-1.50,-1.67,70.40,9.92,12.24,95.70,3.62,13.20
2002-09-23 04:00:00+00:00,-1.56,-1.69,71.10,10.19,12.92,97.80,3.62,13.17
2002-09-23 05:00:00+00:00,-1.44,-1.49,71.80,9.51,12.30,101.10,3.62,13.14
2002-09-23 06:00:00+00:00,-1.41,-1.41,72.60,9.67,11.68,101.40,3.62,13.13
2002-09-23 07:00:00+00:00,-1.22,-1.23,72.50,9.53,11.86,102.30,3.62,13.11
2002-09-23 08:00:00+00:00,-1.20,-1.24,73.90,9.24,10.99,102.60,3.62,13.11
2002-09-23 09:00:00+00:00,-1.04,-1.07,73.90,8.79,10.79,105.90,3.62,13.10
2002-09-23 10:00:00+00:00,-1.05,-1.09,74.40,8.54,10.52,104.30,3.62,13.11
2002-09-23 11:00:00+00:00,-0.94,-0.93,74.30,8.89,11.06,104.80,3.61,13.27
2002-09-23 12:00:00+00:00,-0.87,-0.84,73.70,9.50,11.26,99.60,3.61,13.43
2002-09-23 13:00:00+00:00,-0.97,-0.96,71.90,10.32,12.54,99.00,3.61,13.82
2002-09-23 14:00:00+00:00,-1.01,-0.95,72.70,9.37,11.46,99.50,3.62,13.70
2002-09-23 15:00:00+00:00,-0.69,-0.63,74.90,9.54,11.81,99.60,3.61,13.74
2002-09-23 16:00:00+00:00,-0.28,-0.10,75.70,9.19,11.05,100.20,3.61,13.81
2002-09-23 17:00:00+00:00,0.07,0.12,77.20,9.04,11.01,102.10,3.61,13.71
2002-09-23 18:00:00+00:00,0.34,0.33,80.60,7.44,9.52,109.20,3.61,13.87
2002-09-23 19:00:00+00:00,0.43,0.43,80.80,7.96,10.41,101.70,3.60,13.72
2002-09-23 20:00:00+00:00,0.17,0.06,78.90,9.04,10.76,102.90,3.61,14.90
2002-09-23 21:00:00+00:00,-0.09,-0.21,77.80,9.23,11.45,104.90,3.61,13.85
2002-09-23 22:00:00+00:00,-0.30,-0.54,77.30,9.39,12.04,102.70,3.61,13.49
2002-09-23 23:00:00+00:00,-0.56,-0.72,75.90,10.55,12.90,102.60,3.61,13.41
2002-09-24 00:00:00+00:00,-0.65,-0.77,75.00,11.57,14.11,105.20,3.61,13.35
2002-09-24 01:00:00+00:00,-0.56,-0.64,74.00,12.54,15.01,103.30,3.61,13.29
2002-09-24 02:00:00+00:00,-0.81,-0.93,72.10,13.94,17.11,104.60,3.62,13.25
2002-09-24 03:00:00+00:00,-0.79,-0.88,67.02,14.60,18.40,104.40,3.61,13.21
2002-09-24 04:00:00+00:00,-1.52,-1.72,65.16,16.01,18.71,104.00,3.62,13.17
2002-09-24 05:00:00+00:00,-1.98,-2.16,64.24,16.81,19.55,101.50,3.62,13.15
2002-09-24 06:00:00+00:00,-2.08,-2.20,61.78,17.27,20.65,102.30,3.62,13.13
2002-09-24 07:00:00+00:00,-1.26,-1.26,57.97,17.29,20.96,101.80,3.62,13.12
2002-09-24 08:00:00+00:00,-0.12,0.07,55.31,17.39,21.80,104.00,3.61,13.11
2002-09-24 09:00:00+00:00,0.85,1.03,54.54,16.48,20.52,107.00,3.60,13.11
2002-09-24 10:00:00+00:00,1.50,1.63,61.86,15.43,18.89,114.10,3.60,13.11
2002-09-24 11:00:00+00:00,2.60,2.54,76.30,13.14,16.62,117.10,3.59,13.11
2002-09-24 12:00:00+00:00,2.89,3.23,86.50,14.53,17.64,128.60,3.59,13.14
2002-09-24 13:00:00+00:00,3.93,4.14,84.10,12.70,17.89,138.40,3.59,13.83
2002-09-24 14:00:00+00:00,4.44,4.47,79.90,12.17,15.85,153.20,3.59,13.99
2002-09-24 15:00:00+00:00,4.06,3.99,79.40,12.31,16.10,159.30,3.60,13.68
2002-09-24 16:00:00+00:00,2.90,2.59,84.80,8.28,14.41,162.00,3.60,13.75
2002-09-24 17:00:00+00:00,2.29,2.08,86.60,5.53,7.74,146.00,3.60,13.67
2002-09-24 18:00:00+00:00,2.53,2.41,81.60,7.46,9.75,150.20,3.60,13.77
2002-09-24 19:00:00+00:00,1.82,1.63,87.20,4.01,8.58,204.60,3.60,14.44
2002-09-24 20:00:00+00:00,1.03,0.84,94.20,2.24,6.39,21.56,3.61,14.35
