# NEAD 1.0 UTF-8
# [METADATA]
# doi = https://doi.org/10.16904/envidat.1
# reference = "Steffen, K. (2020). Greenland Climate Network (GC-Net) Data. EnviDat. doi: doi:10.16904/envidat.1"
# station_name = GC-NET Aurora
# srid = EPSG:4326
# geometry = POINTZ ()
# nodata = 
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# 
# [FIELDS]
# fields = timestamp,ISWR,ISWR_max,OSWR,OSWR_max,NR,NR_max,TA1,TA1_max,TA1_min,TA2,TA2_max,TA2_min,TA3,TA4,RH1,RH2,VW1,VW1_max,VW1_stdev,VW2,VW2_max,VW2_stdev,DW1,DW2,P,HS1,HS2,V,TA5,HW1,HW2,SHF,LHF,TA2m,RH2m,VW10m,SZA,SAA,Alb,RH1_cor,RH2_cor,SH1,SH2
# add_value = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# scale_factor = 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
# units = time,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,%/100,%/100,m/s,m/s,m/s,m/s,m/s,m/s,Degrees,Degrees,mbar,m,m,V,DegreesC,m,m,W/m^2,W/m^2,DegreesC,%/100,m/s,Degrees,Degrees,-,%/100,%/100,g/kg,g/kg
# display_description = timestamp_iso,shortwave_incoming_radiation,shortwave_incoming_radiation_max,shortwave_outgoing_radiation,shortwave_outgoing_radiation_max,net_radiation,net_radiation_maximum,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_2,air_temperature_2_max,air_temperature_2_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_u1_stdev,wind_speed_2,wind_speed_u2_max,wind_speed_u2_stdev,wind_from_direction_1,wind_from_direction_2,air_pressure,snow_depth_1,snow_depth_2,battery_voltage,ref_temperature,height_wind_sensor_1,height_wind_sensor_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2
# database_fields = timestamp_iso,swin,swin_maximum,swout,swout_maximum,netrad,netrad_max,airtemp1,airtemp1_maximum,airtemp1_minimum,airtemp2,airtemp2_maximum,airtemp2_minimum,airtemp_cs500air1,airtemp_cs500air2,rh1,rh2,windspeed1,windspeed_u1_maximum,windspeed_u1_stdev,windspeed2,windspeed_u2_maximum,windspeed_u2_stdev,winddir1,winddir2,pressure,sh1,sh2,battvolt,reftemp,hw1,hw2,shf,lhf,airtemp_2m,rh_2m,windspeed_10m,solar_zenith_angle,solar_azimuth_angle,alb,rh1_cor,rh2_cor,q1,q2
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
# 
2000-06-24 14:00:00+00:00,684.80,,,,25.72,,,,,,,,-33.98,,41.15,,8.09,,,8.61,,,156.30,184.10,,,,13.50,,,,,,,,,44.35,162.71,,57.27,,,
2000-06-24 15:00:00+00:00,659.00,,,,-10.87,,,,,,,,-19.60,,67.82,,7.82,,,8.32,,,152.40,183.90,,,,13.50,,,,,,,,,43.04,177.71,,82.09,,,
2000-06-24 16:00:00+00:00,622.60,,,,-38.05,,,,,,,,-5.22,,73.06,,7.64,,,8.16,,,154.70,186.00,,,,13.50,,,,,,,,,43.75,192.71,,76.85,,,
2000-06-24 17:00:00+00:00,509.20,,,,-77.55,,,,,,,,-4.87,,72.89,,6.77,,,7.17,,,154.30,186.50,,,,13.50,,,,,,,,,46.34,207.71,,76.41,,,
2000-06-24 18:00:00+00:00,451.60,,,,-34.40,,,,,,,,-5.03,,73.86,,6.72,,,7.15,,,151.60,190.70,,0.00,,13.50,,2.72,,,,,,,50.43,222.71,,77.55,,,
2000-06-24 19:00:00+00:00,382.00,,,,5.74,,,,,,,,-5.33,,70.10,,6.67,,,7.11,,,152.90,201.00,,0.00,,13.50,,2.72,,,,,,,55.54,237.71,,73.82,,,
2000-06-24 20:00:00+00:00,291.80,,,,-18.60,,,,,,,,-6.33,,76.51,,6.66,,,7.08,,,147.60,206.10,,0.00,,13.50,,2.72,,,,,,,61.20,252.71,,81.36,,,
2000-06-24 21:00:00+00:00,166.80,,,,-44.99,,,,,,,,-6.76,,67.26,,6.37,,,6.83,,,129.30,184.00,,0.00,,13.50,,2.72,,,,,,,67.01,267.71,,71.82,,,
2000-06-24 22:00:00+00:00,130.60,,,,-57.06,,,,,,,,-8.19,,75.71,,7.68,,,8.11,,,146.80,188.40,837.70,0.00,,13.50,,2.72,,,,,,,72.64,282.71,,81.98,,1.86,
2000-06-24 23:00:00+00:00,71.20,,,,-77.65,,,,,,,,-9.29,,77.05,,8.16,,,8.51,,,144.00,192.80,838.00,0.00,,13.50,,2.72,,,,,,,77.79,297.71,,84.33,,1.73,
2000-06-25 00:00:00+00:00,27.40,,,,-76.52,,,,,,,,-10.28,,77.95,,8.47,,,8.82,,,144.10,197.20,838.60,0.00,,13.50,,2.72,,,,,,,82.20,312.71,,86.14,,1.62,
2000-06-25 01:00:00+00:00,13.20,,,,-77.22,,,,,,,,-11.32,,79.87,,8.40,,,8.72,,,145.20,201.60,839.60,0.00,,13.50,,2.72,,,,,,,85.61,327.71,,89.16,,1.53,
2000-06-25 02:00:00+00:00,12.60,,,,-74.54,,,,,,,,-12.07,,78.87,,8.57,,,8.91,,,144.90,206.00,840.00,0.00,,13.50,,2.72,,,,,,,87.84,342.71,,88.70,,1.42,
2000-06-25 03:00:00+00:00,19.80,,,,-74.64,,,,,,,,-13.04,,80.33,,8.14,,,8.45,,,142.80,208.10,840.70,0.00,,13.50,,2.72,,,,,,,88.75,357.71,,91.20,,1.33,
2000-06-25 04:00:00+00:00,48.80,,,,-70.72,,,,,,,,-13.50,,79.64,,8.14,,,8.47,,,140.10,211.10,840.70,0.00,,13.50,,2.72,,,,,,,88.27,12.71,,90.82,,1.27,
