# NEAD 1.0 UTF-8
# [METADATA]
# doi = https://doi.org/10.16904/envidat.1
# reference = "Steffen, K. (2020). Greenland Climate Network (GC-Net) Data. EnviDat. doi: doi:10.16904/envidat.1"
# station_name = GC-NET LAR3
# srid = EPSG:4326
# geometry = POINTZ ()
# nodata = 
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# 
# [FIELDS]
# fields = timestamp,ISWR,OSWR,NR,TA1,TA2,TA3,TA4,RH1,RH2,VW1,VW2,DW1,DW2,P,HS1,HS2,V,TA5,HW1,HW2,HS_combined,SHF,LHF,TA2m,RH2m,VW10m,SZA,SAA,Alb,RH1_cor,RH2_cor,Q1,Q2
# add_value = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# scale_factor = 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
# units = time,W/m^2,W/m^2,W/m^2,DegreesC,DegreesC,DegreesC,DegreesC,%/100,%/100,m/s,m/s,Degrees,Degrees,mbar,m,m,V,DegreesC,m,m,m,W/m^2,W/m^2,DegreesC,%/100,m/s,Degrees,Degrees,-,%/100,%/100,g/kg,g/kg
# display_description = timestamp_iso,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_2,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_2,wind_from_direction_1,wind_from_direction_2,air_pressure,surface_height_1,surface_height_2,battery_voltage,ref_temperature,height_wind_sensor_1,height_wind_sensor_2,surface_height_combined,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2
# database_fields = timestamp_iso,swin,swout,netrad,airtemp1,airtemp2,airtemp_cs500air1,airtemp_cs500air2,rh1,rh2,windspeed1,windspeed2,winddir1,winddir2,pressure,hs1,hs2,battvolt,reftemp,hw1,hw2,sh_c,shf,lhf,airtemp_2m,rh_2m,windspeed_10m,solar_zenith_angle,solar_azimuth_angle,alb,rh1_cor,rh2_cor,q1,q2
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
# 
2009-08-10 00:00:00+00:00,52.95,47.20,67.87,-30.82,-30.40,-29.65,,63.93,,1.49,1.30,265.77,242.95,1007.76,-0.06,0.00,9.47,-26.36,4.27,5.56,-0.03,,,-31.56,,0.68,91.32,214.85,,86.29,,0.18,
2009-08-11 00:00:00+00:00,,,,-29.83,-29.42,-27.98,,61.84,,,,,,1002.75,-0.08,0.00,,,4.29,5.56,-0.04,,,-30.56,,,104.90,184.85,,82.66,,0.20,
2009-08-12 00:00:00+00:00,,,,-28.74,-28.70,-28.06,,64.81,,,,,,999.17,-0.08,0.01,,,4.29,5.55,-0.03,,,-28.80,,,104.61,184.85,,85.76,,0.23,
2009-08-13 00:00:00+00:00,,,,-31.68,-31.42,-30.44,,64.90,,,,,,997.13,,,,,,,,,,,,,104.31,184.85,,88.34,,0.18,
2009-08-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,104.01,184.85,,,,,
2009-08-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,103.70,184.85,,,,,
2009-08-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,103.39,184.85,,,,,
2009-08-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,103.08,184.85,,,,,
2009-08-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,102.77,184.85,,,,,
2009-08-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,102.45,184.85,,,,,
2009-08-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,102.13,184.85,,,,,
2009-08-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,101.80,184.85,,,,,
2009-08-22 00:00:00+00:00,,,,-31.11,-31.02,-29.28,,64.75,,,,,,982.30,-0.02,-0.01,,,4.23,5.57,-0.02,,,-31.44,,,101.48,184.85,,87.65,,0.19,
2009-08-23 00:00:00+00:00,,,,-42.05,-41.50,,,57.44,,,,,,991.28,-0.04,-0.04,,,4.25,5.60,-0.04,,,-42.94,,,101.15,184.85,,86.21,,0.06,
2009-08-24 00:00:00+00:00,,,,-46.69,-46.34,,,52.97,,,,,,1004.53,-0.04,-0.04,,,4.25,5.60,-0.04,,,-46.72,,,100.82,184.85,,83.00,,0.03,
2009-08-25 00:00:00+00:00,,,,-47.34,-47.11,,,47.68,,,,,,1017.61,-0.05,-0.07,,,4.26,5.63,-0.06,,,-47.45,,,100.48,184.85,,74.93,,0.03,
2009-08-26 00:00:00+00:00,,,,-31.75,-31.57,-22.64,,58.91,,,,,,1021.38,0.10,-0.01,,,4.11,5.57,0.05,,,-31.96,,,100.15,184.85,,80.32,,0.16,
2009-08-27 00:00:00+00:00,,,,-39.28,-37.35,-25.25,,40.10,,,,,,1016.09,0.23,0.00,,,3.98,5.56,0.12,,,,,,99.81,184.85,,58.74,,0.05,
2009-08-28 00:00:00+00:00,38.77,33.50,77.69,-42.38,-42.10,-35.46,,57.28,,,,,,1010.02,0.07,0.00,7.99,-40.50,4.14,5.56,0.04,,,-42.78,,,99.47,184.85,,86.23,,0.05,
2009-08-29 00:00:00+00:00,39.47,33.90,78.45,-44.67,-44.23,,,56.76,,0.32,,,,1009.89,-0.04,-0.05,11.91,-40.58,4.25,5.61,-0.04,,,-45.41,,,99.12,184.85,,87.31,,0.04,
