# NEAD 1.0 UTF-8
# [METADATA]
# doi = https://doi.org/10.16904/envidat.1
# reference = "Steffen, K. (2020). Greenland Climate Network (GC-Net) Data. EnviDat. doi: doi:10.16904/envidat.1"
# station_id = 107282
# station_name = GC-NET station SMS2
# srid = EPSG:4326
# geometry = POINTZ ()
# nodata = 
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# 
# [FIELDS]
# fields = timestamp,TA1,TA2,RH1,VW1,DW1,HW1,V,HS1,SZA,SAA,RH1_cor
# add_value = 0,0,0,0,0,0,0,0,0,0,0,0
# scale_factor = 1,1,1,1,1,1,1,1,1,1,1,1
# units = time,DegreesC,DegreesC,%/100,m/s,Degrees,m,V,m,Degrees,Degrees,%/100
# display_description = timestamp_iso,air_temperature_1,air_temperature_2,relative_humidity_1,wind_speed_1,wind_from_direction_1,height_wind_sensor_1,battery_voltage,surface_height_1,solar_zenith_angle,solar_azimuth_angle,relative_humidity_1_cor
# database_fields = timestamp_iso,airtemp1,airtemp2,rh1,windspeed1,winddir1,hw1,battvolt,hs1,solar_zenith_angle,solar_azimuth_angle,rh1_cor
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
# 
2003-04-24 00:00:00+00:00,-7.50,-7.20,80.79,2.48,158.28,,13.53,,74.11,152.62,87.09
2003-04-25 00:00:00+00:00,-11.33,-11.36,85.05,2.50,64.86,,13.69,,77.24,182.62,95.01
2003-04-26 00:00:00+00:00,-11.94,-12.18,73.17,7.01,103.98,,13.72,,76.92,182.62,82.28
2003-04-27 00:00:00+00:00,-9.23,-9.18,77.61,3.87,126.79,,13.62,,76.60,182.62,84.88
2003-04-28 00:00:00+00:00,-6.20,-6.32,85.62,5.97,118.85,,13.66,,76.28,182.62,90.87
2003-04-29 00:00:00+00:00,-3.63,-3.57,87.65,3.19,86.64,,13.57,,75.97,182.62,90.80
2003-04-30 00:00:00+00:00,-4.42,-4.45,75.59,7.25,98.46,,13.67,,75.66,182.62,79.00
2003-05-01 00:00:00+00:00,-4.73,-4.78,72.92,6.58,101.96,,13.60,,75.35,182.62,76.38
2003-05-02 00:00:00+00:00,-4.64,-4.54,70.75,6.62,102.88,,13.67,,75.05,182.62,73.98
2003-05-03 00:00:00+00:00,-4.41,-4.54,73.70,6.15,111.08,1.09,13.68,-0.00,74.75,182.62,76.86
2003-05-04 00:00:00+00:00,-4.09,-4.22,80.32,4.97,105.23,1.08,13.63,-0.00,74.46,182.62,83.55
2003-05-05 00:00:00+00:00,-3.98,-4.18,73.63,8.77,112.98,1.09,13.74,-0.01,74.17,182.62,76.58
2003-05-06 00:00:00+00:00,-2.90,-3.03,69.30,8.02,100.48,1.09,13.71,-0.01,73.88,182.62,71.33
