# NEAD 1.0 UTF-8
# [METADATA]
# doi = https://doi.org/10.16904/envidat.1
# reference = "Steffen, K. (2020). Greenland Climate Network (GC-Net) Data. EnviDat. doi: doi:10.16904/envidat.1"
# station_id = 5
# station_name = GC-NET station Humboldt
# srid = EPSG:4326
# geometry = POINTZ (-56.84233 78.52833 1950)
# nodata = 
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# 
# [FIELDS]
# fields = timestamp,ISWR,ISWR_max,ISWR_std,OSWR,NR,NR_std,TA1,TA1_max,TA1_min,TA2,TA2_max,TA2_min,TA3,TA4,RH1,RH2,VW1,VW1_max,VW2,VW2_max,DW1,DW2,P,HW1,HW2,V,OSWR_adj_flag,HS1,HS2,HS1_adj_flag,HS2_adj_flag,SHF,LHF,TA2m,RH2m,VW10m,SZA,SAA,Alb,RH1_cor,RH2_cor,SH1,SH2
# add_value = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# scale_factor = 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
# units = time,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,%/100,%/100,m/s,m/s,m/s,m/s,Degrees,Degrees,mbar,m,m,V,-,m,m,-,-,W/m^2,W/m^2,DegreesC,%/100,m/s,Degrees,Degrees,-,%/100,%/100,g/kg,g/kg
# display_description = timestamp_iso,shortwave_incoming_radiation,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,shortwave_outgoing_radiation,net_radiation,net_radiation_stdev,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_2,air_temperature_2_max,air_temperature_2_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,shortwave_outgoing_radiation_adj_flag,snow_depth_1,snow_depth_2,snow_depth_1_adj_flag,snow_depth_2_adj_flag,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2
# database_fields = timestamp_iso,swin,swin_maximum,swin_stdev,swout,netrad,netrad_stdev,airtemp1,airtemp1_maximum,airtemp1_minimum,airtemp2,airtemp2_maximum,airtemp2_minimum,airtemp_cs500air1,airtemp_cs500air2,rh1,rh2,windspeed1,windspeed_u1_maximum,windspeed2,windspeed_u2_maximum,winddir1,winddir2,pressure,hw1,hw2,battvolt,swout_adj_flag,sh1,sh2,sh1_adj_flag,sh2_adj_flag,shf,lhf,airtemp_2m,rh_2m,windspeed_10m,solar_zenith_angle,solar_azimuth_angle,alb,rh1_cor,rh2_cor,q1,q2
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,int,real,real,int,int,real,real,real,real,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
# 
1995-06-22 00:00:00+00:00,410.98,,,345.80,-44.61,,,,,,,,-16.06,-16.09,84.05,84.48,2.89,,3.23,,,185.97,771.90,2.29,4.08,,0,-0.01,-0.01,0,0,-6.91,0.63,,84.12,1.45,65.42,163.38,,98.68,99.18,1.20,1.21
1995-06-23 00:00:00+00:00,374.44,,,312.52,-23.09,,,,,,,,-14.61,-14.55,89.17,89.92,3.83,,4.21,,,209.97,773.76,2.30,4.08,,0,-0.02,-0.01,0,0,-10.58,-3.78,,89.29,2.18,66.10,175.66,,103.14,103.95,1.50,1.51
1995-06-24 00:00:00+00:00,337.49,,,286.20,-5.49,,,,,,,,-9.12,-9.24,89.58,90.17,3.34,,3.55,,,194.15,779.28,2.29,4.08,,0,-0.01,-0.01,0,0,18.45,1.73,,89.68,2.46,66.12,175.66,,97.92,98.67,2.20,2.19
1995-06-25 00:00:00+00:00,315.84,,,269.37,-3.18,,,,,,,,-9.98,-10.03,90.13,90.35,3.81,,4.05,,,204.01,786.26,2.29,4.07,,0,-0.01,-0.00,0,0,14.62,2.15,,90.17,2.75,66.14,175.66,,99.39,99.67,2.05,2.05
1995-06-26 00:00:00+00:00,374.42,,,312.47,-8.34,,,,,,,,-9.97,-9.99,88.84,88.99,5.73,,6.16,,,205.64,789.29,2.30,4.08,,0,-0.02,-0.01,0,0,9.03,0.51,,88.86,3.86,66.17,175.66,,97.96,98.14,2.03,2.03
1995-06-27 00:00:00+00:00,299.39,,,255.71,2.03,,,,,,,,-8.33,-8.38,89.15,88.89,8.53,,9.11,,,217.57,791.96,2.31,4.10,,0,-0.03,-0.03,0,0,17.11,8.10,,89.11,6.04,66.21,175.66,,96.69,96.46,2.29,2.27
1995-06-28 00:00:00+00:00,270.47,,,225.86,4.40,,,,,,,,-5.74,-5.78,92.40,92.11,8.25,,8.56,,,204.30,797.01,2.32,4.10,,0,-0.04,-0.03,0,0,3.26,4.14,,92.35,6.90,66.25,175.66,,97.70,97.43,2.89,2.88
1995-06-29 00:00:00+00:00,253.19,,,209.61,0.85,,,,,,,,-3.66,-3.68,96.67,96.02,9.32,,9.62,,,203.28,794.54,2.33,4.12,,0,-0.05,-0.05,0,0,3.59,6.14,,96.55,7.94,66.30,175.66,,100.17,99.51,3.54,3.51
1995-06-30 00:00:00+00:00,270.48,,,228.94,-3.14,,,,,,,,-5.16,-5.21,93.08,92.71,5.55,,5.87,,,212.28,794.41,2.34,4.13,,0,-0.06,-0.06,0,0,12.90,7.46,,93.01,4.16,66.36,175.66,,97.85,97.51,3.05,3.03
1995-07-01 00:00:00+00:00,289.88,,,244.44,-9.33,,,,,,,,-5.74,-5.75,88.15,87.95,3.26,,3.27,,,188.21,793.58,2.34,4.13,,0,-0.06,-0.06,0,0,5.26,2.96,,88.11,2.01,66.43,175.66,,93.21,93.01,2.77,2.76
1995-07-02 00:00:00+00:00,278.38,,,238.06,-3.67,,,,,,,,-7.67,-7.66,93.89,94.51,3.09,,3.31,,,258.50,792.62,2.31,4.09,,0,-0.03,-0.02,0,0,13.51,-3.68,,93.73,2.39,66.50,175.66,,101.15,101.80,2.54,2.56
