# NEAD 1.0 UTF-8
# [METADATA]
# doi = https://doi.org/10.16904/envidat.1
# reference = "Steffen, K. (2020). Greenland Climate Network (GC-Net) Data. EnviDat. doi: doi:10.16904/envidat.1"
# station_name = GC-NET Aurora
# srid = EPSG:4326
# geometry = POINTZ ()
# nodata = 
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# 
# [FIELDS]
# fields = timestamp,ISWR,ISWR_max,OSWR,OSWR_max,NR,NR_max,TA1,TA1_max,TA1_min,TA2,TA2_max,TA2_min,TA3,TA4,RH1,RH2,VW1,VW1_max,VW1_stdev,VW2,VW2_max,VW2_stdev,DW1,DW2,P,HS1,HS2,V,TA5,HW1,HW2,HW1_adj_flag,HW2_adj_flag,HS1_adj_flag,HS2_adj_flag,SHF,LHF,TA2m,RH2m,VW10m,SZA,SAA,Alb,RH1_cor,RH2_cor,SH1,SH2
# add_value = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# scale_factor = 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
# units = time,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,%/100,%/100,m/s,m/s,m/s,m/s,m/s,m/s,Degrees,Degrees,mbar,m,m,V,DegreesC,m,m,-,-,-,-,W/m^2,W/m^2,DegreesC,%/100,m/s,Degrees,Degrees,-,%/100,%/100,g/kg,g/kg
# display_description = timestamp_iso,shortwave_incoming_radiation,shortwave_incoming_radiation_max,shortwave_outgoing_radiation,shortwave_outgoing_radiation_max,net_radiation,net_radiation_maximum,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_2,air_temperature_2_max,air_temperature_2_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_u1_stdev,wind_speed_2,wind_speed_u2_max,wind_speed_u2_stdev,wind_from_direction_1,wind_from_direction_2,air_pressure,snow_depth_1,snow_depth_2,battery_voltage,ref_temperature,height_wind_sensor_1,height_wind_sensor_2,height_wind_sensor_1_adj_flag,height_wind_sensor_2_adj_flag,snow_depth_1_adj_flag,snow_depth_2_adj_flag,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2
# database_fields = timestamp_iso,swin,swin_maximum,swout,swout_maximum,netrad,netrad_max,airtemp1,airtemp1_maximum,airtemp1_minimum,airtemp2,airtemp2_maximum,airtemp2_minimum,airtemp_cs500air1,airtemp_cs500air2,rh1,rh2,windspeed1,windspeed_u1_maximum,windspeed_u1_stdev,windspeed2,windspeed_u2_maximum,windspeed_u2_stdev,winddir1,winddir2,pressure,sh1,sh2,battvolt,reftemp,hw1,hw2,hw1_adj_flag,hw2_adj_flag,sh1_adj_flag,sh2_adj_flag,shf,lhf,airtemp_2m,rh_2m,windspeed_10m,solar_zenith_angle,solar_azimuth_angle,alb,rh1_cor,rh2_cor,q1,q2
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,int,int,int,int,real,real,real,real,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
# 
1997-05-13 00:00:00+00:00,485.61,,413.81,,-0.54,,-10.69,,,-10.69,,,-10.35,-10.39,68.20,68.84,9.34,,,8.91,,,108.17,107.16,803.06,0.02,0.02,13.52,,2.55,3.42,1,1,0,0,-19.57,23.39,,69.03,,61.55,215.65,0.87,75.68,76.39,1.46,1.48
1997-05-14 00:00:00+00:00,349.86,,296.91,,-1.49,,-15.08,,,-15.08,,,-14.76,-14.78,65.86,67.19,8.04,,,7.61,,,103.12,103.53,803.64,0.02,0.03,13.63,,2.55,3.41,1,1,0,0,-12.16,42.31,,66.70,,71.72,185.65,,76.37,77.95,1.00,1.02
1997-05-15 00:00:00+00:00,364.43,,309.32,,-1.90,,-17.18,,,-17.18,,,-16.84,-16.87,69.53,70.85,9.34,,,8.82,,,100.35,101.59,802.70,0.01,0.02,13.68,,2.56,3.42,1,1,0,0,-17.51,31.43,,70.38,,71.48,185.65,,82.41,84.00,0.90,0.92
1997-05-16 00:00:00+00:00,364.42,,307.45,,-1.92,,-16.16,,,-16.16,,,-15.83,-15.87,73.76,74.62,9.43,,,8.83,,,105.34,105.69,804.34,0.01,0.02,13.74,,2.56,3.42,1,1,0,0,-21.69,23.69,,74.44,,71.24,185.65,,86.59,87.62,1.05,1.06
1997-05-17 00:00:00+00:00,356.81,,298.63,,-1.52,,-10.28,,,-10.28,,,-10.01,-10.04,76.20,76.22,8.73,,,8.17,,,116.12,116.35,807.93,0.01,0.02,13.75,,2.56,3.42,1,1,0,0,-22.70,-7.10,,76.21,,71.00,185.65,,84.29,84.35,1.71,1.71
1997-05-18 00:00:00+00:00,358.99,,302.36,,-0.75,,-6.30,,,-6.30,,,-6.05,-6.06,81.35,80.36,8.34,,,7.84,,,133.22,133.29,810.38,0.01,0.01,13.78,,2.56,3.43,1,1,0,0,-5.18,-50.44,,80.71,,70.77,185.65,,86.56,85.52,2.41,2.37
1997-05-19 00:00:00+00:00,363.79,,302.04,,-1.19,,-9.02,,,-9.02,,,-8.75,-8.77,82.24,81.62,8.16,,,7.66,,,120.94,121.07,809.73,0.01,0.01,13.86,,2.56,3.43,1,1,0,0,-10.36,-29.12,,81.84,,70.55,185.65,,89.89,89.23,1.98,1.97
1997-05-20 00:00:00+00:00,359.31,,298.27,,-1.12,,-8.35,,,-8.35,,,-8.05,-8.07,83.46,82.55,6.21,,,6.00,,,124.74,124.85,806.42,0.01,0.01,13.76,,2.56,3.43,1,1,0,0,-15.77,-29.72,,82.86,,70.33,185.65,,90.68,89.71,2.13,2.11
1997-05-21 00:00:00+00:00,363.25,,301.73,,-0.81,,-9.34,,,-9.34,,,-9.04,-9.09,84.15,83.43,5.27,,,5.25,,,129.73,129.85,803.21,0.00,0.01,13.83,,2.57,3.43,1,1,0,0,-2.16,-18.45,,83.68,9.28,70.11,185.65,,92.23,91.45,1.97,1.95
1997-05-22 00:00:00+00:00,372.98,,308.78,,-0.95,,-12.11,,,-12.11,,,-11.78,-11.81,84.31,83.86,5.85,,,5.76,,,122.98,123.39,799.73,0.00,0.01,13.91,,2.57,3.43,1,1,0,0,0.46,-5.32,,84.01,,69.90,185.65,,95.05,94.56,1.64,1.63
1997-05-23 00:00:00+00:00,345.70,,285.57,,-0.15,,-11.33,,,-11.33,,,-11.02,-11.04,87.81,87.15,4.30,,,4.29,,,131.87,131.96,795.72,0.00,0.01,13.89,,2.57,3.43,1,1,0,0,-18.28,-3.05,,87.38,6.25,69.70,185.65,,98.12,97.39,1.79,1.77
