year,jd,hrmn,flag-counter,t200_1,t200_2,rh083_1,rh083_2,wind,Dir,sonic_dz,IR_Ts,swin,swref,net,tcair1,tcair2,fwtc1,fwtc2,asptc1,asptc2,cs500t1,cs500t2,cs500rh1,cs500rh2,T_rotronic1,T_rotronic2,rh_Rotronic1,rh_Rotronic2
1999  97 1810     1.0000  -14.8620  -12.0360   67.4270   48.1670  999.0000   95.7510   51.6650  -47.9884  999.0000  999.0000    0.4559  -15.7580  -15.9140  999.0000  999.0000  -16.0520  -16.0700  -15.3780  -15.3040   72.8560   73.5410  -15.6420  -15.4620   66.7200   68.7100
1999  97 1820     1.0000  -15.4660  -13.4380   66.7610   49.9910  999.0000   94.6940   53.7620  -48.5883  999.0000  999.0000    0.4368  -16.6730  -16.6540  -16.4350  -16.4210  -16.4800  -16.6800  -16.2150  -16.0950   73.8120   73.9850  -16.1890  -16.2290   65.8530   69.0670
1999  97 1830     1.0000  -15.6740  -14.8610   66.7480   55.1780  999.0000   94.7720   59.2990  -49.0669  999.0000  999.0000    0.3655  -16.8000  -16.7760  -16.5580  -16.5660  -16.7140  -16.8490  -16.4520  -16.2790   73.7240   73.8840  -16.5360  -16.3760   66.1770   68.8060
1999  97 1840     1.0000  -15.9070  -15.3640   66.5570   56.8870  999.0000   94.4520   61.0550  -49.3936  999.0000  999.0000    0.3040  -16.9480  -16.9190  -16.7050  -16.7100  -16.9400  -17.0670  -16.6110  -16.4380   73.1020   73.2480  -16.7640  -16.5340   65.9540   68.2030
1999  97 1850     1.0000  -16.0730  -15.5890   66.9950   57.6660  999.0000   95.1300   61.9500  -49.6749  999.0000  999.0000    0.2749  -17.0600  -17.0300  -16.7980  -16.7970  -17.1950  -17.1980  -16.6830  -16.5030   72.9590   73.0920  -16.8420  -16.6520   65.6640   68.0400
1999  97 1900     1.0000  -16.2540  -16.0890   67.6760   59.6870  999.0000   96.1140   64.0420  -49.8341  999.0000  999.0000    0.3322  -17.1380  -17.1910  -17.1550  -16.9930  -17.2370  -16.9720  -16.7900  -16.6770   73.3780   73.5910  -17.4810  -16.8620   68.4790   69.0710
1999  97 1910     1.0000  -16.2840  -16.2960   67.2840   60.2810  999.0000   95.5220   64.6350  -49.8799  999.0000  999.0000    0.2639  -17.1760  -17.1780  -16.9760  -17.1030  -17.2900  -17.1400  -16.7820  -16.6690   72.6750   73.0140  -17.4500  -16.8510   67.9090   68.4220
1999  97 1920     1.0000  -16.3550  -16.2450   67.3000   60.2570  999.0000   95.6300   64.6030  -49.8954  999.0000  999.0000    0.3064  -17.3150  -17.2700  -16.9760  -17.1300  -17.4300  -17.4380  -16.9080  -16.7350   73.0360   72.9690  -17.3600  -16.9500   67.2110   68.6290
1999  97 1930     1.0000  -16.2070  -15.9400   67.7450   60.1230  999.0000   96.1980   64.5030  -49.8957  999.0000  999.0000    0.3856  -17.1270  -17.0730  -16.8230  -16.8910  -17.1910  -17.2580  -16.7740  -16.6150   73.3780   73.2850  -17.0990  -16.7690   66.8470   68.6980
1999  97 1940     1.0000  -16.0200  -15.6070   67.1040   58.9610  999.0000   95.3650   63.3330  -49.8806  999.0000  999.0000    0.2670  -17.0190  -16.9640  -16.7350  -16.7970  -16.9850  -17.1120  -16.6810  -16.4880   73.5250   73.4720  -16.9390  -16.6690   66.6080   68.6650
