126,1995,136,2020,3.1163,2.3446,1.4317,1.7404,.96871,.08866,-.07881,3.9504,4.3168,38.851,2.6565,.70448,1.2895,1.243,84.005,83.992,85.668,3.807,4.367,13.508,0,0,0,.46853,.49097,.41243
126,1995,136,2030,3.6646,2.7064,1.75,1.6868,.95218,.07086,.32037,4.0351,3.309,27.567,2.5749,.64557,1.2501,1.1398,84.204,84.124,85.866,3.9586,4.6996,14.29,568.55,1.3511,2.3217,.41086,.43005,.38753
126,1995,136,2040,3.532,2.599,1.7038,1.4559,.93259,.06622,.5075,3.8377,2.8502,19.791,2.4407,.59899,1.1482,.98322,84.357,84.261,86.093,4.1723,4.9657,15.069,600.13,1.4262,2.4509,.36102,.36476,.34072
126,1995,136,2050,2.9759,2.2088,1.4117,1.2566,.92262,.06179,-.76347,3.4278,2.9,19.171,2.4517,.3904,.93818,.82738,83.777,83.647,85.446,3.7403,4.4377,14.429,600.12,1.4266,2.4516,.15406,.19868,.18765
126,1995,136,2100,2.9404,2.1818,1.4246,1.1902,.91316,.08051,-.65703,3.2343,2.7996,18.973,2.8225,.28403,.948,.85899,83.728,83.534,85.178,3.3518,4.0139,13.673,600.13,1.4267,2.4523,.02341,.07461,.03261
126,1995,136,2110,2.4235,1.8032,1.1455,1.0912,.89263,2.3735,-1.7561,2.9044,57.784,408.35,397.48,-.08906,.55028,.55013,84.124,84.066,85.746,3.5043,4.2537,12.688,600.12,1.4275,2.453,-.28912,-.18813,-.18522
126,1995,136,2120,1.53,1.1606,.65576,1.0267,.88338,1.3189,-3.2885,2.4055,34.617,235.17,168.92,-.54836,.03742,.14914,84.56,84.534,86.208,3.3137,4.0323,12.554,600.12,1.4282,2.4536,-.73586,-.59124,-.49441
126,1995,136,2130,1.2182,.92153,.4791,1.2098,.95885,-.01303,-2.257,2.1813,.69179,3.9017,.7582,-1.0521,-.55118,-.33928,85.623,85.599,87.536,3.5723,4.379,13.46,600.12,1.4288,2.4554,-1.043,-.88428,-.78591
126,1995,136,2140,1.2456,.93811,.50723,1.22,1.002,.01335,-1.4401,2.0856,1.3172,8.4454,.96298,-1.1488,-.73251,-.49705,86.716,86.663,88.862,3.6803,4.459,12.635,600.12,1.4288,2.4553,-1.0149,-.92621,-.86624
126,1995,136,2150,1.1158,.84606,.44249,1.0755,.99908,.03962,-1.6118,1.929,2.6454,16.88,1.0239,-1.4613,-1.0158,-.78108,87.116,87.067,89.539,3.8643,4.6443,11.672,600.12,1.4296,2.4568,-1.429,-1.3172,-1.2408
