"TOA5","22","CR1000","31412","CR1000.Std.18","CPU:ARGOS 2011 GITS.CR1","33414","Table048"
"2011-06-03 08:00:00",32,-1.861,-1.6,-18.3,74.9,4.052,5.435,182.5
"2011-06-03 09:00:00",33,-1.078,-0.886,-18.32,74.31,4.169,6.032,184.8
"2011-06-03 10:00:00",34,-0.274,-0.114,-18.36,73.45,4.171,6.939,201.5
"2011-06-03 11:00:00",35,0.116,0.257,-18.36,71.91,4.35,7.032,195.5
"2011-06-03 12:00:00",36,0.583,0.739,-18.34,72.23,4.318,8.18,190.6
"2011-06-03 13:00:00",37,0.535,0.655,-18.28,70.21,4.322,7.109,185.3
"2011-06-03 14:00:00",38,0.514,0.621,-18.28,68.49,4.525,7.728,183.4
"2011-06-03 15:00:00",39,0.727,0.805,-18.29,70.52,4.6,8.1,187
"2011-06-03 16:00:00",40,0.507,0.645,-18.21,74.53,4.332,9.75,201
"2011-06-03 17:00:00",41,0.39,0.559,-18.16,76.86,4.06,10.37,209.2
"2011-06-03 18:00:00",42,0.467,0.641,-18.16,76.58,4.037,10.44,197.6
"2011-06-03 19:00:00",43,0.311,0.459,-18.19,75.55,4.452,9.3,208.3
"2011-06-03 20:00:00",44,0.271,0.34,-18.2,74.96,4.381,7.624,223.7
"2011-06-03 21:00:00",45,0.001,0.055,-18.18,74.24,4.299,5.783,224.4
"2011-06-03 22:00:00",46,-0.269,-0.204,-18.14,74.84,4.296,6.332,220.4
"2011-06-03 23:00:00",47,-0.81,-0.704,-18.09,76.11,4.22,6.552,216.7
"2011-06-04 00:00:00",48,-0.901,-0.819,-18.11,76.25,4.274,6.999,213.4
"2011-06-04 01:00:00",49,-1.346,-1.199,-18.11,78.02,4.342,7.437,211.2
"2011-06-04 02:00:00",50,-1.318,-1.167,-18.13,78.31,4.453,7.663,212.5
"2011-06-04 03:00:00",51,-1.292,-1.155,-18.16,78.4,4.657,8.49,212.9
"2011-06-04 04:00:00",52,-1.575,-1.452,-18.19,79.21,4.588,8.96,209
"2011-06-04 05:00:00",53,-1.745,-1.616,-18.18,79.28,4.432,9.31,210.3
"2011-06-04 06:00:00",54,-1.594,-1.469,-18.23,79.47,4.604,9.02,214
"2011-06-04 07:00:00",55,-1.282,-1.193,-18.24,80.1,4.266,9.72,216
"2011-06-04 08:00:00",56,-1.504,-1.471,-18.18,85.9,4.188,9.98,217.3
"2011-06-04 09:00:00",57,-1.609,-1.594,-18.15,86.5,3.906,10.76,219.8
"2011-06-04 10:00:00",58,-1.639,-1.631,-18.09,88.7,3.794,11.37,219.5
"2011-06-04 11:00:00",59,-1.654,-1.66,-18.06,89.3,3.704,11.78,219.7
"2011-06-04 12:00:00",60,-1.615,-1.625,-18.07,88.7,3.757,11.9,219.6
"2011-06-04 13:00:00",61,-1.492,-1.499,-17.37,89.9,4.376,14.36,224.1
"2011-06-04 14:00:00",62,-1.273,-1.291,-15.78,89.6,4.131,14.01,223.6
"2011-06-04 15:00:00",63,-0.978,-1.015,-17.62,89.3,3.909,12.96,223.9
"2011-06-04 16:00:00",64,-0.865,-0.902,-17.92,89.7,4.014,12.42,230.8
"2011-06-04 17:00:00",65,-0.681,-0.72,-17.97,89.8,4.156,12.26,234.6
"2011-06-04 18:00:00",66,-0.41,-0.458,-17.95,89.3,3.953,10.79,235.1
"2011-06-04 19:00:00",67,-0.247,-0.298,-17.96,88.6,3.822,8.12,240.5
"2011-06-04 20:00:00",68,-0.087,-0.121,-17.95,88.7,3.999,7.13,244.3
"2011-06-04 21:00:00",69,0.132,0.104,-17.93,89,3.726,8.02,240.5
"2011-06-04 22:00:00",70,0.192,0.189,-17.91,89.4,3.912,7.096,244.7
"2011-06-04 23:00:00",71,0.069,0.073,-17.9,90.9,3.845,7.259,244.1
"2011-06-05 00:00:00",72,0.15,0.163,-17.91,91.8,3.92,7.621,245.2
"2011-06-05 01:00:00",73,0.157,0.185,-17.88,92.1,4.007,9.46,242.4
"2011-06-05 02:00:00",74,0.159,0.187,-17.91,92.2,3.746,9.15,239.1
"2011-06-05 03:00:00",75,0.076,0.114,-17.89,93.2,3.932,10.21,237.9
"2011-06-05 04:00:00",76,0.164,0.193,-17.89,93.2,3.834,9.65,237.2
"2011-06-05 05:00:00",77,0.16,0.184,-17.89,92.9,3.737,9.58,235.6
"2011-06-05 06:00:00",78,0.134,0.162,-17.89,93.1,3.793,9.61,238.2
"2011-06-05 07:00:00",79,0.108,0.129,-17.89,92.5,3.725,9.7,236.2
"2011-06-05 08:00:00",80,0.043,0.071,-17.9,92.3,3.708,10.39,235.5
"2011-06-05 09:00:00",81,0.079,0.102,-17.92,91.2,3.71,10.13,231.7
"2011-06-05 10:00:00",82,0.163,0.174,-17.95,89.5,4.123,8.69,231.2
"2011-06-05 11:00:00",83,0.256,0.235,-17.95,88.2,4.648,6.513,235.3
"2011-06-05 12:00:00",84,0.453,0.409,-17.96,87.2,4.418,4.935,241.4
"2011-06-05 13:00:00",85,0.56,0.498,-17.96,85.9,4.35,4.527,241.7
"2011-06-05 14:00:00",86,0.504,0.417,-17.97,86.8,4.255,3.656,242.1
"2011-06-05 15:00:00",87,0.309,0.219,-17.92,86.5,3.263,2.411,253.6
"2011-06-05 16:00:00",88,0.428,0.305,-17.93,84.7,2.226,1.621,248.4
"2011-06-05 17:00:00",89,3.685,3.037,-18.1,64.66,0.143,0.195,151.8
"2011-06-05 18:00:00",90,0.341,0.134,-18.01,81.4,1.477,1.524,180.9
"2011-06-05 19:00:00",91,-0.021,-0.158,-17.79,86.7,3.214,2.955,266.9
"2011-06-05 20:00:00",92,0.415,0.234,-17.76,84.2,2.196,1.523,259.5
"2011-06-05 21:00:00",93,0.571,0.409,-17.82,81.6,1.562,1.004,255.3
"2011-06-05 22:00:00",94,0.319,0.152,-17.82,84.9,1.597,1.718,158.9
"2011-06-05 23:00:00",95,0.394,0.334,-17.75,87.5,2.706,3.106,151.5
"2011-06-06 00:00:00",96,0.836,0.817,-17.75,87.8,2.843,3.232,216.9
"2011-06-06 01:00:00",97,0.915,0.914,-17.8,87.6,3.579,4.02,223.2
"2011-06-06 02:00:00",98,0.82,0.808,-17.8,88,2.086,2.387,217.1
"2011-06-06 03:00:00",99,0.57,0.629,-17.78,86.9,2.299,2.669,197.7
"2011-06-06 04:00:00",100,0.375,0.44,-17.81,86.5,2.335,2.689,176.4
"2011-06-06 05:00:00",101,0.052,0.169,-17.84,85.8,2.115,2.473,173.3
"2011-06-06 06:00:00",102,-0.358,-0.258,-17.9,84.8,2.047,2.404,154.4
"2011-06-06 07:00:00",103,-0.252,-0.161,-17.94,83.6,2.227,2.588,156.3
"2011-06-06 08:00:00",104,0.011,0.101,-17.97,81.6,2.551,2.927,174
"2011-06-06 09:00:00",105,0.235,0.341,-18.02,81.1,2.14,2.48,185.9
"2011-06-06 10:00:00",106,1.194,1.082,-18.05,72.85,0.887,1.002,230.1
"2011-06-06 11:00:00",107,1.574,1.387,-18.13,71.15,0.613,0.839,188.8
"2011-06-06 12:00:00",108,3.116,2.732,-18.13,63.12,0.591,0.745,210.7
"2011-06-06 13:00:00",109,3.036,2.228,-18.11,68.5,0.606,0.858,93.7
"2011-06-06 14:00:00",110,1.534,1.196,-17.95,72.07,0.899,1.148,115.6
"2011-06-06 15:00:00",111,1.094,0.7,-17.95,74.39,1.409,1.674,110.6
"2011-06-06 16:00:00",112,1.675,1.472,-17.94,73.83,1.627,1.828,132.9
"2011-06-06 17:00:00",113,1.933,1.612,-17.89,74.06,1.327,1.491,146.2
"2011-06-06 18:00:00",114,3.822,3.571,-17.84,69.11,1.33,1.465,164.6
"2011-06-06 19:00:00",115,3.228,3.327,-17.59,71.34,1.285,1.507,189.1
"2011-06-06 20:00:00",116,0.936,1.313,-17.54,74.19,1.301,1.714,175.1
"2011-06-06 21:00:00",117,-0.233,-0.081,-17.47,79.05,2.139,2.551,169.9
"2011-06-06 22:00:00",118,-1.216,-1.091,-17.46,80.5,2.553,3.002,165.4
"2011-06-06 23:00:00",119,-1.309,-1.175,-17.52,80.7,2.732,3.178,171.6
"2011-06-07 00:00:00",120,-1.459,-1.27,-17.56,81.1,2.568,3.032,177.5
"2011-06-07 01:00:00",121,-1.823,-1.557,-17.67,80.7,2.312,2.789,174.9
"2011-06-07 02:00:00",122,-1.397,-1.233,-17.7,83.1,2.616,3.074,176.3
"2011-06-07 03:00:00",123,0.204,0.337,-17.79,83.7,2.757,3.18,174.4
"2011-06-07 04:00:00",124,0.794,0.873,-17.88,82.4,2.515,2.891,180
"2011-06-07 05:00:00",125,-0.248,-0.073,-17.87,83.1,2.574,3.013,191
"2011-06-07 06:00:00",126,-0.387,-0.198,-17.88,82.4,1.957,2.367,192.4
"2011-06-07 07:00:00",127,-0.849,-0.598,-17.94,82,1.87,2.298,188
"2011-06-07 08:00:00",128,-2.169,-1.689,-17.96,83.8,2.18,2.699,182.5
"2011-06-07 09:00:00",129,-0.504,-0.273,-17.97,85.9,2.218,2.671,187.4
"2011-06-07 10:00:00",130,-1.041,-0.644,-18.02,84.3,2.149,2.649,176.9
"2011-06-07 11:00:00",131,0.358,0.387,-18.09,81.5,2.855,3.248,178.8
"2011-06-07 12:00:00",132,1.8,1.84,-18.09,81.2,2,2.257,180.4
"2011-06-07 13:00:00",133,2.954,2.836,-18.04,75.59,1.176,1.354,205.3
"2011-06-07 14:00:00",134,4.636,4.028,-18.11,64.39,0.417,0.424,249.1
"2011-06-07 15:00:00",135,3.874,3.635,-17.91,73.09,0.949,0.932,212.9
"2011-06-07 16:00:00",136,3.722,3.56,-17.54,76.83,0.976,1.032,165.9
"2011-06-07 17:00:00",137,3.869,3.748,-17.29,77.66,0.925,1.025,194.7
"2011-06-07 18:00:00",138,3.799,3.639,-17.11,79.23,0.906,1.046,206.2
"2011-06-07 19:00:00",139,4.174,3.787,-17.08,77.08,0.646,0.742,202.5
"2011-06-07 20:00:00",140,3.643,3.48,-16.99,84.8,1.583,1.796,215.4
"2011-06-07 21:00:00",141,3.738,3.653,-16.99,83.6,1.028,1.198,205.7
"2011-06-07 22:00:00",142,3.67,3.639,-17.02,84.8,1.158,1.356,198.2
"2011-06-07 23:00:00",143,3.69,3.734,-17.05,84.7,1.005,1.206,184.5
"2011-06-08 00:00:00",144,3.534,3.416,-17.13,85.6,0.852,1.062,147.5
"2011-06-08 01:00:00",145,3.441,3.622,-17.13,85.2,1.003,1.265,161.6
"2011-06-08 02:00:00",146,3.645,3.807,-17.22,82.9,0.911,1.107,172.5
"2011-06-08 03:00:00",147,3.324,3.505,-17.29,84.5,1.451,1.776,177.6
"2011-06-08 04:00:00",148,3.436,3.619,-17.36,84.8,1.422,1.721,166
"2011-06-08 05:00:00",149,3.223,3.323,-17.4,87.5,1.493,1.79,153.6
"2011-06-08 06:00:00",150,1.995,2.093,-17.39,87.3,1.939,2.295,161.9
"2011-06-08 07:00:00",151,0.295,0.466,-17.5,88,2.561,3.005,164
"2011-06-08 08:00:00",152,2.137,2.308,-17.63,86.7,2.09,2.473,160.1
"2011-06-08 09:00:00",153,3.844,3.972,-17.64,85.3,2.013,2.332,169.5
"2011-06-08 10:00:00",154,4.185,4.307,-17.55,84.1,1.742,2.045,178.2
"2011-06-08 11:00:00",155,3.39,3.788,-17.47,82.7,1.385,1.809,172.4
"2011-06-08 12:00:00",156,2.088,2.852,-17.53,80.2,1.341,1.875,167.7
"2011-06-08 13:00:00",157,2.521,2.704,-17.72,79.25,2.626,3.032,173.5
"2011-06-08 14:00:00",158,2.849,2.981,-17.78,78.61,2.579,2.978,173.5
"2011-06-08 15:00:00",159,3.186,3.308,-17.8,77.65,2.567,2.954,171.5
"2011-06-08 16:00:00",160,3.55,3.697,-17.77,76.86,2.54,2.92,176.4
"2011-06-08 17:00:00",161,3.674,3.833,-17.69,76.61,2.305,2.667,175.6
"2011-06-08 18:00:00",162,3.565,3.759,-17.58,75.64,1.973,2.334,177.2
"2011-06-08 19:00:00",163,3.333,3.558,-17.47,74.67,1.741,2.104,183.4
"2011-06-08 20:00:00",164,2.907,3.154,-17.4,74.73,1.593,1.964,183.5
"2011-06-08 21:00:00",165,1.979,2.28,-17.34,76.56,1.887,2.323,180
"2011-06-08 22:00:00",166,1.25,1.554,-17.17,78.03,2.19,2.66,176.7
"2011-06-08 23:00:00",167,0.669,0.957,-17.03,78.22,2.344,2.834,175.1
"2011-06-09 00:00:00",168,0.283,0.579,-17.1,77.18,2.621,3.122,175
"2011-06-09 01:00:00",169,-0.429,-0.121,-17.23,77.48,3.039,3.605,171.9
"2011-06-09 02:00:00",170,-0.884,-0.608,-17.38,78.09,3.225,3.797,172.2
"2011-06-09 03:00:00",171,-0.951,-0.688,-17.54,78.5,3.636,4.247,172.9
"2011-06-09 04:00:00",172,-1.068,-0.819,-17.72,78.58,3.814,4.441,173.6
"2011-06-09 05:00:00",173,-0.86,-0.592,-17.83,78.26,3.864,4.482,173.9
"2011-06-09 06:00:00",174,-0.582,-0.266,-17.92,78.04,3.582,4.216,173.9
"2011-06-09 07:00:00",175,0.601,0.922,-18.01,78.46,3.743,4.353,178.7
"2011-06-09 08:00:00",176,1.417,1.855,-17.98,78.88,3.158,3.748,182.8
"2011-06-09 09:00:00",177,2.72,3.098,-18.02,78.21,2.612,3.124,193.4
"2011-06-09 10:00:00",178,3.797,4.172,-18.02,73.83,2.377,2.863,199.2
"2011-06-09 11:00:00",179,4.031,4.321,-18.01,74.64,2.934,3.435,188.3
"2011-06-09 12:00:00",180,4.782,5.01,-17.93,73.81,3.458,4,191.6
"2011-06-09 13:00:00",181,5.172,5.361,-17.84,73.35,3.886,4.465,192.5
"2011-06-09 14:00:00",182,5.592,5.746,-17.75,73,4.442,5.253,193.9
"2011-06-09 15:00:00",183,6.044,6.184,-17.66,73.09,4.31,4.919,192.3
"2011-06-09 16:00:00",184,6.319,6.454,-17.52,73.05,4.247,4.946,191.4
"2011-06-09 17:00:00",185,6.262,6.424,-17.4,74.43,3.29,3.733,179.1
"2011-06-09 18:00:00",186,6.198,6.384,-17.23,73.75,3.25,3.706,175.8
"2011-06-09 19:00:00",187,6.039,6.202,-17.05,74.56,3.455,3.944,175.9
"2011-06-09 20:00:00",188,5.801,6,-16.99,74.78,3.003,3.458,179.1
"2011-06-09 21:00:00",189,5.443,5.725,-16.94,74.3,2.412,2.837,178.5
"2011-06-09 22:00:00",190,4.586,4.876,-16.68,76.44,2.537,2.974,178.3
"2011-06-09 23:00:00",191,4.098,4.357,-16.46,77.94,3.141,3.641,176.4
"2011-06-10 00:00:00",192,3.533,3.744,-16.4,79.95,3.374,3.902,177.9
"2011-06-10 01:00:00",193,3.834,4.06,-16.52,78.37,4.067,4.86,183.7
"2011-06-10 02:00:00",194,3.542,3.745,-16.66,79.12,4.131,5.624,184.5
"2011-06-10 03:00:00",195,3.343,3.547,-16.85,79.26,3.938,5.929,182.1
"2011-06-10 04:00:00",196,3.381,3.606,-17.05,79.42,3.938,5.87,183.2
"2011-06-10 05:00:00",197,3.693,3.924,-17.2,79.26,3.944,6.021,185.3
"2011-06-10 06:00:00",198,4.043,4.255,-17.28,79.85,3.933,6.297,182
"2011-06-10 07:00:00",199,3.931,4.104,-17.34,81.1,3.937,6.507,177.2
"2011-06-10 08:00:00",200,4.116,4.299,-17.44,80.5,4.026,6.663,176.1
"2011-06-10 09:00:00",201,4.687,4.849,-17.55,79.05,3.973,6.447,175.6
"2011-06-10 10:00:00",202,4.755,4.919,-17.61,76.12,4.216,7.116,177.7
"2011-06-10 11:00:00",203,5.07,5.242,-17.67,76.18,4.168,6.946,176.4
"2011-06-10 12:00:00",204,5.658,5.842,-17.64,75.73,4.136,6.947,179.6
"2011-06-10 13:00:00",205,6.193,6.379,-17.67,75.79,4.161,6.881,180.7
"2011-06-10 14:00:00",206,7,7.176,-17.65,75.15,4.123,6.682,180.2
"2011-06-10 15:00:00",207,7.599,7.779,-17.6,73.45,4.263,5.967,186.9
"2011-06-10 16:00:00",208,7.929,8.17,-17.54,72.25,4.171,5.006,183.5
"2011-06-10 17:00:00",209,8.09,8.36,-17.42,71.81,4.114,5.442,185.3
"2011-06-10 18:00:00",210,8.14,8.44,-17.28,71.18,4.015,4.8,182.6
"2011-06-10 19:00:00",211,7.909,8.18,-17.1,72.69,4.164,4.859,181.9
"2011-06-10 20:00:00",212,7.879,8.15,-16.96,72.91,4.181,5.284,183
"2011-06-10 21:00:00",213,7.778,8.03,-16.84,72.85,4.082,5.492,184.5
"2011-06-10 22:00:00",214,7.4,7.648,-16.47,73.68,4.035,5.104,179.3
"2011-06-10 23:00:00",215,6.968,7.179,-16.01,75.37,3.947,5.803,177.8
"2011-06-11 00:00:00",216,6.833,7.035,-15.75,74.28,3.899,6.118,179.8
"2011-06-11 01:00:00",217,6.671,6.868,-15.61,73.22,3.97,6.125,183.2
"2011-06-11 02:00:00",218,6.126,6.287,-15.51,75.27,4.01,5.505,180.3
"2011-06-11 03:00:00",219,5.733,5.879,-15.51,75.93,4.079,5.371,179.9
"2011-06-11 04:00:00",220,5.343,5.476,-15.59,75.97,3.847,5.953,176.1
"2011-06-11 05:00:00",221,5.145,5.283,-15.74,75.88,3.908,5.949,176.7
"2011-06-11 06:00:00",222,4.801,4.92,-15.92,76.24,3.859,6.023,175.7
"2011-06-11 07:00:00",223,4.667,4.769,-16.13,76.99,3.915,6.353,177.6
"2011-06-11 08:00:00",224,4.579,4.696,-16.4,76.93,3.913,6.331,174.9
"2011-06-11 09:00:00",225,4.821,4.906,-16.61,76.81,4.056,6.756,173.9
"2011-06-11 10:00:00",226,5.151,5.223,-16.64,76.1,4.013,6.112,176.5
"2011-06-11 11:00:00",227,5.498,5.578,-16.54,74.3,4.075,6.747,175.5
"2011-06-11 12:00:00",228,5.953,6.03,-16.3,75.08,4.034,6.366,175.7
"2011-06-11 13:00:00",229,6.331,6.438,-16.29,75.29,4.139,6.729,176.6
"2011-06-11 14:00:00",230,6.658,6.766,-16.33,75.79,4.096,6.555,177
"2011-06-11 15:00:00",231,6.901,7.042,-16.36,75.4,4.071,6.592,176.7
"2011-06-11 16:00:00",232,7.123,7.3,-16.29,75.15,3.991,6.399,178.1
"2011-06-11 17:00:00",233,7.317,7.534,-16.15,73.66,3.999,6.007,177.5
"2011-06-11 18:00:00",234,7.401,7.634,-15.95,72.47,4.112,6.084,178.5
"2011-06-11 19:00:00",235,7.399,7.651,-15.66,70.91,4.089,6.137,176.8
"2011-06-11 20:00:00",236,7.331,7.564,-15.35,71.36,4.047,5.83,178.1
"2011-06-11 21:00:00",237,7.423,7.676,-15.12,69.92,4.011,6.259,181.4
"2011-06-11 22:00:00",238,7.32,7.567,-14.51,69.91,4.202,7.052,186.2
"2011-06-11 23:00:00",239,7.149,7.387,-13.79,70.27,4.426,8.02,186.2
"2011-06-12 00:00:00",240,6.511,6.676,-13.26,73.59,4.559,7.995,188.8
"2011-06-12 01:00:00",241,6.109,6.25,-13.05,74.74,4.336,7.394,186.5
"2011-06-12 02:00:00",242,5.784,5.911,-12.94,75.29,4.394,7.564,187.8
"2011-06-12 03:00:00",243,5.454,5.58,-13.05,75.92,4.505,7.914,191.4
"2011-06-12 04:00:00",244,5.118,5.231,-13.46,76.45,4.562,8.26,196.5
"2011-06-12 05:00:00",245,4.747,4.849,-13.99,76.89,4.498,8.05,196.9
"2011-06-12 06:00:00",246,4.529,4.625,-14.55,76.24,4.525,8.34,196.2
"2011-06-12 07:00:00",247,4.281,4.357,-15.11,77.16,4.486,7.905,195.2
"2011-06-12 08:00:00",248,4.207,4.283,-15.56,77.39,4.31,7.317,190.4
"2011-06-12 09:00:00",249,4.325,4.358,-15.88,78.5,4.198,7.078,192.5
"2011-06-12 10:00:00",250,4.566,4.577,-16,79.01,4.065,6.224,193.1
"2011-06-12 11:00:00",251,4.862,4.854,-15.84,79.77,4.241,5.493,194.1
"2011-06-12 12:00:00",252,5.099,5.076,-15.46,78.88,4.066,4.829,193
"2011-06-12 13:00:00",253,5.24,5.235,-15.41,78.82,3.609,4.164,190.2
"2011-06-12 14:00:00",254,5.974,5.824,-15.27,77.59,1.899,2.14,154.1
"2011-06-12 15:00:00",255,6.04,5.825,-14.12,79.44,1.411,1.625,105.1
"2011-06-12 16:00:00",256,5.904,5.702,-12.92,79.77,1.416,1.712,127.9
"2011-06-12 17:00:00",257,5.884,5.557,-12.25,80.3,1.067,1.285,129.7
"2011-06-12 18:00:00",258,5.607,5.369,-11.68,82.4,1.222,1.444,146.7
"2011-06-12 19:00:00",259,5.57,5.467,-11.77,83.7,2.459,2.838,138.1
"2011-06-12 20:00:00",260,6.421,6.323,-12.8,78.57,1.824,2,191.1
"2011-06-12 21:00:00",261,7.666,7.047,-13.29,69.79,0.648,0.774,168.6
"2011-06-12 22:00:00",262,7.241,6.888,-11.35,67.85,0.322,0.392,143.5
"2011-06-12 23:00:00",263,5.532,5.293,-8.7,72.85,0.641,0.851,178.1
"2011-06-13 00:00:00",264,4.325,4.209,-7.139,81,1.148,1.432,198.1
"2011-06-13 01:00:00",265,3.992,3.853,-7.672,82.1,1.302,1.618,207.9
"2011-06-13 02:00:00",266,3.454,3.44,-8.37,84.4,1.677,1.994,180.2
"2011-06-13 03:00:00",267,3.151,3.14,-9.8,85,2.044,2.383,170
"2011-06-13 04:00:00",268,3.039,3.038,-11.53,84.4,2.674,3.066,167.2
"2011-06-13 05:00:00",269,2.89,2.898,-13.06,83.4,3.124,3.549,165.1
"2011-06-13 06:00:00",270,2.744,2.752,-14.24,83,3.32,3.963,168.8
"2011-06-13 07:00:00",271,2.663,2.662,-15.1,83.3,3.48,4.57,171
"2011-06-13 08:00:00",272,2.606,2.623,-15.81,82.8,4.077,5.082,175.6
"2011-06-13 09:00:00",273,3.285,3.283,-16.26,83,3.856,4.475,181.8
"2011-06-13 10:00:00",274,3.825,3.82,-16.44,80.9,4.11,4.864,184.8
"2011-06-13 11:00:00",275,4.472,4.464,-16.33,80,3.784,4.306,187.1
"2011-06-13 12:00:00",276,5.662,5.631,-15.96,80.4,3.074,3.495,193.7
"2011-06-13 13:00:00",277,5.989,5.922,-14.88,79.87,2.182,2.528,209.6
"2011-06-13 14:00:00",278,5.885,5.802,-13.78,79.39,1.758,2.06,207.9
"2011-06-13 15:00:00",279,5.757,5.683,-12.92,80.2,1.87,2.19,206.7
"2011-06-13 16:00:00",280,5.714,5.699,-12.56,81.1,1.947,2.266,197.3
"2011-06-13 17:00:00",281,5.726,5.756,-12.4,81.8,1.84,2.154,190.7
"2011-06-13 18:00:00",282,5.81,5.821,-12.4,82.6,2.101,2.454,198.5
"2011-06-13 19:00:00",283,6.254,6.2,-12.88,80,2.245,2.625,214.1
"2011-06-13 20:00:00",284,6.039,6.067,-13,82.3,1.983,2.329,195.6
"2011-06-13 21:00:00",285,5.908,5.99,-12.32,81.9,1.797,2.115,184.5
"2011-06-13 22:00:00",286,5.979,6.078,-11.99,82.7,2.427,2.831,192
"2011-06-13 23:00:00",287,6.041,6.162,-12.26,83.8,2.388,2.782,185
"2011-06-14 00:00:00",288,6.115,6.258,-12.67,84.7,2.59,2.983,173.1
"2011-06-14 01:00:00",289,6.236,6.374,-13.13,84.3,2.743,3.136,170
"2011-06-14 02:00:00",290,5.71,5.756,-12.7,83.5,3.65,4.13,179
"2011-06-14 03:00:00",291,5.06,5.066,-11.74,81.4,3.719,4.221,182.8
"2011-06-14 04:00:00",292,4.501,4.507,-11.96,80.4,3.938,5.545,177
"2011-06-14 05:00:00",293,4.227,4.245,-13.02,79.97,3.878,5.902,174.6
"2011-06-14 06:00:00",294,3.954,3.966,-13.95,79.92,3.987,5.624,175.3
"2011-06-14 07:00:00",295,3.845,3.854,-14.67,79.49,4.095,5.401,182.5
"2011-06-14 08:00:00",296,3.884,3.93,-15.13,79.59,4.053,4.762,181.2
"2011-06-14 09:00:00",297,3.818,3.806,-15.53,80.5,4.002,5.76,178.1
"2011-06-14 10:00:00",298,4.196,4.181,-15.81,80.1,4.01,5.812,177.9
"2011-06-14 11:00:00",299,4.631,4.619,-15.76,79.4,4.15,5.516,178
"2011-06-14 12:00:00",300,5.121,5.116,-15.42,79.15,4.297,5.227,178.6
"2011-06-14 13:00:00",301,5.655,5.675,-15.27,78.91,3.952,4.471,177.9
"2011-06-14 14:00:00",302,6.006,6.022,-15.06,79.26,3.686,4.15,181.6
"2011-06-14 15:00:00",303,5.966,5.992,-14.49,81.1,2.841,3.217,187.6
