"TOA5","22","CR1000","31412","CR1000.Std.18","CPU:ARGOS 2011 GITS.CR1","33414","Table050"
"TIMESTAMP","RECORD","Dir2_Avg","t_air_Avg(1)","t_air_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","Battery"
"TS","RN","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"2011-06-02 00:00:00",0,174,-10.47,-10.28,198.9,0.055,0,14.1
"2011-06-02 01:00:00",1,176,-11.07,-10.88,200,0,0,14.82
"2011-06-02 02:00:00",2,178,-11.48,-11.29,200,0,0,14.75
"2011-06-02 03:00:00",3,180.2,-11.92,-11.68,200,0,0,14.72
"2011-06-02 04:00:00",4,180,-12.1,-11.87,200,0,0,14.72
"2011-06-02 05:00:00",5,181.1,-12.25,-11.98,200,0,0,14.75
"2011-06-02 06:00:00",6,184,-12.03,-11.81,200,0.446,0,14.8
"2011-06-02 07:00:00",7,182.1,-11.81,-11.63,200,0,0,14.82
"2011-06-02 08:00:00",8,177,-11.97,-11.73,200,0,0,14.88
"2011-06-02 09:00:00",9,183.2,-11.59,-11.53,200,0,0,14.94
"2011-06-02 10:00:00",10,189.3,-10.53,-10.44,200,0.154,0,13.87
"2011-06-02 11:00:00",11,187.5,-9.75,-9.64,200,0.17,0,13.8
"2011-06-02 12:00:00",12,194.1,-9.19,-9.1,200,0.237,0,13.68
"2011-06-02 13:00:00",13,198.6,-8.65,-8.57,200,0.395,0,13.61
"2011-06-02 14:00:00",14,196,-7.976,-7.963,200,0.592,0,13.55
"2011-06-02 15:00:00",15,200.3,-7.268,-7.257,200,0.368,0,13.58
"2011-06-02 16:00:00",16,194.7,-6.714,-6.704,200,0.425,0,13.58
"2011-06-02 17:00:00",17,185.8,-6.471,-6.466,200,0.28,0,13.53
"2011-06-02 18:00:00",18,186.1,-6.372,-6.332,200,0.635,0,13.58
"2011-06-02 19:00:00",19,201.5,-5.878,-5.887,200,0,0,13.63
"2011-06-02 20:00:00",20,209.7,-5.916,-5.93,200,0.774,0,13.73
"2011-06-02 21:00:00",21,200.6,-6.237,-6.203,200,0.466,0,13.82
"2011-06-02 22:00:00",22,186.7,-6.832,-6.712,200,0,0,13.85
"2011-06-02 23:00:00",23,184.6,-7.474,-7.333,200,0.21,0,14.78
"2011-06-03 00:00:00",24,174.5,-8.22,-8.04,200,0,0,13.87
"2011-06-03 01:00:00",25,184.4,-8.74,-8.51,200,0,0,14.93
"2011-06-03 02:00:00",26,187.9,-8.51,-8.29,200,0,0,14.07
"2011-06-03 03:00:00",27,183.3,-9.19,-8.92,200,0,0,13.91
"2011-06-03 04:00:00",28,187.5,-9.36,-9.09,200,0.211,0,14.13
"2011-06-03 05:00:00",29,183.7,-9.66,-9.38,200,0.426,0,13.99
"2011-06-03 06:00:00",30,178.9,-9.15,-8.85,200,0,0,14.23
"2011-06-03 07:00:00",31,184,-8.71,-8.49,200,0.168,0,13.95
"2011-06-03 08:00:00",32,183.5,-9.44,-9.07,200,0.368,0,13.94
"2011-06-03 09:00:00",33,185.4,-8.54,-8.38,200,0,0,14.68
"2011-06-03 10:00:00",34,201.2,-7.394,-7.28,200,0.67,0,13.83
"2011-06-03 11:00:00",35,197.5,-6.765,-6.629,200,0.328,0,13.76
"2011-06-03 12:00:00",36,191.5,-6.375,-6.185,200,0.264,0,13.75
"2011-06-03 13:00:00",37,186.6,-6.243,-6.085,200,1.065,0,13.67
"2011-06-03 14:00:00",38,185.3,-6.245,-6.114,200,0.664,0,13.56
"2011-06-03 15:00:00",39,189.4,-5.977,-5.932,200,0.495,0,14.22
"2011-06-03 16:00:00",40,201.9,-6.415,-6.274,200,0.171,0.232,13.72
"2011-06-03 17:00:00",41,208.5,-6.681,-6.478,200,0,0,13.78
"2011-06-03 18:00:00",42,200.4,-6.688,-6.484,200,0.268,0,13.8
"2011-06-03 19:00:00",43,209,-6.746,-6.602,200,0.033,0.177,13.81
"2011-06-03 20:00:00",44,221.8,-6.729,-6.635,200,0.399,0,13.81
"2011-06-03 21:00:00",45,224.1,-6.836,-6.752,200,0,0,13.87
"2011-06-03 22:00:00",46,218.4,-6.996,-6.908,200,0,0,13.84
"2011-06-03 23:00:00",47,214.9,-7.66,-7.518,200,0,0.159,13.85
"2011-06-04 00:00:00",48,213.4,-7.71,-7.622,200,0,0,13.86
"2011-06-04 01:00:00",49,210.1,-8.57,-8.37,200,0,0,13.93
"2011-06-04 02:00:00",50,212.9,-8.84,-8.64,200,0.725,0,13.94
"2011-06-04 03:00:00",51,212.4,-8.92,-8.74,200,0.223,0,15.18
"2011-06-04 04:00:00",52,208.9,-9.36,-9.18,200,0,0,13.95
"2011-06-04 05:00:00",53,210.9,-9.6,-9.43,200,0,0,14.07
"2011-06-04 06:00:00",54,213.8,-9.56,-9.38,200,0.585,0,13.91
"2011-06-04 07:00:00",55,215.3,-9.14,-9.03,200,0.208,0,13.92
"2011-06-04 08:00:00",56,215.3,-9.32,-9.23,200,0.326,0,13.92
"2011-06-04 09:00:00",57,218.6,-9.36,-9.31,200,0,0,13.93
"2011-06-04 10:00:00",58,218.1,-9.43,-9.37,200,0,0,13.92
"2011-06-04 11:00:00",59,218.6,-9.41,-9.38,200,0.221,0,13.91
"2011-06-04 12:00:00",60,218.2,-9.34,-9.29,200,0,0,13.89
"2011-06-04 13:00:00",61,223.5,-9.22,-9.19,200,0.21,0,13.87
"2011-06-04 14:00:00",62,222.5,-8.97,-8.94,200,0.208,0,13.85
"2011-06-04 15:00:00",63,223,-8.55,-8.53,200,0.851,0,13.8
"2011-06-04 16:00:00",64,228.4,-8.39,-8.38,200,0.477,0.022,13.82
"2011-06-04 17:00:00",65,229.1,-8.15,-8.14,200,0.694,0,13.82
"2011-06-04 18:00:00",66,231.6,-7.774,-7.778,200,0.213,0,13.8
"2011-06-04 19:00:00",67,236.4,-7.518,-7.516,200,0.157,0,13.82
"2011-06-04 20:00:00",68,238.9,-7.319,-7.313,200,0,0,13.84
"2011-06-04 21:00:00",69,237.9,-7.073,-7.067,200,0.078,0,13.84
"2011-06-04 22:00:00",70,240.7,-7.008,-6.983,200,0.355,0,13.93
"2011-06-04 23:00:00",71,239.3,-7.252,-7.224,200,0.352,0,13.92
"2011-06-05 00:00:00",72,241.6,-7.215,-7.175,200,0.141,0,13.9
"2011-06-05 01:00:00",73,238.3,-7.268,-7.209,200,0,0.4,13.93
"2011-06-05 02:00:00",74,235.6,-7.323,-7.256,200,0.017,0,13.9
"2011-06-05 03:00:00",75,232.5,-7.477,-7.416,200,0,0,14.01
"2011-06-05 04:00:00",76,234.3,-7.383,-7.323,200,0.131,0,14.03
"2011-06-05 05:00:00",77,233.2,-7.352,-7.319,200,0.066,0,13.99
"2011-06-05 06:00:00",78,233.8,-7.378,-7.35,200,0.127,0,13.9
"2011-06-05 07:00:00",79,232.3,-7.387,-7.34,200,0.231,0,13.88
"2011-06-05 08:00:00",80,231.3,-7.474,-7.4,200,0.373,0,13.92
"2011-06-05 09:00:00",81,229.8,-7.414,-7.363,200,0.257,0,13.93
"2011-06-05 10:00:00",82,229.8,-7.239,-7.169,200,0.224,0,13.85
"2011-06-05 11:00:00",83,232.3,-7.023,-6.968,200,0.148,0,13.87
"2011-06-05 12:00:00",84,237.7,-6.646,-6.649,200,0.164,0,13.85
"2011-06-05 13:00:00",85,236.5,-6.354,-6.364,200,0.577,0,13.85
"2011-06-05 14:00:00",86,238.1,-6.298,-6.346,200,0,0,13.84
"2011-06-05 15:00:00",87,254.2,-6.385,-6.468,200,0,0,13.83
"2011-06-05 16:00:00",88,249,-5.927,-6.074,200,0.118,0,13.76
"2011-06-05 17:00:00",89,182.2,-0.901,-1.171,200,0.218,0,13.54
"2011-06-05 18:00:00",90,200.8,-4.94,-5.153,200,0,0,13.71
"2011-06-05 19:00:00",91,265.6,-6.186,-6.327,200,0.293,0,13.79
"2011-06-05 20:00:00",92,254.9,-5.615,-5.807,200,0.177,0,13.8
"2011-06-05 21:00:00",93,214.8,-5.282,-5.459,200,0,0,13.73
"2011-06-05 22:00:00",94,152.7,-5.667,-5.77,200,0,0,13.83
"2011-06-05 23:00:00",95,151.5,-6.054,-6.051,200,0.172,0,14.5
"2011-06-06 00:00:00",96,216.5,-5.598,-5.621,200,0.359,0,14.59
"2011-06-06 01:00:00",97,221.4,-5.717,-5.672,200,0.143,0,14.58
"2011-06-06 02:00:00",98,216.5,-5.713,-5.71,200,0.12,0,14.5
"2011-06-06 03:00:00",99,198.8,-6.099,-6.045,200,0.113,0,14.46
"2011-06-06 04:00:00",100,176.7,-6.385,-6.315,200,0.152,0,14.46
"2011-06-06 05:00:00",101,173.2,-6.766,-6.628,200,0,0,14.48
"2011-06-06 06:00:00",102,153.1,-7.258,-7.079,200,0,0,14.57
"2011-06-06 07:00:00",103,157.2,-7.208,-7.077,200,0,0,14.65
"2011-06-06 08:00:00",104,174.4,-6.883,-6.756,200,0.263,0,14.72
"2011-06-06 09:00:00",105,185.9,-6.483,-6.371,200,0.126,0,14.3
"2011-06-06 10:00:00",106,224.4,-4.563,-4.694,200,0.135,0,14.92
"2011-06-06 11:00:00",107,187,-3.501,-3.8,200,0.137,0,13.63
"2011-06-06 12:00:00",108,175.6,-1.499,-1.785,200,0,0,13.51
"2011-06-06 13:00:00",109,92.7,-1.922,-2.264,200,0.25,0,13.48
"2011-06-06 14:00:00",110,109.1,-3.256,-3.187,200,0.213,0,13.29
"2011-06-06 15:00:00",111,108,-4.051,-4.173,200,0.121,0,14.06
"2011-06-06 16:00:00",112,133.8,-3.476,-3.556,200,0,0,13.19
"2011-06-06 17:00:00",113,145.6,-3.137,-3.296,200,0,0,13.23
"2011-06-06 18:00:00",114,162.8,-0.38,-0.659,200,0.175,0,13.32
"2011-06-06 19:00:00",115,184.7,-0.838,-1.028,200,0.034,0,13.34
"2011-06-06 20:00:00",116,172.6,-3.067,-3.079,200,0,0,13.48
"2011-06-06 21:00:00",117,169.9,-5.274,-5.128,200,0,0,13.69
"2011-06-06 22:00:00",118,166,-6.641,-6.462,200,0.123,0,13.8
"2011-06-06 23:00:00",119,170.9,-6.937,-6.721,200,0.225,0,13.81
"2011-06-07 00:00:00",120,178.4,-7.344,-7.102,200,0.015,0,13.79
"2011-06-07 01:00:00",121,175.5,-7.633,-7.306,200,0,0,13.79
"2011-06-07 02:00:00",122,176.6,-7.953,-7.718,200,0.316,0,13.85
"2011-06-07 03:00:00",123,174.8,-6.522,-6.353,200,0.065,0.216,13.89
"2011-06-07 04:00:00",124,181.2,-5.604,-5.459,200,0,0,14.94
"2011-06-07 05:00:00",125,191.8,-6.837,-6.621,200,0,0,14.3
"2011-06-07 06:00:00",126,192.4,-6.844,-6.669,200,0.102,0,15.03
"2011-06-07 07:00:00",127,188.6,-7.192,-7.026,200,0,0,14.41
"2011-06-07 08:00:00",128,182.2,-9,-8.46,200,0,0,13.91
"2011-06-07 09:00:00",129,187.6,-7.637,-7.413,200,0.064,0,13.81
"2011-06-07 10:00:00",130,176.7,-7.858,-7.503,200,0.342,0,13.76
"2011-06-07 11:00:00",131,179.5,-6.371,-6.355,200,0,0,13.69
"2011-06-07 12:00:00",132,181.1,-4.464,-4.523,200,0.108,0,13.55
"2011-06-07 13:00:00",133,202.9,-1.851,-2.244,200,0.11,0,13.29
"2011-06-07 14:00:00",134,253.2,1.783,0.625,200,0.157,"NAN",13.58
"2011-06-07 15:00:00",135,212.2,-0.129,-0.56,200,0.249,0,13.46
"2011-06-07 16:00:00",136,167,-0.561,-0.728,200,0.204,0,13.48
"2011-06-07 17:00:00",137,195,0.151,-0.171,200,0.217,0,13.49
"2011-06-07 18:00:00",138,204.1,0.031,-0.329,200,0.121,0,13.55
"2011-06-07 19:00:00",139,183.4,0.623,0.205,200,0.144,0,13.56
"2011-06-07 20:00:00",140,215.5,-0.92,-1.09,200,0,0,13.6
"2011-06-07 21:00:00",141,203.6,-0.688,-0.889,200,0.173,0,13.66
"2011-06-07 22:00:00",142,197,-1.003,-1.11,200,0.154,0,13.66
"2011-06-07 23:00:00",143,184.1,-1.064,-1.141,200,0.282,0,13.65
"2011-06-08 00:00:00",144,144.3,-1.481,-1.504,200,0,0,13.7
"2011-06-08 01:00:00",145,161.3,-1.79,-1.613,200,0.131,0,13.71
"2011-06-08 02:00:00",146,167.1,-1.627,-1.454,200,0.098,0,13.91
"2011-06-08 03:00:00",147,177.4,-2.258,-2.094,200,0.084,0,13.85
"2011-06-08 04:00:00",148,165.8,-2.261,-2.076,200,0.192,0,14.12
"2011-06-08 05:00:00",149,153.7,-2.614,-2.462,200,0.183,0,13.91
"2011-06-08 06:00:00",150,162,-3.823,-3.682,200,0.304,0,13.94
"2011-06-08 07:00:00",151,164.2,-6.038,-5.802,200,0.227,0,13.9
"2011-06-08 08:00:00",152,160,-4.271,-4.04,200,0.142,0,13.73
"2011-06-08 09:00:00",153,170.3,-2.05,-1.948,200,0.483,0,13.71
"2011-06-08 10:00:00",154,179.5,-1.209,-1.185,200,0.151,0,13.65
"2011-06-08 11:00:00",155,171.4,-1.573,-1.372,200,0.338,0,13.57
"2011-06-08 12:00:00",156,164.5,-2.848,-2.372,200,0.348,0,13.43
"2011-06-08 13:00:00",157,174.7,-2.959,-2.836,200,0.153,0,13.38
"2011-06-08 14:00:00",158,173.9,-2.589,-2.598,200,0.111,0,13.3
"2011-06-08 15:00:00",159,172.1,-2.185,-2.233,200,0.52,0,13.23
"2011-06-08 16:00:00",160,177.8,-1.701,-1.77,200,0,0,13.24
"2011-06-08 17:00:00",161,177.3,-1.381,-1.453,200,0.523,0,13.25
"2011-06-08 18:00:00",162,177.5,-1.183,-1.276,200,0.209,0,13.28
"2011-06-08 19:00:00",163,182.8,-1.169,-1.222,200,0.17,0,13.36
"2011-06-08 20:00:00",164,183.1,-1.517,-1.521,200,0.258,0,13.48
"2011-06-08 21:00:00",165,180,-2.727,-2.567,200,0.334,0,13.64
"2011-06-08 22:00:00",166,176.7,-3.606,-3.319,200,0.22,0,13.72
"2011-06-08 23:00:00",167,175.7,-4.274,-3.951,200,0.154,0,13.72
"2011-06-09 00:00:00",168,175.8,-4.817,-4.448,200,0.195,0,14.6
"2011-06-09 01:00:00",169,173.4,-5.814,-5.397,200,0,0,13.82
"2011-06-09 02:00:00",170,172.9,-6.555,-6.178,200,0.388,0,14
"2011-06-09 03:00:00",171,174,-6.913,-6.518,200,0,0,13.72
"2011-06-09 04:00:00",172,174,-7.272,-6.892,200,0.1,0,13.75
"2011-06-09 05:00:00",173,174.4,-7.262,-6.872,200,0.012,0,13.87
"2011-06-09 06:00:00",174,174.8,-7.062,-6.664,200,0,0,13.83
"2011-06-09 07:00:00",175,179,-5.982,-5.632,200,0,0,13.86
"2011-06-09 08:00:00",176,184.2,-5.197,-4.651,200,0,0,14.18
"2011-06-09 09:00:00",177,194.7,-3.552,-3.359,200,0.246,0,13.8
"2011-06-09 10:00:00",178,199.3,-1.98,-1.789,200,0,0,13.7
"2011-06-09 11:00:00",179,188.2,-1.794,-1.562,200,0.409,0,13.62
"2011-06-09 12:00:00",180,193.7,-0.917,-0.745,200,0.315,0,13.47
"2011-06-09 13:00:00",181,193.8,-0.352,-0.201,200,0,0,13.42
"2011-06-09 14:00:00",182,195.5,0.215,0.29,200,0.337,0,13.37
"2011-06-09 15:00:00",183,193.4,0.858,0.911,200,0,0,13.33
"2011-06-09 16:00:00",184,192.6,1.308,1.338,200,0,0,13.33
"2011-06-09 17:00:00",185,180.9,1.516,1.54,200,0.195,0,13.27
"2011-06-09 18:00:00",186,177.2,1.587,1.682,200,0.291,0,13.72
"2011-06-09 19:00:00",187,178,1.504,1.618,200,0.327,0,13.43
"2011-06-09 20:00:00",188,181,1.289,1.434,200,0,0,13.53
"2011-06-09 21:00:00",189,178.9,1.081,1.308,200,0.422,0,13.64
"2011-06-09 22:00:00",190,178.3,0.277,0.559,200,0.24,0,13.67
"2011-06-09 23:00:00",191,177.6,-0.366,-0.049,200,0.556,0,14.89
"2011-06-10 00:00:00",192,178.8,-1.076,-0.803,200,0.169,0,13.76
"2011-06-10 01:00:00",193,182.9,-0.974,-0.663,200,0.166,0,13.82
"2011-06-10 02:00:00",194,185.5,-1.459,-1.171,200,0.251,0,13.84
"2011-06-10 03:00:00",195,182.9,-1.858,-1.549,200,0.148,0,13.78
"2011-06-10 04:00:00",196,184.2,-1.971,-1.652,200,0,0,13.8
"2011-06-10 05:00:00",197,186.7,-1.75,-1.427,200,0.306,0,13.78
"2011-06-10 06:00:00",198,182.8,-1.452,-1.177,200,0.019,0,13.88
"2011-06-10 07:00:00",199,178.1,-1.68,-1.474,200,0,0,13.88
"2011-06-10 08:00:00",200,176.5,-1.674,-1.388,200,0,0,14.15
"2011-06-10 09:00:00",201,176.8,-1.053,-0.93,200,0.362,0,13.75
"2011-06-10 10:00:00",202,178.6,-0.943,-0.791,200,0.018,0,13.73
"2011-06-10 11:00:00",203,177.4,-0.614,-0.391,200,0.072,0,13.65
"2011-06-10 12:00:00",204,180.6,0.083,0.283,200,0.044,0,13.55
"2011-06-10 13:00:00",205,181.5,0.751,0.949,200,0,0,13.45
"2011-06-10 14:00:00",206,182.3,1.748,1.903,200,0,0,13.37
"2011-06-10 15:00:00",207,187.7,2.55,2.672,200,0,0,13.32
"2011-06-10 16:00:00",208,184.8,3.112,3.239,200,0.678,0,13.28
"2011-06-10 17:00:00",209,186.4,3.315,3.492,200,0.52,0,13.3
"2011-06-10 18:00:00",210,184.9,3.548,3.767,200,0.156,0,13.31
"2011-06-10 19:00:00",211,182.6,3.389,3.595,200,0.894,0,13.42
"2011-06-10 20:00:00",212,184.7,3.313,3.55,200,0.891,0,13.54
"2011-06-10 21:00:00",213,186.2,3.216,3.499,200,0.732,0,13.63
"2011-06-10 22:00:00",214,180.6,3.05,3.343,200,0.325,0,13.72
"2011-06-10 23:00:00",215,177.9,2.736,3.017,200,0.143,0,13.69
"2011-06-11 00:00:00",216,180.6,2.64,2.911,200,0.776,0,13.73
"2011-06-11 01:00:00",217,185.2,2.489,2.764,200,0.537,0,13.77
"2011-06-11 02:00:00",218,180.4,1.924,2.168,200,0.76,0,14.52
"2011-06-11 03:00:00",219,181.7,1.424,1.678,200,0.362,0,14.47
"2011-06-11 04:00:00",220,177.3,0.902,1.134,200,0.239,0,14.47
"2011-06-11 05:00:00",221,177.8,0.533,0.766,200,0.499,0,14.48
"2011-06-11 06:00:00",222,175.5,0.086,0.29,200,0.603,0,14.5
"2011-06-11 07:00:00",223,178.6,-0.275,-0.117,200,0.095,0,14.55
"2011-06-11 08:00:00",224,176.5,-0.611,-0.364,200,0.258,0,14.6
"2011-06-11 09:00:00",225,173.7,-0.443,-0.374,200,0,0,14.65
"2011-06-11 10:00:00",226,176.5,-0.001,0.077,200,0.242,0.379,14.75
"2011-06-11 11:00:00",227,176.1,0.413,0.554,200,0.485,0.916,14.01
"2011-06-11 12:00:00",228,176.2,1.027,1.148,200,0.873,0.283,13.7
"2011-06-11 13:00:00",229,176.9,1.546,1.689,200,0.251,0,13.45
"2011-06-11 14:00:00",230,177.3,1.976,2.086,200,0.375,0,13.37
"2011-06-11 15:00:00",231,177.7,2.241,2.355,200,0.189,0,13.33
"2011-06-11 16:00:00",232,178.1,2.509,2.641,200,0.188,0,13.33
"2011-06-11 17:00:00",233,177.7,2.76,2.945,200,0,0,13.33
"2011-06-11 18:00:00",234,178.7,2.934,3.127,200,0.572,0,13.39
"2011-06-11 19:00:00",235,178.4,3.02,3.254,200,0.236,0,13.47
"2011-06-11 20:00:00",236,180.6,2.945,3.192,200,0.108,0,13.68
"2011-06-11 21:00:00",237,182,2.978,3.267,200,0.384,0,14.89
"2011-06-11 22:00:00",238,186.5,2.944,3.248,200,0.245,0,13.67
"2011-06-11 23:00:00",239,186.5,2.879,3.178,200,0.396,0,13.97
"2011-06-12 00:00:00",240,189.4,2.237,2.49,200,0.294,0,14.63
"2011-06-12 01:00:00",241,186.8,1.842,2.075,200,0,0,14.53
"2011-06-12 02:00:00",242,189,1.483,1.71,200,0.203,0,14.5
"2011-06-12 03:00:00",243,192,1.084,1.308,200,0.894,0,14.47
"2011-06-12 04:00:00",244,195.9,0.636,0.822,200,0.173,0,14.47
"2011-06-12 05:00:00",245,197.6,0.126,0.287,200,0,0,14.5
"2011-06-12 06:00:00",246,197.7,-0.241,-0.083,200,0.291,0,14.53
"2011-06-12 07:00:00",247,196.3,-0.675,-0.561,200,0.522,0,14.58
"2011-06-12 08:00:00",248,191.1,-0.987,-0.808,200,0.378,0,14.63
"2011-06-12 09:00:00",249,194,-0.928,-0.949,200,0.409,0,14.67
"2011-06-12 10:00:00",250,193.4,-0.602,-0.619,200,0.381,0,14.76
"2011-06-12 11:00:00",251,194.7,-0.153,-0.165,200,0.094,0,14.02
"2011-06-12 12:00:00",252,194.2,0.272,0.226,200,0.67,0,13.75
"2011-06-12 13:00:00",253,191.2,0.564,0.55,200,0.017,0,13.87
"2011-06-12 14:00:00",254,153.6,1.677,1.613,200,0.191,0,13.51
"2011-06-12 15:00:00",255,102,2.207,2.23,200,0.464,0,13.57
"2011-06-12 16:00:00",256,126.5,2.257,2.252,200,1.153,0,13.55
"2011-06-12 17:00:00",257,127.5,2.644,2.496,200,0.406,0,13.56
"2011-06-12 18:00:00",258,145.8,2.456,2.33,200,0.515,0,13.43
"2011-06-12 19:00:00",259,137.1,1.99,2.005,200,0.322,0,13.46
"2011-06-12 20:00:00",260,192.5,2.916,2.713,200,0.261,0,13.48
"2011-06-12 21:00:00",261,142.1,4.92,4.682,200,0.421,"NAN",13.52
"2011-06-12 22:00:00",262,117.6,4.857,5.055,200,0.493,0,13.63
"2011-06-12 23:00:00",263,167.2,3.718,3.541,200,0.498,"NAN",13.67
"2011-06-13 00:00:00",264,197.2,1.967,1.74,200,0.497,0,14.57
"2011-06-13 01:00:00",265,207,1.422,1.239,200,0.493,0,14.49
"2011-06-13 02:00:00",266,180.6,0.291,0.322,200,0.502,0,14.45
"2011-06-13 03:00:00",267,171.4,-0.529,-0.435,200,0.503,0,14.44
"2011-06-13 04:00:00",268,166.8,-1.086,-0.973,200,0.507,0,14.45
"2011-06-13 05:00:00",269,166.1,-1.595,-1.459,200,0.504,0,14.49
"2011-06-13 06:00:00",270,169.4,-1.937,-1.826,200,0.504,0,14.54
"2011-06-13 07:00:00",271,171.5,-2.295,-2.245,200,0.51,0,14.59
"2011-06-13 08:00:00",272,176.2,-2.754,-2.596,200,0.414,0,14.64
"2011-06-13 09:00:00",273,184.2,-2.055,-2.111,200,0.066,0,14.69
"2011-06-13 10:00:00",274,186.8,-1.453,-1.483,200,0.85,0,14.16
"2011-06-13 11:00:00",275,189.4,-0.597,-0.591,200,0.121,0,14
"2011-06-13 12:00:00",276,195.3,0.901,0.849,200,0.561,0,13.7
"2011-06-13 13:00:00",277,209.9,1.932,1.833,200,0.376,0,13.67
"2011-06-13 14:00:00",278,206.1,2.325,2.193,200,0.484,0,13.51
"2011-06-13 15:00:00",279,205.8,2.317,2.186,200,0.483,0,13.55
"2011-06-13 16:00:00",280,198.4,2.231,2.143,200,0.476,0,13.51
"2011-06-13 17:00:00",281,191.8,2.226,2.17,200,0.477,0,13.51
"2011-06-13 18:00:00",282,197.6,2.197,2.135,200,0.481,0,13.57
"2011-06-13 19:00:00",283,213.3,2.593,2.481,200,0.495,0,13.49
"2011-06-13 20:00:00",284,195.7,2.242,2.199,200,0.457,0,13.53
"2011-06-13 21:00:00",285,184.8,2.316,2.308,200,0.481,0,13.61
"2011-06-13 22:00:00",286,192.6,2.022,2.104,200,0.825,0,13.63
"2011-06-13 23:00:00",287,184.9,1.842,1.982,200,0.533,0,13.68
"2011-06-14 00:00:00",288,173.3,1.615,1.787,200,0.132,0,14.64
"2011-06-14 01:00:00",289,168.9,1.528,1.729,200,0.708,0,14.55
"2011-06-14 02:00:00",290,180.4,1.39,1.529,200,0.448,0,14.51
"2011-06-14 03:00:00",291,183.4,0.945,1.07,200,0.609,0,14.48
"2011-06-14 04:00:00",292,177.3,0.167,0.307,200,0.625,0,14.47
"2011-06-14 05:00:00",293,174,-0.382,-0.264,200,0.24,0.431,14.49
"2011-06-14 06:00:00",294,176.3,-0.788,-0.679,200,0.381,0,14.54
"2011-06-14 07:00:00",295,182.5,-1.01,-0.95,200,0.031,0.2,14.58
"2011-06-14 08:00:00",296,182.4,-1.095,-0.913,200,0.031,0,14.62
"2011-06-14 09:00:00",297,179.5,-1.281,-1.319,200,0.312,0,14.67
"2011-06-14 10:00:00",298,179.6,-0.928,-0.931,200,0.616,0,14.76
"2011-06-14 11:00:00",299,179.1,-0.389,-0.347,200,0.292,0,14.03
"2011-06-14 12:00:00",300,180.2,0.247,0.261,200,0.271,0,13.76
"2011-06-14 13:00:00",301,178.3,0.989,1.05,200,0.14,0,13.41
"2011-06-14 14:00:00",302,183.3,1.56,1.538,200,0.06,0,13.38
"2011-06-14 15:00:00",303,188.2,1.69,1.681,200,0.25,0,13.53
"2011-06-14 16:00:00",304,185.7,2.261,2.198,200,0.354,0,13.32
"2011-06-14 17:00:00",305,192.9,2.635,2.527,200,0.179,0,13.24
"2011-06-14 18:00:00",306,190.9,3.028,2.867,200,0.071,0,13.23
"2011-06-14 19:00:00",307,200.6,5.41,4.723,200,0.299,"NAN",13.22
"2011-06-14 20:00:00",308,185.2,3.454,3.098,200,0.016,"NAN",13.51
"2011-06-14 21:00:00",309,173.9,2.523,2.465,200,0.035,0,13.55
"2011-06-14 22:00:00",310,175.9,2.144,2.131,200,0,0,13.89
"2011-06-14 23:00:00",311,190.3,1.935,1.891,200,0,0,13.75
"2011-06-15 00:00:00",312,190.4,1.471,1.5,200,0,0,14.59
"2011-06-15 01:00:00",313,179.3,1.171,1.191,200,0,0,14.5
"2011-06-15 02:00:00",314,182.1,0.421,0.514,200,0,0,14.46
"2011-06-15 03:00:00",315,179.8,0.084,0.206,200,0,0,14.44
"2011-06-15 04:00:00",316,169.7,-0.304,-0.163,200,0,0,14.44
"2011-06-15 05:00:00",317,170.7,-0.688,-0.529,200,0,0.238,14.47
"2011-06-15 06:00:00",318,176.3,-0.223,-0.04,200,0.184,0,14.52
"2011-06-15 07:00:00",319,196.2,0.269,0.162,200,0,0,14.6
"2011-06-15 08:00:00",320,196.9,0.391,0.356,200,0,0,14.65
"2011-06-15 09:00:00",321,197.1,0.48,0.499,200,0,0.237,14.59
"2011-06-15 10:00:00",322,203.1,0.358,0.279,200,0,0.958,13.88
"2011-06-15 11:00:00",323,206.6,0.097,-0.027,200,0.163,0.441,13.87
"2011-06-15 12:00:00",324,228.3,0.025,-0.177,200,0,0.482,13.7
"2011-06-15 13:00:00",325,288.8,1.148,0.859,200,0,0,13.66
"2011-06-15 14:00:00",326,287.7,1.442,1.133,200,0,0,13.66
"2011-06-15 15:00:00",327,281.2,1.09,0.819,200,0.466,0,13.73
"2011-06-15 16:00:00",328,281.8,-0.081,-0.211,200,0,0,13.7
"2011-06-15 17:00:00",329,278.9,-0.402,-0.557,200,0,0,13.75
"2011-06-15 18:00:00",330,284.9,-0.717,-0.861,200,0,0,13.72
"2011-06-15 19:00:00",331,279.6,-1.036,-1.174,200,0,1.398,13.76
"2011-06-15 20:00:00",332,273.2,-1.488,-1.642,200,0,0,13.84
"2011-06-15 21:00:00",333,276.6,-1.983,-2.063,200,0,0,14.59
"2011-06-15 22:00:00",334,270.7,-2.293,-2.34,200,0.174,0,14.95
"2011-06-15 23:00:00",335,273.8,-2.283,-2.344,200,0.277,0,14.21
"2011-06-16 00:00:00",336,278.1,-2.31,-2.354,200,0.07,0,13.86
"2011-06-16 01:00:00",337,278.1,-2.365,-2.393,200,0.076,0,13.94
"2011-06-16 02:00:00",338,284,-2.309,-2.327,200,0.016,0,13.95
