103,5.063,5.066,4.495,-.544
103,5.371,5.342,4.667,-.162
202,112,1500,10.25,11.35,6.675,111
103,5.39,5.343,4.621,-.007
103,5.223,5.174,4.452,.016
103,4.749,4.695,4.039,-.553
202,112,1800,8.94,9.83,10.29,124.6
103,4.049,4.007,3.434,-1.259
103,3.092,3.061,2.621,-2.319
103,2.145,2.116,1.812,-3.254
202,112,2100,8.97,9.35,8.53,131.2
103,1.309,1.281,1.075,-4.096
103,.516,.433,.421,-4.638
103,.088,.072,.074,-4.087
202,113,0,7.76,8.74,4.704,108.4
103,.005,.005,.005,-4.082
103,0,0,0,-4.073
103,0,0,0,-4.008
202,113,300,9.34,10.22,3.635,124.7
103,0,0,0,-4.002
103,0,0,0,-3.999
103,.002,.002,.003,-4.085
202,113,600,9.58,10.01,3.047,128.9
103,.055,.059,.057,-4.081
103,.33,.356,.358,-4.504
103,1.049,1.109,.997,-3.854
202,113,900,9.6,10.07,4.086,131.6
103,1.899,1.979,1.788,-3.128
103,2.805,2.876,2.592,-2.142
103,3.74,3.795,3.383,-1.199
202,113,1200,9.69,10.35,7.37,128.9
103,4.538,4.563,4.052,-.777
103,5.158,5.148,4.523,-.582
103,5.475,5.438,4.732,-.31
202,113,1500,8.85,9.83,9.85,144.3
103,5.546,5.492,4.742,-.029
103,5.308,5.249,4.514,-.038
103,4.852,4.793,4.12,-.566
202,113,1800,6.635,7.42,10.57,142.4
103,4.084,4.038,3.467,-1.37
103,3.191,3.16,2.69,-2.23
103,2.167,2.14,1.817,-3.089
202,113,2100,6.659,7.44,7.6,135.3
103,1.218,1.195,.992,-3.925
103,.472,.416,.396,-4.213
103,.114,.092,.096,-3.711
202,114,0,6.41,7.21,2.802,122.9
103,.007,.006,.007,-3.762
103,0,0,0,-3.767
103,0,0,0,-3.707
202,114,300,7.2,7.74,-1.351,114.2
103,0,0,0,-3.591
103,0,0,0,-3.519
103,.003,.004,.004,-3.533
202,114,600,7.16,8.69,-2.599,108.4
103,.062,.067,.064,-3.586
103,.323,.345,.332,-3.657
103,1.063,1.119,1.01,-3.327
202,114,900,8.39,9.06,-.52,110.9
103,1.914,1.989,1.802,-2.807
103,2.9,2.967,2.679,-1.772
103,3.82,3.868,3.445,-.903
202,114,1200,8.52,9.28,3.324,109.3
103,4.593,4.61,4.094,-.454
103,5.196,5.176,4.537,.116
103,5.539,5.487,4.754,.517
202,114,1500,8.87,9.99,7.26,105.5
103,5.597,5.531,4.753,.524
103,5.374,5.303,4.538,.357
103,4.892,4.823,4.123,-.224
202,114,1800,7.81,8.49,8.01,101.2
103,4.179,4.128,3.525,-1.013
103,3.299,3.266,2.786,-2.096
103,2.344,2.316,1.975,-3.106
202,114,2100,7.46,8.69,6.665,102.2
103,1.442,1.415,1.184,-3.813
103,.61,.56,.501,-4.46
103,.121,.094,.1,-3.945
202,115,0,7.75,8.95,3.217,106.5
103,.011,.011,.01,-3.893
103,0,0,0,-3.877
103,0,0,0,-3.871
202,115,300,8.41,9.17,-.173,113.2
103,0,0,0,-3.87
103,0,0,0,-3.883
103,.006,.007,.006,-3.893
202,115,600,9.19,9.71,-1.733,112
103,.078,.085,.082,-3.837
103,.415,.448,.438,-4.187
103,1.18,1.244,1.109,-3.364
202,115,900,7.4,8.11,-.762,115.7
103,1.996,2.076,1.869,-2.79
103,2.973,3.057,2.734,-1.649
103,3.904,3.95,3.509,-.908
202,115,1200,7.52,8.1,2.562,129
103,4.688,4.698,4.156,-.568
103,5.297,5.268,4.599,-.374
103,5.632,5.567,4.805,-.102
202,115,1500,5.013,6.622,6.639,151.9
103,5.701,5.62,4.816,.088
103,5.409,5.329,4.555,.182
103,4.944,4.868,4.166,-.454
202,115,1800,2.256,3.384,15.73,180.7
103,4.268,4.196,3.585,-1.485
103,3.18,3.137,2.676,-2.024
103,2.46,2.42,2.081,-2.656
202,115,2100,1.106,1.802,2.379,363.5
103,1.48,1.448,1.228,-3.593
103,.434,.41,.371,-3.828
103,.094,.08,.083,-3.144
202,116,0,2.644,3.335,-9.79,79
103,.014,.014,.013,-2.871
103,0,0,0,-2.674
103,0,0,0,-2.354
202,116,300,3.098,3.451,-16.33,91.3
103,0,0,0,-1.436
103,0,0,0,-.056
103,.005,.007,.007,-.401
202,116,600,2.413,3.62,-8.36,110.6
103,.049,.066,.062,.004
103,.197,.269,.249,.234
103,.466,.635,.585,.306
202,116,900,.572,.741,-2.704,155.7
103,1.061,1.299,1.177,.063
103,2.369,3,2.715,-4.977
103,3.654,4.054,3.603,-7.04
202,116,1200,4.341,6.879,-5.231,122
103,4.804,4.787,4.217,-6.932
103,5.369,5.331,4.645,-5.172
103,5.72,5.647,4.865,-3.782
202,116,1500,5.303,6.752,-1.523,158.2
103,5.794,5.707,4.881,-1.999
103,5.469,5.392,4.624,-1.092
103,5.011,4.931,4.232,-1.047
202,116,1800,4.928,5.434,-1.73,161.8
103,3.403,3.38,2.957,-.491
103,2.377,2.407,2.16,.723
103,1.484,1.521,1.371,.532
202,116,2100,4.853,5.216,-1.281,176
103,.802,.83,.749,.279
103,.348,.363,.329,.132
103,.095,.1,.091,-.031
202,117,0,3.779,4.921,-2.078,174.7
103,.011,.011,.011,-.18
103,0,0,0,-.743
103,0,0,0,-1.302
202,117,300,2.359,2.801,-4.574,149.1
103,0,0,0,-.912
103,0,0,0,-.427
103,.008,.009,.009,-1.555
202,117,600,2.573,3.391,-8.04,139.1
103,.081,.093,.088,-1.301
103,.334,.379,.351,-.918
103,.668,.736,.681,.063
202,117,900,3.654,4.276,-2.947,151.8
103,.899,1,.93,.274
103,1.549,1.792,1.664,.156
103,2.125,2.576,2.382,.095
202,117,1200,2.501,3.035,-1.005,170.3
103,2.25,2.884,2.685,-.121
103,2.741,3.591,3.367,-.145
103,2.706,3.716,3.453,-.292
202,117,1500,1.989,2.279,-.935,193.7
103,2.896,3.881,3.528,-.391
103,3.542,4.157,3.758,-1.489
103,3.794,3.856,3.498,-1.294
202,117,1800,1.525,1.904,-.45,179.4
103,2.947,2.982,2.719,-.314
103,2.424,2.449,2.232,-.099
103,1.69,1.721,1.567,.045
202,117,2100,.986,1.675,-1.731,65.94
103,.658,.676,.62,-.071
103,.292,.303,.279,-.524
103,.099,.103,.095,-.469
202,118,0,2.906,3.473,-1.316,140.9
103,.012,.012,.012,-.561
103,0,0,.001,-.231
103,0,0,0,-.728
202,118,300,4.032,4.664,-1.282,157.6
103,0,0,0,-.465
103,0,0,.002,-1.177
103,.013,.014,.013,-.914
202,118,600,4.643,6.157,-2.738,130.7
103,.094,.098,.09,-1.147
103,.361,.377,.342,-.381
103,.811,.841,.763,-.217
202,118,900,6.188,6.44,-3.778,129
103,1.369,1.413,1.28,-.211
103,2.161,2.222,2.01,-.052
103,3.265,3.337,3.016,-.332
202,118,1200,5.274,6.696,1.663,196.5
103,3.957,4.05,3.66,-.04
103,4.257,4.344,3.945,-.098
103,4.635,4.718,4.279,.358
202,118,1500,4.144,4.796,2.041,183
103,4.283,4.366,3.969,.17
103,5.161,5.173,4.628,-.132
103,4.705,4.652,4.117,-1.789
202,118,1800,3.84,4.355,2.385,147.3
103,3.842,3.847,3.44,-.726
103,3.403,3.363,2.942,-2.691
103,2.454,2.426,2.127,-3.208
202,118,2100,3.948,5.935,-3.077,109.5
103,1.52,1.497,1.309,-3.436
103,.812,.783,.686,-4.139
103,.188,.153,.163,-4.113
202,119,0,6.881,8.69,-5.057,103.4
103,.021,.022,.021,-3.589
103,.002,.001,.001,-3.174
103,0,0,0,-2.441
202,119,300,9.76,10.75,-6.239,117.5
103,0,0,0,-1.752
103,.001,0,.002,-1.97
103,.012,.013,.012,-2.36
202,119,600,9.28,10.47,-3.328,132.5
103,.135,.142,.13,-2.125
103,.426,.449,.409,-2.147
103,1.206,1.262,1.134,-2.539
202,119,900,7.22,7.93,-2.738,135.6
103,1.641,1.698,1.542,-1.854
103,2.534,2.6,2.369,-1.927
103,3.595,3.651,3.32,-1.798
202,119,1200,7.18,7.71,-.243,145.5
103,4.753,4.772,4.338,-1.757
103,5.261,5.245,4.717,-1.786
103,5.433,5.419,4.832,-1.331
