103,6,5.933,5.092,.538
202,162,1800,4.127,4.127,7.18,157.7
103,5.894,5.805,5.028,-.176
103,4.916,4.832,4.178,-.915
103,3.168,3.137,2.78,-1.186
202,162,2100,3.225,4.272,5.975,160.7
103,2.593,2.559,2.291,-.79
103,2.055,2.027,1.831,-.764
103,1.015,1.017,.941,-1.103
202,163,0,3.272,3.649,3.112,132
103,.568,.59,.536,-1.284
103,.321,.349,.324,-3.553
103,.183,.239,.225,-3.09
202,163,300,3.585,3.913,-4.709,98.7
103,.192,.226,.211,-2.554
103,.377,.4,.366,-2.693
103,.581,.604,.554,-2.789
202,163,600,4.615,5.909,-6.168,104.9
103,.641,.673,.6,-1.288
103,1.29,1.343,1.206,-2.036
103,2.477,2.582,2.301,-1.5
202,163,900,4.85,6.304,-3.014,106.6
103,2.886,2.994,2.663,.141
103,3.476,3.575,3.188,1.5
103,4.277,4.389,3.906,1.506
202,163,1200,4.249,4.77,3.495,130.1
103,5.627,5.746,5.102,1.837
103,5.668,5.785,5.147,1.394
103,5.607,5.735,5.143,.569
202,163,1500,2.716,3.714,8.64,204.8
103,5.863,6.005,5.377,.672
103,5.599,5.73,5.127,.348
103,5.153,5.277,4.725,.043
202,163,1800,.764,1.311,10.14,233.2
103,3.905,4.013,3.608,-.27
103,3.987,4.051,3.637,.148
103,3,3.077,2.787,.206
202,163,2100,2.136,3.138,6.046,207.3
103,2.715,2.75,2.498,-.157
103,2.251,2.218,2.01,-1.305
103,1.7,1.532,1.54,-.978
202,164,0,1.746,2.288,3.389,149.7
103,.915,.929,.843,-1.176
103,.313,.334,.305,-1.383
103,.212,.236,.213,-1.54
202,164,300,2.137,2.557,.069,142.7
103,.151,.163,.148,-.878
