2,141,1500,3.716,3.266,1.013,-6999,-6999,69.63,71.6,0,6.597,.06,148.2,376.7,.917,1.358,-18.38,-18.33,-18.34,-18.41,-18.58,-18.79,-19.04,-19.22,-18.97,-18.18,-7.48,-7.49,0,.024,14.03
2,141,1600,2.116,1.811,.14,-6999,-6999,58.05,60.33,.169,6.494,.314,108.6,351,1.092,-6999,.419,.439,.437,.408,.312,.213,.093,.003,.154,.515,-14.86,-15.02,0,1.257,.3
