11,158,330,.069,.135,-.756,-3.325,.869,.304,0,0,-2.027,-1.941,0,0,0,0,4.613,4.985,0,0,0,0,0,-8.48,-8.51,-8.88,-9.2,-9.53,-9.75,-9.6,-7.65,-2.107,-.525,-.036,-.001,-.121,-2.486,-1.948,0
11,158,340,.075,.142,-.767,-3.382,.87,.311,.001,.003,-2.141,-2.057,-2.223,-2.075,87.6,93.7,4.658,4.909,112.8,104.9,0,0,0,-8.49,-8.53,-8.89,-9.22,-9.53,-9.77,-9.61,-7.66,-2.114,-.535,-.037,-.01,-.121,-2.553,-2.053,0
11,158,350,.081,.151,-.771,-3.519,.869,.32,.002,.003,-2.201,-2.117,-2.421,-2.273,92.4,98.9,4.749,4.976,118.7,109.8,0,2.607,2.627,-8.49,-8.53,-8.91,-9.24,-9.55,-9.79,-9.63,-7.68,-2.139,-.551,-.056,-.02,-.118,-2.573,-2.125,0
11,158,400,.082,.156,-.777,-3.625,.865,.33,.001,.005,-2.271,-2.2,-2.493,-2.345,92.3,98.8,4.793,5.017,122.1,110.9,0,2.611,2.626,-8.5,-8.54,-8.92,-9.25,-9.56,-9.8,-9.64,-7.68,-2.152,-.564,-.065,-.028,-.133,-2.648,-2.209,0
11,158,410,.103,.196,-.745,-3.703,.871,.349,.005,.008,-2.4,-2.322,-2.568,-2.441,92.4,98.9,4.665,4.933,121.7,112.6,488.4,2.605,2.625,-8.51,-8.55,-8.93,-9.26,-9.57,-9.8,-9.64,-7.69,-2.161,-.573,-.039,-.035,-.141,-2.736,-2.311,12.2
11,158,420,.148,.271,-.67,-3.656,.891,.376,.005,.007,-2.416,-2.341,-2.601,-2.467,92.6,99.2,4.798,5.046,117.6,109.2,488.4,2.597,2.626,-8.51,-8.56,-8.94,-9.26,-9.57,-9.81,-9.64,-7.69,-2.164,-.581,-.049,-.039,-.141,-2.691,-2.331,12.2
11,158,430,.18,.325,-.624,-3.584,.902,.399,.003,.007,-2.373,-2.297,-2.588,-2.36,92.9,98.8,4.893,5.136,119.4,109.4,488.4,2.603,2.626,-8.52,-8.58,-8.95,-9.27,-9.58,-9.81,-9.65,-7.69,-2.168,-.589,-.069,-.044,-.145,-2.592,-2.271,12.2
11,158,440,.226,.404,-.566,-3.497,.914,.432,.005,.012,-2.347,-2.28,-2.514,-2.347,92.9,98.9,4.904,5.136,117.4,109.6,488.4,2.6,2.626,-8.53,-8.59,-8.96,-9.27,-9.58,-9.81,-9.65,-7.69,-2.168,-.594,-.053,-.047,-.143,-2.497,-2.194,12.2
11,158,450,.302,.53,-.479,-3.39,.93,.476,.004,.013,-2.335,-2.274,-2.494,-2.327,92.9,98.9,4.862,5.078,116.8,107.2,488.4,2.601,2.626,-8.54,-8.6,-8.97,-9.28,-9.58,-9.82,-9.65,-7.69,-2.171,-.6,-.044,-.05,-.144,-2.372,-2.123,12.2
11,158,500,.431,.701,-.476,-3.217,.95,.514,.008,.01,-2.244,-2.205,-2.393,-2.254,92.5,98.6,5.014,5.242,115.2,106.5,488.4,2.601,2.626,-8.54,-8.61,-8.97,-9.27,-9.58,-9.81,-9.64,-7.68,-2.168,-.599,-.045,-.05,-.135,-1.987,-1.839,12.2
