2,146,1700,0,0,-28.99,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-10.46,-40.14,88.2,-.543,7.28,8.68,197.3,159.7,391.8,.62,2.663,6999,11.6
2,146,1800,.026,.016,-30.09,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-9.57,-40.13,88.2,-.581,4.64,7.32,188.1,162.1,391.8,.653,2.661,6999,17.07
2,146,0,2.433,1.154,-18.02,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-8.83,-38.63,86,-.523,4.728,7.58,190.3,152.4,0,.476,.955,6184,11.71
2,146,1900,2.48,2.065,3.361,-12.8,-17.27,-17.35,-17.4,-17.52,-17.67,-18.03,-18.49,-18.83,-19.37,-9.53,-6999,-9.14,-40.13,90,-.543,6.158,7.91,204.6,153.7,393.1,.642,2.61,-5.075,11.68
2,146,1900,1.612,1.337,1.854,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-9,-7.71,-35.98,80.9,-.487,4.201,6.8,180.3,144.6,0,.442,1.836,-5.151,14.95
2,146,2000,1.549,1.278,2.372,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-8.72,-8.54,-40.13,91.2,-.542,5.362,7.61,198.6,159.9,393.2,.648,2.64,-6.353,12.04
2,146,2100,1.249,1.084,-.104,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-8.67,-8.64,-40.13,91.4,-.543,7.73,8.15,204.5,155.5,393.9,3.408,2.326,-7.3,15.09
2,146,2200,.747,.675,.356,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-8.5,-8.48,-40.13,92.4,-.543,7.91,8.21,204,155,394,3.506,2.774,-7.76,14.18
2,146,2300,.44,.405,.071,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-8.98,-8.84,-40.13,92.7,-.543,7.76,7.95,175.5,185.8,394.5,3.503,2.635,-7.97,12.97
2,147,0,.291,.259,-.045,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-9.72,-9.64,-40.14,92.3,-.543,6.49,6.633,180.3,181.3,394.7,3.527,5.28,-8.92,12.11
2,147,100,.114,.105,-1.314,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-10.04,-10.01,-9.93,-40.13,92.6,-.543,5.714,6.012,197.2,162.3,394.2,3.524,5.534,-9.43,11.71
2,147,200,.074,.071,-2.997,-17.92,-17.62,-18.22,-18.66,-19.14,-19.53,-19.66,-19.29,-18.43,-14.23,-12.27,-12.16,-12.2,-40.14,91.2,-.543,5.627,5.95,211,148.9,393.7,3.516,5.566,-11.02,11.62
2,147,300,.074,.071,-2.24,-17.95,-17.73,-18.23,-18.67,-19.14,-19.49,-19.74,-19.52,-18.72,-15.08,-12.93,-12.85,-12.86,-40.14,90.8,-.544,7.44,7.82,215.7,144.1,392.9,3.519,5.548,-12.61,11.59
2,147,400,.104,.096,-2.901,-17.99,-17.76,-18.26,-18.69,-19.14,-19.49,-19.78,-19.61,-18.8,-15.49,-13.59,-13.48,-13.47,-40.13,90,-.544,8.59,9.04,221.1,139.3,392.4,3.525,5.52,-13.24,11.7
2,147,500,.22,.203,-1.762,-18,-17.78,-18.3,-18.71,-19.15,-19.49,-19.8,-19.66,-18.87,-15.74,-13.66,-13.53,-13.52,-40.14,88.5,-.542,9.33,9.8,221.9,137.5,392,3.482,5.482,-13.71,12.32
2,147,600,.442,.4,-1.883,-18.02,-17.8,-18.3,-18.74,-19.17,-19.51,-19.82,-19.7,-18.89,-15.9,-13.43,-13.3,-13.28,-40.14,87,-.544,9.36,9.86,224.9,133.7,391.9,3.474,5.464,-13.48,13.07
2,147,700,.554,.503,-2.895,-18.01,-17.79,-18.29,-18.71,-19.17,-19.51,-19.83,-19.68,-18.84,-15.96,-14.09,-13.97,-13.9,-40.14,87,-.542,8.81,9.36,235.5,122.5,391.8,3.444,5.469,-13.38,13.65
2,147,800,1.185,1.057,-4.418,-18.02,-17.8,-18.29,-18.7,-19.16,-19.5,-19.81,-19.67,-18.87,-16.06,-15.08,-14.96,-14.78,-40.13,86.1,-.548,11.11,11.78,234.7,123.2,391,3.499,5.503,-13.89,12.28
2,147,900,1.673,1.51,-3.279,-18,-17.8,-18.29,-18.73,-19.13,-19.45,-19.79,-19.68,-18.9,-16.19,-15.54,-15.42,-15.24,-40.14,84.1,-.549,11.5,12.19,235.1,123.6,390.6,3.52,5.53,-14.28,12.12
2,147,1000,2.036,1.845,-1.579,-18.03,-17.82,-18.3,-18.75,-19.16,-19.48,-19.82,-19.73,-18.93,-16.26,-14.54,-14.4,-14.24,-40.13,83.3,-.553,11.16,11.83,236,121.4,390.2,3.529,5.545,-13.89,16.43
2,147,1100,2.61,2.38,-.279,-18.05,-17.84,-18.32,-18.75,-19.2,-19.53,-19.86,-19.77,-18.92,-16.29,-12.83,-12.68,-12.55,-40.16,83.1,-.561,11.03,11.66,232.7,126.4,389.9,3.466,5.465,-12.6,12.09
2,147,1200,2.989,2.747,-.43,-18,-17.8,-18.28,-18.75,-19.15,-19.45,-19.79,-19.73,-18.92,-16.4,-11.29,-11.14,-10.95,-40.13,83.1,-.536,12.44,12.92,219,140.2,390,3.44,5.455,-10.49,12.07
