118,1995,167,1958,1.146,5.556,-.9,-1.059,-.829,4.657,6.031,4.702,41.66,38.56,34.28,.486,.517,12.67,1.117,1.769,9,0,0
118,1995,167,2058,2.299,4.648,-1.258,-1.272,-1.305,8.36,8.16,7.29,58.85,57.37,50.52,.447,.456,18.83,1.66,2.63,13.23,0,0
118,1995,167,2158,.557,3.454,-1.516,-1.598,-1.204,2.791,5.444,5.452,69.32,66.59,59.82,.542,.478,18.82,1.661,2.63,13.16,172,17
118,1995,167,2258,-.347,2.447,-1.216,-1.286,-.527,3.255,5.13,4.868,71,66.83,64.95,.634,.829,18.85,1.661,2.629,13.1,172,17
118,1995,167,2358,-1.421,1.556,-3.602,-3.118,-2.895,-1.905,.875,.035,85.2,75.8,81.2,1.992,2.593,8.76,1.664,2.633,13.04,171,16
118,1995,168,58,-3.259,.923,-4.823,-4.52,-4.357,-4.179,-3.223,-2.71,91.3,90.2,89,2.894,3.445,4.819,1.667,2.638,12.98,171,16
118,1995,168,158,-3.526,.591,-5.886,-5.78,-5.67,-5.635,-5.258,-4.995,93.6,93.5,94.4,4.23,5.016,6.113,1.669,2.643,12.93,170,15
118,1995,168,258,-3.967,.406,-6.856,-6.767,-6.686,-6.618,-6.511,-6.032,91.7,92,92.6,5.078,5.961,6.191,1.672,2.648,12.89,169,14
118,1995,168,358,-2.906,.365,-8.13,-8.05,-7.97,-8,-7.91,-7.45,90.7,91,91.7,5.474,6.428,7.12,1.676,2.654,12.85,168,14
118,1995,168,458,-3.229,.463,-8.63,-8.52,-8.43,-8.62,-8.49,-8.1,90.5,90.8,91.6,4.788,5.693,6.843,1.678,2.657,12.84,168,13
118,1995,168,558,-2.424,.727,-8.65,-8.52,-8.4,-8.66,-8.44,-8.13,90.6,90.8,91.9,4.616,5.492,6.469,1.678,2.657,12.87,167,13
118,1995,168,658,-.717,1.235,-8.87,-8.76,-8.63,-8.73,-8.43,-8.19,90.1,89.9,91.4,4.901,5.753,6.745,1.679,2.658,12.99,167,13
118,1995,168,758,1.42,2.035,-8.85,-8.79,-8.71,-8.79,-8.55,-8.34,87.6,87.3,88.6,6.244,7.21,7.87,1.679,2.659,13.28,167,13
118,1995,168,858,2.541,3.113,-8.45,-8.41,-8.38,-8.4,-8.17,-7.95,86.2,85.7,86.5,7.24,8.29,8.53,1.679,2.658,13.71,167,13
118,1995,168,958,2.252,4.389,-7.74,-7.71,-7.73,-7.72,-7.55,-7.29,85.6,85.2,85.6,7.18,8.19,8.19,1.677,2.655,14.05,167,13
118,1995,168,1058,1.475,5.73,-6.476,-6.505,-6.544,-6.492,-6.301,-6.082,85.3,84.7,85.1,7.44,8.48,8.79,1.673,2.649,14.04,167,13
118,1995,168,1158,.299,7.03,-5.232,-5.275,-5.338,-5.253,-5.038,-4.863,84.8,84,84,7.22,8.24,9.28,1.67,2.644,14.01,168,14
118,1995,168,1258,-.417,8.12,-3.91,-3.963,-4.042,-3.824,-3.536,-3.415,85.2,84.5,84.5,5.969,6.759,9.55,1.665,2.638,13.96,168,14
118,1995,168,1358,.496,8.95,-2.89,-2.977,-2.987,-2.847,-2.443,-2.375,83.9,82.8,82.5,6.249,7.08,11.65,1.662,2.634,13.91,168,14
118,1995,168,1458,1.907,9.42,-2.227,-2.354,-2.311,-2.169,-1.659,-1.639,82.6,81.2,80,6.007,6.817,12.04,1.66,2.631,13.87,169,15
118,1995,168,1558,4.097,9.49,-1.7,-1.893,-1.865,-1.529,-.939,-.959,81.7,80.1,78.8,5.124,5.786,12.69,1.659,2.629,13.85,169,15
118,1995,168,1658,6.161,9.17,-1.478,-1.742,-1.586,-1.159,-.433,-.506,79.7,78,75.9,4.437,5.001,13.27,1.658,2.628,13.82,169,15
118,1995,168,1758,8.29,8.48,-1.298,-1.571,-1.382,-.891,-.044,-.169,79.1,77.4,75.1,4.133,4.637,13.51,1.657,2.627,13.8,170,15
118,1995,168,1858,7.72,7.58,-1.385,-1.637,-1.479,-.695,.141,-.198,80.2,78.3,76.5,3.981,4.447,15.43,1.657,2.628,13.79,170,15
