118,1995,164,358,-1.027,.316,-2.395,-2.267,-2.185,-2.482,-2.241,-1.943,91.6,91.2,92,5.092,5.928,11.97,1.602,2.524,12.31,0,0
118,1995,164,458,-.258,.393,-1.593,-1.557,-1.532,-1.766,-1.588,-1.352,98.6,98.3,98.8,7.77,8.7,14.69,1.655,2.608,12.71,192,0
118,1995,164,558,.204,.624,-1.754,-1.758,-1.759,-1.732,-1.518,-1.456,101.6,101.3,100.9,7.54,8.3,17.76,1.654,2.609,12.73,192,0
118,1995,164,658,.315,1.036,-1.89,-1.906,-1.909,-1.898,-1.666,-1.67,102.7,102.6,101.2,5.276,5.785,17.85,1.655,2.608,13,192,0
118,1995,164,758,.135,1.664,-1.844,-1.859,-1.854,-1.731,-1.452,-1.487,102.7,102.6,101.3,4.506,5.015,16.21,1.657,2.609,13.77,192,0
118,1995,164,858,-.162,2.29,-1.903,-1.905,-1.894,-1.782,-1.473,-1.488,102.4,102.2,101.3,5.532,6.289,15.34,1.655,2.61,13.8,192,0
118,1995,164,958,-1.783,3.853,-2.22,-2.271,-2.251,-1.839,-1.468,-1.491,101.6,101.5,100.9,6.831,7.81,14.6,1.656,2.612,13.97,192,0
118,1995,164,1058,-7.41,5.544,-2.674,-2.67,-2.63,-2.618,-2.247,-2.098,95.8,95.8,97.3,7.43,8.58,11.7,1.66,2.615,13.98,192,0
118,1995,164,1158,-8.2,6.886,-2.177,-2.196,-2.122,-2.238,-1.879,-1.745,92.6,91.9,92.3,9.45,10.85,12.52,1.653,2.605,13.97,192,0
118,1995,164,1258,-7.26,8.03,-1.844,-1.878,-1.78,-1.949,-1.578,-1.45,91.8,90.7,90.9,10.73,12.31,12.69,1.651,2.61,13.97,192,0
118,1995,164,1358,-4.913,8.89,-1.412,-1.415,-1.381,-1.548,-1.211,-1.068,92,90.9,91.1,10.68,12.19,11.72,1.65,2.609,13.96,192,0
