      1    -3.7   744.
      2    -3.4   672.
      3     2.2   744.
      4   -18.5   720.
      5   -33.9   207.
      6    -8.6   214.
      7    -6.9   744.
      8   -18.3   744.
      9   -21.8   720.
     10    -6.4   744.
     11    -2.4   720.
     12    -2.5   744.
     13    -8.9  7717.
