,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-40.13,-31.56,35.04,12.66
5,91,1100,.404,.449,-5.178,-31.13,-31.03,-33.57,68.11,6.347,6.548,37.65,385.5,-6999,3.667,-6999
52,91,1100,-26.54,-26.34,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-40.13,-30.79,36.72,12.73
5,91,1200,.713,.706,-5.795,-30.34,-30.26,-32.95,68.24,6.274,6.498,40.78,385.5,-6999,3.661,-6999
52,91,1200,-26.53,-26.33,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-40.13,-29.99,40.5,12.82
5,91,1300,.854,.914,-11.98,-29.88,-29.82,-32.5,68.11,6.482,6.682,39.77,385.4,-6999,3.657,-6999
52,91,1300,-26.49,-26.3,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-40.13,-29.53,40.02,12.92
5,91,1400,.177,1.139,-10.18,-28.83,-28.8,-31.87,68.2,5.677,5.864,42.37,385.4,-6999,3.648,-6999
52,91,1400,-26.49,-26.28,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-40.13,-28.48,43.13,13
5,91,1500,.836,1.266,-5.133,-27.82,-27.78,-30.78,68.73,5.924,6.127,47.63,385.3,-6999,3.643,-6999
52,91,1500,-26.49,-26.24,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-40.13,-27.44,47.2,13.07
5,91,1600,1.319,1.324,-5.256,-27.05,-27.01,-29.46,68.35,5.727,5.924,45.27,385.4,-6999,3.636,-6999
52,91,1600,-26.5,-26.21,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-40.13,-26.65,45.44,13.09
5,91,1700,1.324,1.316,-5.022,-26.81,-26.76,-28.15,66.75,5.666,5.858,51.2,385.3,-6999,3.635,-6999
52,91,1700,-26.48,-26.19,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-40.13,-26.37,50.75,13.12
5,91,1800,1.259,1.232,-4.405,-26.76,-26.68,-27.62,65.34,5.31,5.518,46.26,385.3,-6999,3.633,-6999
52,91,1800,-26.47,-26.17,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-40.13,-26.28,46.14,13.12
