
122,149,2200,1.7639,1.4636,-3.2257,-15.344,-21.672,-23.889,-25.516,-26.044,-25.466,-24.813,-24.337,-24.557,-24.348,-14.072,-14.082,66.265,64.456,6.1214,6.483,125.59,-99999,3.4552,3.8905
122,149,2300,1.3038,1.0828,-3.817,-15.782,-21.907,-24.147,-25.799,-26.353,-26.007,-25.563,-25.17,-24.305,-24.172,-14.284,-14.261,62.45,60.827,5.7171,6.0472,125.38,717.19,3.2953,3.7057
122,149,2310,1.2548,1.0432,-3.9095,-15.412,-21.401,-23.707,-25.307,-25.891,-25.563,-25.116,-24.658,-24.427,-24.266,-15.378,-15.323,66.503,64.708,6.1015,6.4595,136.15,764.99,3.5143,3.9547
122,149,2320,1.1921,.99159,-4.0283,-15.48,-21.417,-23.73,-25.329,-25.915,-25.591,-25.147,-24.698,-24.47,-24.296,-15.466,-15.451,65.953,64.21,5.9937,6.4072,137.2,764.97,3.5133,3.9553
122,149,2330,1.1331,.9422,-4.1806,-15.544,-21.433,-23.748,-25.348,-25.939,-25.623,-25.184,-24.749,-24.509,-24.319,-15.742,-15.704,65.994,64.354,5.3466,5.6971,138.23,764.95,3.5147,3.9578
122,149,2340,1.0774,.89356,-4.3182,-15.608,-21.447,-23.764,-25.363,-25.952,-25.638,-25.197,-24.761,-24.526,-24.326,-15.805,-15.746,65.279,63.482,5.8295,6.2112,138.16,764.94,3.5143,3.958
122,149,2350,1.0236,.84756,-4.4647,-15.678,-21.457,-23.781,-25.38,-25.963,-25.65,-25.208,-24.766,-24.531,-24.327,-16.017,-15.966,65.139,63.306,5.9114,6.3235,136.16,764.87,3.516,3.9599
122,150,0,.43874,.80118,-4.5389,-15.737,-21.471,-23.794,-25.395,-25.98,-25.68,-25.251,-24.829,-24.512,-24.317,-16.311,-16.22,64.922,63.065,5.593,5.9801,136.47,764.84,3.5168,3.9626
122,150,10,.16613,.76131,-4.7584,-15.885,-21.571,-23.879,-25.475,-26.049,-25.753,-25.315,-24.873,-24.575,-24.35,-16.311,-16.224,64.294,62.411,6.1541,6.5464,134.5,764.77,3.5184,3.9609
122,150,20,.16028,.7182,-4.8425,-15.963,-21.585,-23.891,-25.485,-26.063,-25.774,-25.337,-24.886,-24.588,-24.36,-16.756,-16.685,64.909,63.155,6.0358,6.3945,131.33,764.77,3.5207,3.9633
122,150,30,.62114,.67622,-4.9289,-16.025,-21.584,-23.889,-25.482,-26.06,-25.773,-25.331,-24.881,-24.59,-24.364,-16.901,-16.83,64.693,62.887,6.067,6.4468,134.08,764.73,3.5219,3.9652
122,150,40,.76364,.63908,-5.0343,-16.091,-21.583,-23.89,-25.48,-26.056,-25.773,-25.334,-24.879,-24.588,-24.366,-17.021,-16.93,64.237,62.434,6.0128,6.4108,132.76,764.73,3.5222,3.9645
122,150,50,.29891,.60391,-5.1171,-16.162,-21.584,-23.892,-25.483,-26.057,-25.772,-25.334,-24.879,-24.59,-24.366,-17.166,-17.102,64.327,62.594,6.0128,6.4092,132.05,764.74,3.5224,3.967
122,150,100,.14138,.57018,-5.1754,-16.226,-21.579,-23.888,-25.478,-26.05,-25.763,-25.327,-24.874,-24.586,-24.364,-17.38,-17.318,64.36,62.668,6.1475,6.5044,130.8,764.73,3.5246,3.9677
122,150,110,.13696,.53965,-5.1843,-16.294,-21.576,-23.885,-25.474,-26.046,-25.759,-25.319,-24.868,-24.585,-24.367,-17.713,-17.664,64.966,63.273,5.9604,6.3705,133.24,764.69,3.5306,3.9699
122,150,120,.16229,.51055,-6.6563,-16.371,-21.58,-23.891,-25.479,-26.052,-25.764,-25.324,-24.869,-24.587,-24.367,-17.756,-17.72,64.187,62.52,6.139,6.5177,133.34,764.58,3.5357,3.9705
