  Jul.Day  S1(up) S(dw) Alb1  net_rad
  143.750   506.6   387.7  77.   40.9
  143.792   430.3   330.1  77.   33.2
  143.833   375.8   284.2  76.   32.6
  143.875   266.8   202.0  76.   16.9
  143.917   175.0   136.8  78.    9.7
  143.958   109.7    85.6  78.  -23.4
  144.000    60.4    47.3  78.   -4.4
  144.042    27.4    21.7  79.   -4.0
  144.083    12.5    10.1  81.    -.4
  144.125     5.4     4.6  84.   -1.8
  144.167     4.3     3.6  85.   -1.7
  144.208     8.6     7.0  81.   -1.2
  144.250    21.0    16.6  79.     .5
  144.292    43.4    34.4  79.    3.1
  144.333    83.2    65.4  79.    3.5
  144.375   137.9   107.9  78.    6.8
  144.417   238.3   185.6  78.    6.8
  144.458   386.1   300.9  78.   -9.3
  144.500   526.8   407.8  77.    9.4
  144.542   535.5   414.5  77.   14.0
  144.583   623.3   481.3  77.   32.0
  144.625   654.1   504.0  77.   34.0
  144.667   670.9   514.4  77.   40.4
  144.708   653.1   498.3  76.   42.1
  144.750   529.7   406.9  77.   38.0
  144.792   574.9   438.7  76.   44.5
  144.833   397.4   305.6  77.   20.7
  144.875   344.1   265.1  77.   14.1
  144.917   232.5   180.3  78.   -7.8
  144.958   152.7   119.5  78.  -17.9
  145.000   154.1   117.0  76.  -14.4
  145.042    55.1    42.5  77.  -39.2
  145.083    17.9    14.4  80.  -36.8
  145.125     8.6     7.0  81.  -19.5
  145.167     5.9     5.0  85.     .4
  145.208     9.1     7.5  83.    -.2
  145.250    20.8    16.9  82.   -6.2
  145.292    42.1    34.1  81.    2.0
  145.333   104.1    83.8  80.  -41.8
  145.375   229.3   185.2  81.  -34.2
  145.417   229.1   182.3  80.   11.0
  145.458   308.1   244.3  79.   20.9
  145.500   382.2   302.7  79.   29.0
  145.542   454.2   359.5  79.   31.6
  145.583   584.1   456.7  78.   42.0
  145.625   658.7   510.1  77.   44.7
  145.667   615.1   479.7  78.   47.1
  145.708   623.1   484.1  78.   47.5
  145.750   565.0   437.1  77.   43.7
  145.792   424.6   331.8  78.   28.6
  145.833   390.7   303.3  78.   25.4
  145.875   294.8   228.4  77.   12.8
  145.917   181.9   141.2  78.  -11.7
  145.958   113.6    89.1  78.  -23.5
  146.000    80.2    62.8  78.  -20.0
  146.042    32.7    26.2  80.  -53.0
  146.083    16.9    13.8  81.  -41.4
