  160.000   1.63 152.50  -2.60
  160.278   3.94 130.10  -4.65
  160.528   3.54 196.60  -3.56
  160.903    .37 114.70   1.16
  161.153    .75  35.38  -5.55
  161.403    .34  70.00  -5.39
  161.653    .53   6.76  -1.89
  161.903    .36 188.60   1.36
  162.153   3.13  91.80 -10.65
  162.403   6.72 115.70 -10.52
  162.653   6.41 132.00  -5.71
  162.903   2.91 169.50  -3.47
  163.153   3.44 150.40  -6.34
  163.403   6.70 125.80  -6.02
  163.653   4.66 179.20  -2.78
  163.903   2.73 180.40    .27
  164.153   4.09 143.30  -2.60
  164.403   6.13 127.40  -5.47
  164.653   7.26 165.80  -4.74
  164.903   6.61 197.00  -1.98
  165.153   8.06 132.80  -6.10
  165.403   8.63 133.10  -8.29
  165.653   7.27 367.20  -3.30
  165.903   2.94 411.60   -.52
  166.153   4.82 136.70  -5.72
  166.403   7.20 132.80  -7.72
  166.653   6.58 365.00  -3.31
  166.903   4.46 420.10   -.69
  167.153   5.64 137.00  -5.38
  167.403   8.00 129.90  -7.00
  167.653   7.33 309.50  -1.90
  167.903   5.44 353.30    .89
  168.000   6.29 345.70    .25
  168.153   8.76 164.30  -1.42
  168.278   9.72 162.50  -2.40
  168.403   9.37 250.80  -1.49
  168.528   8.37 431.20  -1.45
  168.653   7.86 428.10   -.76
  168.778   5.76 470.40    .30
  168.903   4.13 409.10    .59
  169.000   3.75 390.50    .81
  169.153   1.32 444.20    .76
  169.278    .01 495.10    .23
  169.403    .00 478.30  -1.21
  169.528    .00 473.70  -1.44
  169.653    .00 412.30   -.61
  169.778    .00 459.30    .23
  169.903    .00 486.50   1.46
  170.000    .00 467.30    .42
  170.153    .00 470.50    .12
  170.278    .00*******   -.54
  170.403    .00 386.70  -4.29
  170.528    .05 297.30  -3.14
  170.653   1.85 330.50   1.15
  170.778    .00 347.40   2.82
  170.903    .00 298.00   2.98
  171.000    .00 317.50   2.86
  171.153    .00 300.20   2.59
  171.278    .00 153.70   2.46
  171.403    .00 164.10   2.60
  171.528    .00 174.70   1.98
  171.653    .00 161.00   1.70
  171.778    .00 185.30   1.40
  171.903    .00 179.80   -.59
  172.000    .00 191.00  -1.62
  172.153    .00 191.20  -2.05
  172.278    .00 189.70  -2.07
  172.403    .00 123.10  -3.67
  172.528    .00 113.10  -1.42
  172.653    .01 113.00    .61
  172.778    .00  88.60   1.75
  172.903   2.90  99.00   2.19
  173.000   5.56 151.20   1.21
  173.153   5.24 164.20   -.40
  173.278   4.03 140.30   -.48
  173.403   4.02 171.50   -.18
  173.528   3.42 164.30    .04
  173.653   3.43 170.30   -.03
  173.778   3.82 155.90    .30
  173.903   3.63 143.70    .41
  174.000   3.15 132.70   -.21
  174.153   3.87 110.30  -1.98
  174.278   5.80 105.80  -3.06
  174.403   7.14 113.10  -3.04
  174.528   7.08 116.70  -1.52
  174.653   6.15 109.30    .54
  174.778   5.06 104.40   1.38
  174.903   4.34  93.40   1.07
  175.000   5.08  78.20    .59
  175.153   5.82 108.50   -.87
  175.278   4.27 129.80  -4.05
  175.403   5.47 148.20  -1.96
  175.528   3.91 176.10  -2.45
  175.653   4.58 147.00  -2.15
  175.778   4.63 158.30    .92
  175.903   3.07 140.40   1.47
  176.000   3.79 147.60    .81
  176.153   4.42 124.60    .01
  176.278   5.62 128.50   -.54
  176.403   6.91 113.20   -.78
  176.528   5.77  94.30    .61
  176.653   5.01  85.30   1.60
  176.778   4.44  84.30   2.04
  176.903   4.47  95.90   2.07
  177.000   4.60 110.80   1.98
  177.153   4.55 154.90   1.01
  177.278   6.26 147.90    .45
  177.403   7.82 150.40    .98
  177.528   7.63 145.20   1.66
  177.653   7.63 149.70   1.70
  177.778   5.04 169.60    .87
  177.903   4.27 190.90   -.43
  178.000   2.24 180.70  -2.25
  178.153    .00 194.80  -3.35
  178.278    .00 155.50  -3.47
  178.403    .00 167.90  -2.32
