  2014   129.875    335.9    196.6     55.3
  2014   129.917    253.8    145.1     34.5
  2014   129.958    161.1     88.0      1.1
  2014   130.000     74.8     45.2    -40.9
  2014   130.042     18.0     13.0    -41.4
  2014   130.083      3.3      2.6    -39.1
  2014   130.125      1.1      0.8    -39.0
  2014   130.167      0.9      0.6    -38.8
  2014   130.208      2.1      1.7    -38.4
  2014   130.250     10.9     10.3    -40.1
  2014   130.292     52.4     46.9    -43.5
  2014   130.333    135.8    111.1    -19.4
  2014   130.375    229.2    192.0     -4.6
  2014   130.417    338.9    278.2      0.8
  2014   130.458    448.1    359.7     -4.4
  2014   130.500    550.0    434.0    -12.4
  2014   130.542    634.1    491.5     -1.2
  2014   130.583    691.1    526.9     18.3
  2014   130.625    722.6    552.1     49.1
  2014   130.667    724.8    550.9     70.9
  2014   130.708    697.6    501.6     82.2
  2014   130.750    641.9    448.1     82.8
  2014   130.792    557.3    382.6     75.0
  2014   130.833    455.9    314.3     36.0
  2014   130.875    352.6    242.6      0.3
  2014   130.917    243.1    162.6    -11.1
  2014   130.958    148.0     95.1    -30.2
  2014   131.000     70.7     46.2    -45.9
  2014   131.042     22.6     16.0    -46.7
  2014   131.083      5.0      3.8    -47.1
  2014   131.125      1.4      1.1    -48.1
  2014   131.167      1.1      0.8    -48.8
  2014   131.208      2.8      2.2    -49.5
  2014   131.250     12.5     10.5    -51.7
  2014   131.292     54.1     45.4    -65.4
  2014   131.333    135.7    110.2    -72.4
  2014   131.375    233.3    192.6    -68.8
  2014   131.417    342.6    280.5    -61.1
  2014   131.458    447.0    362.6    -55.9
  2014   131.500    550.6    442.5    -47.9
  2014   131.542    629.1    499.7    -32.2
  2014   131.583    682.2    535.7    -13.2
  2014   131.625    657.7    506.0      0.1
  2014   131.667    727.4    553.5      7.4
  2014   131.708    701.3    523.7     16.9
  2014   131.750    608.0    447.3     18.9
  2014   131.792    570.8    418.9     18.2
  2014   131.833    402.5    301.2      6.8
  2014   131.875    270.7    200.7      1.5
  2014   131.917    178.2    136.5      0.2
  2014   131.958    117.7     90.5     -1.0
  2014   132.000     47.7     37.1     -8.4
  2014   132.042     18.3     14.3     -5.2
  2014   132.083      6.3      4.9     -9.9
  2014   132.125      2.9      2.2    -41.9
  2014   132.167      1.9      1.5    -47.2
  2014   132.208      4.2      3.4    -45.8
  2014   132.250     17.7     16.0    -50.6
  2014   132.292     65.8     55.9    -68.4
  2014   132.333    153.2    124.5    -75.2
  2014   132.375    248.1    205.3    -68.5
  2014   132.417    357.0    292.9    -58.5
  2014   132.458    465.8    379.1    -70.1
  2014   132.500    563.5    454.8    -78.4
  2014   132.542    644.5    513.2    -55.8
  2014   132.583    702.2    551.6    -23.1
  2014   132.625    732.4    566.9      6.9
  2014   132.667    735.6    558.4     23.8
  2014   132.708    709.2    528.2     30.0
  2014   132.750    651.5    477.6     29.3
  2014   132.792    568.8    413.3     24.0
  2014   132.833    476.1    340.1     12.3
  2014   132.875    365.9    255.6     -1.1
  2014   132.917    258.7    175.9    -11.1
  2014   132.958    165.4    106.4    -33.9
  2014   133.000     83.4     52.5    -50.8
  2014   133.042     26.4     18.1    -51.4
  2014   133.083      6.5      5.0    -45.3
  2014   133.125      2.1      1.7    -10.9
  2014   133.167      2.0      1.6    -24.1
  2014   133.208      4.4      3.5    -30.0
  2014   133.250     23.4     18.4    -33.0
  2014   133.292     83.5     60.4    -42.1
  2014   133.333    168.0    126.5    -40.9
  2014   133.375    253.7    210.8    -59.7
  2014   133.417    362.8    298.0   -106.8
  2014   133.458    465.1    376.2   -167.6
  2014   133.500    564.9    453.8   -173.2
  2014   133.542    646.6    514.0    -93.6
  2014   133.583    708.5    556.9    -25.3
  2014   133.625    736.7    571.2      1.1
  2014   133.667    739.6    562.9     16.3
  2014   133.708    715.2    534.0     24.1
  2014   133.750    651.6    478.4     25.4
  2014   133.792    572.3    415.7     25.3
  2014   133.833    478.9    341.4     16.2
  2014   133.875    376.7    262.3      5.1
  2014   133.917    265.8    179.6    -11.7
