  209.625   7.14   7.79  110.0    .4
  209.750   4.85   5.57  106.1   1.1
  209.875   3.86   4.43  109.7   1.0
  210.000   5.18   6.16  106.8   -.4
  210.125   6.30   6.98  109.4  -2.5
  210.250   7.59   8.53  105.9  -3.5
  210.375   7.88   8.14  106.5  -2.0
  210.500   8.36   8.85  125.2    .8
  210.625   7.61   8.75  112.7   1.9
  210.750   6.41   6.92  109.0   1.8
  210.875   6.53   6.97  118.7   2.4
  211.000   6.71   7.54  117.0   1.4
  211.125   8.20   9.25  104.6   -.3
  211.250  10.17  11.37  118.0  -1.3
  211.375  12.41  13.55  125.0   -.6
  211.500  12.52  13.42  134.4   1.6
  211.625  10.41  11.29  139.2   2.9
  211.750   9.70  10.59  141.6   2.7
  211.875   9.69  11.04  147.7   1.8
  212.000   7.17   8.33  144.4   1.4
  212.125   6.14   6.48  126.7   1.5
  212.250   5.68   6.17  141.6   1.4
  212.375   4.50   5.93  125.6   1.2
  212.500   5.03   5.57  131.2   1.5
  212.625   5.17   5.78  121.5   1.6
  212.750   5.38   5.76  130.7   1.8
  212.875   4.78   5.41  125.4   1.8
  213.000   4.64   5.23  116.7   1.3
  213.125   5.37   6.64  107.7   -.6
  213.250   7.38   8.00  119.1  -2.3
  213.375  10.27  11.43  108.1  -3.8
  213.500  10.87  11.37  117.4   -.8
  213.625  10.99  11.74  119.4   2.0
  213.750   9.42  10.38  122.4   2.7
  213.875  10.60  12.53  124.6   3.3
  214.000  13.29  14.05  140.3   2.2
  214.125  12.41  13.24  135.6   1.6
  214.250  11.67  12.39  133.3   1.7
  214.375  10.74  11.90  149.4   1.1
  214.500   9.34  11.48  143.6   1.7
  214.625   6.34   8.75  155.0   1.7
  214.750   4.03   5.29  162.9   1.2
  214.875   3.37   4.17  159.5    .7
  215.000   4.39   5.05  155.3   -.4
  215.125   4.10   4.81  155.9   -.5
  215.250   4.37   4.71  151.6   -.6
  215.375   4.39   4.80  143.6   -.2
  215.500   4.79   6.15  125.8    .3
  215.625   6.34   7.24  138.9    .7
  215.750   5.19   6.38  114.0   1.4
  215.875   3.53   5.09   92.3   1.1
  216.000   5.15   5.90   69.7   -.8
  216.125   6.77   7.83  106.8  -2.3
  216.250   6.01   7.88  153.1  -2.2
  216.375   3.50   4.33  178.4  -2.0
  216.500   4.12   4.59  204.6  -1.3
  216.625   4.84   5.30  201.8  -1.5
  216.750   3.86   4.90  175.1   -.8
  216.875   2.48   2.85  174.3   -.9
  217.000   1.18   2.27  174.3  -1.3
  217.125    .00    .00  173.9  -1.2
  217.250    .00    .00  174.0   -.8
  217.375    .02    .26  169.2   -.4
  217.500    .35    .95  166.4   1.8
  217.625   1.01   1.47  260.0   1.7
  217.750   2.35   3.62  301.9    .1
  217.875   3.41   3.95  309.8   -.2
  218.000   2.13   3.21  307.0  -1.1
  218.125   2.24   2.74  326.4  -1.3
  218.250    .89   2.06   34.7  -1.3
  218.375   2.07   4.25   95.5  -3.8
  218.500   5.16   5.72  102.9  -2.8
  218.625   5.44   6.68  116.8  -1.5
  218.750   7.37   8.65  105.2  -2.3
  218.875   5.18   9.00  119.4   -.7
  219.000   5.20   7.49   84.6  -1.7
  219.125   6.62   9.72  109.0  -5.8
  219.250  12.39  13.58   95.0  -6.7
  219.375  12.21  13.88  110.0  -7.5
  219.500  12.73  13.96  115.7  -6.0
  219.625  11.68  13.70  131.1  -2.9
  219.750   9.01   9.91  129.2  -1.0
  219.875   7.01   8.09  135.0  -2.0
  220.000   6.36   6.82  124.0  -4.1
  220.125   7.51   8.73  113.4  -6.9
  220.250   8.86   9.35  111.4  -7.2
  220.375  10.38  11.02  130.5  -6.5
  220.500   9.96  10.66  135.6  -4.1
  220.625   9.22  10.24  141.0  -1.2
  220.750   6.17   7.64  146.4    .1
  220.875   4.92   5.72  173.6   -.2
  221.000   3.81   4.80  170.0   -.3
  221.125   2.96   3.55  174.5   -.8
  221.250   2.67   2.98  174.5  -1.7
  221.375    .30   2.42  174.5  -1.0
  221.500   1.30   2.34  178.8    .8
  221.625   2.40   3.53  172.8   -.3
  221.750   4.43   5.59  170.0   -.6
  221.875   4.97   6.07  169.4   -.5
  222.000   4.46   5.44  155.2   -.7
  222.125   4.98   6.23  147.1  -1.6
  222.250   5.97   7.57  137.3  -1.2
  222.375   8.49   9.23  129.1  -1.1
  222.500   8.91   9.50  138.9    .2
  222.625   5.90   6.60  153.7    .7
  222.750   4.90   5.52  168.6   -.1
  222.875   5.54   6.20  185.8   -.2
  223.000   5.49   6.27  193.4   -.3
  223.125   3.49   5.10  216.1   -.4
  223.250   2.74   3.56  215.4   -.9
  223.375    .00    .00  215.4  -2.8
  223.500    .00    .00  215.3  -4.2
  223.625    .00    .00  215.4  -5.1
  223.750    .00    .00  215.6  -4.6
  223.875    .00    .00  215.2  -5.9
  224.000    .00    .00  215.5  -9.3
  224.125    .00    .00  215.4 -11.1
  224.250    .00    .00  216.2 -13.0
  224.375    .00    .00  215.9  -9.4
  224.500   2.85   5.11  216.1  -9.2
  224.625   5.61   6.24  215.8 -10.2
  224.750   6.66   7.34  112.8  -8.4
  224.875   6.81   7.63  124.1  -7.7
  225.000   8.35   9.54  124.9  -9.3
  225.125   9.47  10.18  115.0 -10.0
  225.250   9.75  10.37  114.7  -9.5
  225.375  10.24  11.09  129.8  -8.2
  225.500  11.36  11.79  126.0  -6.0
  225.625  10.83  11.53  122.9  -2.5
  225.750  10.75  11.41  129.4   -.2
  225.875   8.56   9.70  140.1    .2
  226.000   6.57   7.27  134.1   -.1
  226.125   6.94   7.37  134.7    .7
  226.250   8.70  10.26  131.5    .8
  226.375  10.16  10.76  126.1   1.3
  226.500  10.89  11.96  127.9   2.1
  226.625   9.90  11.05  137.1   1.9
  226.750   8.35   9.46  155.6   1.3
  226.875   5.47   7.14  152.5    .7
  227.000   6.00   6.97  171.9    .4
  227.125   6.03   6.94  154.0   -.2
  227.250   7.00   8.11  156.2   -.1
  227.375   7.96   9.14  157.9    .2
  227.500   8.85   9.85  168.2    .3
  227.625   7.40   8.73  161.9    .9
  227.750   7.21   8.80  158.0    .2
  227.875   7.34   8.23  147.0    .3
  228.000   6.61   7.44  150.6   -.7
  228.125   7.26   8.11  140.3  -1.4
  228.250   7.34   8.06  162.7  -2.1
  228.375   6.72   7.53  150.3  -2.3
  228.500   5.54   6.31  130.6   -.8
  228.625   5.95   6.98  168.0   -.7
  228.750   3.32   4.64  169.5   -.6
  228.875   3.48   4.49  140.3  -1.1
  229.000   3.92   4.74  141.5  -2.7
  229.125   6.09   6.99  117.1  -5.0
  229.250   7.09   8.19  106.8  -4.6
  229.375   7.21   8.81  126.5  -4.5
  229.500   5.95   8.73  147.0  -2.8
  229.625   5.20   5.93  135.6   -.6
  229.750   4.40   5.18  147.9    .2
  229.875   3.48   3.88  126.8    .8
  230.000   4.33   5.78  116.2  -3.1
  230.125   5.01   5.76  113.8  -4.6
  230.250   5.22   6.48  114.9  -2.7
  230.375   8.24   9.01  113.1  -4.2
  230.500   7.47   8.57  116.4  -3.4
  230.625   6.39   7.73  141.6  -1.4
  230.750   4.00   5.48  191.9   -.9
  230.875   3.69   4.57  175.5  -3.8
  231.000   2.76   4.05  160.0  -4.2
  231.125   3.60   5.35  120.4  -3.8
  231.250   6.83   7.23  104.2  -9.0
  231.375   6.99   7.71  100.6  -8.7
  231.500   7.64   8.21  122.6  -5.8
  231.625   6.83   7.62  131.7  -3.1
  231.750   5.89   6.52  135.8  -1.5
  231.875   4.42   5.26  103.3  -3.4
  232.000   4.54   5.20   98.4  -7.3
  232.125   6.33   7.20  102.4  -8.6
  232.250   7.51   8.07  100.2  -9.5
  232.375   8.60   9.20  110.8  -9.6
  232.500   8.62   9.37  115.6  -6.4
  232.625   7.85   8.63  121.1  -3.4
  232.750   7.40   7.82  124.3  -1.5
  232.875   6.84   7.43  129.4  -1.9
  233.000   6.44   7.53  120.4  -4.3
  233.125   6.98   7.90  112.2  -4.8
  233.250   8.11  10.23  119.0  -5.5
  233.375   8.72   9.34  108.6  -5.8
  233.500   8.70   9.54  112.8  -2.2
  233.625   8.96  10.19  127.7   1.0
  233.750   9.34  10.35  127.0   2.4
  233.875  10.58  12.16  128.8   1.8
  234.000  14.00  15.19  129.2   1.4
  234.125  12.81  15.50  151.5    .8
  234.250   8.19   8.88  177.0    .2
  234.375   6.95   8.62  162.2    .4
  234.500   7.20   8.21  152.4    .9
  234.625   9.91  12.57  211.8   -.4
  234.750   7.15  10.28  196.7   -.5
  234.875   5.72   6.85  170.7  -2.0
  235.000   4.16   5.30  152.4    .2
  235.125   5.36   7.23  119.7   -.6
  235.250   6.76   8.00  137.6    .5
  235.375   7.98   9.76  133.5   2.1
  235.500   8.28  10.04  144.3   1.4
  235.625   5.28   5.97  180.7   -.2
  235.750   4.71   5.66  156.8    .4
  235.875   4.35   5.72  149.1   1.5
  236.000   4.07   5.05  136.8   1.0
  236.125   4.43   5.03  135.9   -.3
  236.250   4.30   5.16  137.7   1.2
  236.375   4.68   5.35  129.8   1.1
  236.500   4.14   4.78  142.4   1.3
  236.625   3.43   3.92  149.2    .9
  236.750   2.49   3.03  179.4    .2
  236.875   1.56   1.88  257.2   -.9
  237.000   2.08   2.52  257.4  -2.5
  237.125   1.97   2.23  257.6  -3.1
  237.250   1.86   2.11  257.3  -3.5
  237.375   2.20   2.49  257.3  -3.4
  237.500   3.73   4.79  127.7  -2.8
  237.625   3.83   4.27  125.2   -.9
  237.750   4.30   5.22  116.3   -.8
  237.875   4.26   5.05   99.4  -4.2
  238.000   6.10   7.88  113.1  -4.4
  238.125   8.14   9.02  122.3  -4.4
  238.250   9.39   9.76  108.4  -5.3
  238.375   9.83  10.29  113.6  -4.5
  238.500  10.26  10.75  119.5  -2.3
  238.625   9.67  10.34  112.2   -.7
  238.750   8.21   9.65  124.3   2.4
  238.875   8.76   9.83  145.5   1.5
  239.000   8.01   8.90  143.9   -.4
  239.125   8.92   9.62  141.2  -2.3
  239.250   8.87   9.56  138.5  -2.6
  239.375   9.46   9.81  138.2  -2.8
  239.500   8.80   9.56  144.7  -1.7
  239.625   7.70   8.25  154.6   -.3
  239.750   5.88   7.07  158.0    .0
  239.875   4.82   5.68  152.4   -.7
  240.000   4.88   5.77  154.5  -1.0
  240.125   4.73   5.16  178.4   -.8
  240.250   5.05   5.95  175.8   -.9
  240.375   5.34   6.02  188.7  -1.5
  240.500   4.57   5.10  171.8  -1.6
  240.625   3.73   4.12  189.3   -.9
  240.750   2.75   3.58  162.1   -.9
  240.875   1.79   2.62  143.7  -2.0
  241.000   1.08   1.67  130.7  -3.5
  241.125   1.56   2.33   93.5  -4.6
  241.250   2.39   3.05  114.7  -4.4
  241.375   2.84   3.60   93.3  -4.2
  241.500   2.73   3.23  103.3  -2.7
  241.625   3.51   4.11  137.7  -1.7
  241.750   5.03   5.87   98.2  -4.1
  241.875   5.14   6.50  122.4  -5.1
  242.000   6.96   7.90  110.2  -7.6
  242.125   7.71   8.23  106.9  -8.7
  242.250   8.57   9.02  106.6  -9.5
  242.375   9.07   9.53   98.8  -8.7
  242.500   9.39   9.74  106.5  -6.3
  242.625   8.91   9.73  124.3  -2.6
  242.750   8.54   9.43  120.9  -1.0
  242.875   8.31   9.31  129.7  -1.4
  243.000   9.59  10.18  133.5  -2.5
  243.125  11.04  11.77  128.9  -3.1
  243.250  11.09  11.49  130.2  -3.5
  243.375   9.86  10.90  124.9  -3.1
  243.500   8.61   9.69  129.4   -.6
  243.625   7.10   7.56  145.0   1.5
  243.750   7.01   7.98  138.5   1.3
  243.875   6.11   6.91  158.8    .9
  244.000   5.50   6.97  144.7   -.3
  244.125   5.05   5.44  138.8    .5
  244.250   4.31   5.09  142.1    .9
  244.375   5.39   6.00  151.2    .9
  244.500   5.21   6.00  143.3   1.3
  244.625   5.48   5.91  146.2   2.1
  244.750   6.04   6.61  137.4   2.3
  244.875   6.56   7.17  123.3   2.5
  245.000   7.24   7.99  127.7   2.3
  245.125   9.73  10.83  127.3   2.5
  245.250   9.94  11.69  125.3   2.2
  245.375  12.32  13.89  137.6   2.9
  245.500  11.13  14.03  134.6   3.6
  245.625  11.62  12.64  130.4   2.3
  245.750  11.83  13.74  139.1   2.0
  245.875  10.76  12.61  162.7   1.9
  246.000   8.36  10.92  159.2   1.4
  246.125   7.17   8.33  154.5    .8
  246.250   6.68   7.39  144.0    .8
  246.375   7.87   9.55  168.6    .4
  246.500   7.46   9.05  154.6    .6
  246.625   5.36   6.10  139.2   1.2
  246.750   5.17   6.12  132.7   1.6
  246.875   6.27   6.72  147.7   1.1
  247.000   5.49   6.29  128.5    .9
  247.125   6.84   7.66  148.6    .8
  247.250   7.24   7.76  135.6    .9
  247.375   8.29   9.96  128.0   -.3
  247.500  10.78  11.60  124.9    .8
  247.625  10.57  11.28  124.3   1.8
  247.750   9.55  10.47  144.0   2.5
  247.875   9.60  10.80  143.9   2.7
  248.000   7.69   9.35  134.1   1.5
  248.125   6.91   7.75  140.9   2.1
  248.250   8.93   9.97  147.3   2.3
  248.375   9.70  11.20  141.5   2.5
  248.500   8.68   9.45  153.4   2.6
  248.625   8.47   9.53  152.7   2.0
  248.750   7.98   9.55  164.3    .8
  248.875   4.47   5.26  178.9   -.2
  249.000    .81   4.85  246.0  -1.0
  249.125    .00    .00  245.7  -1.2
  249.250    .00    .00  245.8  -5.2
  249.375    .00    .00  247.6  -1.0
  249.500   2.73   4.44  145.8   1.1
  249.625   4.97   6.05  140.9   1.5
  249.750   6.07   6.78  140.1   1.2
  249.875   6.16   7.10  152.5   1.2
  250.000   4.89   6.01  140.3    .4
  250.125   3.70   4.37  142.7   -.5
  250.250   3.54   3.83  117.7  -2.6
  250.375   2.48   3.27  182.4    .1
  250.500   3.47   4.91  200.3  -1.7
  250.625   4.89   5.95  180.3  -1.6
  250.750   5.24   6.45  174.0  -1.7
  250.875   3.17   4.66  294.3  -2.0
  251.000    .79   2.32  115.8  -2.8
  251.125   3.08   4.10   95.1  -5.9
  251.250   5.03   5.58   78.2  -9.6
  251.375   5.29   5.70   85.5  -9.1
  251.500   5.08   5.85  105.1  -6.7
  251.625   4.41   5.37  131.9  -3.9
  251.750   4.87   5.47  127.7  -3.1
  251.875   3.95   5.07  103.2  -6.1
  252.000   4.20   5.03   99.3  -7.6
  252.125   5.40   5.70   96.4  -9.2
  252.250   5.30   5.86  106.9  -8.4
  252.375   4.89   5.76  119.0  -6.7
  252.500   4.34   5.08  159.7  -4.4
  252.625   4.36   4.72  176.4  -3.7
  252.750   4.78   5.07  153.3  -2.9
  252.875   3.99   4.70  149.8  -3.1
  253.000   3.27   4.14  105.3  -5.1
  253.125   4.72   5.75  111.7  -8.9
  253.250   5.21   5.80  111.4  -9.2
  253.375   5.14   5.60  107.0 -11.2
  253.500   6.80   8.15  115.9  -8.6
  253.625   7.37   8.18   99.1  -6.2
  253.750   6.44   7.62  105.0  -6.1
  253.875   6.59   7.31  101.6  -7.3
  254.000   5.95   6.80  103.9  -9.9
  254.125   6.66   7.49  113.5 -12.2
  254.250   6.38   6.75  117.2 -11.4
  254.375   6.64   7.44  103.3 -12.1
  254.500   6.97   7.75  112.3  -8.9
  254.625   8.63   9.82  120.7  -7.2
  254.750   8.42   9.69  132.8  -5.2
  254.875   9.39  10.16  119.8  -6.6
  255.000   9.30  10.09  113.6  -7.5
  255.125  10.80  12.33  116.8  -8.9
  255.250  10.84  11.96  133.2  -8.9
  255.375  11.27  12.13  128.6  -8.3
  255.500  10.71  11.64  128.9  -7.4
  255.625  10.62  11.95  136.2  -4.5
  255.750   9.86  10.38  134.3  -1.9
  255.875  10.45  10.94  135.3    .1
  256.000  11.11  11.77  146.8    .1
  256.125   9.05   9.77  144.1   -.4
  256.250   9.85  10.61  133.2  -1.8
  256.375  12.17  13.52  134.1  -2.4
  256.500  13.21  14.10  141.2    .1
  256.625  12.56  13.18  140.1    .0
  256.750  11.67  12.95  150.1    .7
  256.875  11.35  13.41  140.0   -.5
  257.000  10.82  12.74  127.7   -.4
  257.125  10.65  11.48  154.9  -1.0
