  2016  131.792     2.89   165.20    -3.37
  2016  131.833     1.03   150.80    -3.11
  2016  131.875     2.20   140.00    -4.62
  2016  131.917     2.20   109.50    -6.01
  2016  131.958     2.46    96.10    -7.88
  2016  132.000     2.54   101.50   -10.04
  2016  132.042     2.29   101.70   -11.39
  2016  132.083     3.61   100.80   -11.07
  2016  132.125     3.31    87.00   -10.79
  2016  132.167     3.31    96.60   -10.75
  2016  132.208     3.57    92.00    -9.75
  2016  132.250     4.03    91.20    -9.10
  2016  132.292     5.64    94.70    -8.03
  2016  132.333     6.73    90.40    -7.12
  2016  132.375     6.16    98.20    -5.98
  2016  132.417     5.35   107.00    -4.29
  2016  132.458     4.55   108.20    -2.73
  2016  132.500     4.11   134.90    -0.55
  2016  132.542     3.83   152.20     0.92
  2016  132.583     4.31   164.80     0.81
  2016  132.625     5.04   173.40     0.22
  2016  132.667     4.84   169.90     0.04
  2016  132.708     4.67   170.60     0.05
  2016  132.750     5.30   183.10    -0.12
  2016  132.792     4.24   184.50    -0.26
  2016  132.833     4.29   169.90    -0.11
  2016  132.875     4.21   168.40    -0.17
  2016  132.917     4.64   167.70    -0.26
  2016  132.958     4.67   175.30    -0.25
  2016  133.000     5.11   185.80    -0.49
  2016  133.042     4.59   180.30    -0.71
  2016  133.083     4.41   172.60    -0.84
  2016  133.125     2.90   173.20    -0.90
  2016  133.167     2.66   160.70    -0.78
  2016  133.208     3.05   168.80    -0.54
  2016  133.250     3.94   176.20    -0.63
  2016  133.292     4.51   170.90    -0.61
  2016  133.333     4.72   173.20    -0.34
  2016  133.375     4.14   171.20    -0.31
  2016  133.417     4.19   152.10    -0.18
  2016  133.458     4.31   146.60    -0.08
  2016  133.500     5.28   146.10     0.13
  2016  133.542     7.82   165.60     0.18
  2016  133.583     7.10   175.40    -0.04
  2016  133.625     6.97   175.60    -0.15
  2016  133.667     6.68   178.50    -0.17
  2016  133.708     5.13   185.70    -0.20
  2016  133.750     4.05   175.10    -0.13
  2016  133.792     4.13   159.00    -0.25
  2016  133.833     3.87   161.40    -0.13
  2016  133.875     3.67   160.00    -0.09
  2016  133.917     2.55   136.50    -0.11
  2016  133.958     2.55   118.50    -0.11
  2016  134.000     2.45   111.90    -0.14
  2016  134.042     2.72    95.50    -0.81
  2016  134.083     3.41   110.00    -1.54
  2016  134.125     3.14   113.90    -0.92
  2016  134.167     1.97   122.30    -0.24
  2016  134.208     1.99   124.30     0.18
  2016  134.250     2.71   158.70     0.43
  2016  134.292     2.74   177.70     0.21
  2016  134.333     3.73   176.10    -0.12
  2016  134.375     3.60   168.10    -0.45
  2016  134.417     4.07   166.60    -0.53
  2016  134.458     4.27   171.10    -0.58
  2016  134.500     4.83   173.70    -0.42
  2016  134.542     5.17   175.60    -0.38
  2016  134.583     4.39   169.00    -0.12
  2016  134.625     4.29   161.40     0.16
  2016  134.667     3.98   148.30     0.18
  2016  134.708     4.47   145.20     0.25
  2016  134.750     4.34   152.30     0.70
  2016  134.792     4.19   162.70     0.62
  2016  134.833     4.01   180.00     0.37
  2016  134.875     4.65   172.30    -0.11
  2016  134.917     5.50   164.80    -0.41
  2016  134.958     5.53   168.90    -0.38
  2016  135.000     5.35   162.70    -0.31
  2016  135.042     4.70   156.60    -0.11
  2016  135.083     4.74   157.60     0.01
  2016  135.125     4.52   164.20    -0.02
  2016  135.167     4.08   162.70    -0.05
  2016  135.208     3.88   160.80    -0.18
  2016  135.250     3.73   152.30    -0.36
  2016  135.292     5.02   146.00    -0.50
  2016  135.333     4.95   138.60    -0.63
  2016  135.375     4.89   140.10    -0.46
  2016  135.417     3.90   153.00     0.14
  2016  135.458     3.80   164.10     0.50
  2016  135.500     3.84   162.00     0.56
  2016  135.542     3.84   154.90     0.60
  2016  135.583     4.23   158.80     0.69
  2016  135.625     4.29   166.20     0.73
  2016  135.667     4.64   168.50     0.68
  2016  135.708     4.18   164.80     0.67
  2016  135.750     4.42   158.50     0.66
  2016  135.792     4.00   162.50     0.63
  2016  135.833     3.46   159.80     0.55
  2016  135.875     2.99   168.70     0.49
  2016  135.917     2.98   165.80     0.33
  2016  135.958     3.16   186.00     0.08
  2016  136.000     3.07   178.70    -0.31
  2016  136.042     3.79   179.80    -0.62
  2016  136.083     4.36   184.30    -0.83
  2016  136.125     3.44   180.40    -0.90
  2016  136.167     4.07   175.30    -0.90
  2016  136.208     3.56   187.50    -1.28
  2016  136.250     2.59   178.80    -1.64
  2016  136.292     3.27   169.10    -1.63
  2016  136.333     2.67   182.50    -1.91
  2016  136.375     2.11   168.20    -1.98
  2016  136.417     2.58   158.20    -1.66
  2016  136.458     1.30   148.00    -1.46
  2016  136.500     1.72   116.50    -0.72
  2016  136.542     1.90   114.60    -0.25
  2016  136.583     2.20   114.00    -0.23
  2016  136.625     1.46   105.20     0.33
  2016  136.667     1.10    72.29     0.67
  2016  136.708     1.31    73.63     0.81
  2016  136.750     1.23    62.58     0.86
  2016  136.792     1.81    50.87     0.56
  2016  136.833     2.05    57.95     0.48
  2016  136.875     1.59    45.82     0.44
  2016  136.917     1.55    44.03     0.34
  2016  136.958     3.00    83.60    -0.60
  2016  137.000     3.13    99.90    -1.68
  2016  137.042     3.28   100.60    -2.59
  2016  137.083     3.98    99.30    -3.42
  2016  137.125     5.17    96.30    -4.05
  2016  137.167     6.20    87.30    -4.84
  2016  137.208     6.66    93.30    -5.22
  2016  137.250     6.89    92.40    -5.40
  2016  137.292     7.31    94.80    -5.24
  2016  137.333     7.73    91.00    -5.28
  2016  137.375     8.20    94.20    -5.05
  2016  137.417     8.03   100.50    -4.48
  2016  137.458     7.91   102.90    -3.32
  2016  137.500     7.49   106.40    -1.90
  2016  137.542     7.08   106.30    -0.86
  2016  137.583     6.56   109.40     0.34
  2016  137.625     5.63   117.90     1.15
  2016  137.667     4.42   121.30     1.59
  2016  137.708     3.83   128.10     1.76
  2016  137.750     3.50   134.40     1.78
  2016  137.792     3.26   137.40     1.70
  2016  137.833     3.63   135.80     1.50
  2016  137.875     3.69   138.80     1.03
  2016  137.917     3.44   135.00     0.36
  2016  137.958     3.31   135.20    -0.21
