"TOA5","0","CR1000","59715","CR1000.Std.26","CPU:GOES Swiss Camp 10 m tower and Radar 2016.CR1","38239","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_air_Avg","t_air1_Avg","t_air2_Avg","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","tc_air_Max","tc_air_Min","U_Max(1)","U_Max(2)","Battery","val(1)","val(2)","val(3)","val(4)"
"2016-05-23 04:00:00",297,0,2016,144,4,0.053,"NAN",-3.27,-7.524,-7.841,-6.905,75.19,69.11,6.364,7.805,129.7,104.3,576.5,1.429,1.449,-6.997,-8.16,7.513,8.38,13.69,0,0,0,19
"2016-05-23 05:00:00",298,0,2016,144,5,0.107,"NAN",-3.549,-7.703,-7.938,-7.139,74.77,69.04,7.356,6.948,138.7,109.9,576.8,1.429,1.449,-7.189,-8.28,8.46,8.27,13.64,0,0,0,19
"2016-05-23 06:00:00",299,0,2016,144,6,0.325,"NAN",-3.422,-8.27,-8.55,-7.752,73.8,68.21,7.812,7.063,133,103.6,577.1,1.431,1.451,-7.968,-8.55,10.45,8.21,13.65,0,0,0,19
"2016-05-23 07:00:00",300,0,2016,144,7,1.074,"NAN",-4.058,-8.29,-8.46,-7.805,72.27,67.41,8.78,7.135,137.1,107.8,577.5,1.431,1.451,-8.03,-8.49,9.82,7.84,13.79,8,0,64,67
"2016-05-23 08:00:00",301,0,2016,144,8,2.022,"NAN",-3.502,-8.43,-8.51,-7.901,72.57,67.98,8.43,6.951,116.9,100,577.8,1.432,1.452,-8.02,-8.8,9.87,7.918,14.05,0,0,0,19
"2016-05-23 09:00:00",302,0,2016,144,9,1.914,"NAN",-3.733,-8.12,-8.23,-7.62,70.8,66.05,8.7,7.179,112.6,96.1,578.1,1.431,1.452,-7.684,-8.58,10.32,8,14.19,0,0,0,19
"2016-05-23 10:00:00",303,0,2016,144,10,3.54,"NAN",-2.278,-7.537,-7.597,-7.028,68.41,64.12,9.34,7.485,125.1,101.8,578.2,1.43,1.45,-7.179,-8.23,11.02,8.56,14.5,0,0,0,19
"2016-05-23 11:00:00",304,0,2016,144,11,4.65,"NAN",-1.736,-6.88,-6.874,-6.416,68.16,64.18,9.41,7.51,135.8,106.8,578.4,1.428,1.448,-6.301,-7.313,11.31,8.52,14.66,0,0,0,19
"2016-05-23 12:00:00",305,0,2016,144,12,5.53,"NAN",-1.356,-5.65,-5.63,-5.232,67.48,63.93,10.02,7.94,142.6,110.4,578.5,1.426,1.445,-5.046,-6.333,12.15,11.14,15,0,0,0,19
"2016-05-23 13:00:00",306,0,2016,144,13,6.309,"NAN",-1.472,-4.784,-4.708,-4.351,67.69,63.74,10.03,7.945,137.7,108.1,578.5,1.423,1.443,-4.261,-5.146,11.72,9.43,15.2,0,0,64,210
"2016-05-23 14:00:00",307,0,2016,144,14,6.83,"NAN",-1.935,-3.884,-3.822,-3.401,66.7,62.81,10.56,8.43,135,107.6,578.2,1.421,1.441,-3.468,-4.307,12.49,11.37,15.26,0,0,0,19
"2016-05-23 15:00:00",308,0,2016,144,15,7.108,"NAN",-1.888,-3.177,-3.067,-2.668,67.5,63.68,9.96,7.828,129,102.6,578.1,1.419,1.44,-2.749,-3.572,11.85,9.31,15.28,0,0,0,19
"2016-05-23 16:00:00",309,0,2016,144,16,7.164,"NAN",-0.399,-2.399,-2.286,-1.861,67.08,63.03,9.04,7.524,133.4,103.1,578.1,1.418,1.438,-1.939,-2.836,11.69,9.09,15.25,0,0,0,19
"2016-05-23 17:00:00",310,0,2016,144,17,6.741,"NAN",1.681,-1.632,-1.526,-1.054,66.54,62.21,7.839,7.061,137.4,108.1,578.1,1.416,1.435,-1.267,-2.098,9.92,8.32,15.22,8,0,0,35
"2016-05-23 18:00:00",311,0,2016,144,18,6.481,"NAN",3.161,-1.183,-1.063,-0.545,67,62.45,7.938,6.852,126.9,100,577.8,1.415,1.434,-0.931,-1.322,9.87,8.33,15.12,0,0,0,19
"2016-05-23 19:00:00",312,0,2016,144,19,5.695,"NAN",3.85,-1.291,-1.195,-0.683,68.91,64.75,7.829,6.811,125.2,98.3,577.4,1.415,1.435,-0.954,-1.471,9.45,8.19,15,0,0,0,19
"2016-05-23 20:00:00",313,0,2016,144,20,4.831,"NAN",2.677,-1.519,-1.482,-0.884,68.24,63.77,8.14,6.736,120.3,94.7,577,1.417,1.436,-1.356,-1.687,9.54,7.624,14.84,0,0,64,67
"2016-05-23 21:00:00",314,0,2016,144,21,3.872,"NAN",1.03,-1.861,-1.798,-1.178,68.86,64.37,8.12,6.748,113.6,91,576.8,1.418,1.437,-1.517,-2.136,9.91,7.611,14.64,0,0,0,19
"2016-05-23 22:00:00",315,0,2016,144,22,2.899,"NAN",-0.489,-2.309,-2.341,-1.607,70.11,65.37,7.759,6.608,110.6,88.4,576.7,1.419,1.438,-1.995,-2.699,9.6,7.357,14.36,0,0,0,19
"2016-05-23 23:00:00",316,0,2016,144,23,2,"NAN",-2.401,-2.92,-3.019,-2.235,71.21,66.4,8.11,6.775,96.6,90,576.3,1.421,1.44,-2.322,-3.43,10.05,7.82,14.21,0,0,0,19
"2016-05-24 00:00:00",317,0,2016,145,0,1.252,"NAN",-4.531,-3.451,-3.561,-2.766,70.43,65.31,8.8,7.335,108.5,93.9,576,1.423,1.442,-2.702,-3.877,10.28,8.23,14.1,0,0,0,19
"2016-05-24 01:00:00",318,0,2016,145,1,0.592,"NAN",-5.845,-4.168,-4.293,-3.533,70.61,65.51,9.16,7.639,101.5,91.9,575.8,1.424,1.444,-3.616,-4.652,11.24,8.68,13.98,0,0,0,19
"2016-05-24 02:00:00",319,0,2016,145,2,0.243,"NAN",-5.333,-4.758,-4.899,-4.16,70.7,65.47,10.33,8.64,99.4,93.9,575.3,1.427,1.446,-3.168,-5.952,13.81,15.22,13.88,0,0,0,19
"2016-05-24 03:00:00",320,0,2016,145,3,0.103,"NAN",-4.978,-5.633,-5.883,-5.113,70.71,65.33,10.83,9.17,100.7,95.4,574.9,1.429,1.449,-4.859,-6.492,13.48,13.54,13.79,0,0,0,19
"2016-05-24 04:00:00",321,0,2016,145,4,0.109,"NAN",-4.449,-5.535,-5.778,-5.044,68.94,63.47,11.69,10.01,116,98.7,574.6,1.43,1.449,-5.111,-5.892,14,13.87,13.7,0,0,0,19
"2016-05-24 05:00:00",322,0,2016,145,5,0.199,"NAN",-3.96,-6.017,-6.237,-5.598,68.02,62.73,11.89,10.49,105,98.3,574.4,1.432,1.451,-5.653,-6.642,13.8,14.58,13.66,0,0,0,19
"2016-05-24 06:00:00",323,0,2016,145,6,0.448,"NAN",-5.819,-6.85,-7.028,-6.376,68.17,63.1,11.17,9.4,108.2,99.5,574.2,1.434,1.453,-6.274,-7.29,13.12,12.73,13.68,0,0,0,19
"2016-05-24 07:00:00",324,0,2016,145,7,1.035,"NAN",-5.877,-7.261,-7.365,-6.726,67.83,62.88,11.07,9.24,110.1,101.6,573.9,1.436,1.454,-6.864,-7.546,12.77,11.39,13.78,0,0,0,19
"2016-05-24 08:00:00",325,0,2016,145,8,1.82,"NAN",-4.605,-7.028,-7.159,-6.506,66.23,61.46,11.06,9.27,115,100.4,573.7,1.436,1.453,-6.322,-7.563,12.89,11.69,14.02,0,0,0,19
"2016-05-24 09:00:00",326,0,2016,145,9,2.668,"NAN",-3.649,-6.365,-6.411,-5.831,65.44,61.07,10.76,8.92,112.5,98.5,573.3,1.434,1.451,-6.037,-6.736,12.96,11.79,14.29,0,0,0,19
"2016-05-24 10:00:00",327,0,2016,145,10,3.579,"NAN",-2.61,-5.872,-5.889,-5.358,64.53,60.13,11.22,9.55,117.3,102.2,572.8,1.433,1.45,-5.55,-6.388,13.21,13.33,14.51,0,0,0,19
"2016-05-24 11:00:00",328,0,2016,145,11,4.577,"NAN",-1.607,-5.654,-5.636,-5.155,65.16,61.15,10.93,9.06,114.4,101,572.6,1.434,1.449,-5.377,-5.868,12.71,12.82,14.65,0,0,0,19
"2016-05-24 12:00:00",329,0,2016,145,12,5.473,"NAN",-0.837,-5.265,-5.207,-4.784,66.5,62.45,10.48,8.47,110.7,99.6,572.3,1.434,1.448,-4.87,-5.541,12.13,10.2,14.99,0,0,0,19
"2016-05-24 13:00:00",330,0,2016,145,13,4.902,"NAN",-0.676,-4.782,-4.75,-4.326,66.65,62.47,10.99,9.09,116.2,102.3,571.8,1.433,1.446,-4.45,-4.986,13.18,12.47,14.84,0,0,0,19
"2016-05-24 14:00:00",331,0,2016,145,14,6.14,"NAN",2.111,-3.619,-3.599,-3.127,66.02,61.52,11.54,10.28,119.1,102.4,571.5,1.43,1.444,-2.808,-4.638,13.87,14.84,15.04,0,0,0,19
"2016-05-24 15:00:00",332,0,2016,145,15,7.885,"NAN",2.92,-2.528,-2.389,-2.014,65.11,61.21,11.17,9.8,128.3,105.4,571.2,1.427,1.441,-2.019,-3.151,13.49,16.16,15.48,0,0,0,19
"2016-05-24 16:00:00",333,0,2016,145,16,8.13,"NAN",4.333,-2.079,-1.903,-1.608,65,61.03,11.7,10.93,128.5,107.4,570.8,1.426,1.441,-1.595,-2.705,13.79,15.97,15.5,0,0,0,19
"2016-05-24 17:00:00",334,0,2016,145,17,7.252,"NAN",4.439,-1.665,-1.538,-1.221,66.21,62.41,12.38,12.63,130,108.9,569.8,1.426,1.442,-1.506,-1.938,15.24,17.25,15.24,8,0,0,35
"2016-05-24 18:00:00",335,0,2016,145,18,7.144,"NAN",5.215,-1.46,-1.344,-1.103,68.17,65.04,11.9,12.16,147.2,117.1,569.4,1.426,1.441,-1.258,-1.773,15.22,18.5,15.1,0,0,0,19
"2016-05-24 19:00:00",336,0,2016,145,19,5.434,"NAN",3.824,-1.444,-1.396,-1.161,71.83,68.69,10.42,9.58,158.7,125.3,569.6,1.426,1.442,-1.298,-1.718,12.61,13.16,14.98,0,0,0,19
"2016-05-24 20:00:00",337,0,2016,145,20,4.951,"NAN",3.182,-1.488,-1.484,-1.185,74.76,71.57,8.87,7.401,160.8,127.4,569.8,1.426,1.443,-1.393,-1.595,11.24,11.15,14.89,0,0,0,19
"2016-05-24 21:00:00",338,0,2016,145,21,3.586,"NAN",0.939,-1.473,-1.527,-1.152,76.43,72.74,8.28,7.013,155.1,121.7,569.8,1.425,1.443,-1.284,-1.741,11.13,9.15,14.66,0,0,0,19
"2016-05-24 22:00:00",339,0,2016,145,22,2.053,"NAN",-0.037,-1.62,-1.72,-1.329,77.64,73.25,8.18,7.102,154.1,121.9,569.8,1.426,1.442,-1.445,-1.926,10.39,8.19,14.36,0,0,0,19
"2016-05-24 23:00:00",340,0,2016,145,23,1.039,"NAN",0.179,-1.821,-1.958,-1.621,81.2,76.43,8.07,7.142,162.3,128.3,569.9,1.427,1.443,-1.532,-2.045,10.03,8.65,14.24,0,0,0,19
"2016-05-25 00:00:00",341,0,2016,146,0,0.798,"NAN",0.367,-2.408,-2.576,-2.316,87.5,82.9,9.29,7.76,170.6,137,570.2,1.429,1.447,-1.884,-2.91,11.86,12.41,14.13,0,0,0,19
"2016-05-25 01:00:00",342,0,2016,146,1,0.33,"NAN",0.043,-2.938,-3.156,-2.922,95,90,8.1,7.604,172.8,138.7,570.4,1.418,1.438,-2.87,-3.009,10.53,9.7,14,0,0,0,19
"2016-05-25 02:00:00",343,0,2016,146,2,0.113,"NAN",-0.132,-3.04,-3.228,-3.022,95.7,90.4,7.84,7.472,179.2,146.5,570.3,1.406,1.442,-2.84,-3.378,9.88,8.62,13.87,0,0,0,19
"2016-05-25 03:00:00",344,0,2016,146,3,0.045,"NAN",-0.192,-3.834,-3.993,-3.836,95,89.7,9.51,7.624,190,157.7,570.4,1.413,1.442,-3.329,-4.566,12.43,12.06,13.78,0,0,0,19
"2016-05-25 04:00:00",345,0,2016,146,4,0.049,"NAN",-0.24,-5.075,-5.261,-5.079,93.9,88.5,7.021,7.334,204.5,172.4,570.9,1.394,1.44,-4.601,-5.447,8.99,8.25,13.71,8,0,0,35
"2016-05-25 05:00:00",346,0,2016,146,5,0.114,"NAN",-0.528,-5.746,-5.957,-5.719,93.5,87.9,6,6.871,206.8,174.2,571.3,1.416,1.452,-5.459,-6.055,7.749,8.34,13.65,0,0,0,19
"2016-05-25 06:00:00",347,0,2016,146,6,0.297,"NAN",-0.208,-6.212,-6.415,-6.141,92.9,87.4,4.127,4.711,208.3,175.5,571.5,1.417,1.454,-5.838,-6.54,7.141,7.546,13.63,0,0,0,19
"2016-05-25 07:00:00",348,0,2016,146,7,0.645,"NAN",-0.412,-6.806,-7.014,-6.457,91.7,86.8,2.237,2.839,157,128.8,571.2,1.422,1.456,-6.43,-7.215,4.456,5.756,13.65,0,0,0,19
"2016-05-25 08:00:00",349,0,2016,146,8,1.344,"NAN",-1.821,-8.7,-8.78,-7.566,87.9,84.1,4.472,6.447,115.7,92.9,570.4,1.427,1.461,-6.942,-9.72,5.847,7.722,13.8,0,0,0,19
"2016-05-25 09:00:00",350,0,2016,146,9,2.487,"NAN",-3.217,-7.62,-7.802,-6.74,82.8,77.65,5.676,7.204,105.2,92,569.6,1.419,1.439,-6.863,-8.15,7.847,8.26,14.12,0,0,0,19
"2016-05-25 10:00:00",351,0,2016,146,10,3.717,"NAN",-4.064,-7.197,-7.217,-6.429,78.18,72.33,7.276,7.201,99.6,86.2,568.7,1.423,1.409,-6.912,-7.579,9.3,8.23,14.51,0,0,0,19
"2016-05-25 11:00:00",352,0,2016,146,11,4.383,"NAN",-2.302,-6.86,-6.876,-6.249,74.13,67.92,8.59,7.074,112.9,97.7,567.9,1.434,1.43,-6.323,-7.499,10.04,7.866,14.78,0,0,0,19
"2016-05-25 12:00:00",353,0,2016,146,12,5.072,"NAN",-2.157,-6.114,-6.083,-5.527,73.38,68.05,8.69,7.15,122.9,100.3,567.2,1.422,1.414,-5.897,-6.517,10.52,8.29,14.95,8,0,0,35
"2016-05-25 13:00:00",354,0,2016,146,13,4.88,"NAN",-1.036,-5.422,-5.445,-4.834,74.68,69.53,8.1,6.831,125.5,103.2,566.7,1.431,1.431,-5.049,-5.984,9.79,8.42,14.95,0,0,0,19
"2016-05-25 14:00:00",355,0,2016,146,14,6.173,"NAN",-0.633,-4.464,-4.424,-3.992,76.22,72.14,7.816,7.185,147.4,115.5,566.3,1.418,1.418,-4.138,-5.105,9.42,8.52,15.1,0,0,0,19
"2016-05-25 15:00:00",356,0,2016,146,15,7.02,0,-1.726,-4.138,-4.074,-3.751,80.4,77.45,6.144,7.034,153.3,119.6,566.2,1.42,1.429,-3.616,-4.451,7.82,8.5,15.5,0,0,0,19
"2016-05-25 16:00:00",357,0,2016,146,16,6.732,0,-0.446,-3.49,-3.448,-2.816,77.3,74.05,3.396,3.696,165.5,131.4,566.2,1.419,1.426,-3.098,-3.932,5.07,5.488,15.01,0,0,0,19
"2016-05-25 17:00:00",358,0,2016,146,17,5.781,0,-0.727,-3.492,-3.466,-2.846,78.79,75.49,2.927,3.175,198.1,164.2,566.4,1.422,1.426,-2.866,-3.941,4.07,4.129,14.82,0,0,0,19
"2016-05-25 18:00:00",359,0,2016,146,18,5.585,"NAN",-0.658,-4.188,-4.187,-3.439,82.7,77.89,3.32,4.063,241.1,207.2,567,1.419,1.428,-3.67,-4.471,4.521,5.129,14.89,0,0,0,19
"2016-05-25 19:00:00",360,0,2016,146,19,4.471,"NAN",-0.709,-4.83,-4.818,-4.444,86.2,82.1,5.156,6.099,239.6,208,567.9,1.409,1.427,-4.131,-5.442,8.69,8.15,14.73,0,0,0,19
"2016-05-25 20:00:00",361,0,2016,146,20,3.59,"NAN",-0.341,-5.646,-5.713,-5.482,88.6,84.9,7.305,6.744,241.4,208.8,568.9,1.418,1.419,-5.247,-6.037,9.56,8.12,14.64,0,0,0,19
"2016-05-25 21:00:00",362,0,2016,146,21,2.903,"NAN",-0.17,-6.3,-6.373,-6.128,88.5,84.5,7.919,6.859,233.7,201.5,570,1.401,1.416,-5.782,-6.626,10.51,8.04,14.57,0,0,0,19
"2016-05-25 22:00:00",363,0,2016,146,22,2.019,"NAN",-0.041,-6.288,-6.488,-6.24,89.8,85.5,6.338,6.958,249.2,218,571.1,1.425,1.431,-6.103,-6.499,10.02,8.38,14.45,0,0,0,19
"2016-05-25 23:00:00",364,0,2016,146,23,1.19,"NAN",-0.095,-7.295,-7.411,-7.269,89.9,85.4,8.48,8.41,247.3,213.3,572.2,1.43,1.435,-6.308,-8.49,12.33,11.66,14.28,0,0,0,19
"2016-05-26 00:00:00",365,0,2016,147,0,0.51,"NAN",-0.173,-8.74,-9,-8.76,89.7,84.5,10.15,8.44,237.6,204.7,573.6,1.408,1.416,-8.44,-8.95,12.91,12.25,14.15,0,0,0,19
"2016-05-26 01:00:00",366,0,2016,147,1,0.406,"NAN",-0.21,-8.77,-9.03,-8.77,90.1,84.7,8.49,7.278,233.9,200.7,574.5,1.439,1.434,-8.64,-8.88,10.69,8.69,14.05,0,0,0,19
"2016-05-26 02:00:00",367,0,2016,147,2,0.232,"NAN",-0.242,-8.91,-9.18,-8.9,90.4,84.9,7.065,7.047,239.8,208.6,575.3,1.44,1.438,-8.75,-9.06,9.83,8.16,13.93,0,0,0,19
"2016-05-26 03:00:00",368,0,2016,147,3,0.095,"NAN",-0.149,-8.72,-8.99,-8.73,90.9,85.1,4.168,5.644,233.8,200.8,576,1.439,1.439,-8.55,-8.88,6.161,7.86,13.84,0,0,0,19
"2016-05-26 04:00:00",369,0,2016,147,4,0.064,"NAN",-0.225,-8.66,-8.93,-8.61,90.8,85.1,3.786,4.526,195.4,162.4,576.4,1.44,1.44,-8.55,-8.79,5.116,5.717,13.76,0,0,0,19
"2016-05-26 05:00:00",370,0,2016,147,5,0.077,"NAN",-0.148,-8.85,-9.15,-8.83,90.6,85,5.181,5.977,166.2,132.3,576.8,1.406,1.439,-8.76,-8.94,6.448,7.285,13.69,0,0,0,19
"2016-05-26 06:00:00",371,0,2016,147,6,0.195,"NAN",-0.162,-8.99,-9.22,-8.95,90.4,84.8,5.263,6.034,175.6,141.9,577.4,1.343,1.423,-8.78,-9.2,6.873,7.742,13.66,0,0,0,19
"2016-05-26 07:00:00",372,0,2016,147,7,0.466,"NAN",-0.166,-9.41,-9.63,-9.31,89.6,84.4,4.211,4.953,162.2,128.1,577.8,1.348,1.402,-9.17,-9.84,5.671,6.115,13.72,0,0,64,83
"2016-05-26 08:00:00",373,0,2016,147,8,0.979,"NAN",-1.16,-10.17,-10.35,-9.76,88.1,83.6,4.281,5.304,164.7,130.3,578.1,1.338,1.394,-9.82,-10.92,5.201,6.285,13.9,0,0,0,19
"2016-05-26 09:00:00",374,0,2016,147,9,1.971,"NAN",-3.288,-11.09,-11.23,-10.29,85.5,82.2,4.603,6.006,168.1,132.6,578.5,1.341,1.4,-10.7,-11.37,5.194,6.742,14.2,0,0,0,19
"2016-05-26 10:00:00",375,0,2016,147,10,2.838,"NAN",-4.167,-10.44,-10.59,-9.57,84.4,80.7,4.31,5.696,161.2,125.4,579,1.338,1.401,-9.62,-10.96,5.024,6.448,14.55,0,0,0,19
"2016-05-26 11:00:00",376,0,2016,147,11,3.921,"NAN",-0.739,-8.86,-9.02,-8.51,84.3,79.44,4.778,5.436,161.7,128.2,579.2,1.335,1.396,-8.47,-9.67,5.449,6.115,14.9,0,0,0,19
"2016-05-26 12:00:00",377,0,2016,147,12,4.712,"NAN",-0.736,-8.37,-8.43,-7.994,82.7,78.08,4.65,5.162,166.8,133.2,579.5,1.335,1.395,-8.11,-8.64,5.475,5.887,15.01,0,0,0,19
"2016-05-26 13:00:00",378,0,2016,147,13,5.837,"NAN",-1.068,-7.983,-7.998,-7.579,80.7,76.75,4.572,4.998,171.3,137,579.8,1.337,1.395,-7.44,-8.37,5.377,5.854,15.02,0,0,0,19
"2016-05-26 14:00:00",379,0,2016,147,14,6.935,"NAN",-3.543,-7.666,-7.642,-6.952,78.08,74.03,3.613,3.884,163.5,129.6,579.9,1.338,1.396,-7.236,-8.07,4.665,4.841,15.23,0,0,0,19
"2016-05-26 15:00:00",380,0,2016,147,15,6.56,"NAN",-3.307,-7.334,-7.306,-6.494,75.49,71.24,3.539,3.907,149.1,115.6,580,1.338,1.396,-6.764,-7.68,4.534,4.913,14.95,0,0,0,19
"2016-05-26 16:00:00",381,0,2016,147,16,6.876,"NAN",-2.457,-7.184,-7.166,-6.43,74.6,70.86,3.509,3.869,153.6,119.1,579.9,1.34,1.397,-6.678,-7.508,4.639,4.9,15.39,0,0,0,19
"2016-05-26 17:00:00",382,0,2016,147,17,6.903,"NAN",-2.688,-7.101,-7.033,-5.797,72.43,67.22,3.126,3.525,136.7,102.6,580,1.341,1.397,-6.812,-7.382,3.94,4.554,14.95,0,0,0,19
"2016-05-26 18:00:00",383,0,2016,147,18,5.403,"NAN",-0.441,-7.029,-7.093,-6.471,76.65,72.9,3.615,4.023,159.7,126.2,579.9,1.341,1.398,-6.225,-7.382,4.521,4.985,15.16,0,0,0,19
"2016-05-26 19:00:00",384,0,2016,147,19,5.893,"NAN",0.343,-6.639,-6.577,-5.87,76.06,72.44,2.866,3.133,168.5,134.3,580,1.342,1.398,-6.06,-6.952,4.077,4.266,15.04,0,0,0,19
"2016-05-26 20:00:00",385,0,2016,147,20,4.775,"NAN",-0.475,-6.882,-6.922,-6.255,77.72,74.33,2.494,2.953,181.9,149.8,579.9,1.344,1.399,-6.56,-7.193,3.927,4.305,14.86,0,0,0,19
"2016-05-26 21:00:00",386,0,2016,147,21,3.939,"NAN",-1.436,-7.173,-7.201,-6.138,79.44,75.05,1.461,1.926,172.5,135.8,579.8,1.347,1.402,-6.853,-7.37,1.855,2.378,14.67,0,0,0,19
"2016-05-26 22:00:00",387,0,2016,147,22,2.798,"NAN",-2.256,-7.9,-7.962,-6.58,81.8,76.28,1.038,1.656,165.4,121.9,579.7,1.35,1.405,-7.34,-8.5,1.346,1.855,14.42,0,0,0,19
"2016-05-26 23:00:00",388,0,2016,147,23,1.608,"NAN",-2.681,-8.79,-8.93,-6.975,85.3,77.01,0.497,0.994,98.8,91.3,579.7,1.352,1.407,-8.09,-9.68,0.947,1.477,14.28,0,0,0,19
"2016-05-27 00:00:00",389,0,2016,148,0,0.874,"NAN",-1.994,-10.06,-10.2,-8.42,89.2,82.2,0.543,1.426,45.5,44.63,579.7,1.355,1.41,-9.29,-10.87,0.817,1.738,14.17,0,0,0,19
"2016-05-27 01:00:00",390,0,2016,148,1,0.599,"NAN",-2.911,-11.25,-11.43,-8.93,88.8,82.7,0.652,1.48,34.95,39.47,579.5,1.358,1.413,-10.51,-12.18,0.908,2.019,14.04,0,0,0,19
"2016-05-27 02:00:00",391,0,2016,148,2,0.331,"NAN",-2.089,-12.36,-12.67,-10.22,88,83.1,0.893,1.998,29.16,22.84,579.3,1.362,1.417,-11.78,-12.86,1.287,2.607,13.92,0,0,0,19
"2016-05-27 03:00:00",392,0,2016,148,3,0.176,"NAN",-1.433,-12.94,-13.16,-10.7,87.6,83,0.983,2.242,24.95,17.89,579,1.364,1.419,-11.87,-13.95,1.699,2.757,13.77,0,0,0,19
"2016-05-27 04:00:00",393,0,2016,148,4,0.116,"NAN",0.011,-13.61,-14.03,-12.16,88.3,83.5,1.023,2.233,35.18,16.43,578.8,1.366,1.421,-12.16,-15.14,1.744,2.96,13.68,0,0,0,19
"2016-05-27 05:00:00",394,0,2016,148,5,0.153,"NAN",-0.009,-10.86,-11.21,-10.32,86.7,79.17,1.65,2.541,94.2,276.3,578.2,1.357,1.411,-10.37,-12.16,2.783,4.064,13.62,0,0,0,19
"2016-05-27 06:00:00",395,0,2016,148,6,0.258,"NAN",-0.158,-10,-10.33,-9.25,83.9,75.55,2.388,3.468,298.8,308.9,577.6,1.356,1.41,-9.44,-10.6,3.587,4.573,13.61,0,0,0,19
"2016-05-27 07:00:00",396,0,2016,148,7,0.57,"NAN",-0.352,-9.94,-10.2,-9.54,82.9,76.75,3.344,4.491,296.2,319.4,577.2,1.357,1.41,-9.73,-10.33,4.214,5.442,13.7,0,0,0,19
"2016-05-27 08:00:00",397,0,2016,148,8,1.017,"NAN",0.105,-9.87,-10.07,-9.63,81.4,75.98,3.571,4.409,97.1,328.7,576.7,1.358,1.411,-9.76,-10,4.724,5.834,13.92,0,0,0,19
"2016-05-27 09:00:00",398,0,2016,148,9,1.579,"NAN",0.26,-9.69,-9.93,-9.44,79.39,74.2,3.806,4.499,305.9,316.1,576.1,1.359,1.411,-9.41,-9.96,4.782,5.632,14.26,0,0,0,19
"2016-05-27 10:00:00",399,0,2016,148,10,2.353,"NAN",0.132,-9.16,-9.34,-8.93,82.3,77.39,4.963,5.814,333.7,301.2,575.7,1.361,1.409,-8.65,-9.48,7.076,8.23,14.62,0,0,0,19
"2016-05-27 11:00:00",400,0,2016,148,11,3.008,"NAN",-0.327,-8.49,-8.59,-8.26,87.6,83.4,6.342,7.35,327.4,295.3,575.5,1.376,1.425,-8.29,-8.71,7.879,8.56,14.77,0,0,0,19
"2016-05-27 12:00:00",401,0,2016,148,12,3.751,"NAN",-0.559,-8.54,-8.57,-8.32,86.8,83.2,5.892,6.842,324.6,292.5,575.2,1.391,1.442,-8.25,-8.77,7.35,8.14,14.88,0,0,0,19
"2016-05-27 13:00:00",402,0,2016,148,13,4.492,"NAN",-0.822,-8.61,-8.59,-8.35,85.9,82.6,5.844,6.735,326.1,292.7,574.8,1.386,1.442,-8.36,-8.77,6.932,7.977,14.9,0,0,64,210
"2016-05-27 14:00:00",403,0,2016,148,14,4.625,"NAN",-1.292,-8.65,-8.61,-8.31,85.6,82.5,5.083,5.775,325.9,293.8,574.5,1.385,1.434,-8.35,-8.86,6.481,7.428,14.87,0,0,0,19
"2016-05-27 15:00:00",404,0,2016,148,15,5.329,"NAN",-1.333,-8.39,-8.34,-7.965,85,82.1,4.497,5.051,322.4,289.8,574.1,1.385,1.433,-7.761,-8.82,5.253,5.9,14.97,0,0,0,19
"2016-05-27 16:00:00",405,0,2016,148,16,5.956,"NAN",-1.164,-7.506,-7.499,-7.137,84.8,82.3,4.702,5.363,308.2,276.2,574,1.384,1.425,-6.748,-8.16,6.625,8.19,14.97,0,0,0,19
"2016-05-27 17:00:00",406,0,2016,148,17,5.924,"NAN",-0.923,-6.667,-6.644,-6.477,85.6,83.1,5.749,7.491,284.2,250.8,573.9,1.382,1.428,-6.31,-6.994,7.526,8.36,14.88,0,0,0,19
"2016-05-27 18:00:00",407,0,2016,148,18,4.916,"NAN",-1.098,-6.773,-6.787,-6.68,86.3,83.8,4.149,7.33,270.1,236.1,574.1,1.383,1.428,-6.373,-7.246,6.84,8.34,14.79,0,0,0,19
"2016-05-27 19:00:00",408,0,2016,148,19,3.972,"NAN",-1.031,-7.311,-7.366,-7.188,87.5,84.4,5.512,6.906,260,224.8,574.2,1.385,1.429,-6.89,-7.588,7.611,8.39,14.74,0,0,0,19
"2016-05-27 20:00:00",409,0,2016,148,20,3.504,"NAN",-0.71,-7.853,-7.902,-7.733,87.9,84.5,6.902,6.681,245.7,212.8,574.4,1.373,1.43,-7.465,-8.13,8.79,7.879,14.65,0,0,0,19
"2016-05-27 21:00:00",410,0,2016,148,21,2.302,"NAN",-0.339,-8.44,-8.58,-8.31,88.6,84.4,7.565,6.751,239,206.4,574.9,1.31,1.431,-8.03,-8.74,9.28,8.14,14.57,0,0,0,19
"2016-05-27 22:00:00",411,0,2016,148,22,2.131,"NAN",-0.083,-8.83,-8.98,-8.67,88.5,84.3,6.69,7.165,231.2,201,575.5,1.32,1.423,-8.61,-9.02,8.8,8.37,14.48,0,0,0,19
