152.03 1.26 12.26 117.50
152.06 -.73 15.17 116.17
152.09 .09 17.43 115.72
152.12 .84 18.51 116.72
152.15 .71 20.08 122.56
152.18 1.69 21.01 129.83
152.21 1.77 18.87 129.33
153.00 1.10 18.43 120.83
153.03 .13 17.40 117.89
153.06 .70 17.39 113.56
153.09 1.16 15.45 110.72
153.12 1.40 13.55 116.44
153.15 .92 11.84 130.33
153.18 -.48 14.16 141.78
153.21 -1.19 11.64 147.67
154.00 -2.98 8.57 126.94
154.03 -4.37 8.98 118.11
154.06 -5.13 10.81 118.78
154.09 -5.72 11.11 116.28
154.12 -4.04 11.30 120.78
154.15 -2.14 10.59 136.67
154.18 -1.35 9.97 145.78
154.21 -1.49 9.08 137.94
155.00 -2.37 9.76 126.06
155.03 -4.89 10.31 122.94
155.06 -7.03 9.73 122.67
155.09 -6.81 9.12 121.56
155.12 -5.59 8.85 121.83
155.15 -2.74 8.62 132.61
155.18 -.93 7.32 132.78
155.21 -.56 4.54 135.94
156.00 -2.62 3.89 111.39
156.03 -7.24 5.34 88.39
156.06 -5.92 7.12 109.22
156.09 -4.12 9.13 124.39
156.12 -3.06 8.57 142.56
156.15 -1.72 6.28 157.56
156.18 -2.38 6.41 174.83
156.21 -3.81 5.08 188.22
157.00 -4.39 3.25 191.44
157.03 -4.69 2.30 111.06
157.06 -4.63 3.72 85.28
157.09 -3.83 3.56 133.39
157.12 -2.93 5.08 129.06
157.15 -1.85 6.05 138.67
157.18 -1.37 4.92 141.17
157.21 -1.54 5.37 119.11
158.00 -2.95 6.02 112.94
158.03 -5.79 8.57 113.00
158.06 -7.80 10.72 106.89
158.09 -7.52 11.79 104.72
158.12 -4.96 11.60 101.06
158.15 -.48 11.50 106.33
158.18 1.61 9.97 112.67
158.21 2.32 11.45 121.22
159.00 2.12 13.45 132.22
159.03 .94 13.91 134.67
159.06 -.12 13.94 130.83
159.09 .57 12.60 127.89
159.12 2.06 12.57 122.94
159.15 2.35 11.39 114.06
159.18 2.52 10.79 116.78
159.21 2.78 10.56 116.00
160.00 2.43 10.20 130.06
160.03 1.58 10.83 123.67
160.06 .33 11.58 121.83
160.09 -.05 11.35 126.11
160.12 .94 9.85 126.00
160.15 1.69 9.56 138.56
160.18 .85 7.69 159.67
160.21 -1.10 4.37 172.00
161.00 -2.56 3.34 190.78
161.03 -3.21 1.26 175.50
161.06 -2.98 2.24 207.33
161.09 -2.02 3.36 41.72
161.12 -1.43 2.37 211.39
161.15 -1.69 3.96 166.67
161.18 -1.36 5.01 149.00
161.21 -.92 5.18 127.17
162.00 -1.66 5.86 117.28
162.03 -3.77 5.95 96.11
162.06 -5.19 8.24 92.67
162.09 -4.53 9.82 94.78
162.12 -2.96 12.31 104.28
162.15 -.97 9.93 115.17
162.18 .26 6.00 137.28
162.21 -.02 4.55 133.56
163.00 -1.12 4.72 133.67
163.03 -3.48 5.73 112.17
163.06 -5.57 7.42 100.56
163.09 -5.69 9.40 105.94
163.12 -3.20 9.85 113.56
163.15 -.33 9.81 121.11
163.18 .87 7.22 123.11
163.21 1.04 4.74 108.67
164.00 -.48 3.83 100.67
164.03 -3.58 4.44 92.06
164.06 -7.01 5.88 87.00
164.09 -7.10 5.97 86.39
164.12 -3.50 4.36 95.61
164.15 -.27 2.50 125.50
164.18 .03 2.45 184.28
164.21 .38 1.58 197.56
165.00 -2.00 1.86 151.44
165.03 -4.56 3.00 106.28
165.06 -7.04 6.38 93.17
165.09 -7.50 7.11 93.06
165.12 -4.89 7.68 96.83
165.15 -1.90 7.25 105.50
165.18 .08 3.75 104.67
165.21 .33 4.32 93.00
166.00 -.98 5.94 88.94
166.03 -2.41 9.48 95.94
166.06 -3.69 12.81 105.83
166.09 -3.76 14.87 116.78
166.12 -2.70 13.21 122.00
166.15 -1.06 10.76 121.11
166.18 .17 8.38 126.33
166.21 .47 6.29 134.33
167.00 -.74 4.15 113.50
167.03 -2.28 5.87 116.33
167.06 -3.43 7.22 124.78
167.09 -1.24 6.35 149.06
167.12 -.92 6.62 138.11
167.15 .11 4.34 129.22
167.18 .49 2.12 196.83
167.21 -.23 2.07 126.67
168.00 -1.91 2.81 305.83
168.03 -3.12 2.34 194.28
168.06 -3.41 2.05 117.39
168.09 -4.84 2.88 60.72
168.12 -3.21 3.70 110.67
168.15 -1.56 6.69 110.06
168.18 -.21 5.89 115.83
168.21 1.42 5.74 99.06
169.00 1.62 8.70 104.28
169.03 .73 11.27 117.22
169.06 .18 11.93 112.00
169.09 .02 12.49 110.33
169.12 .51 12.57 112.83
169.15 2.03 11.91 119.28
169.18 2.56 12.50 117.72
169.21 2.93 13.24 120.50
170.00 2.24 10.87 109.44
170.03 2.03 12.36 113.17
170.06 1.06 11.98 113.00
170.09 .58 12.44 105.78
170.12 1.57 15.65 112.11
170.15 2.39 15.64 118.22
170.18 2.55 14.05 114.61
170.21 2.92 12.35 118.50
171.00 2.53 10.15 117.28
171.03 1.84 11.63 111.17
171.06 1.13 12.33 108.22
171.09 .77 12.05 106.67
171.12 1.57 9.97 107.17
171.15 2.17 7.39 92.56
171.18 2.16 7.01 89.56
171.21 2.22 5.55 89.17
172.00 1.95 6.18 96.39
172.03 1.17 7.02 111.17
172.06 -.28 10.33 108.11
172.09 -1.52 9.57 95.83
172.12 -.57 10.17 102.72
172.15 .82 9.48 106.44
172.18 1.53 7.71 104.89
172.21 1.65 6.34 99.61
173.00 .85 5.64 93.89
173.03 -.32 5.99 92.94
173.06 -.93 7.51 97.50
173.09 -.57 10.28 98.39
173.12 -.18 11.67 111.11
173.15 1.06 11.13 121.44
173.18 1.65 9.02 125.50
173.21 1.78 8.46 121.83
174.00 1.61 8.16 116.44
174.03 .34 7.39 103.61
174.06 -1.45 8.13 91.44
174.09 -2.24 9.11 90.28
174.12 -1.12 9.59 93.11
174.15 .49 8.62 102.44
174.18 1.47 7.31 112.50
174.21 1.78 7.38 115.44
175.00 1.35 7.29 112.11
175.03 .25 7.38 113.22
175.06 -1.12 7.80 105.67
175.09 -1.80 8.09 101.17
175.12 -.63 9.65 108.83
175.15 .71 8.67 114.44
175.18 1.41 7.00 116.67
175.21 1.56 7.41 112.28
