
61,113,1600,6.196,4.582,6.876,-12.85,-12.85,42.34,44.01,2.274,2.321,81.8,0,1.209,1.281,-12.72,-20.86,-21.03,-21.38,-21.93,-22.68,-23.58,-24.69,-24.89,-22.35,-12.72,-11.26,-11.25,0
61,113,1700,-6999,4.388,6.944,-13.04,-13.04,45.76,47.37,2.357,2.416,70.5,0,1.482,1.702,-11.79,-20.79,-20.97,-21.3,-21.79,-22.53,-23.39,-24.52,-24.69,-22.44,-11.79,-11.81,-11.78,0
61,113,1800,-6999,5.673,4.555,-13.23,-13.23,49.84,51.73,2.454,2.541,121.2,401.3,2.081,2.671,-12.07,-20.93,-6999,-21.39,-21.87,-22.59,-23.47,-24.55,-24.73,-22.64,-12.07,-12.5,-12.54,0
61,113,1900,7.35,5.101,1.223,-13.88,-13.88,49.55,52.38,2.012,2.022,202,392.7,2.088,2.181,-13.56,-20.56,-21.01,-21.35,-21.85,-22.58,-23.46,-24.49,-24.49,-21.87,-13.56,-13.05,-13.35,0
61,113,2000,5.105,3.839,-3.111,-15.5,-15.5,50.36,51.92,2.123,2.159,194.2,208.3,2.107,3.414,-13.88,-21.14,-21.09,-21.45,-21.99,-22.8,-23.76,-24.79,-24.84,-22.12,-13.88,-14.89,-14.89,0
61,113,2100,3.168,2.375,-3.571,-16.72,-16.72,45.89,47.09,1.739,1.77,193.5,402.8,2.098,3.422,-14.88,-21.15,-21.12,-21.47,-22.02,-22.83,-23.81,-24.83,-24.89,-22.26,-14.88,-16.22,-16.14,0
61,113,2200,1.084,.78,-3.644,-17.61,-17.61,36.73,37.46,2.228,2.243,194.9,399.1,2.107,3.426,-17.27,-6999,-21.07,-21.41,-21.98,-22.77,-23.77,-24.78,-24.81,-22.41,-17.27,-17.36,-17.22,0
61,113,2300,.252,.176,-2.668,-19.17,-19.17,31.06,31.91,2.496,2.508,181.9,401,2.117,3.435,-19.77,-6999,-21.12,-21.47,-22.08,-22.93,-23.97,-24.9,-24.75,-22.31,-19.77,-18.9,-18.79,0
61,114,0,.009,.006,-3.143,-20.41,-20.41,30.94,31.81,2.52,2.6,165.8,398.8,2.122,3.44,-21.39,-6999,-21.15,-21.49,-22.08,-22.9,-23.94,-24.92,-24.88,-22.66,-21.39,-20.14,-20.08,0
61,114,100,0,0,-3.959,-20.18,-20.18,27.83,28.62,3.348,3.441,160.4,188.8,2.126,3.445,-23.09,-6999,-21.23,-21.57,-22.16,-22.98,-24.05,-25.02,-24.94,-22.95,-23.09,-19.81,-19.74,0
