11,94,1000,-4.261,-2.413,1.529,259.7,.11,.131,-.111,0,.002,0,-12.49,-12.5,-12.37,-12.23,75.4,77.9,5.766,6.143,212.9,219.2,0,1.927,2.163,-1.135,-1.158,-1.227,-1.306,-1.423,-1.563,-1.733,-1.916,-2.097,-2.194,-2.242,-2.19,-1.887,-1.82,0
11,94,1100,-4.334,-2.461,1.533,259.4,.107,.128,-.114,-.001,.003,.001,-12.87,-12.87,-13.09,-12.96,76.7,79.3,6.131,6.529,219.7,226.3,339.2,1.986,2.228,-8.18,-8.35,-8.84,-9.41,-10.25,-11.26,-12.49,-13.81,-15.11,-15.81,-16.16,-15.78,-13.6,-13.15,12.27
11,94,1200,-4.247,-2.419,1.463,258.4,.105,.126,-.113,-.001,.004,.001,-13.82,-13.82,-14.05,-13.88,77.3,79.9,5.028,5.341,217.4,223.7,340.7,1.972,2.232,-8.2,-8.37,-8.85,-9.42,-10.24,-11.27,-12.49,-13.81,-15.1,-15.8,-16.16,-15.78,-13.65,-13.54,12.26
11,94,1300,-4.186,-2.372,1.423,257.6,.099,.12,-.105,-.001,.003,.001,-14.85,-14.86,-15.06,-14.9,78.1,80.7,5.432,5.755,215.3,221.1,341.2,1.995,2.237,-8.19,-8.35,-8.84,-9.43,-10.24,-11.26,-12.48,-13.82,-15.1,-15.79,-16.15,-15.77,-13.67,-14.22,12.26
11,94,1400,-4.081,-2.311,1.406,256.6,.1,.12,-.099,-.001,.003,.002,-15.83,-15.84,-16.03,-15.88,78.5,81.1,5.238,5.565,218.1,224.3,111.8,2.001,2.241,-8.19,-8.35,-8.84,-9.42,-10.24,-11.26,-12.48,-13.83,-15.1,-15.79,-16.14,-15.77,-13.7,-14.86,12.25
11,94,1500,-4.025,-2.255,1.416,256.3,.105,.125,-.089,-.001,.005,.002,-16.12,-16.13,-16.32,-16.17,78,80.6,5.311,5.647,218.3,224.9,342.2,2,2.242,-8.21,-8.38,-8.85,-9.43,-10.27,-11.28,-12.5,-13.85,-15.13,-15.83,-16.15,-15.79,-13.74,-15.4,12.24
11,94,1600,-2.898,-1.609,1.021,256.5,.088,.102,-.016,-.001,.053,.001,-16.25,-16.25,-16.43,-16.29,77.8,80.3,4.776,5.062,215.6,221.5,111,1.996,2.244,-8.23,-8.41,-8.87,-9.46,-10.28,-11.3,-12.51,-13.85,-15.14,-15.81,-16.15,-15.79,-13.79,-15.68,12.24
11,94,1700,-2.655,-1.486,.91,257.2,.076,.089,.004,.013,.033,.015,-15.8,-15.8,-15.97,-15.84,77.3,79.8,4.74,5.014,212.3,218.4,111.6,1.991,2.238,-8.27,-8.45,-8.89,-9.46,-10.28,-11.28,-12.51,-13.86,-15.15,-15.8,-16.16,-15.79,-13.81,-15.66,12.23
11,94,1800,-1.111,-.343,.591,259.5,-.011,-.004,.094,.24,.048,.127,-15.58,-15.59,-15.73,-15.58,77.2,79.8,4.024,4.257,212.3,218.3,343.5,1.994,2.234,-8.26,-8.44,-8.89,-9.48,-10.28,-11.3,-12.51,-13.85,-15.14,-15.79,-16.15,-15.77,-13.83,-15.62,12.23
11,94,1900,.017,.792,.571,263.9,-.208,-.205,.163,.871,.055,.226,-15.13,-15.13,-15.25,-15.1,76.8,79.4,4.684,4.95,209.9,215.9,341.6,1.998,2.236,-8.31,-8.5,-8.91,-9.48,-10.3,-11.29,-12.51,-13.87,-15.14,-15.79,-16.14,-15.78,-13.88,-15.07,12.23
11,94,2000,.946,1.703,.731,268.4,-.417,-.418,.205,1.755,.006,.283,-14.91,-14.89,-14.99,-14.85,77.5,80.2,3.931,4.065,191.4,194.7,112.3,1.998,2.239,-8.32,-8.53,-8.91,-9.48,-10.3,-11.3,-12.51,-13.86,-15.12,-15.76,-16.11,-15.76,-13.88,-14.42,12.22
