11,140,1510,1.567,5.478,3.993,237.9,-1.736,-1.828,1.106,8.5,0,.038,.282,.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,140,1520,2.305,7.09,4.854,238.4,-1.729,-1.836,1.126,8.86,.01,.262,.324,.241,.401,.434,71.1,74.1,5.639,6.091,145.7,138.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,140,1530,3.315,9.06,5.937,241.3,-1.908,-2.043,1.137,9.59,.002,.096,.413,.343,.68,.66,75.4,78.5,6.213,6.529,160.8,152.8,366.2,1.678,1.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.76
11,140,1540,3.105,7.92,4.927,242.6,-1.995,-2.144,1.135,9.6,.004,.129,.624,.538,.831,.732,75.1,78.1,5.94,6.364,160.9,151.3,366,1.678,1.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.76
11,140,1550,2.866,7.89,4.974,243.4,-2.012,-2.177,1.15,9.68,.004,.127,.771,.698,.963,.93,75.3,78.4,5.816,6.204,152.6,146.6,364.5,1.678,1.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.53
11,140,1600,2.599,8.93,6.242,245.3,-2.13,-2.315,1.133,10.06,.022,.733,.88,.886,1.135,1.128,73.3,76.2,6.018,6.466,156.8,149.4,366.3,1.677,1.412,-4.316,-4.365,-4.447,-4.56,-4.728,-4.933,-5.138,-5.32,-5.397,-5.411,-5.493,-5.47,-5.301,-4.502,14.7
11,140,1610,1.543,6.001,4.254,237.9,-2.003,-2.221,1.019,9.38,.542,.244,1.526,.934,1.141,1.127,74.2,76.9,5.862,6.277,152.8,145.3,364.5,1.677,1.412,-8.22,-8.32,-8.47,-8.69,-9.01,-9.4,-9.79,-10.13,-10.28,-10.31,-10.46,-10.42,-10.1,-8.57,14.72
11,140,1620,2.606,7.76,4.929,244.4,-2.047,-2.233,1.14,9.68,.008,.322,1.152,1.071,1.313,1.333,74.8,77.4,5.886,6.296,144.3,137.9,365.2,1.677,1.412,-8.22,-8.32,-8.47,-8.69,-9.01,-9.4,-9.79,-10.13,-10.28,-10.31,-10.46,-10.42,-10.1,-8.57,14.73
11,140,1630,2.951,7.16,3.997,243.7,-2.01,-2.183,1.159,9.33,.013,.351,1.238,1.173,1.392,1.471,75.3,78.1,5.864,6.251,142.6,136.3,363.4,1.677,1.412,-8.22,-8.32,-8.47,-8.69,-9.01,-9.4,-9.79,-10.13,-10.28,-10.31,-10.46,-10.42,-10.1,-8.57,14.73
11,140,1640,1.52,4.232,2.532,240.1,-1.822,-1.937,1.138,8.4,.007,.287,1.193,1.149,1.306,1.438,76.3,78.7,6.425,6.867,146.3,136,363.5,1.677,1.412,-8.22,-8.32,-8.47,-8.69,-9.01,-9.4,-9.79,-10.13,-10.28,-10.31,-10.46,-10.42,-10.1,-8.57,14.78
11,140,1650,3.375,11.75,8.24,241.9,-1.899,-2.038,1.128,10.05,.006,.835,1.445,1.385,1.511,1.577,74.4,77,6.727,7.14,147.2,140,364.3,1.677,1.412,-8.22,-8.32,-8.47,-8.69,-9.01,-9.4,-9.79,-10.13,-10.28,-10.31,-10.46,-10.42,-10.1,-8.57,14.72
11,140,1700,2.321,9.16,6.389,249.5,-2.396,-6999,1.051,10.33,.047,1.034,1.681,1.602,1.956,1.976,72,74.7,6.796,7.28,146.7,140.9,363.8,1.676,1.412,-8.23,-8.34,-8.44,-8.66,-8.99,-9.38,-9.77,-10.13,-10.27,-10.3,-10.47,-10.43,-10.1,-8.56,14.65
11,140,1710,1.63,5.314,3.229,237.7,-2.028,-2.222,1.003,8.94,.563,.604,2.03,1.466,1.663,1.768,73.2,75.7,6.87,7.35,148.8,140,364.2,1.677,1.412,-8.23,-8.36,-8.42,-8.64,-8.98,-9.37,-9.76,-10.12,-10.27,-10.29,-10.48,-10.43,-10.1,-8.55,14.76
11,140,1720,2.969,7.93,4.27,244.9,-2.087,-2.259,1.116,9.1,.011,.749,1.676,1.628,1.881,1.921,73.8,76.3,6.373,6.812,145.5,138.4,363.2,1.677,1.412,-8.23,-8.36,-8.42,-8.64,-8.98,-9.37,-9.76,-10.12,-10.27,-10.29,-10.48,-10.43,-10.1,-8.55,14.74
11,140,1730,4.638,10.91,5.647,245.5,-2.11,-2.302,1.144,9.33,.031,.676,1.764,1.707,1.947,2.039,73.5,76,6.508,6.932,142.5,136.4,364.9,1.676,1.412,-8.23,-8.36,-8.42,-8.64,-8.98,-9.37,-9.76,-10.12,-10.27,-10.29,-10.48,-10.43,-10.1,-8.55,14.72
11,140,1740,-.871,-1.575,-1.293,239.1,-1.777,-1.867,1.033,6.81,.021,.342,1.526,1.513,1.61,1.781,74.8,77.1,6.373,6.81,144.9,138.5,363.8,1.675,1.412,-8.23,-8.36,-8.42,-8.64,-8.98,-9.37,-9.76,-10.12,-10.27,-10.29,-10.48,-10.43,-10.1,-8.55,14.73
