"TOA5","CR1000","CR1000","23831","CR1000.Std.16","CPU:GOES Saddle 2010.CR1","59912","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_snow_Avg(1)","tc_snow_Avg(2)","tc_snow_Avg(3)","tc_snow_Avg(4)","tc_snow_Avg(5)","tc_snow_Avg(6)","tc_snow_Avg(7)","tc_snow_Avg(8)","tc_snow_Avg(9)","tc_snow_Avg(10)","tc_air_Avg(1)","tc_air_Avg(2)","t_air_Avg(1)","t_air_Avg(2)","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","sw_in_Max","sw_in_Std","net_rad_Std","tc_air_Max(1)","tc_air_Max(2)","tc_air_Min(1)","tc_air_Min(2)","U_Max(1)","U_Max(2)","U_Std(1)","U_Std(2)","TRef_Avg","Battery"
"2015-05-22 00:00:00",44329,10,2015,142,0,0.749,0.341,-2.427,"NAN",-11.44,-4.683,"NAN","NAN","NAN","NAN",-26.09,-54.14,"NAN","NAN",-19.81,-19.63,-19.26,92.8,102,8.42,8.58,280.2,74.83,337.6,1.359,3.378,1.053,0.139,0.137,"NAN",-19.48,"NAN",-20.26,11.17,9.9,2.124,0.436,-17.81,14.07
"2015-05-22 01:00:00",44330,10,2015,142,1,0.238,0.093,-3.023,"NAN",-13.03,-8.7,"NAN","NAN","NAN","NAN",-25.56,-53.14,"NAN","NAN",-20.09,-20.04,-19.69,94.5,103.7,9.36,9.48,282.5,72.29,337.3,1.508,3.746,0.513,0.141,0.293,"NAN",-19.78,"NAN",-20.35,12.35,11.03,1.873,0.542,-19.27,13.69
"2015-05-22 02:00:00",44331,10,2015,142,2,0.046,0.034,-1.81,"NAN",-15.07,-11.55,"NAN","NAN","NAN","NAN",-25.58,-52.86,"NAN","NAN",-19.66,-19.61,-19.37,95.8,106.3,9.9,10.25,282.9,70.75,337,0.781,3.859,0.088,0.031,0.342,-14.75,-19.39,-55.12,-20.1,12.75,11.45,2.697,0.47,-20,13.52
"2015-05-22 03:00:00",44332,10,2015,142,3,0.004,0.003,-1.635,"NAN",-13.94,-11.99,"NAN","NAN","NAN","NAN",-26.87,-53.32,"NAN","NAN",-18.86,-18.84,-18.61,97.2,108.6,12.96,11.57,275.6,74.71,336.6,1.211,3.842,0.007,0.001,0.386,-32.49,-18.46,-32.49,-19.66,15.7,13.67,1.089,0.82,-19.6,13.4
"2015-05-22 04:00:00",44333,10,2015,142,4,0.004,0.003,-0.374,"NAN",-13.3,-11.67,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-17.71,-17.74,-17.51,98.4,110.3,14.16,12.37,278.1,77.4,336.2,1.02,2.557,0.007,0.001,0.229,-22.13,-16.71,-22.13,-18.66,16.82,14.39,0.988,0.772,-18.55,13.3
"2015-05-22 05:00:00",44334,10,2015,142,5,0.008,0.007,-0.092,"NAN",-11.41,-10.43,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-16.71,-16.68,-16.47,99.3,111.6,12.9,13.15,277.9,77.94,336,0.618,3.217,0.02,0.004,0.056,"NAN",-16.55,"NAN",-16.86,17.89,15.16,2.89,0.77,-17.17,13.2
"2015-05-22 06:00:00",44335,10,2015,142,6,0.057,0.051,-0.147,"NAN",-11.16,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-16.54,-16.51,-16.32,99.4,112,6.782,13.35,277.5,77.71,335.6,0.215,3.707,0.129,0.029,0.105,"NAN",-16.27,"NAN",-16.86,17.46,17.93,5.214,1.498,-16.71,13.13
"2015-05-22 07:00:00",44336,10,2015,142,7,0.25,0.227,0.163,"NAN",-11.56,-10.67,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-16.06,-16.03,-15.83,99.8,112.5,6.758,13.37,273.9,80.4,335.4,0.85,3.574,0.394,0.089,0.092,"NAN",-15.61,"NAN",-16.42,18.12,16.98,4.886,1.329,-16.3,13.18
"2015-05-22 08:00:00",44337,10,2015,142,8,0.535,0.488,0.171,"NAN",-11.71,-10.33,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-16.02,-15.92,-15.75,99.6,112.3,3.057,13.05,275.8,75.63,335.2,1.032,3.697,0.714,0.107,0.087,"NAN",-15.67,"NAN",-16.25,15.65,15.9,4.325,1.188,-15.75,13.4
"2015-05-22 09:00:00",44338,10,2015,142,9,0.88,0.806,0.076,"NAN",-12.05,-10.46,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-16.14,-16.01,-15.84,99.3,112.1,3.868,13.76,280.3,73.76,335,0.489,3.701,1.067,0.108,0.088,-2.783,-16.04,-2.783,-16.2,18.44,16.08,5.123,1.06,-15.7,13.75
"2015-05-22 10:00:00",44339,10,2015,142,10,1.426,1.31,-0.241,"NAN",-12.18,-10.75,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-15.89,-15.72,-15.57,99.3,112.1,2.514,13.35,278.1,75.98,335.1,0.786,3.823,1.889,0.206,0.186,"NAN",-15.61,"NAN",-16.14,18.09,17.02,4.147,1.208,-15.35,14.37
"2015-05-22 11:00:00",44340,10,2015,142,11,2.188,2.071,-1.631,"NAN",-11.14,-10.48,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-15.34,-15.04,-14.9,99.1,112,1.041,13.61,278,77.73,335.2,1.208,3.8,2.946,0.306,0.671,"NAN",-15.16,"NAN",-15.68,13.02,17.07,2.226,1.279,-14.42,14.64
"2015-05-22 12:00:00",44341,10,2015,142,12,2.339,2.204,-1.454,"NAN",-12.47,-10.9,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-14.79,-14.53,-14.41,99.6,112.6,2.166,13.6,274.9,78.57,335.4,1.363,3.633,3.23,0.441,0.793,-24.37,-14.19,-24.37,-15.25,11.69,16.64,2.923,1.472,-13.76,15
"2015-05-22 13:00:00",44342,10,2015,142,13,3.05,2.88,-2.005,"NAN",-14.4,-11.36,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-14.04,-13.65,-13.56,99.7,112.9,3.528,13.77,274,80.4,335.1,0,3.421,3.981,0.337,0.542,"NAN",-13.77,"NAN",-14.25,13.18,17.71,2.645,1.304,-12.63,15.52
"2015-05-22 14:00:00",44343,10,2015,142,14,3.497,3.372,-2.124,"NAN",-16.19,-11.52,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-13.74,-13.26,-13.18,99.5,112.8,4.373,14.5,276.9,79.08,334.7,0.717,3.658,4.096,0.245,0.477,"NAN",-13.43,"NAN",-13.98,12.98,17.44,2.802,1.263,-11.9,15.41
"2015-05-22 15:00:00",44344,10,2015,142,15,3.705,3.537,-0.769,"NAN",-21.32,-12.72,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-13.41,-12.9,-12.82,99.5,112.8,2.444,14.6,277.9,77.9,334.5,1.429,3.812,4.592,0.365,0.869,"NAN",-13.02,"NAN",-13.63,9.29,16.99,1.893,1.066,-11.35,15.21
"2015-05-22 16:00:00",44345,10,2015,142,16,3.591,3.336,0.244,"NAN",-24.41,-11.33,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-13.35,-12.89,-12.74,99.6,112,1.237,13.89,278.6,76.14,334.3,1.147,3.817,4.622,0.485,0.906,"NAN",-12.87,"NAN",-13.66,10.15,16.56,1.788,1.041,-11.06,15.22
"2015-05-22 17:00:00",44346,10,2015,142,17,3.458,3.123,0.621,"NAN",-25.47,-10.66,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-13.36,-12.91,-12.77,99.8,111,0.015,12.84,281.6,73.51,334.1,1.201,3.779,4.171,0.253,0.723,"NAN",-13.02,"NAN",-13.6,1.575,15.93,0.119,1.047,-11.04,15.89
"2015-05-22 18:00:00",44347,10,2015,142,18,3.313,2.98,0.606,"NAN",-25.78,-10.17,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-13.26,-12.78,-12.63,99.6,110.2,0.021,11.97,279.7,74.46,334.1,1.526,3.727,4.17,0.464,1.081,"NAN",-12.93,"NAN",-13.56,3.031,14.77,0.235,1.025,-10.8,14.8
"2015-05-22 19:00:00",44348,10,2015,142,19,2.55,2.295,-0.626,"NAN",-22.64,-7.893,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-13.72,-13.31,-13.18,99.6,110.6,0,10.24,277.5,77.99,334.2,1.129,3.631,2.819,0.13,0.565,"NAN",-13.5,"NAN",-13.88,0,12.01,0,0.862,-11.19,14.79
"2015-05-22 20:00:00",44349,10,2015,142,20,2.042,1.831,-0.34,"NAN",-21.56,-8.13,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-13.83,-13.49,-13.34,99.3,109.9,0,10.51,277.4,77.03,333.9,1.537,3.752,2.456,0.298,0.137,-2.318,-13.69,-27.73,-13.94,0.078,12.56,0.005,0.742,-11.73,14.49
"2015-05-22 21:00:00",44350,10,2015,142,21,1.41,1.256,-0.09,"NAN",-20.81,-9.05,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-13.93,-13.67,-13.52,99.3,109.7,0,9.39,277,77.67,333.8,0.678,3.774,1.719,0.103,0.209,-43.25,-13.82,-43.25,-14.02,0,11.51,0,0.797,-12.34,14.47
"2015-05-22 22:00:00",44351,10,2015,142,22,1.059,0.923,-0.057,"NAN",-20.44,-9.66,"NAN","NAN","NAN","NAN",-21.73,"NAN","NAN","NAN",-13.95,-13.73,-13.57,99.2,109.7,0,8.24,278,77.73,333.9,1.888,3.783,1.267,0.191,0.206,"NAN",-13.85,"NAN",-14.06,0,9.83,0,0.706,-12.61,14.18
"2015-05-22 23:00:00",44352,10,2015,142,23,0.412,0.363,-0.466,"NAN",-19.17,-9.95,"NAN","NAN","NAN","NAN",-22.69,"NAN","NAN","NAN",-14.4,-14.3,-14.11,99.4,110.4,0,5.968,270.2,84.9,333.9,1.438,3.774,0.622,0.116,0.346,"NAN",-14.04,"NAN",-14.86,0,8.32,0,0.824,-13.18,13.89
"2015-05-23 00:00:00",44353,10,2015,143,0,0.128,0.112,-1.258,"NAN",-16.98,-10.58,"NAN","NAN","NAN","NAN",-24.15,"NAN","NAN","NAN",-15.4,-15.34,-15.14,99.4,110.8,0,4.202,266.6,88.7,333.8,1.871,3.782,0.211,0.054,0.211,"NAN",-14.89,"NAN",-15.77,0,5.593,0,0.507,-14.35,13.68
"2015-05-23 01:00:00",44354,10,2015,143,1,0.035,0.031,-0.198,"NAN",-17.22,-12.05,"NAN","NAN","NAN","NAN",-25.72,-52.51,"NAN","NAN",-15.58,-15.56,-15.35,99.9,111.8,0,2.863,263.3,93.6,333.5,1.302,3.782,0.054,0.013,0.184,"NAN",-15.43,"NAN",-15.74,0,3.593,0,0.323,-15.3,13.55
"2015-05-23 02:00:00",44355,10,2015,143,2,0.006,0.006,-0.056,"NAN",-16.82,-12.51,"NAN","NAN","NAN","NAN",-25.74,-51.3,"NAN","NAN",-15.31,-15.27,-15.08,100.4,112.6,0,2.498,264.1,93.2,333.3,2.254,3.78,0.014,0.003,0.072,"NAN",-15.24,"NAN",-15.45,0,2.94,0,0.246,-15.36,13.44
"2015-05-23 03:00:00",44356,10,2015,143,3,0.003,0.002,-0.333,"NAN",-15.97,-12.26,"NAN","NAN","NAN","NAN",-25.57,-51.5,"NAN","NAN",-15.41,-15.39,-15.17,100.4,113,0,1.878,252.5,108.3,333.1,2.139,3.801,0.003,0,0.126,"NAN",-15.28,"NAN",-15.61,0,2.287,0,0.164,-15.31,13.35
"2015-05-23 04:00:00",44357,10,2015,143,4,0.003,0.003,-0.763,"NAN",-15.28,-11.4,"NAN","NAN","NAN","NAN",-25.58,-52.45,"NAN","NAN",-16.11,-16.05,-15.7,100,113,0,1.527,248.2,121.5,333.1,2.04,3.82,0.003,0,0.099,"NAN",-15.61,"NAN",-16.54,0,1.836,0,0.179,-15.67,13.25
"2015-05-23 05:00:00",44358,10,2015,143,5,0.009,0.008,-0.071,"NAN",-16.17,-11.97,"NAN","NAN","NAN","NAN",-26.1,-51.39,"NAN","NAN",-16.11,-16.12,-15.87,100.3,113.1,0,1.455,247.6,148.5,333.1,1.577,3.83,0.02,0.004,0.283,-15.4,-15.4,-15.4,-16.61,0,3.613,0,0.904,-16.24,13.17
"2015-05-23 06:00:00",44359,10,2015,143,6,0.062,0.055,-0.009,"NAN",-16.38,-13.97,"NAN","NAN","NAN","NAN",-27,-46.33,"NAN","NAN",-14.52,-14.53,-14.33,101.7,114.9,0,4.511,167,234.4,333.3,1.077,3.812,0.122,0.031,0.086,-7.967,-13.12,-26.69,-15.41,0,7.624,0,1.233,-15.59,13.1
"2015-05-23 07:00:00",44360,10,2015,143,7,0.214,0.191,-0.015,"NAN",-18.78,-16.39,"NAN","NAN","NAN","NAN",-25.32,-42.02,"NAN","NAN",-12.78,-12.68,-12.52,102.7,116.3,0,7.361,100.1,253.2,333.8,1.398,3.513,0.289,0.052,0.115,7.134,-12.55,-30.8,-13.08,0,8.53,0,0.41,-13.84,13.14
"2015-05-23 08:00:00",44361,10,2015,143,8,0.655,0.617,-0.622,"NAN",-20.56,-13.48,"NAN","NAN","NAN","NAN",-22.33,-46.35,"NAN","NAN",-12.64,-12.47,-12.15,102.1,114.7,0,8.06,108.9,244,334.3,1.106,3.766,0.988,0.238,0.706,-2.309,-12.45,-28.84,-12.87,0.078,10.06,0.005,0.73,-12.64,13.42
"2015-05-23 09:00:00",44362,10,2015,143,9,1.237,1.171,-1.417,"NAN",-21.83,-10.93,"NAN","NAN","NAN","NAN",-19.99,-46.5,"NAN","NAN",-12.64,-12.35,-11.93,101,112,0.002,8.63,114.9,237.2,334.8,1.583,3.782,1.868,0.459,0.57,6.004,-12.43,-28.65,-12.95,0.516,10.53,0.034,0.647,-11.98,14.14
"2015-05-23 10:00:00",44363,10,2015,143,10,1.503,1.378,-0.486,"NAN",-23.65,-9,"NAN","NAN","NAN","NAN",-16.72,"NAN","NAN","NAN",-12.74,-12.47,-12.05,100.6,111.7,0.01,9.87,117.5,233.7,335.1,2.022,3.798,1.878,0.146,0.269,4.031,-12.53,-30.1,-12.84,2.43,11.31,0.157,0.587,-11.44,14.52
"2015-05-23 11:00:00",44364,10,2015,143,11,2.125,2.011,-1.519,"NAN",-21.89,-7.291,"NAN","NAN","NAN","NAN",-16.48,-46.59,"NAN","NAN",-12.62,-12.24,-11.7,99.2,109.2,0,8.98,118.2,233.4,335.6,1.895,3.665,3.101,0.409,0.778,9.84,-12.33,-37.58,-12.81,0,10.55,0,0.595,-11.19,15.04
"2015-05-23 12:00:00",44365,10,2015,143,12,2.358,2.181,-0.817,"NAN",-23.21,-3.217,"NAN",15.88,"NAN","NAN",-12.74,"NAN","NAN","NAN",-12.31,-11.95,-11.43,99.3,109,0,9.92,118.9,232.7,336,2.108,3.667,2.682,0.102,0.36,23.24,-12.01,-35.04,-12.49,0,12.03,0,0.794,-10.4,15.13
"2015-05-23 13:00:00",44366,10,2015,143,13,3.077,2.805,-0.347,"NAN",-22.76,1.231,"NAN","NAN","NAN","NAN",-12.37,"NAN","NAN","NAN",-12.03,-11.58,-10.99,99.2,108,0,11.49,118.1,234.3,336.3,1.679,3.799,3.422,0.186,0.42,9.02,-11.77,-12.19,-12.2,0,13.89,0,0.989,-10.04,15.37
"2015-05-23 14:00:00",44367,10,2015,143,14,3.413,3.098,-0.805,"NAN",-21.11,7.437,"NAN","NAN","NAN","NAN",-10.57,"NAN","NAN",-11.83,-12,-11.52,-10.88,98.6,106.9,0,11.13,117.3,234.3,336.7,1.21,3.804,3.728,0.16,0.284,-11.47,-11.73,-12.26,-12.24,0,13.16,0,0.771,-9.71,15.33
"2015-05-23 15:00:00",44368,10,2015,143,15,3.923,3.578,-0.341,"NAN",-21.45,12.8,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",-11.77,-11.91,-11.33,-10.79,97.5,106.3,0,11.32,122.7,227.8,336.9,1.233,3.807,4.726,0.249,0.473,-11.47,-11.67,-12.07,-12.14,0,13.14,0,0.736,-9.2,15.32
"2015-05-23 16:00:00",44369,10,2015,143,16,3.497,3.17,-0.902,"NAN",-17.99,20.76,"NAN","NAN","NAN","NAN",-7.48,"NAN","NAN",-11.89,-12.11,-11.6,-10.86,97.5,104.6,0,10.88,115.1,236.6,337,1.562,3.803,3.653,0.083,0.302,-11.68,-11.88,-12.11,-12.29,0,13.18,0,0.744,-9.29,15.2
"2015-05-23 17:00:00",44370,10,2015,143,17,3.374,3.05,-0.757,"NAN",-15.91,19.33,"NAN","NAN","NAN","NAN",-10,"NAN","NAN",-11.99,-12.21,-11.7,-10.91,96.5,103.8,0,10.38,111.5,241.2,337.2,1.098,3.801,3.589,0.143,0.275,-11.63,-11.93,-12.29,-12.41,0,12.41,0,0.798,-9.46,15.06
"2015-05-23 18:00:00",44371,10,2015,143,18,3.041,2.732,-0.024,"NAN",-15.48,20.42,"NAN","NAN","NAN","NAN",-12.14,"NAN","NAN",-12.08,-12.29,-11.81,-11.08,96.5,104.1,0,10.36,111.2,241,337.5,0.453,3.804,3.84,0.167,0.544,-11.82,-11.99,-12.36,-12.49,0,12.43,0,0.747,-9.65,15.05
"2015-05-23 19:00:00",44372,10,2015,143,19,2.661,2.368,0.288,"NAN",-14.63,19.27,"NAN","NAN","NAN","NAN",-13.64,"NAN","NAN",-12.12,-12.26,-11.79,-11.19,94.7,103,0,9.7,108.3,244.2,337.9,1.418,3.804,4.119,0.33,0.642,-11.86,-11.99,-12.39,-12.45,0,11.51,0,0.77,-9.84,14.87
"2015-05-23 20:00:00",44373,10,2015,143,20,2.016,1.801,0.069,"NAN",-13.67,17.65,"NAN","NAN","NAN","NAN",-14.61,"NAN","NAN",-12.33,-12.43,-12.09,-11.55,96.9,106.7,0,9.31,109.5,243.5,338.2,0.701,3.81,2.485,0.233,0.185,-12.02,-12.12,-12.57,-12.68,0,10.86,0,0.638,-10.14,14.58
"2015-05-23 21:00:00",44374,10,2015,143,21,1.392,1.226,-0.113,"NAN",-12.76,14.54,"NAN","NAN","NAN","NAN",-17.6,"NAN","NAN",-12.75,-12.79,-12.53,-12.16,97.3,108.1,0,8.95,109.4,243.3,338.2,1.943,3.807,2.666,0.249,0.619,-12.48,-12.47,-13.12,-13.16,0,10.68,0,0.735,-10.93,14.42
"2015-05-23 22:00:00",44375,10,2015,143,22,0.864,0.763,-0.197,"NAN",-12.7,8.18,"NAN","NAN","NAN","NAN",-20.06,"NAN","NAN",-13.24,-13.15,-12.91,-12.83,96.1,108.5,0,8.1,102.1,251.3,338.3,2.176,3.807,1.369,0.133,0.489,-12.94,-12.79,-13.6,-13.48,0,9.9,0,0.659,-11.69,14.25
"2015-05-23 23:00:00",44376,10,2015,143,23,0.528,0.455,-0.806,"NAN",-12,5.812,"NAN","NAN","NAN","NAN",-22.06,"NAN",-24.51,-13.93,-13.88,-13.71,-13.57,95.6,107.7,0,6.737,101.4,252.3,338.3,1.264,3.814,0.839,0.123,0.523,-13.49,-13.44,-14.38,-14.29,0,8.62,0,0.675,-12.58,14.02
"2015-05-24 00:00:00",44377,10,2015,144,0,0.234,0.199,-1.426,"NAN",-11.51,2.212,"NAN","NAN","NAN","NAN",-23.66,"NAN","NAN",-14.77,-14.74,-14.61,-14.52,95.4,107.8,0,5.907,95.2,259.6,337.9,2.008,3.694,0.425,0.075,0.56,-14.21,-14.24,-15.42,-15.41,0,7.553,0,0.611,-13.7,13.81
"2015-05-24 01:00:00",44378,10,2015,144,1,0.057,0.049,-1.705,"NAN",-11.8,-1.523,"NAN","NAN","NAN","NAN",-24.72,"NAN","NAN",-15.76,-15.82,-15.78,-15.53,97.1,109.1,0,4.999,94.6,259.2,337.6,1.768,3.818,0.109,0.026,0.438,-15.39,-15.41,-16.14,-16.15,0,6.684,0,0.487,-15.07,13.66
"2015-05-24 02:00:00",44379,10,2015,144,2,0.012,0.01,-2.284,-27.82,-11.76,-5.039,"NAN","NAN","NAN","NAN",-25.35,"NAN","NAN",-16.29,-16.4,-16.34,-16.05,97.9,110.1,0,5.057,79.13,276.1,337.3,1.578,3.82,0.024,0.005,0.638,-15.68,-15.86,-17.04,-17.17,0,6.86,0,0.511,-16.11,13.53
"2015-05-24 03:00:00",44380,10,2015,144,3,0.006,0.005,-3.371,-15.81,-12.95,-6.649,"NAN","NAN","NAN","NAN",-24.46,"NAN","NAN",-19.13,-19.5,-19.34,-18.84,96.6,110.5,0,3.192,70.84,284.3,336.7,0.62,3.835,0.007,0.002,0.176,-17.09,-17.2,-20.91,-21.4,0,4.364,0,0.448,-17.88,13.43
"2015-05-24 04:00:00",44381,10,2015,144,4,0.004,0.004,-1.562,-20.29,-19.89,-12.6,"NAN","NAN","NAN","NAN",-23.29,-52.36,"NAN",-20.99,-21.57,-21.55,-20.74,96.2,108.7,0,2.619,61.12,299.7,336,1.877,3.736,0.007,0.001,0.962,-20.57,-20.97,-21.56,-21.99,0,3.391,0,0.342,-21.1,13.35
"2015-05-24 05:00:00",44382,10,2015,144,5,0.014,0.013,-0.355,-27.99,-19.95,-14.15,"NAN","NAN","NAN","NAN",-23.97,-51.52,"NAN",-19.8,-19.88,-19.8,-19.53,97.5,109.2,0,3.253,55.97,313.2,335.7,0.94,3.616,0.031,0.007,0.184,-19.3,-19.37,-20.77,-21,0,4.462,0,0.413,-21.26,13.26
"2015-05-24 06:00:00",44383,10,2015,144,6,0.072,0.074,-1.23,-23.64,-17.69,-13.1,"NAN","NAN","NAN","NAN",-23.56,-52.21,"NAN",-22.02,-22,-21.79,-21.6,94.5,105.6,0,2.815,55.42,331.1,335.2,2.109,3.51,0.143,0.032,0.51,-19.94,-19.97,-23.91,-23.92,0,4.345,0,0.693,-20.78,13.2
"2015-05-24 07:00:00",44384,10,2015,144,7,0.111,0.358,-4.556,"NAN",-16.9,-14.5,"NAN","NAN","NAN","NAN",-22.77,-52.47,"NAN",-24.09,-24.34,-23.84,-23.38,92.4,103.2,0,1.123,55.47,90.5,334.6,1.436,3.872,0.122,0.007,2.054,-23.22,-23.88,-24.48,-24.7,0,1.96,0,0.501,-22.86,13.28
"2015-05-24 08:00:00",44385,10,2015,144,8,0.333,0.781,-7.363,"NAN",-12.2,-14,-37.19,"NAN","NAN","NAN",-23.56,-51.71,"NAN",-23.59,-23.89,-23.19,-22.55,92.4,104,0,0.475,55.44,59.47,334.3,1.148,3.876,0.938,0.325,3.129,-22.2,-22.6,-24.87,-25.35,0,0.915,0,0.302,-22.72,13.49
"2015-05-24 09:00:00",44386,10,2015,144,9,1.112,1.254,-3.377,-13.2,-13.02,-12.73,-33.13,"NAN","NAN","NAN",-24.75,-51.68,"NAN",-22,-22.73,-21.89,-20.94,93.1,105,0,1.139,55.39,45.36,334.2,0.963,3.862,1.394,0.297,0.926,-21.54,-22.23,-22.46,-23.31,0,2.065,0,0.252,-20.86,13.81
