# NEAD 1.0 UTF-8
# [METADATA]
# doi = https://doi.org/10.16904/envidat.1
# reference = "Steffen, K. (2020). Greenland Climate Network (GC-Net) Data. EnviDat. doi: doi:10.16904/envidat.1"
# station_id = 80305164
# station_name = GC-NET GOES station South Dome
# srid = EPSG:4326
# geometry = POINTZ (-44.81750 63.14889 2878)
# nodata = -999
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# 
# [FIELDS]
# fields = timestamp,ISWR,ISWR_max,OSWR,OSWR_min,NSWR,NSWR_max,TA1,TA1_max,TA1_min,TA2,TA2_max,TA2_min,TA3,TA4,RH1,RH2,VW1,VW1_max,VW1_stdev,VW2,VW2_max,VW2_stdev,DW1,DW2,P,HS1,HS2,V,TA5
# add_value = 0,0,0,0,0,0,0,273.15,273.15,273.15,273.15,273.15,273.15,273.15,273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.15
# scale_factor = 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,0.01,1,1,1,1,1,1,1,1,100,1,1,1,1
# units = time,W/m2,W/m2,W/m2,W/m2,W/m2,W/m2,Degrees C,Degrees C,Degrees C,Degrees C,Degrees C,Degrees C,Degrees C,Degrees C,%,%,m/s,m/s,m/s,m/s,m/s,m/s,Degrees,Degrees,mbar,m,m,V,Degrees C
# display_description = timestamp_iso,shortwave_incoming_radiation,shortwave_incoming_radiation_max,shortwave_outgoing_radiation,shortwave_outgoing_radiation_min,net_radiation,net_radiation_max,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_2,air_temperature_2_max,air_temperature_2_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_u1_stdev,wind_speed_2,wind_speed_u2_max,wind_speed_u2_stdev,wind_from_direction_1,wind_from_direction_2,air_pressure,snow_depth_1,snow_depth_2,battery_voltage,ref_temperature
# database_fields = timestamp_iso,swin,swin_maximum,swout,swout_minimum,netrad,netrad_maximum,airtemp1,airtemp1_maximum,airtemp1_minimum,airtemp2,airtemp2_maximum,airtemp2_minimum,airtemp_cs500air1,airtemp_cs500air2,rh1,rh2,windspeed1,windspeed_u1_maximum,windspeed_u1_stdev,windspeed2,windspeed_u2_maximum,windspeed_u2_stdev,winddir1,winddir2,pressure,sh1,sh2,battvolt,reftemp
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
# 
2019-05-19 00:00:00+00:00,15.81,31.74,12.65,-999,-14.59,3.27,-16.55,-999,-16.51,-14.53,-999,-13.97,-15.96,-14.14,118.32,107.92,-999,-16.57,0.0,-999,-15.35,0.0,-999,-999,709.0,-999,-999,14.35,0.0
2019-05-19 01:00:00+00:00,0.99,3.78,0.88,-999,-23.6,2.37,-16.55,-999,-16.53,-16.03,-999,-15.35,-15.95,-15.69,118.31,108.69,-999,-16.57,0.0,-999,-16.65,0.0,-999,-999,709.1,-999,-999,14.21,0.0
2019-05-19 02:00:00+00:00,0.0,0.0,0.0,-999,-19.82,2.68,-16.54,-999,-16.52,-16.9,-999,-16.19,-15.97,-16.56,118.33,109.13,-999,-16.57,0.0,-999,-17.54,0.0,-999,-999,709.2,-999,-999,14.1,0.0
2019-05-19 03:00:00+00:00,0.0,0.0,0.0,-999,-13.77,1.09,-16.54,-999,-16.52,-18.55,-999,-17.13,-15.96,-18.14,118.44,108.88,-999,-16.57,0.0,-999,-19.86,0.0,-999,-999,709.2,-999,-999,14.0,0.0
2019-05-19 04:00:00+00:00,0.0,0.0,0.0,-999,-6.28,3.08,-16.53,-999,-16.51,-16.23,-999,-14.82,-15.96,-16.04,118.44,109.69,-999,-16.56,0.0,-999,-19.8,0.0,-999,-999,709.3,-999,-999,13.92,0.0
2019-05-19 05:00:00+00:00,0.0,0.43,0.0,-999,-11.92,1.25,-16.53,-999,-16.5,-21.2,-999,-17.08,-15.97,-20.63,118.45,107.63,-999,-16.55,0.0,-999,-22.93,0.0,-999,-999,709.3,-999,-999,13.84,0.0
2019-05-19 06:00:00+00:00,2.42,5.64,2.24,-999,-8.8,2.04,-16.52,-999,-16.5,-22.06,-999,-20.02,-15.95,-21.85,118.42,110.14,-999,-16.55,0.0,-999,-22.88,0.0,-999,-999,709.5,-999,-999,13.7,0.0
2019-05-19 07:00:00+00:00,15.62,27.71,13.53,-999,-1.38,1.04,-16.52,-999,-16.5,-17.51,-999,-16.26,-15.94,-17.37,118.41,109.87,-999,-16.54,0.0,-999,-20.01,0.0,-999,-999,709.6,-999,-999,13.7,0.0
2019-05-19 08:00:00+00:00,47.8,77.13,41.74,-999,-0.82,1.86,-16.51,-999,-16.49,-16.13,-999,-15.79,-15.94,-15.64,118.53,107.34,-999,-16.54,0.0,-999,-16.8,0.0,-999,-999,709.8,-999,-999,13.94,0.0
2019-05-19 09:00:00+00:00,101.87,240.56,92.94,-999,-3.25,3.28,-16.5,-999,-16.47,-16.33,-999,-14.79,-15.92,-15.71,118.39,105.42,-999,-16.53,0.0,-999,-17.55,0.0,-999,-999,709.8,-999,-999,14.59,0.0
2019-05-19 10:00:00+00:00,201.19,442.25,196.68,-999,-7.58,3.77,-16.49,-999,-16.46,-14.2,-999,-13.41,-15.87,-13.2,118.2,101.92,-999,-16.52,0.0,-999,-14.8,0.0,-999,-999,710.0,-999,-999,16.56,0.0
2019-05-19 11:00:00+00:00,397.17,503.44,396.56,-999,-34.95,5.4,-16.47,-999,-16.44,-13.8,-999,-13.28,-15.85,-11.93,118.06,93.89,-999,-16.49,0.0,-999,-14.31,0.0,-999,-999,710.0,-999,-999,15.81,0.0
2019-05-19 12:00:00+00:00,454.21,717.96,423.68,-999,-17.47,13.15,-16.45,-999,-16.42,-12.96,-999,-12.28,-15.8,-11.09,117.99,93.17,-999,-16.47,0.0,-999,-13.34,0.0,-999,-999,710.2,-999,-999,15.58,0.0
2019-05-19 13:00:00+00:00,561.72,736.56,503.29,-999,10.35,13.76,-16.43,-999,-16.39,-11.66,-999,-10.51,-15.8,-9.8,117.99,91.81,0.0,-16.45,0.0,0.0,-12.69,0.0,243.4,40.0,710.4,-999,14.83,15.54,0.0
