t0,t1,variable,flag,comment,URL_graphic
2014-01-01T11:00:00+00:00,2019-01-01T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2014-01-01T11:00:00+00:00,2019-01-01T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
1998-05-01T00:00:00+00:00,1998-07-01T00:00:00+00:00,AirTemperature1C,CHECKME,Manually flagged by bav,
1998-05-01T00:00:00+00:00,1998-07-01T00:00:00+00:00,AirTemperature2C,CHECKME,Manually flagged by bav,
1998-05-01T00:00:00+00:00,1998-07-01T00:00:00+00:00,RelativeHumidity1Perc,CHECKME,Manually flagged by bav,
1998-05-01T00:00:00+00:00,1998-07-01T00:00:00+00:00,RelativeHumidity2Perc,CHECKME,Manually flagged by bav,
1998-05-01T00:00:00+00:00,1998-07-01T00:00:00+00:00,WindSpeed1ms,CHECKME,Manually flagged by bav,
1998-05-01T00:00:00+00:00,1998-07-01T00:00:00+00:00,WindSpeed2ms,CHECKME,Manually flagged by bav,
1998-05-01T00:00:00+00:00,1998-07-01T00:00:00+00:00,AirPressurehPa,CHECKME,Manually flagged by bav,
2001-02-01T00:00:00+00:00,2001-04-24T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2001-02-01T00:00:00+00:00,2001-04-24T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
2019-02-01T00:00:00+00:00,2019-04-05T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2019-02-01T00:00:00+00:00,2019-04-05T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
2013-09-04T21:00:00+00:00,2014-05-21T00:00:00+00:00,AirTemperature1C,CHECKME,Manually flagged by bav,
2013-09-04T21:00:00+00:00,2014-05-21T00:00:00+00:00,AirTemperature3C,CHECKME,Manually flagged by bav,
1999-04-01T00:00:00+00:00,1999-12-01T00:00:00+00:00,AirTemperature4C,CHECKME,Manually flagged by bav,
1999-04-01T00:00:00+00:00,1999-12-01T00:00:00+00:00,AirTemperature3C,CHECKME,Manually flagged by bav,
1999-04-01T00:00:00+00:00,1999-12-01T00:00:00+00:00,AirTemperature2C,CHECKME,Manually flagged by bav,
1999-04-01T00:00:00+00:00,1999-12-01T00:00:00+00:00,AirTemperature1C,CHECKME,Manually flagged by bav,
1999-04-01T00:00:00+00:00,1999-12-01T00:00:00+00:00,WindSpeed1ms,CHECKME,Manually flagged by bav,
1999-04-01T00:00:00+00:00,1999-12-01T00:00:00+00:00,WindSpeed2ms,CHECKME,Manually flagged by bav,
