t0,t1,variable,flag,comment,URL_graphic
1996-05-13T10:59:57+00:00,1999-01-09T00:00:00+00:00,AirTemperature3C,CHECKME,Manually flagged by bav,
1996-05-13T10:59:57+00:00,1999-01-09T00:00:00+00:00,AirTemperature2C,CHECKME,Manually flagged by bav,
1996-05-13T10:59:57+00:00,1999-01-09T00:00:00+00:00,AirTemperature1C,CHECKME,Manually flagged by bav,
2006-12-21T22:59:00+00:00,2007-04-15T00:00:00+00:00,AirTemperature3C,CHECKME,Manually flagged by bav,
2006-12-21T22:59:00+00:00,2007-04-15T00:00:00+00:00,AirTemperature4C,CHECKME,Manually flagged by bav,
2009-12-03T13:59:00+00:00,2010-04-19T00:00:00+00:00,AirTemperature3C,CHECKME,Manually flagged by bav,
2009-12-03T13:59:00+00:00,2010-04-19T00:00:00+00:00,AirTemperature2C,CHECKME,Manually flagged by bav,
2009-12-03T13:59:00+00:00,2010-04-19T00:00:00+00:00,AirTemperature1C,CHECKME,Manually flagged by bav,
2009-12-03T13:59:00+00:00,2010-04-19T00:00:00+00:00,AirTemperature4C,CHECKME,Manually flagged by bav,
1996-05-13T10:59:57+00:00,1999-12-31T00:00:00+00:00,RelativeHumidity2Perc,CHECKME,Manually flagged by bav,
1996-05-13T10:59:57+00:00,1999-12-31T00:00:00+00:00,RelativeHumidity1Perc,CHECKME,Manually flagged by bav,
2003-09-03T15:00:00+00:00,2003-11-18T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
2003-09-03T15:00:00+00:00,2003-11-18T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2007-01-30T15:00:00+00:00,2007-03-15T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
2007-01-30T15:00:00+00:00,2007-03-15T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2005-10-30T15:00:00+00:00,2006-03-30T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
2005-10-30T15:00:00+00:00,2006-03-30T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2001-07-27T04:00:00+00:00,2001-08-08T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
2001-07-27T04:00:00+00:00,2001-08-08T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2009-01-30T09:00:00+00:00,2009-04-10T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
2009-01-30T09:00:00+00:00,2009-04-10T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2010-02-03T04:00:00+00:00,2010-04-11T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
2010-02-03T04:00:00+00:00,2010-04-11T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2012-02-10T01:00:00+00:00,2012-04-04T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
2012-02-10T01:00:00+00:00,2012-04-04T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2013-02-02T21:00:00+00:00,2013-04-02T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
2013-02-02T21:00:00+00:00,2013-04-02T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2014-02-02T21:00:00+00:00,2014-04-02T00:00:00+00:00,ShortwaveRadiationDownWm2,CHECKME,Manually flagged by bav,
2014-02-02T21:00:00+00:00,2014-04-02T00:00:00+00:00,ShortwaveRadiationUpWm2,CHECKME,Manually flagged by bav,
2000-09-05T12:00:00+00:00,2000-11-17T00:00:00+00:00,RelativeHumidity2Perc,CHECKME,Manually flagged by bav,
1996-05-13T10:59:57+00:00,1998-02-07T00:00:00+00:00,RelativeHumidity1Perc,CHECKME,Manually flagged by bav,
1996-05-13T10:59:57+00:00,1998-02-07T00:00:00+00:00,RelativeHumidity2Perc,CHECKME,Manually flagged by bav,
2002-11-03T00:00:00+00:00,2003-02-26T00:00:00+00:00,RelativeHumidity1Perc,CHECKME,Manually flagged by bav,
2002-11-03T00:00:00+00:00,2003-02-26T00:00:00+00:00,RelativeHumidity2Perc,CHECKME,Manually flagged by bav,
2005-10-15T22:00:02+00:00,2006-03-04T00:00:00+00:00,RelativeHumidity1Perc,CHECKME,Manually flagged by bav,
2005-10-15T22:00:02+00:00,2006-03-04T00:00:00+00:00,RelativeHumidity2Perc,CHECKME,Manually flagged by bav,
2015-12-24T21:00:00+00:00,2016-05-24T00:00:00+00:00,AirPressurehPa,CHECKME,Manually flagged by bav,
2017-11-13T06:00:00+00:00,2017-12-31T00:00:00+00:00,SnowHeight2m,CHECKME,Manually flagged by bav,
2012-01-01T00:00:00+00:00,2019-01-01T00:00:00+00:00,IceTemperature1,CHECKME,Manually flagged by bav,
2012-01-01T00:00:00+00:00,2019-01-01T00:00:00+00:00,IceTemperature2,CHECKME,Manually flagged by bav,
2012-01-01T00:00:00+00:00,2019-01-01T00:00:00+00:00,IceTemperature3,CHECKME,Manually flagged by bav,
2012-01-01T00:00:00+00:00,2019-01-01T00:00:00+00:00,IceTemperature4,CHECKME,Manually flagged by bav,
