JD  ISWR  ISWR2  OSWR NR lnet lout lin
  176.750     542.1     530.7     400.8     80.0    -55.6   -315.0   -370.6
  176.792     424.4     418.5     322.1     53.2    -46.1   -315.0   -361.1
  176.833     287.9     282.2     218.3     15.2    -51.5   -315.0   -366.5
  176.875     224.5     216.9     169.5    -13.7    -64.9   -313.9   -378.8
  176.917     236.4     224.0     178.4    -22.5    -74.3   -313.9   -388.2
  176.958     156.0      90.0     121.0    -42.1    -44.2   -313.9   -358.1
  177.001      97.5      93.1      77.5    -56.6    -74.4   -311.2   -385.6
  177.042      49.7      52.5      46.4    -65.7    -70.5   -311.2   -381.7
  177.084      20.2      32.4      29.4    -67.3    -64.2   -311.2   -375.4
  177.125      20.9      28.4      26.2    -63.1    -61.6   -301.4   -363.0
  177.167      36.2      38.1      35.4    -61.5    -63.3   -301.4   -364.7
  177.208      62.1      62.9      56.2    -54.8    -61.1   -301.4   -362.5
  177.250     111.0     111.3      94.7    -38.8    -55.3   -294.4   -349.7
  177.292     151.5     152.5     123.0     13.6    -15.4   -294.4   -309.8
  177.333     152.6     153.5     123.1     22.4     -7.6   -294.4   -302.0
  177.375     212.8     213.4     173.4     31.0     -8.7   -300.7   -309.4
  177.417     253.8     253.8     209.5     30.1    -14.2   -300.7   -314.9
  177.458     408.0     406.8     338.1     42.5    -26.8   -300.7   -327.5
  177.500     503.4     499.8     420.6     51.6    -29.3   -297.9   -327.2
  177.542     658.2     648.9     533.9     78.9    -40.7   -297.9   -338.6
  177.583     632.0     623.5     502.2     81.1    -44.4   -297.9   -342.3
  177.625     617.2     604.7     480.3     81.2    -49.4   -303.7   -353.0
  177.667     616.3     605.3     483.6     84.1    -43.0   -303.7   -346.7
  177.708     639.0     621.5     494.4     82.8    -53.0   -303.7   -356.7
  177.750     597.3     578.5     458.3     65.8    -63.8   -304.4   -368.1
  177.792     476.6     458.5     365.1     34.4    -68.1   -304.4   -372.5
  177.833     404.8     390.7     315.6     21.2    -60.9   -304.4   -365.3
  177.875     332.2     318.4     260.9    -13.0    -77.5   -305.1   -382.6
  177.917     229.2     217.3     185.0    -29.7    -67.9   -305.1   -373.0
  177.958     153.5      86.0     127.2    -41.9    -34.4   -305.1   -339.5
  178.001      95.2      91.1      80.9    -50.7    -62.9   -296.1   -359.0
  178.042      48.0      51.1      48.3    -56.2    -57.5   -296.1   -353.6
  178.084      21.2      33.9      32.7    -57.6    -52.4   -296.1   -348.5
  178.125      21.0      28.9      28.2    -54.1    -50.8   -292.2   -343.0
  178.167      36.2      37.7      36.8    -52.8    -53.0   -292.2   -345.1
  178.208      65.1      65.7      60.7    -48.4    -53.1   -292.2   -345.2
  178.250     117.4     116.4     103.1    -39.8    -53.6   -289.5   -343.1
  178.292     184.4     182.2     160.9    -31.8    -54.3   -289.5   -343.8
  178.333     271.1     269.0     230.7    -17.5    -56.9   -289.5   -346.3
  178.375     368.2     364.7     304.0      1.1    -61.3   -289.0   -350.3
  178.417     480.2     474.5     389.4     33.0    -55.0   -289.0   -344.0
  178.458     583.5     569.5     458.5     50.1    -67.8   -289.0   -356.8
  178.500     650.8     631.1     503.9     70.6    -66.5   -302.3   -368.7
  178.542     711.8     686.3     542.0     87.7    -69.4   -302.3   -371.6
  178.583     738.2     715.8     552.9     97.0    -77.1   -302.3   -379.3
  178.625     728.6     706.4     540.4     97.0    -80.1   -308.5   -388.5
  178.667     568.8     555.1     433.3     59.3    -69.3   -308.5   -377.7
  178.708     486.4     481.3     385.7     43.5    -54.7   -308.5   -363.2
  178.750     520.3     515.2     411.9     54.7    -51.1   -308.7   -359.9
  178.792     441.2     436.3     348.6     34.6    -55.6   -308.7   -364.3
  178.833     341.9     336.2     270.6      9.2    -59.2   -308.7   -368.0
  178.875     276.2     267.6     218.4    -13.1    -66.6   -309.5   -376.1
  178.917     215.7     206.3     173.6    -27.9    -65.4   -309.5   -374.8
  178.958     120.1     116.9      99.6     -8.7    -27.7   -309.5   -337.1
  179.001      59.7      60.5      50.2    -16.7    -26.6   -305.3   -331.9
  179.042      36.2      37.3      30.8    -23.0    -28.9   -305.3   -334.2
  179.084      21.3      23.0      19.3    -39.1    -41.9   -305.3   -347.2
  179.125      16.9      17.9      14.8    -39.7    -42.3   -293.2   -335.4
  179.167      28.5      29.8      24.5    -26.0    -30.7   -293.2   -323.9
  179.208      44.0      45.0      38.0    -36.6    -43.0   -293.2   -336.2
  179.250      78.9      79.4      67.4    -39.6    -51.4   -289.3   -340.8
  179.292     157.6     158.5     133.6    -24.5    -49.0   -289.3   -338.4
  179.333     251.6     251.5     211.5    -19.1    -59.1   -289.3   -348.4
  179.375     352.4     350.5     288.8     -3.5    -66.1   -291.5   -357.6
  179.417     463.8     454.2     371.7     26.4    -60.8   -291.5   -352.4
  179.458     564.3     550.2     438.4     50.9    -68.0   -291.5   -359.5
  179.500     645.6     625.3     494.6     75.2    -65.6   -300.0   -365.6
  179.542     710.0     682.0     533.0     93.5    -69.5   -300.0   -369.5
  179.583     747.6     719.4     550.9    104.2    -78.4   -300.0   -378.4
  179.625     756.1     729.4     551.1    109.4    -82.2   -307.5   -389.7
  179.667     738.8     712.3     535.8    109.4    -80.3   -307.5   -387.8
  179.708     695.0     671.7     504.5     96.1    -82.7   -307.5   -390.2
  179.750     629.4     607.4     459.5     71.3    -87.6   -314.4   -402.0
  179.792     539.4     521.0     399.1     42.3    -88.8   -314.4   -403.2
  179.833     441.8     428.0     335.1     10.2    -89.5   -314.4   -404.0
  179.875     334.5     323.0     260.6    -17.8    -85.9   -308.1   -394.1
  179.917     243.2     232.3     194.2    -36.3    -80.0   -308.1   -388.1
  179.958     158.1      87.6     129.2    -49.5    -43.1   -308.1   -351.2
  180.001      95.1      91.1      80.1    -59.9    -72.9   -295.1   -368.0
  180.042      48.6      51.7      48.9    -65.1    -66.3   -295.1   -361.4
  180.084      20.2      32.5      31.6    -65.5    -60.3   -295.1   -355.4
  180.125      20.8      27.8      26.2    -57.9    -56.0   -281.6   -337.6
  180.167      25.3      25.9      22.1    -12.7    -16.2   -281.6   -297.8
  180.208      27.4      27.5      23.1      2.5     -1.8   -281.6   -283.4
  180.250      29.1      29.3      25.0      2.7     -1.5   -293.6   -295.1
  180.292      59.2      59.2      50.1      6.7     -2.4   -293.6   -296.0
  180.333     121.8     121.5     102.4     11.7     -7.5   -293.6   -301.1
  180.375     202.0     201.5     170.7     15.9    -15.1   -295.4   -310.5
  180.417     361.7     359.3     310.3     29.5    -20.7   -295.4   -316.1
  180.458     352.8     351.4     307.2     18.0    -27.0   -295.4   -322.4
  180.500     402.1     400.5     354.4     14.2    -32.7   -296.0   -328.7
  180.542     444.5     442.7     393.8     13.0    -36.8   -296.0   -332.8
  180.583     503.4     501.0     446.5     11.9    -43.9   -296.0   -339.9
  180.625     473.9     471.5     420.3     11.8    -40.6   -297.3   -337.9
  180.667     426.3     424.0     378.9     10.0    -36.2   -297.3   -333.6
  180.708     416.6     413.2     370.1      8.6    -36.2   -297.3   -333.5
  180.750     396.9     393.4     355.3      6.3    -33.6   -295.6   -329.2
  180.792     346.4     343.9     312.1      3.9    -29.1   -295.6   -324.7
  180.833     264.8     263.0     239.5      2.6    -21.9   -295.6   -317.4
  180.875     159.2     158.4     145.2      2.5    -11.1   -296.4   -307.5
  180.917     116.3     115.6     106.8      1.9     -7.3   -296.4   -303.7
  180.958      92.9      92.7      85.5      1.5     -5.8   -296.4   -302.2
  181.001      48.8      48.9      45.3       .9     -2.6   -296.5   -299.2
  181.042      33.2      33.5      30.9       .5     -1.9   -296.5   -298.4
  181.084      21.6      21.8      20.2      -.7     -2.2   -296.5   -298.7
  181.125      16.1      16.2      15.1      -.4     -1.4   -295.2   -296.5
  181.167      18.3      18.5      17.3      -.4     -1.6   -295.2   -296.8
  181.208      31.7      32.0      29.7      -.9     -3.1   -295.2   -298.3
  181.250      60.4      60.6      56.0     -1.1     -5.6   -292.2   -297.7
  181.292     103.9     103.8      95.9      1.2     -6.8   -292.2   -299.0
  181.333     173.8     173.4     160.3       .2    -13.2   -292.2   -305.4
  181.375     263.9     263.1     243.2      6.1    -14.2   -289.8   -304.1
  181.417     329.4     327.5     300.7     16.0    -11.8   -289.8   -301.6
  181.458     528.0     520.1     473.6     36.0    -14.5   -289.8   -304.4
  181.500     592.8     578.7     521.9     41.2    -22.7   -294.7   -317.3
  181.542     701.9     684.9     615.7     51.2    -26.5   -294.7   -321.1
  181.583     737.0     714.9     631.2     49.1    -45.7   -294.7   -340.3
  181.625     698.6     679.1     596.3     28.0    -64.5   -302.7   -367.2
  181.667     794.4     770.9     667.5     33.9    -81.3   -302.7   -383.9
  181.708     719.4     696.0     595.7     19.3    -92.7   -302.7   -395.4
  181.750     605.8     583.5     498.1     -3.4    -99.9   -306.3   -406.2
  181.792     541.6     521.4     447.5     -9.2    -93.2   -306.3   -399.4
  181.833     437.9     422.3     367.9    -22.4    -84.6   -306.3   -390.8
  181.875     334.7     321.2     285.8    -35.5    -77.7   -303.3   -381.0
  181.917     239.8     227.2     207.5    -45.4    -71.4   -303.3   -374.7
  181.958     158.4      87.7     139.1    -51.0    -35.0   -303.3   -338.2
  182.001      95.2      89.9      85.5    -54.4    -61.5   -287.4   -348.9
  182.042      46.3      47.5      48.7    -55.9    -54.1   -287.4   -341.5
  182.084      19.5      27.8      28.6    -52.5    -47.6   -287.4   -335.0
  182.125      19.9      25.4      26.2    -48.7    -45.2   -267.9   -313.0
  182.167      34.9      35.6      36.6    -49.5    -48.1   -267.9   -316.0
  182.208      63.7      62.6      61.6    -49.7    -51.2   -267.9   -319.1
  182.250     116.5     112.5     105.0    -43.9    -53.4   -269.8   -323.2
  182.292     184.1     178.7     166.0    -36.9    -52.4   -269.8   -322.1
  182.333     270.7     266.9     241.7    -26.3    -53.4   -269.8   -323.1
  182.375     366.4     363.9     321.9    -16.1    -59.4   -284.8   -344.2
  182.417     464.6     456.6     402.1       .6    -57.9   -284.8   -342.7
  182.458     559.1     546.0     471.3     15.9    -65.2   -284.8   -350.0
  182.500     645.1     625.7     538.4     32.9    -64.1   -294.5   -358.6
  182.542     708.5     681.3     582.2     43.4    -69.3   -294.5   -363.8
  182.583     748.6     721.6     608.2     47.6    -79.4   -294.5   -373.9
  182.625     753.9     727.3     606.8     48.7    -85.1   -302.4   -387.5
  182.667     730.5     704.1     585.1     47.9    -84.2   -302.4   -386.6
  182.708     695.9     671.0     556.7     41.3    -85.4   -302.4   -387.8
  182.750     628.4     604.8     503.0     22.7    -90.9   -308.7   -399.6
  182.792     534.9     515.4     430.8      3.2    -91.2   -308.7   -399.9
  182.833     436.2     420.8     356.4    -14.0    -86.1   -308.7   -394.8
  182.875     334.5     321.4     277.7    -30.3    -80.5   -304.9   -385.4
  182.917     238.6     226.7     201.1    -42.3    -73.9   -304.9   -378.8
  182.958     155.8      87.5     133.8    -51.0    -38.8   -304.9   -343.8
  183.001      92.5      88.1      81.2    -56.9    -66.0   -290.1   -356.0
  183.042      45.3      47.8      47.6    -60.7    -59.6   -290.1   -349.7
  183.084      19.5      30.1      30.7    -60.7    -54.8   -290.1   -344.8
  183.125      19.4      26.0      26.5    -57.8    -54.0   -280.9   -334.9
  183.167      30.0      31.8      31.8    -57.8    -56.9   -280.9   -337.8
  183.208      48.3      49.2      46.6    -53.9    -56.0   -280.9   -336.9
  183.250     106.6     105.5      95.8    -46.4    -56.7   -280.8   -337.4
  183.292     179.3     176.5     160.2    -38.2    -56.0   -280.8   -336.7
  183.333     263.1     259.4     230.5    -25.9    -56.7   -280.8   -337.5
  183.375     359.4     354.8     309.0    -12.6    -60.7   -277.5   -338.2
  183.417     464.7     455.3     394.0      6.8    -59.2   -277.5   -336.7
  183.458     565.0     550.9     469.1     23.3    -65.6   -277.5   -343.1
  183.500     644.5     626.3     531.7     38.9    -64.8   -294.9   -359.7
  183.542     740.7     717.3     601.3     61.8    -65.9   -294.9   -360.9
  183.583     684.2     664.9     543.4     61.2    -70.0   -294.9   -364.9
  183.625     731.5     716.9     575.7     96.4    -52.1   -310.8   -362.9
  183.667     658.0     643.6     514.1     87.0    -49.7   -310.8   -360.5
  183.708     632.6     623.8     500.8     86.1    -41.3   -310.8   -352.1
  183.750     673.9     658.7     518.4    102.5    -45.4   -314.3   -359.8
  183.792     539.3     521.5     404.6     44.4    -81.4   -314.3   -395.8
  183.833     302.9     292.4     235.8     -1.0    -62.8   -314.3   -377.2
  183.875     239.2     235.3     192.6     21.4    -23.3   -307.9   -331.2
  183.917     187.3     182.4     152.9     -9.8    -41.8   -307.9   -349.7
  183.958      93.4      82.0      78.1    -36.8    -46.4   -307.9   -354.3
  184.001      68.9      68.3      58.5    -34.3    -44.4   -301.0   -345.4
  184.042      37.4      40.0      34.8    -35.0    -38.9   -301.0   -339.9
  184.084      19.0      22.3      19.3    -45.9    -47.3   -301.0   -348.3
  184.125      17.7      21.5      19.5    -54.8    -54.9   -295.7   -350.6
  184.167      29.4      31.4      29.6    -54.5    -55.3   -295.7   -351.1
  184.208      56.5      57.7      52.9    -50.6    -54.9   -295.7   -350.6
  184.250     106.0     106.4      92.7    -41.6    -55.1   -286.5   -341.6
  184.292     173.4     173.4     150.9    -30.6    -53.1   -286.5   -339.6
  184.333     262.9     263.8     224.4    -14.4    -53.3   -286.5   -339.8
  184.375     354.9     355.8     296.5       .7    -58.2   -288.2   -346.4
  184.417     452.1     446.5     371.5     26.1    -51.8   -288.2   -340.0
  184.458     550.7     540.9     439.6     46.6    -59.6   -288.2   -347.8
  184.500     620.0     605.3     488.4     65.6    -58.6   -301.1   -359.8
  184.542     696.6     675.4     538.9     85.2    -61.8   -301.1   -363.0
  184.583     745.4     722.4     564.9     96.6    -72.4   -301.1   -373.5
  184.625     750.8     727.4     559.5    100.5    -79.1   -309.2   -388.3
  184.667     740.6     717.6     547.6    101.0    -80.6   -309.2   -389.8
  184.708     655.3     636.2     482.7     80.8    -82.3   -309.2   -391.5
  184.750     617.6     597.9     456.1     66.1    -85.6   -325.2   -410.8
  184.792     512.5     496.1     380.8     31.7    -91.8   -325.2   -417.0
  184.833     339.0     329.2     258.6     -4.6    -80.1   -325.2   -405.3
  184.875     317.4     307.8     247.7     -4.9    -69.8   -303.4   -373.2
  184.917     206.9     199.1     165.3    -18.0    -55.6   -303.4   -359.0
  184.958     147.5     140.1     119.5      1.4    -22.9   -303.4   -326.3
  185.001      88.6      88.3      73.5    -13.7    -28.6   -294.3   -322.9
  185.042      47.7      50.8      42.8    -21.4    -27.9   -294.3   -322.2
  185.084      20.9      27.6      24.7    -37.2    -36.7   -294.3   -331.1
  185.125      20.2      24.2      21.5    -34.2    -34.9   -294.0   -328.9
  185.167      30.7      32.9      28.1    -43.6    -47.3   -294.0   -341.3
  185.208      55.1      56.5      51.1    -52.6    -57.4   -294.0   -351.4
  185.250     101.8     102.7      87.9    -43.4    -57.7   -287.6   -345.3
  185.292     145.7     147.6     123.1    -13.7    -37.3   -287.6   -324.9
  185.333     227.2     229.8     192.8    -19.7    -55.5   -287.6   -343.1
  185.375     354.0     356.7     294.9     -4.1    -64.6   -296.7   -361.3
  185.417     453.0     451.9     369.7     22.4    -60.4   -296.7   -357.1
  185.458     507.7     501.1     402.3     36.2    -65.9   -296.7   -362.6
  185.500     529.7     520.9     415.3     50.2    -59.8   -307.1   -366.9
  185.542     615.6     602.1     475.5     78.8    -54.6   -307.1   -361.7
  185.583     413.9     414.9     341.0     40.4    -33.0   -307.1   -340.1
  185.625     338.3     341.3     285.6     22.7    -31.5   -312.3   -343.9
  185.667     362.1     364.6     302.2     28.8    -32.3   -312.3   -344.6
  185.708     312.2     314.1     263.0     18.8    -31.3   -312.3   -343.6
  185.750     287.3     289.2     247.0     16.2    -25.1   -304.6   -329.6
  185.792     302.3     304.1     265.2     11.7    -26.3   -304.6   -330.9
  185.833     248.8     249.7     221.7      7.6    -19.9   -304.6   -324.5
  185.875     175.7     176.9     157.5      5.9    -12.9   -292.5   -305.4
  185.917     122.8     123.8     107.6      6.9     -8.8   -292.5   -301.3
  185.958      86.2      87.0      75.3      6.1     -5.2   -292.5   -297.7
  186.001      32.8      33.2      30.0     -3.7     -6.7   -291.3   -298.0
  186.042      23.1      23.6      21.2     -1.7     -3.9   -291.3   -295.1
  186.084      16.7      17.7      16.0    -10.9    -12.1   -291.3   -303.4
  186.125      14.6      15.2      13.8     -5.5     -6.7   -288.2   -294.9
  186.167      16.8      17.6      16.0    -10.3    -11.5   -288.2   -299.7
  186.208      41.2      42.5      38.2      -.5     -4.1   -288.2   -292.3
  186.250      63.7      65.3      58.8       .9     -4.8   -289.2   -294.1
  186.292     114.5     115.5     102.1      6.6     -6.3   -289.2   -295.5
  186.333     212.9     214.3     189.1     11.0    -13.6   -289.2   -302.8
  186.375     213.1     214.0     189.5     11.3    -12.8   -293.7   -306.5
  186.417     307.5     307.9     272.7     16.2    -18.8   -293.7   -312.5
  186.458     336.4     335.8     296.9     14.3    -24.9   -293.7   -318.6
  186.500     446.4     444.6     393.3     21.4    -30.8   -288.5   -319.3
  186.542     514.1     512.5     452.6     19.6    -41.2   -288.5   -329.6
  186.583     466.4     465.2     413.4      8.8    -43.6   -288.5   -332.1
  186.625     515.6     514.6     461.1      5.7    -48.3   -288.6   -336.9
  186.667     536.9     535.6     480.8      7.7    -47.8   -288.6   -336.4
  186.708     536.0     534.3     478.0     11.8    -45.4   -288.6   -333.9
  186.750     501.7     497.6     443.3     15.8    -40.5   -292.0   -332.5
  186.792     404.1     399.5     356.6     11.2    -34.0   -292.0   -326.0
  186.833     263.7     260.3     234.4      -.2    -27.7   -292.0   -319.7
  186.875     196.5     190.6     174.1    -12.3    -31.7   -291.7   -323.4
  186.917     145.1     136.8     127.8    -23.5    -36.6   -291.7   -328.4
  186.958     101.8      96.6      92.2    -14.9    -22.0   -291.7   -313.7
  187.001      49.4      49.7      46.5    -25.6    -28.6   -283.1   -311.7
  187.042      32.3      34.5      32.1    -34.5    -35.8   -283.1   -319.0
  187.084      19.1      27.8      27.5    -49.3    -45.2   -283.1   -328.3
  187.125      18.3      23.8      23.5    -44.9    -42.4   -261.2   -303.6
  187.167      30.9      32.0      32.0    -42.4    -41.9   -261.2   -303.0
  187.208      57.3      57.2      55.3    -39.7    -41.7   -261.2   -302.9
  187.250     111.3     108.5     101.0    -35.8    -44.6   -263.1   -307.8
  187.292     178.9     174.4     164.0    -32.4    -45.1   -263.1   -308.2
  187.333     261.5     256.4     237.5    -24.9    -46.4   -263.1   -309.5
  187.375     360.7     356.7     324.2    -16.6    -51.1   -272.0   -323.1
  187.417     456.6     448.8     405.2     -3.4    -50.9   -272.0   -322.9
  187.458     556.7     543.5     480.2      8.8    -61.1   -272.0   -333.1
  187.500     638.2     619.2     544.0     22.2    -62.5   -288.5   -351.0
  187.542     701.0     674.8     586.7     33.7    -67.6   -288.5   -356.0
  187.583     737.8     710.2     606.6     38.9    -78.5   -288.5   -366.9
  187.625     746.5     720.8     606.2     41.0    -86.5   -299.1   -385.6
  187.667     727.2     701.5     585.8     42.5    -86.0   -299.1   -385.1
  187.708     684.3     660.1     549.8     34.5    -87.9   -299.1   -387.0
  187.750     616.6     593.7     495.2     15.4    -94.6   -307.4   -402.0
  187.792     530.9     512.4     428.1     -2.7    -96.2   -307.4   -403.6
  187.833     432.0     417.9     352.4    -17.3    -89.9   -307.4   -397.4
  187.875     329.9     318.2     273.2    -33.4    -84.3   -302.8   -387.1
  187.917     233.9     223.1     196.4    -41.1    -73.3   -302.8   -376.1
  187.958     152.1      86.1     129.2    -47.6    -37.5   -302.8   -340.3
  188.001      88.8      84.7      76.7    -54.2    -64.3   -279.6   -343.9
  188.042      42.8      45.1      43.9    -57.0    -57.1   -279.6   -336.7
  188.084      17.6      26.8      26.8    -54.2    -49.6   -279.6   -329.2
  188.125      17.0      22.6      22.6    -51.4    -48.6   -265.7   -314.3
  188.167      27.8      28.9      28.9    -50.2    -49.7   -265.7   -315.4
  188.208      51.8      51.7      50.0    -48.1    -49.8   -265.7   -315.5
  188.250     101.4      99.4      91.6    -43.9    -52.7   -264.5   -317.3
  188.292     169.3     166.0     153.6    -38.2    -52.3   -264.5   -316.9
  188.333     256.1     252.2     230.0    -27.9    -52.1   -264.5   -316.6
  188.375     353.4     348.9     311.3    -14.4    -54.3   -272.1   -326.5
  188.417     452.4     442.3     391.2      3.2    -53.0   -272.1   -325.1
  188.458     551.5     536.9     460.9     21.9    -61.4   -272.1   -333.5
  188.500     633.6     612.8     519.2     42.8    -61.2   -284.3   -345.5
  188.542     696.6     668.6     562.6     53.9    -66.0   -284.3   -350.3
  188.583     734.5     705.3     583.2     60.4    -76.3   -284.3   -360.6
  188.625     745.4     718.4     587.3     59.9    -84.7   -294.9   -379.6
  188.667     728.4     701.3     569.4     62.3    -83.2   -294.9   -378.1
  188.708     685.2     659.6     535.5     51.8    -85.1   -294.9   -380.0
  188.750     618.6     594.3     484.5     31.3    -90.7   -300.8   -391.5
  188.792     531.5     511.8     419.9     11.1    -90.6   -300.8   -391.4
  188.833     431.2     417.0     346.7     -8.0    -85.4   -300.8   -386.2
  188.875     328.5     317.1     268.9    -25.1    -79.0   -307.9   -386.9
  188.917     232.1     222.1     192.7    -37.8    -72.2   -307.9   -380.1
  188.958     149.6      86.8     125.6    -47.0    -39.6   -307.9   -347.5
  189.001      85.9      83.2      73.9    -55.4    -66.1   -303.5   -369.6
  189.042      40.4      43.7      41.1    -60.5    -61.5   -303.5   -365.0
  189.084      16.9      26.4      25.2    -60.7    -57.1   -303.5   -360.6
  189.125      16.3      22.3      21.5    -58.4    -56.2   -294.9   -351.1
  189.167      27.2      29.8      28.8    -58.6    -58.3   -294.9   -353.2
  189.208      51.4      53.8      50.5    -55.5    -57.6   -294.9   -352.5
  189.250      99.0     101.3      90.0    -48.7    -58.9   -290.4   -349.3
  189.292     162.6     165.1     146.1    -40.1    -57.9   -290.4   -348.3
  189.333     245.9     249.5     216.9    -26.9    -57.7   -290.4   -348.0
  189.375     342.5     346.2     296.5    -12.7    -60.5   -292.8   -353.3
  189.417     442.9     440.8     375.7      8.3    -57.8   -292.8   -350.6
  189.458     544.1     536.5     449.0     26.5    -64.8   -292.8   -357.6
  189.500     630.1     615.4     514.1     44.7    -63.9   -304.3   -368.2
  189.542     696.3     674.0     557.9     60.1    -67.2   -304.3   -371.5
  189.583     735.4     710.6     576.0     71.5    -75.5   -304.3   -379.8
  189.625     747.6     723.9     567.3     89.3    -79.1   -311.7   -390.7
  189.667     732.5     708.5     542.1    104.6    -73.8   -311.7   -385.5
  189.708     688.5     665.4     501.7    100.2    -75.0   -311.7   -386.6
  189.750     619.5     597.3     447.7     79.2    -81.5   -315.8   -397.3
  189.792     535.1     517.0     387.5     55.1    -83.5   -315.8   -399.3
  189.833     436.6     423.5     320.7     24.7    -84.6   -315.8   -400.4
  189.875     336.4     326.1     250.1     -4.0    -85.2   -315.0   -400.2
  189.917     239.5     230.2     178.7    -25.4    -81.6   -315.0   -396.5
  189.958     156.3      86.2     116.7    -42.4    -46.9   -315.0   -361.9
  190.001      88.4      85.7      69.2    -58.8    -76.7   -309.3   -386.0
  190.042      40.3      42.6      37.5    -65.8    -69.7   -309.3   -379.0
  190.084      15.2      21.3      18.5    -61.8    -61.5   -309.3   -370.8
  190.125      14.0      18.0      15.7    -59.6    -59.9   -295.1   -355.0
  190.167      21.6      23.7      21.1    -59.6    -61.2   -295.1   -356.3
  190.208      40.5      42.6      37.0    -56.0    -60.5   -295.1   -355.6
  190.250      82.3      84.5      70.4    -47.8    -60.7   -289.1   -349.8
  190.292     158.5     160.7     134.0    -34.0    -59.6   -289.1   -348.7
  190.333     247.3     250.7     206.0    -16.5    -59.5   -289.1   -348.6
  190.375     348.9     352.7     285.1      4.8    -60.9   -291.0   -351.9
  190.417     446.4     445.3     359.1     33.3    -53.5   -291.0   -344.5
  190.458     549.0     541.3     427.2     58.0    -59.9   -291.0   -350.9
  190.500     634.6     620.0     483.3     84.8    -59.1   -306.4   -365.5
  190.542     700.1     677.9     520.1    107.2    -61.7   -306.4   -368.0
  190.583     741.0     716.0     537.5    121.7    -69.3   -306.4   -375.6
  190.625     752.9     729.7     536.5    128.9    -75.9   -315.4   -391.3
