102,131,1600,-.134,91.9,1.431,-2.35,.515,1.977,1.467,1.326,1.185,1.343,1.643,.533,12.69
102,131,1700,-.575,91.9,.653,-2.389,-.07,1.217,.653,.477,.424,.582,.776,.494,12.63
102,131,1800,-.702,92,1.227,-2.539,.574,1.227,1.068,.98,.733,1.068,.892,.504,12.61
102,131,1900,-.378,92.3,1.243,-2.914,.467,1.084,.732,.679,.432,.784,.661,.344,12.6
102,131,2000,-.052,92.5,1.45,-3.113,.128,1.433,.887,.869,.675,1.098,.781,.322,12.59
102,131,2100,.18,92.8,.628,-3.214,-.502,1.139,.398,.222,.293,.716,.363,.116,12.57
102,131,2200,.352,92.9,-.366,-3.415,-.985,-.013,-.49,-.525,-.631,-.401,-.507,-.136,12.54
102,131,2300,.133,93.3,-.664,-3.947,-.894,-.611,-.699,-.717,-.788,-.735,-.77,-1.088,12.53
102,132,0,.186,93.3,-1.075,-4.29,-1.199,-1.022,-1.163,-1.128,-1.199,-1.145,-1.199,-1.641,12.52
102,132,100,-.043,93.5,-1.879,-4.637,-1.826,-1.79,-1.932,-1.914,-1.95,-1.914,-1.95,-2.269,12.52
102,132,200,-.514,93.5,-2.879,-4.947,-3.253,-2.577,-3.057,-2.702,-3.111,-2.986,-3.075,-2.826,12.52
102,132,300,-.793,93.5,-3.911,-5.303,-4.214,-3.75,-4.018,-3.821,-4.125,-3.964,-4.089,-3.501,12.51
102,132,400,-1.259,93.5,-7.1,-5.971,-8.07,-6.85,-7.61,-7.01,-7.79,-7.35,-7.64,-4.915,12.5
102,132,500,-.604,93.3,-3.411,-6.091,-3.624,-3.357,-3.482,-3.411,-3.535,-3.428,-3.553,-4.677,12.49
102,132,600,-1.095,93.3,-5.283,-6.322,-5.802,-5.265,-5.48,-5.337,-5.552,-5.355,-5.48,-5.14,12.49
102,132,700,.152,93.6,-9.15,-6.613,-9.57,-9.03,-9.37,-9.1,-9.37,-9.26,-9.39,-5.824,12.49
102,132,800,.444,93.5,-7.3,-6.817,-7.7,-7.28,-7.61,-7.23,-7.5,-7.43,-7.48,-5.956,12.48
102,132,900,-1.448,93.4,-6.192,-6.767,-6.587,-6.336,-6.587,-6.157,-6.372,-6.318,-6.264,-5.655,12.48
102,132,1000,-2.933,93.4,-4.988,-6.494,-5.203,-4.809,-5.131,-4.917,-5.167,-4.935,-5.131,-4.809,12.51
102,132,1100,-8.13,93,-2.127,-6.232,-2.518,-2.038,-2.607,-2.02,-2.393,-1.985,-2.109,-4.228,12.58
102,132,1200,-6999,92.8,-.74,-5.653,-1.112,-.811,-1.13,-.811,-.882,-.864,-1.218,-3.012,12.74
102,132,1300,-6999,285.4,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,11.27
