134.5 1995 134 1200 -0.0233 -1.172 -1.6994 -4.8585 -7.5324 -6.2545 -7.2782 -10.435
134.5125 1995 134 1230 -0.01188 -0.58345 -1.4469 -4.6384 -7.5645 -6.2169 -7.4418 -10.432
134.541666666667 1995 134 1300 -0.0015 -0.0482 -0.49633 -4.2108 -7.5717 -6.1019 -7.4929 -10.439
134.554166666667 1995 134 1330 0.01064 0.57822 -0.57597 -4.2734 -7.6083 -6.1209 -7.5644 -10.44
134.583333333333 1995 134 1400 0.01855 0.98607 -0.37392 -4.0781 -7.6214 -6.073 -7.6652 -10.453
134.595833333333 1995 134 1430 0.02412 1.2733 -0.23215 -3.865 -7.6337 -5.9808 -7.695 -10.448
134.625 1995 134 1500 0.02785 1.4661 0.4346 -3.5486 -7.6474 -5.8722 -7.7525 -10.461
134.6375 1995 134 1530 0.03575 1.8739 0.49936 -3.6996 -7.6939 -5.9014 -7.8166 -10.472
134.666666666667 1995 134 1600 0.04272 2.2333 0.49864 -3.2835 -7.6852 -5.762 -7.8342 -10.481
134.679166666667 1995 134 1630 0.05062 2.641 0.58973 -3.2521 -7.7056 -5.7302 -7.8809 -10.484
134.708333333333 1995 134 1700 0.0593 3.0896 0.44741 -3.1519 -7.7084 -5.6811 -7.9187 -10.503
134.720833333333 1995 134 1730 0.06837 3.5575 0.73731 -3.1193 -7.7189 -5.6394 -7.9291 -10.496
134.75 1995 134 1800 0.07917 4.1152 4.5423 -3.1257 -7.7078 -5.5935 -7.9443 -10.503
134.7625 1995 134 1830 0.08833 4.5883 4.7421 -3.1908 -7.7119 -5.5542 -7.9835 -10.498
134.791666666667 1995 134 1900 0.0943 4.8969 4.5132 -3.2666 -7.7093 -5.5257 -7.9984 -10.504
134.804166666667 1995 134 1930 0.09569 4.9689 3.8336 -3.3849 -7.7066 -5.5054 -8.0483 -10.51
134.833333333333 1995 134 2000 0.09459 4.912 1.035 -3.7375 -7.7036 -5.5373 -8.0892 -10.507
134.845833333333 1995 134 2030 0.08409 4.3697 0.84124 -3.7684 -7.691 -5.4899 -8.0853 -10.503
134.875 1995 134 2100 0.07283 3.7881 0.20409 -3.9608 -7.6752 -5.4827 -8.0958 -10.514
134.8875 1995 134 2130 0.06363 3.3131 -0.99788 -4.2783 -7.7152 -5.5312 -8.1446 -10.536
134.916666666667 1995 134 2200 0.0574 2.9915 -2.2209 -4.4665 -7.7037 -5.5544 -8.1857 -10.534
134.929166666667 1995 134 2230 0.04364 2.2809 -3.8846 -4.7884 -7.6778 -5.5895 -8.2037 -10.517
134.958333333333 1995 134 2300 0.01917 1.0182 -5.0257 -5.0779 -7.6806 -5.6443 -8.2242 -10.529
134.970833333333 1995 134 2330 -0.00484 -0.22016 -5.7927 -5.3568 -7.6722 -5.688 -8.1368 -10.53
135 1995 135 0 -0.02728 -1.3777 -5.9004 -5.6125 -7.6843 -5.752 -8.0963 -10.542
135.0125 1995 135 30 -0.0449 -2.2856 -6.1024 -5.8406 -7.7035 -5.8318 -8.1421 -10.536
135.041666666667 1995 135 100 -0.05843 -2.9825 -6.6226 -6.0022 -7.7084 -5.9061 -8.1557 -10.541
135.054166666667 1995 135 130 -0.07161 -3.6618 -7.0716 -6.1621 -7.7287 -5.9961 -8.1674 -10.553
135.083333333333 1995 135 200 -0.08184 -4.1884 -6.9373 -6.3512 -7.7434 -6.0803 -8.1821 -10.568
135.095833333333 1995 135 230 -0.09035 -4.6271 -7.1775 -6.4424 -7.756 -6.1539 -8.1509 -10.564
135.125 1995 135 300 -0.09964 -5.1053 -7.8606 -6.564 -7.7641 -6.2317 -8.1502 -10.572
135.1375 1995 135 330 -0.10937 -5.6063 -8.1018 -6.7168 -7.7858 -6.3144 -8.1282 -10.577
135.166666666667 1995 135 400 -0.11687 -5.9922 -8.3674 -6.8849 -7.8054 -6.3861 -8.0951 -10.579
135.179166666667 1995 135 430 -0.12303 -6.309 -8.5894 -7.0271 -7.8163 -6.4668 -8.1149 -10.582
135.208333333333 1995 135 500 -0.12905 -6.6188 -8.7868 -7.1535 -7.8464 -6.558 -8.0484 -10.586
135.220833333333 1995 135 530 -0.13455 -6.9018 -8.7986 -7.2703 -7.8669 -6.6395 -8.0601 -10.58
135.25 1995 135 600 -0.13852 -7.1063 -8.7137 -7.3522 -7.8875 -6.7213 -8.151 -10.592
135.2625 1995 135 630 -0.14074 -7.2204 -8.494 -7.4049 -7.914 -6.8001 -8.2039 -10.601
135.291666666667 1995 135 700 -0.14171 -7.2702 -8.0605 -7.3934 -7.9463 -6.8762 -8.2275 -10.599
135.304166666667 1995 135 730 -0.14 -7.1826 -7.3759 -7.3934 -7.9815 -6.9463 -8.2451 -10.607
135.333333333333 1995 135 800 -0.13661 -7.0078 -7.3063 -7.394 -7.9997 -7.0258 -8.2282 -10.608
135.345833333333 1995 135 830 -0.13279 -6.8113 -5.3602 -7.1622 -8.0134 -7.022 -8.1628 -10.613
135.375 1995 135 900 -0.12647 -6.4864 -4.862 -7.1088 -8.0566 -7.0912 -8.1796 -10.612
135.3875 1995 135 930 -0.11868 -6.0854 -3.8274 -6.9698 -8.0928 -7.1275 -8.1982 -10.622
135.416666666667 1995 135 1000 -0.10934 -5.6044 -2.5334 -6.7153 -8.1098 -7.1271 -8.2504 -10.621
135.429166666667 1995 135 1030 -0.09733 -4.9862 -0.49309 -6.3579 -8.1375 -7.0846 -8.322 -10.623
135.458333333333 1995 135 1100 -0.08232 -4.2136 -0.34945 -6.2555 -8.1575 -7.1046 -8.3333 -10.625
135.470833333333 1995 135 1130 -0.06855 -3.5043 1.7557 -5.8044 -8.1781 -7.0202 -8.3099 -10.627
135.5 1995 135 1200 -0.0558 -2.8471 2.8606 -5.4927 -8.1807 -6.9702 -8.3125 -10.621
135.5125 1995 135 1230 -0.04441 -2.2602 3.6285 -5.2503 -8.2086 -6.9282 -8.3755 -10.622
135.541666666667 1995 135 1300 -0.03318 -1.6817 5.3023 -4.8069 -8.2182 -6.8153 -8.3587 -10.641
