  134. 1995.  139.  158.   15.9    10.1     4.3     9.6   197.5   167.7   -67.3     1.0    81.8    98.4     8.9    -5.8    -5.0    -4.2    92.5    93.4    96.5     2.3     3.2   103.4   176.3   144.7   248.3    -5.8    -5.3    -4.6
  126. 1995.  139.  358.    5.8     5.7     2.3     5.8   197.8     3.1   -61.3      .5    -1.4      .6   216.0    -7.3    -6.6    -5.9    93.5    94.4    97.4     2.7     3.7    97.1   135.9   118.7   203.5    -7.0    -6.3    -5.7
  126. 1995.  139.  458.   10.5     7.1     3.1     7.0   193.6     -.2   -56.7      .7    10.5    12.4   248.0    -9.3    -8.6    -7.9    92.1    93.0    96.5     2.6     3.4    85.5   158.5   144.3   247.5    -9.3    -8.8    -8.3
  126. 1995.  139.  558.   44.7    19.1    20.1    16.9   205.2   201.6   -52.9     1.6   171.7   186.2   760.0    -8.6    -8.0    -7.4    92.7    93.7    97.0     2.7     3.6    85.4   157.0   145.4   249.5    -8.3    -7.9    -7.4
  126. 1995.  139.  658.  109.5    48.9    45.4    27.7   195.1    85.1   -60.1     3.6   534.9   446.2   557.2    -8.1    -7.6    -7.0    91.2    92.0    95.2     2.9     3.7    92.4   157.4   145.4   249.4    -8.1    -7.7    -7.4
  126. 1995.  139.  758.  189.6   101.4    75.2    43.5   200.0     7.6   -48.2     7.0   754.0   403.9   281.3    -7.7    -7.3    -7.0    90.0    90.7    94.2     3.4     4.2   103.3   158.3   145.4   249.5    -7.8    -7.5    -7.3
  126. 1995.  139.  858.  270.4   171.1   113.0   244.4   200.5     7.0   -40.2    12.3    19.9     4.5   310.2    -6.7    -6.4    -6.1    88.6    89.1    92.6     3.8     4.6   106.3   160.7   145.2   249.1    -6.9    -6.7    -6.6
  126. 1995.  139.  958.  360.2   249.7   159.5   149.3   198.8   590.9   -31.6    18.8  1161.0   913.0  1246.0    -6.0    -5.6    -5.4    88.9    89.6    93.1     3.0     3.7   101.8   164.0   145.1   248.9    -6.4    -6.2    -6.2
  126. 1995.  139. 1058.  446.1   323.9   201.8   107.0   205.9   376.5   -23.3    25.8  1503.0  1175.0   793.0    -5.0    -4.6    -4.4    88.1    88.9    92.3     3.0     3.5    98.2   168.0   144.9   248.6    -5.4    -5.3    -5.3
  126. 1995.  139. 1158.  432.1   345.1   197.4   362.9   276.5    12.4    31.8    30.6   156.6    99.6   377.1    -2.8    -2.4    -2.4    94.1    94.9    97.8     2.2     2.5   125.4   173.3   144.3   247.7    -3.4    -3.5    -3.6
  126. 1995.  139. 1258.  494.5   400.4   227.6   415.1   283.2     6.9    34.6    36.0    69.2    40.1   399.8    -1.1     -.1     -.7    92.4    92.7    96.6     1.6     1.8   138.9   181.3   144.1   247.6    -2.8    -3.0    -3.2
  126. 1995.  139. 1358.  606.8   479.9   284.5   406.7   266.7   169.9    26.1    41.3   463.7   364.9   597.2      .1     1.6      .6    86.7    86.3    91.2     1.5     1.6   141.5   189.8   144.1   247.6    -2.6    -2.7    -3.0
  126. 1995.  139. 1458.  675.5   525.2   323.9   306.3   241.2   440.1    29.6    44.5  1033.0   869.0   916.0     -.3     1.4      .9    85.8    85.7    90.0     1.4     1.6   119.0   196.6   144.1   247.6    -2.4    -2.5    -2.8
  126. 1995.  139. 1558.  699.1   532.7   340.4   244.2   235.3   635.1    66.5    44.9  1341.0  1169.0  1066.0     3.7     5.2     4.9    71.0    68.2    71.4     1.0     1.0   164.7   199.9   144.0   247.3    -1.0    -1.3    -1.2
  126. 1995.  139. 1658.  681.7   520.6   319.8   482.5   283.2   181.6    91.7    43.9   473.2   380.2   568.8     2.5     4.0     3.6    75.0    65.4    73.8     1.1     1.2   256.9   204.1   144.0   247.4     -.6     -.9     -.9
  126. 1995.  139. 1758.  550.3   420.2   259.2   319.7   252.1   207.9    60.1    37.3   640.9   542.2   548.9     3.5     5.0     4.6    69.1    64.9    66.2      .9     1.0   348.7   206.9   144.0   247.1     -.7     -.9    -1.0
  126. 1995.  139. 1858.  502.2   378.5   239.0   235.9   225.9   282.9    50.2    33.4   857.0   712.0   752.0      .7     1.1      .9    77.8    72.2    79.8     1.5     1.7   312.4   202.8   144.1   247.2     -.7    -1.1    -1.5
  126. 1995.  139. 1958.  461.6   349.3   226.1   212.6   227.4   187.4    37.8    28.5   970.0   846.0   589.1      .3     1.9      .8    80.6    72.3    85.4     1.5     1.6   332.0   197.8   144.1   247.3     -.6     -.7    -1.3
  126. 1995.  139. 2058.  374.5   281.1   187.0    54.0   189.9   838.4     9.3    21.8  1611.0  1431.0  1840.0      .1     4.3     2.4    79.8    64.8    76.9     1.6     1.8   108.7   194.3   144.1   247.3    -1.2    -1.1    -1.3
  126. 1995.  139. 2158.  269.9   210.7   137.0    42.0   186.2   785.2   -15.7    15.2  1455.0  1313.0  1846.0     -.3     2.4     1.9    79.0    71.6    75.1     1.3     1.7    34.1   189.4   144.2   247.4    -1.9    -2.2    -2.1
  126. 1995.  139. 2258.  174.7   138.8    88.7    31.6   184.9   684.5   -38.7     9.5  1199.0  1079.0  1790.0    -2.1     -.7     -.8    81.1    79.7    83.4     1.5     1.9    44.6   185.8   144.5   247.8    -3.4    -3.5    -3.3
  126. 1995.  139. 2358.   97.4    80.9    49.0    24.9   184.9   547.3   -58.4     5.3   826.0   774.0  1632.0    -5.1    -4.4    -4.3    85.1    86.4    89.8     2.1     2.7    71.3   180.9   145.0   248.6    -5.6    -5.5    -5.3
  126. 1995.  140.   58.   41.0    36.0    19.2    15.9   184.2   361.9   -69.0     2.6   360.0   405.1  1376.0    -7.7    -7.1    -6.9    85.5    86.6    90.0     2.8     3.5    74.8   173.6   145.6   249.5    -7.8    -7.7    -7.5
  126. 1995.  140.  158.   13.9    11.8     5.3     8.9   184.2   191.9   -67.0     1.2    86.3   123.8  1049.0    -9.7    -9.3    -9.0    84.7    85.6    89.0     3.8     4.6    80.9   165.4   146.2   250.4    -9.7    -9.6    -9.5
  126. 1995.  140.  258.    4.7     5.2      .9     4.7   183.7     1.2   -62.9      .5      .8      .6   533.5   -11.3   -10.9   -10.5    84.2    85.1    88.4     3.3     4.1    80.9   152.8   144.6   247.7   -11.2   -11.0   -10.9
  126. 1995.  140.  358.    4.9     5.2     1.3     4.9   184.2      .0   -62.7      .5     -.5      .2  1450.0   -11.6   -11.2   -10.9    84.2    85.1    88.5     4.4     5.2    83.0 -6999.0   146.7   251.1   -11.4   -11.3   -11.2
  126. 1995.  140.  458.    9.2     8.2     3.1     7.7   181.7    95.0   -64.0      .8    27.4    61.1  1725.0   -12.0   -11.7   -11.4    83.7    84.5    87.9     5.1     6.1    88.9   149.5   146.8   251.4   -11.9   -11.8   -11.7
  126. 1995.  140.  558.   28.0    19.9    11.3    14.5   179.3   291.7   -69.0     1.8   212.1   306.9  1221.0   -12.6   -12.3   -12.0    82.6    83.3    86.5     5.2     6.3    85.5   187.0   147.1   251.8   -12.6   -12.4   -12.3
  126. 1995.  140.  658.   73.0    51.6    37.3    24.9   177.0   413.6   -59.3     4.0   532.1   593.7  1099.0   -12.4   -12.1   -11.8    82.0    82.7    85.5     5.1     6.1    86.0   146.9   147.0   251.7   -12.4   -12.2   -12.0
  126. 1995.  140.  758.  145.9   106.3    74.6    39.0   174.3   623.5   -40.0     7.8  1021.0  1037.0  1219.0   -11.8   -11.5   -11.3    80.9    81.3    83.3     5.2     6.2    90.7   148.0   147.0   251.5   -11.9   -11.7   -11.6
  126. 1995.  140.  858.  229.4   171.9   114.7    51.4   173.6   706.3   -24.2    13.1  1285.0  1243.0  1208.0   -11.1   -10.8   -10.5    79.9    80.1    81.0     5.5     6.5    93.5   149.1   146.9   251.2   -11.1   -11.0   -10.9
  126. 1995.  140.  958.  333.4   254.2   165.4    63.6   180.2   796.6    -8.2    19.8  1514.0  1421.0  1298.0    -9.7    -9.5    -9.2    79.3    79.3    79.6     5.2     6.2    94.7   152.1   146.6   250.7    -9.8    -9.7    -9.6
  126. 1995.  140. 1058.  442.7   337.5   217.2    92.3   184.7   809.7    -3.7    27.2  1580.0  1466.0  1283.0    -8.3    -8.1    -7.8    78.8    78.5    78.2     5.5     6.5   109.2   156.0   146.3   250.2    -8.4    -8.3    -8.3
  126. 1995.  140. 1158.  522.5   403.9   254.3    94.4   184.4   837.2   -30.2    33.7  1651.0  1534.0  1283.0    -7.1    -6.8    -6.6    79.1    78.8    78.5     5.3     6.3   113.6   160.2   146.0   249.7    -7.2    -7.1    -7.1
  126. 1995.  140. 1258.  611.6   475.7   298.2    87.3   183.7   926.7   -32.8    39.9  1826.0  1709.0  1339.0    -5.7    -5.4    -5.3    79.7    79.4    79.2     4.8     5.6   119.5   164.2   145.6   249.2    -5.9    -5.8    -5.9
  126. 1995.  140. 1358.  669.3   520.6   326.3    91.6   185.9   941.9    -8.1    44.2  1864.0  1742.0  1354.0    -4.4    -4.0    -4.0    79.3    78.7    78.5     3.9     4.6   134.8   168.3   145.3   248.7    -4.7    -4.7    -4.9
  126. 1995.  140. 1458.  701.9   546.5   342.5    91.1   187.2   953.5    12.1    46.6  1887.0  1754.0  1361.0    -3.2    -2.8    -3.1    78.6    77.7    77.4     3.3     3.9   149.4   172.1   145.1   248.5    -3.9    -4.0    -4.2
  126. 1995.  140. 1558.  702.8   546.3   344.0    85.4   187.4   960.5    -4.1    46.3  1880.0  1746.0 -6999.0     -.8     -.7    -1.5    75.1    74.2    73.7     2.0     2.2   187.6   176.0   144.9   248.3    -3.4    -3.6    -3.8
  126. 1995.  140. 1658.  674.6   525.0   333.9    90.3   189.1   923.3   -26.8    44.2  1832.0  1678.0  1345.0      .4     -.1     -.6    74.6    74.4    73.2     1.5     1.6   221.0   179.9   144.9   248.1    -3.1    -3.3    -3.4
  126. 1995.  140. 1758.  596.3   462.5   292.3    87.1   188.1   839.5   -21.5    39.5  1693.0  1546.0  1290.0      .0     -.9     -.5    74.0    74.1    72.8     1.4     1.6   271.1   183.0   144.9   248.2    -3.1    -3.3    -3.5
  126. 1995.  140. 1858.  565.0   433.3   281.7    67.3   182.2   934.9    -9.5    35.4  1821.0  1755.0  1374.0     -.9    -1.5    -1.0    73.7    73.2    72.1     1.6     1.8   283.6   184.1   144.9   248.3    -3.1    -3.4    -3.7
  126. 1995.  140. 1958.  484.7   367.8   244.3    63.3   173.6   904.7   -32.9    29.2  1736.0  1771.0  1369.0    -2.0    -2.4    -2.0    74.5    73.7    73.1     2.0     2.3   305.3   183.8   144.9   248.4    -3.1    -3.4    -3.8
  126. 1995.  140. 2058.  381.3   289.8   194.8    55.1   171.1   858.1   -48.8    21.8  1593.0  1735.0  1358.0    -2.6    -1.2    -2.4    77.6    72.7    79.2     1.6     1.9   325.6   182.4   144.1   247.1    -3.0    -3.2    -3.6
  126. 1995.  140. 2158.  257.2   199.8   132.1    44.2   169.6   780.1   -37.2    14.3  1395.0  1531.0  1322.0    -2.9     -.8    -2.7    76.9    69.9    81.2     1.0     1.2   326.2   182.0   145.4   249.1    -4.1    -3.9    -4.0
  126. 1995.  140. 2258.  179.1   139.6    91.9    33.4   168.1   702.4   -28.3     9.8  1167.0  1346.0  1301.0    -4.7    -1.6    -2.4    75.6    69.8    78.1     1.0     1.1   326.7   180.7   145.8   249.6    -6.9 -6999.0    -5.2
  126. 1995.  140. 2358.  107.7    83.2    50.7    28.7   167.2   561.5   -47.3     5.5   810.0  1049.0  1202.0    -9.1    -6.4    -5.5    83.4    87.0    89.2     1.6     2.0   182.2   176.0   146.3   250.2    -9.8 -6999.0    -7.0
  126. 1995.  141.   58.   58.4    39.0    21.4    21.6   168.4   379.2   -63.9     2.7   373.1   630.5  1108.0   -11.4   -10.6    -9.9    87.3    89.9    94.5     2.4     3.2    83.2   167.8   147.0   251.5   -11.6 -6999.0 -6999.0
  126. 1995.  141.  158.   26.9    13.7     7.2    13.0   169.9 *******   -64.5     1.2    82.8 -6999.0   938.0   -13.4   -13.0   -12.6    87.8    89.9    94.5     3.2     4.0    77.5 -6999.0   147.5   252.4   -13.4   -13.1 -6999.0
  126. 1995.  141.  258.    8.5     6.7     3.6     7.8   216.3     3.4   -27.8      .6      .2      .6   746.0   -12.9   -12.5   -12.1    91.2    92.5    96.9     2.6     3.3    94.0   149.9   147.3   252.0   -12.6   -12.4 -6999.0
  126. 1995.  141.  358.    6.1     5.5     1.8     5.4   213.6     -.3   -31.4      .5      .0      .1   744.0   -12.0   -11.5   -11.0    91.5    92.7    97.1     2.2     2.8    88.2   148.3   147.1   251.7   -12.4   -12.1   -11.9
  126. 1995.  141.  458.   16.0     9.7     6.4     8.7   208.6    57.0   -28.7      .8     5.9    36.4   765.0   -12.9   -12.6   -12.2    90.5    91.7    95.8     3.2     3.9    79.3   147.6   147.5   252.2   -13.2   -13.0   -13.0
  126. 1995.  141.  558.   44.1    31.2    17.9    17.6   188.6   275.2   -42.6     1.8   156.6   334.1   939.0   -15.2   -14.9   -14.6    87.6    88.8    93.1     3.6     4.2    78.5   145.8   148.0   253.1   -15.6   -15.3   -15.4
  126. 1995.  141.  658.   70.2    59.9    35.2    31.3   173.8 *******   -54.7     4.2   380.9   492.2  1008.0   -15.3   -15.1   -14.8    85.7    86.6    91.7     4.9     5.4    85.9   143.1   148.1   253.3   -15.7 -6999.0 -6999.0
  126. 1995.  141.  758.  142.8   107.3    72.0    50.5   171.4   502.2   -37.4     8.1   822.0   927.0  1143.0   -14.5   -14.3   -14.0    80.1    80.2    82.9     6.0     6.9    84.8   142.4   148.0   253.0   -14.9 -6999.0 -6999.0
  126. 1995.  141.  858.  228.3   173.2   114.0    60.0   168.9   635.1   -23.2    13.4  1154.0  1213.0  1145.0   -13.9   -13.7   -13.5    77.2    76.9    76.3     7.0     8.3    94.2   143.8   147.9   252.9   -13.9 -6999.0   -13.9
  126. 1995.  141.  958.  338.1   258.4   168.7    61.6   167.2   812.2    -5.5    20.5  1530.0  1547.0  1150.0   -12.9   -12.6   -12.4    76.6    76.2    75.1     6.5     7.6    93.4   145.7   147.7   252.4   -12.9 -6999.0   -12.8
  126. 1995.  141. 1058.  447.2   341.6   222.1    72.6   166.9   874.4      .8    27.9  1689.0  1689.0  1001.0   -11.4   -11.2   -10.9    76.3    75.8    74.5     6.1     7.2    88.4   149.3   147.3   251.8   -11.4 -6999.0   -11.3
  126. 1995.  141. 1158.  541.6   419.3   266.9    89.3   170.4   894.2   -11.5    35.2  1757.0  1746.0   868.0    -9.9    -9.7    -9.5    76.0    75.3    73.8     6.9     8.1   106.5   153.2   146.9   251.3    -9.9 -6999.0    -9.9
  126. 1995.  141. 1258.  635.6   495.7   310.7   132.5   182.0   876.7     3.9    42.2  1732.0  1732.0  1251.0    -8.6    -8.3    -8.2    76.8    76.0    74.5     7.3     8.6   117.1   156.6   146.6   250.7    -8.5 -6999.0    -8.6
  126. 1995.  141. 1358.  667.3   522.4   324.6   144.7   183.0   819.8    23.4    45.3  1630.0  1646.0  1265.0    -7.6    -7.3    -7.2    77.5    76.6    75.2     7.1     8.4   120.9   160.6   146.2   250.3    -7.4 -6999.0    -7.5
  126. 1995.  141. 1458.  679.7   533.5   330.0   157.8   184.0   770.1    38.0    46.6  1540.0  1547.0  1233.0    -6.6    -6.3    -6.2    78.6    77.7    76.6     7.0     8.3   124.4   163.2   145.9   250.0    -6.4 -6999.0    -6.5
  126. 1995.  141. 1558.  726.8   568.9   356.7   104.4   181.5   962.8    62.9    48.5  1878.0  1880.0  1371.0    -5.4    -5.1    -5.1    82.0    81.5    82.0     6.3     7.4   129.8   165.9   145.4   249.4    -5.2 -6999.0 -6999.0
  126. 1995.  141. 1658.  695.2   541.6   341.0    92.2   182.5   961.6    65.9    46.4  1891.0  1854.0   833.0    -4.7    -4.4    -4.3    81.7    81.3    81.9     5.5     6.5   138.9   166.7   142.5   244.5    -4.6    -4.8    -4.9
  126. 1995.  141. 1758.  649.8   510.7   319.7    86.4   182.7   952.3    79.0    42.8  1865.0  1832.0 -1005.0    -4.5    -4.1    -4.0    79.6    78.9    78.3     4.7     5.6   131.6   170.9   145.0   249.0    -4.4    -4.5    -4.7
  126. 1995.  141. 1858.  577.2   452.5   284.4    79.2   179.8   932.6    82.5    37.2  1816.0  1757.0  -965.0    -4.2    -3.8    -3.6    79.0    78.2    77.3     4.2     4.9   121.3   172.5   144.9   248.8    -4.2    -4.2    -4.4
  126. 1995.  141. 1958.  490.4   366.8   243.6    70.3   178.5   900.0    47.1    29.2  1582.0 -6999.0 -6999.0    -4.2    -3.7    -3.5    79.4    78.7    77.8     3.8     4.4   114.6 -6999.0   144.9   248.8    -4.1    -4.0    -4.1
  126. 1995.  141. 2058.  391.3   304.8   195.9    61.0   177.8   854.7     7.8    23.1  1615.0  1567.0  1229.0    -4.6    -4.0    -3.8    79.6    79.0    78.2     3.3     3.9   115.5   175.3   145.0   248.9    -4.7    -4.6    -4.7
  126. 1995.  141. 2158.  283.2   227.0   143.2    50.0   177.5   783.5   -25.6    16.2  1430.0  1415.0  1256.0    -5.5    -4.8    -4.6    80.6    80.5    80.3     2.7     3.3    99.1   174.8   145.3   249.3    -5.8    -5.7    -5.6
  126. 1995.  141. 2258.  187.2   151.7    94.3    41.1   174.8   684.4   -47.0    10.3  1175.0  1207.0  1202.0    -7.1    -6.5    -6.2    80.5    80.6    80.6     3.0     3.6    87.9   172.5   145.7   249.9    -7.2    -7.1    -7.0
  126. 1995.  141. 2358.   96.0    81.0    47.2    30.2   173.1   460.9   -64.9     5.8   696.0   775.0   888.0    -9.6    -9.0    -8.8    80.8    81.0    81.6     3.2     3.9    79.3   167.8   146.4   251.0    -9.7    -9.6    -9.4
  126. 1995.  142.   58.   36.9    32.4    15.9    19.8   174.6   217.6   -67.6     2.9   223.6   316.2   487.3   -11.7   -11.2   -10.9    80.1    80.1    80.8     3.9     4.7    81.4   160.7   147.0   251.9   -11.6   -11.5   -11.3
  126. 1995.  142.  158.   17.9    15.0     7.5    14.5   178.8    78.5   -59.2     1.4    42.9    82.0   200.3   -13.1   -12.7   -12.4    79.0    78.9    79.3     4.4     5.2    81.8   154.4   147.3   252.5   -13.0   -12.9   -12.8
  126. 1995.  142.  258.    7.9     7.1     3.1     7.5   179.0    42.9   -56.9      .7     6.0    16.6   117.3   -14.0   -13.7   -13.3    77.9    77.7    77.7     4.6     5.5    81.4   149.0   147.6   253.0   -13.9   -13.8   -13.7
  126. 1995.  142.  358.    5.6     5.6     1.5     5.5   176.8     9.2   -57.5      .6      .9     2.8    25.0   -14.8   -14.4   -14.1    77.0    76.7    76.3     4.6     5.6    81.5   145.9   147.8   253.3   -14.7   -14.5   -14.4
  126. 1995.  142.  458.   10.9     9.2     4.4    10.5   186.9     9.5   -47.5     1.0     3.1     6.7    24.4   -14.8   -14.5   -14.2    76.3    75.8    75.0     4.9     5.8    83.8   143.5   147.8   253.3   -14.8   -14.6   -14.5
  126. 1995.  142.  558.   20.1    16.9     6.7    16.8   179.0    46.4   -53.4     2.1    38.1    55.4   110.3   -15.1   -14.8   -14.4    75.9    75.5    74.5     4.7     5.7    78.5   142.2   147.9   253.5   -15.1   -14.9   -14.8
  126. 1995.  142.  658.   71.2    52.5    34.2    33.2   179.3   313.4   -50.1     4.5   418.2   469.9   579.4   -15.5   -15.2   -14.9    75.3    74.8    73.6     4.9     5.8    81.7   140.8   148.1   253.7   -15.4   -15.3   -15.1
  126. 1995.  142.  758.  131.6    99.5    64.4    78.9   195.8   289.0   -24.6     8.1   482.9   455.4   542.5   -14.5   -14.3   -14.0    75.5    75.1    73.8     4.7     5.6    85.1   140.9   147.9   253.3   -14.6   -14.4   -14.4
  126. 1995.  142.  858.  236.1   178.9   117.4   151.2   184.7   649.9   -26.7    13.9  1188.0  1070.0  1107.0   -13.8   -13.5   -13.2    76.1    75.8    74.6     4.1     4.8    80.5   142.5   147.7   253.1   -13.9   -13.8   -13.7
  126. 1995.  142.  958.  333.7   256.3   164.7   125.1   180.7   757.9   -17.7    20.7  1439.0  1274.0  1217.0   -12.4   -12.1   -11.9    77.3    77.1    76.4     4.1     4.9    97.8   145.8   147.4   252.5   -12.6   -12.5   -12.5
  126. 1995.  142. 1058.  349.4   306.7   182.1   230.8   224.7   225.6    -8.4    27.0   545.6   454.1   331.3   -10.7   -10.5   -10.3    88.4    89.1    92.1     4.3     5.0   117.2   150.3   146.9   251.8   -10.7   -10.6   -10.7
  126. 1995.  142. 1158.  351.8   316.3   172.0   333.2   260.2     4.7    13.4    31.3    43.1    26.9     5.7    -8.8    -8.5    -8.4    93.9    94.5    97.9     3.7     4.3   133.0   154.9   146.2   250.9    -8.8    -8.8    -8.9
  126. 1995.  142. 1258.  440.0   376.6   206.0   403.5   260.7    10.5    27.6    37.4    59.8    38.9    10.8    -7.9    -7.4    -7.6    93.4    94.1    97.5     3.4     3.9   143.2   159.0   146.0   250.7    -8.1    -8.2    -8.1
  126. 1995.  142. 1358.  578.2   464.5   253.2   502.3   267.9    23.7    58.4    44.0    92.4    63.4    24.8    -6.4    -5.9    -6.4    92.3    93.1    96.8     2.8     3.1   160.3   162.7   145.8   250.3    -7.3    -7.4    -7.4
  126. 1995.  142. 1458.  605.9   490.8   258.4   544.7   273.3 *******    56.1    47.5    42.1    25.1     5.5    -5.4    -4.8    -5.5    90.5    91.3    95.6     2.5     2.7   170.1   168.4   145.6   250.0    -6.7    -6.8    -6.9
  126. 1995.  142. 1558.  570.8   468.1   231.9   526.5   275.3    -4.1    46.7    46.4    20.8    10.3     1.4    -4.9    -4.4    -5.1    89.1    89.4    94.3     2.6     2.9   171.6   171.9   145.4   249.7    -6.1    -6.4    -6.5
  126. 1995.  142. 1658.  518.4   434.4   197.3   484.0   277.0    -6.6    31.5    44.2    12.9     4.9      .7    -4.7    -4.6    -5.1    89.8    90.3    94.6     2.8     3.1   188.3   174.1   145.4   249.6    -6.0    -6.2    -6.3
  126. 1995.  142. 1758.  479.8   400.6   187.3   447.7   275.3    -6.2    31.6    40.2    10.7     4.1      .6    -4.9    -4.8    -5.2    90.4    91.0    95.0     3.1     3.5   186.6   173.3   145.3   249.5    -5.9    -6.1    -6.3
  126. 1995.  142. 1858.  407.0   342.2   157.7   380.1   275.3    -3.5    25.0    34.4     7.6     2.9      .3    -5.2    -5.2    -5.4    91.8    92.6    96.2     3.5     3.9   189.3   171.2   145.3   249.6    -6.0    -6.2    -6.3
  126. 1995.  142. 1958.  342.3   288.2   135.8   321.9   271.9    -1.7    20.2    28.1     4.1     1.3      .0    -5.7    -5.6    -5.8    93.3    94.1    97.4     4.0     4.4   191.0   169.3   145.5   249.7    -6.2    -6.4    -6.5
  126. 1995.  142. 2058.  270.4   224.1   115.0   255.6   265.9     -.5    18.2    21.3     4.3     1.4      .2    -6.0    -5.9    -6.0    94.0    94.9    98.2     3.9     4.3   187.7   167.6   145.5   249.6    -6.4    -6.6    -6.6
  126. 1995.  142. 2158.  187.5   156.8    78.5   183.0   267.4     -.7    12.3    14.9     2.7      .7      .0    -6.3    -6.2    -6.1    94.9    95.7    98.9     3.8     4.2   184.4   167.0   145.4   249.8    -6.5    -6.6    -6.7
  126. 1995.  142. 2258.  122.0   102.5    50.9   120.8   268.1     -.8     7.9     9.5     1.6      .3     -.1    -6.6    -6.5    -6.4    95.3    96.0    99.3     3.7     4.2   178.2   165.5   145.3   249.6    -6.7    -6.8    -6.8
