110,148,2000,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.512,0,0,0,0,99999,0,14.848,.55203,101.79
110,148,2010,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.499,0,0,0,0,99999,0,14.495,.55344,101.79
110,149,300,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.215,0,0,0,0,99999,0,-2.9416,.42352,79.999
100,2002,149,301,-.229,1.2,1298.8,2834,-12376
110,149,310,-.01501,-.80022,.81427,5.9891,-4.1725,22.492,.02279,.06888,.0982,.0083,.29672,9.2735,-.00139,.00188,-4.8878,-6.4549,-14.435,-.02647,-.00027,.0616,-.00486,.00108,-.12337,-.0658,-.00781,-.00188,.04837,.00281,12.171,5.9841,-4.1954,-4.1954,4389,398.57,4.9097,-2.9445,.42155,101.19
110,149,320,.01141,-.56305,.53477,5.9911,-4.1321,-99999,.02041,.04335,.03016,.00016,.20512,0,.00511,-.00357,-4.2192,3.0469,-99999,-.00765,-.0001,.03606,99999,.00019,-.03907,-99999,-.00246,-99999,.07892,.00747,12.111,5.9803,-4.1725,26.747,5396,399.92,4.9176,-2.8638,.42319,101.19
110,149,330,-.00214,-.83784,.54579,5.9834,-4.4031,-4.4986,.00202,.0166,.01212,.00013,.06721,.44278,-.00063,.00027,.07173,-.98993,-1.4554,-.00833,.00002,.01392,.01606,-.00003,-.01285,-.01563,-.00071,-.00075,.02624,.00083,12.061,5.9843,-4.1321,-4.4605,5394,396.81,4.763,-2.439,.42832,101.18
110,149,340,.0059,-.81982,.48546,5.9816,-4.4454,-4.473,.00099,.03118,.0052,.00007,.04214,.04793,.00023,-.00037,-.15721,1.4764,1.4293,-.00592,.0003,.01256,.01173,-.0001,-.00511,-.00499,-.00021,-.00021,.02093,.00053,12.149,5.9885,-4.4031,-4.728,5408,396.12,3.2368,-2.172,.4302,101.18
110,149,350,.0055,-.74801,.37574,5.9884,-4.574,-4.4864,.00181,.04362,.04429,.0001,.02439,.06607,-.00182,-.00074,-.35406,2.5951,4.5793,-.01045,.00118,-.01189,-.01509,-.00152,.01069,-.01283,-.00078,-.00007,.0443,.00235,12.341,5.9833,-4.4454,-4.5951,5403,398.79,4.055,-2.3311,.42733,101.17
110,149,400,.01729,-.85356,.53711,5.9867,-4.6631,-4.4478,.00158,.08202,.02781,.00015,.03356,.03701,.00082,-.00149,-1.1359,-.6683,-.71209,.03596,.00293,-.04341,-.042,.00103,-.0198,-.02045,-.00182,-.00177,.04117,.00203,12.101,5.9851,-4.574,-4.0701,5395,398.14,4.8691,-2.7344,.42655,101.18
