
202,2001,150,1749,-4.221,-4.087,85.8,85.4,-6999,-7.57,12.64
202,2001,150,1750,-4.221,-4.154,85.8,85.6,-6999,-7.76,12.64
202,2001,150,1751,-4.422,-4.355,85.8,85.8,-6999,-7.87,12.65
202,2001,150,1752,-4.422,-4.288,86.9,86.1,-6999,-7.58,12.65
202,2001,150,1753,-4.489,-4.489,85.8,85.7,-6999,-7.33,12.65
202,2001,150,1754,-4.556,-4.489,86.5,86.4,-6999,-6.961,12.65
202,2001,150,1755,-4.556,-4.355,87.2,86.7,-6999,-6.593,12.65
202,2001,150,1756,-4.556,-4.489,87,86.1,-6999,-6.432,12.66
202,2001,150,1757,-4.556,-4.422,87.8,87.3,-6999,-6.14,12.66
202,2001,150,1758,-4.556,-4.422,87.2,86.6,-6999,-5.847,12.66
202,2001,150,1759,-4.489,-4.355,87.2,86.2,-6999,-5.778,12.66
202,2001,150,1800,-4.623,-4.355,86.9,86.3,-6999,-5.652,12.66
202,2001,150,1801,-4.69,-4.422,86.8,86.4,-6999,-5.572,12.66
202,2001,150,1802,-4.69,-4.422,86.6,86,-6999,-5.478,12.66
202,2001,150,1803,-4.69,-4.556,87.4,87,-6999,-5.335,12.66
202,2001,150,1804,-4.757,-4.69,86.8,86.3,-6999,-5.312,12.66
202,2001,150,1805,-4.824,-4.623,87.1,86.8,-6999,-5.172,12.66
202,2001,150,1806,-4.623,-4.623,87.6,87.4,-6999,-4.909,12.66
202,2001,150,1807,-4.556,-4.489,87.4,86.6,-6999,-4.804,12.66
202,2001,150,1808,-4.422,-4.221,86.5,86.4,-6999,-4.512,12.66
202,2001,150,1809,-4.355,-4.154,85.8,85,-6999,-4.59,12.66
202,2001,150,1810,-4.154,-4.02,87,86,-6999,-4.336,12.66
202,2001,150,1811,-4.154,-3.886,84.4,83.9,-6999,-4.548,12.67
202,2001,150,1812,-4.221,-3.953,86.5,85.5,-6999,-4.565,12.66
202,2001,150,1813,-4.288,-4.154,85.3,85,-6999,-4.54,12.66
202,2001,150,1814,-4.288,-4.087,85.5,84.7,-6999,-4.683,12.66
202,2001,150,1815,-4.355,-4.154,85,84.8,-6999,-4.676,12.66
202,2001,150,1816,-4.355,-4.087,86.2,85.4,-6999,-4.607,12.65
202,2001,150,1817,-4.355,-4.221,85.6,84.8,-6999,-4.794,12.66
202,2001,150,1818,-4.288,-4.288,87.2,85.8,-6999,-4.662,12.65
202,2001,150,1819,-4.288,-4.02,85.8,85,-6999,-4.599,12.66
202,2001,150,1820,-4.221,-4.154,86.6,86.2,-6999,-4.5,12.66
202,2001,150,1821,-4.288,-4.154,84.6,84.1,-6999,-4.711,12.67
202,2001,150,1822,-4.288,-4.154,85,84.8,-6999,-4.677,12.66
202,2001,150,1823,-4.288,-4.154,84.3,84.3,-6999,-4.62,12.66
202,2001,150,1824,-4.355,-4.154,85.2,84.7,-6999,-4.595,12.66
202,2001,150,1825,-4.355,-4.154,85.5,85.4,-6999,-4.543,12.66
202,2001,150,1826,-4.355,-4.154,84.4,83.8,-6999,-4.589,12.67
202,2001,150,1827,-4.288,-4.154,85.4,84.8,-6999,-4.526,12.67
202,2001,150,1828,-4.355,-4.154,84.2,83.6,-6999,-4.524,12.66
202,2001,150,1829,-4.355,-4.221,84.6,84.3,-6999,-4.645,12.67
202,2001,150,1830,-4.355,-4.154,84.9,84.6,-6999,-4.69,12.66
202,2001,150,1831,-4.355,-4.154,84.5,83.8,-6999,-4.707,12.66
202,2001,150,1832,-4.288,-4.221,85.3,84.6,-6999,-4.656,12.66
202,2001,150,1833,-4.288,-4.154,85.2,84.3,-6999,-4.614,12.66
202,2001,150,1834,-4.288,-4.154,85.5,84.9,-6999,-4.58,12.66
202,2001,150,1835,-4.288,-4.154,84.1,83.9,-6999,-4.671,12.67
202,2001,150,1836,-4.288,-4.154,83.7,83.4,-6999,-4.637,12.66
202,2001,150,1837,-4.288,-4.154,84.4,83.9,-6999,-4.6,12.66
202,2001,150,1838,-4.288,-4.087,84.2,83.9,-6999,-4.652,12.66
202,2001,150,1839,-4.288,-4.221,85.2,84.1,-6999,-4.629,12.66
202,2001,150,1840,-4.288,-4.087,84,83.4,-6999,-4.617,12.66
202,2001,150,1841,-4.288,-4.221,84.1,83.3,-6999,-4.701,12.66
202,2001,150,1842,-4.355,-4.288,84.4,83.8,-6999,-4.77,12.66
202,2001,150,1843,-4.422,-4.422,84.9,84.6,-6999,-4.713,12.66
202,2001,150,1844,-4.355,-4.288,85.8,85.2,-6999,-4.724,12.67
202,2001,150,1845,-4.489,-4.355,85.2,84.8,-6999,-4.73,12.67
202,2001,150,1846,-4.489,-4.422,85.6,85.2,-6999,-4.756,12.66
202,2001,150,1847,-4.556,-4.556,85.9,85.3,-6999,-4.791,12.66
202,2001,150,1848,-4.623,-4.556,86.7,85.8,-6999,-4.774,12.66
202,2001,150,1849,-4.69,-4.556,86.4,85.9,-6999,-4.705,12.67
202,2001,150,1850,-4.69,-4.623,85.8,85.2,-6999,-4.783,12.66
202,2001,150,1851,-4.824,-4.824,86.4,85.6,-6999,-4.817,12.67
202,2001,150,1852,-4.757,-4.757,86.5,86,-6999,-4.781,12.67
202,2001,150,1853,-4.824,-4.69,87,86.2,-6999,-4.655,12.66
202,2001,150,1854,-4.69,-4.623,86.3,85.4,-6999,-4.624,12.66
202,2001,150,1855,-4.757,-4.69,86.6,86,-6999,-4.59,12.67
202,2001,150,1856,-4.69,-4.69,86.2,85.7,-6999,-4.548,12.66
202,2001,150,1857,-4.556,-4.489,85.9,85.3,-6999,-4.428,12.66
202,2001,150,1858,-4.623,-4.422,85.8,85,-6999,-4.351,12.67
202,2001,150,1859,-4.556,-4.422,86.5,85.6,-6999,-4.321,12.67
202,2001,150,1900,-4.489,-4.355,86,85.1,-6999,-4.338,12.67
202,2001,150,1901,-4.489,-4.355,85.8,84.8,-6999,-4.416,12.66
202,2001,150,1902,-4.422,-4.288,84.8,84.2,-6999,-4.408,12.67
202,2001,150,1903,-4.422,-4.355,85.8,85.2,-6999,-4.345,12.66
202,2001,150,1904,-4.422,-4.288,85.6,84.6,-6999,-4.286,12.67
202,2001,150,1905,-4.355,-4.221,86,85.2,-6999,-4.284,12.66
202,2001,150,1906,-4.355,-4.221,84.8,84,-6999,-4.313,12.66
202,2001,150,1907,-4.288,-4.221,85.8,85,-6999,-4.271,12.66
202,2001,150,1908,-4.288,-4.154,84.6,83.7,-6999,-4.345,12.66
202,2001,150,1909,-4.355,-4.087,85.1,84,-6999,-4.331,12.66
202,2001,150,1910,-4.355,-4.288,84.7,83.6,-6999,-4.411,12.67
202,2001,150,1911,-4.221,-4.221,84.6,83.7,-6999,-4.406,12.66
