id,day,time,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18
202,137,136,2,8.42,8.59,-95.6,-102.8,-56.58,-63.31,0,0,0,0,0,0,0,0,12.74
202,137,137,2,8.49,8.65,-95.6,-102.8,-56.58,-63.31,0,0,0,0,0,0,0,0,12.74
202,137,138,2,8.55,8.7,-95.6,-102.8,-56.58,-63.38,0,0,0,0,0,0,0,0,12.72
202,137,139,2,8.59,8.72,-95.6,-102.8,-56.58,-63.38,0,0,0,0,0,0,0,0,12.74
202,137,140,2,8.59,8.7,-95.6,-102.8,-56.58,-63.38,0,0,0,0,0,0,0,0,12.74
202,137,141,2,8.56,8.66,-95.6,-102.8,-56.58,-63.38,0,0,0,0,0,0,0,0,12.75
202,137,142,2,8.53,8.63,-95.6,-102.8,-56.58,-63.38,0,0,0,0,0,0,0,0,12.74
202,137,143,2,8.53,8.61,-95.6,-102.8,-56.58,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,144,2,8.53,8.61,-95.6,-102.8,-56.58,-63.38,0,0,0,0,0,0,0,0,12.74
202,137,145,2,8.5,8.58,-95.6,-102.8,-56.57,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,146,2,8.5,8.57,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.75
202,137,147,2,8.5,8.57,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,148,2,8.5,8.56,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,149,2,8.49,8.55,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,150,2,8.43,8.5,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.75
202,137,151,2,8.34,8.42,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,152,2,8.25,8.34,-95.6,-102.8,-56.64,-63.44,0,0,0,0,0,0,0,0,12.75
202,137,153,2,8.18,8.27,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,154,2,8.12,8.22,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,155,2,8.08,8.17,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,156,2,8.02,8.12,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,157,2,7.98,8.09,-95.6,-102.8,-56.64,-63.37,0,0,0,0,0,0,0,0,12.76
202,137,158,2,7.96,8.06,-95.6,-102.8,-56.64,-63.37,0,0,0,0,0,0,0,0,12.76
202,137,159,2,7.93,8.04,-95.6,-102.8,-56.64,-63.37,0,0,0,0,0,0,0,0,12.76
202,137,200,2,7.89,7.99,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,201,2,7.88,7.98,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.76
202,137,202,2,7.87,7.96,-95.6,-102.8,-56.64,-63.38,0,0,0,0,0,0,0,0,12.76
