110,2001,143,300,-1.602,-2.587,-19.37,1.848,94.2,2.352,.358
110,2001,143,400,-1.959,-2.978,-19.31,2.411,82.9,3.43,.363
110,2001,143,500,-2.502,-3.465,-19.25,2.457,84.8,3.423,.364
110,2001,143,600,-2.721,-3.507,-19.23,2.454,84.7,3.489,.364
110,2001,143,700,-2.549,-3.198,-19.28,2.592,88.9,3.815,.364
110,2001,143,800,-3.044,-3.561,-19.23,4.01,71.7,4.854,.364
110,2001,143,900,-2.723,-2.703,-19.34,4.566,65.91,5.338,.363
110,2001,143,1000,-2.887,-2.631,-19.34,4.093,77.2,5.266,.363
110,2001,143,1100,-2.349,-2.138,-19.43,4.492,64.41,5.024,.363
110,2001,143,1200,-1.276,-.872,-19.63,3.815,72.5,4.92,.363
110,2001,143,1300,.198,.894,-19.89,2.921,90.8,3.757,.364
110,2001,143,1400,1.147,1.399,-19.98,3.418,69.06,4.057,.364
110,2001,143,1500,1.319,1.501,-19.99,4.177,88.2,4.939,.365
110,2001,143,1600,1.253,1.399,-19.97,4.124,91.9,4.946,.364
110,2001,143,1700,1.186,1.439,-19.98,4.166,91.1,5.312,.365
110,2001,143,1800,1.259,1.46,-19.98,4.148,88.3,5.253,.364
110,2001,143,1900,1.718,1.765,-20.02,5.636,87.7,8.92,.364
110,2001,143,2000,1.883,1.639,-20.01,8.33,83.6,10.04,.364
110,2001,143,2100,1.428,1.146,-19.95,8.61,86.9,9.96,.364
110,2001,143,2200,1.016,.727,-19.88,9.17,88.1,10.53,.364
110,2001,143,2300,.463,-.232,-19.74,8.86,89.6,10.4,.363
110,2001,144,0,-.12,-1.19,-19.59,9.33,87.9,10.92,.364
110,2001,144,100,-1.04,-2.174,-19.46,9.42,87.6,10.71,.365
110,2001,144,200,-1.477,-2.507,-19.39,9.78,88,11.57,.365
110,2001,144,300,-2.171,-3.066,-19.3,9.15,90.2,11.05,.365
110,2001,144,400,-2.285,-3.107,-19.29,9.69,88.9,12.42,.365
110,2001,144,500,-2.32,-2.918,-19.33,11.03,87.1,13.16,.365
110,2001,144,600,-2.39,-3.002,-19.3,11.64,88.2,13.28,.365
110,2001,144,700,-2.217,-2.722,-19.35,10.83,90.7,13.11,.365
110,2001,144,800,-1.87,-2.278,-19.43,9.84,91,12.96,.365
110,2001,144,900,-1.486,-1.699,-19.53,7.62,92.4,9.87,.364
110,2001,144,1000,-.909,-1.078,-19.6,6.171,99.4,7.9,.364
110,2001,144,1100,-.603,-.665,-19.68,4.717,116.5,7.04,.364
110,2001,144,1200,-.545,-.818,-19.67,5.604,108,6.599,.367
110,2001,144,1300,-.21,-.448,-19.71,6.132,123.2,7.84,.376
110,2001,144,1400,-.417,-.584,-19.67,6.134,132.4,7.42,.405
110,2001,144,1500,-.371,-.416,-19.69,5.441,138.2,7.17,.386
110,2001,144,1600,-.452,-.435,-19.68,5.925,136.3,7.48,.404
110,2001,144,1700,-.756,-.819,-19.64,5.678,163.5,8.46,.391
110,2001,144,1800,-1.134,-1.292,-19.55,5.24,160.5,8.24,.439
110,2001,144,1900,-1.408,-1.711,-19.52,7.26,177.1,9.26,.332
110,2001,144,2000,-1.977,-2.316,-19.41,7.25,178.5,9.5,.331
110,2001,144,2100,-2.463,-2.872,-19.31,6.204,186,7.56,.403
110,2001,144,2200,-2.751,-3.267,-19.26,5.452,187.6,6.991,.409
110,2001,144,2300,-3.015,-3.446,-19.22,5.292,179.8,6.599,.345
110,2001,145,0,-3.249,-3.759,-19.21,4.957,177.9,6.141,.398
110,2001,145,100,-3.332,-3.981,-19.19,4.211,174.6,5.325,.244
110,2001,145,200,-3.655,-4.31,-19.12,3.926,197.8,5.018,.327
110,2001,145,300,-4.056,-4.718,-19.03,2.987,198.5,4.652,.214
110,2001,145,400,-4.226,-4.885,-19.01,1.931,203.3,2.849,.311
110,2001,145,500,-4.309,-4.964,-19.01,1.28,182,1.914,.426
110,2001,145,600,-4.281,-4.86,-19.01,1.218,174.6,2.045,.422
110,2001,145,700,-4.393,-4.774,-19.02,1.175,207,2.11,.424
110,2001,145,800,-4.75,-5.029,-18.99,.307,230.7,.712,.425
110,2001,145,900,-4.652,-4.722,-19.03,.261,230.8,.601,.43
110,2001,145,1000,-4.488,-4.366,-19.1,.561,242.6,1.914,.429
110,2001,145,1100,-4.238,-3.746,-19.2,1.151,18.83,2.006,.43
110,2001,145,1200,-4.099,-3.22,-19.25,1.605,274,2.6,.038
110,2001,145,1300,-3.606,-3.026,-19.28,2.037,239.5,2.502,.109
110,2001,145,1400,-2.782,-1.873,-19.47,2.064,232.3,2.522,.057
110,2001,145,1500,-2.29,-1.406,-19.54,2.076,213.4,2.77,.26
110,2001,145,1600,-1.575,-.316,-19.72,1.809,204,2.463,.256
110,2001,145,1700,-1.777,-.038,-19.76,1.92,186.3,2.711,.096
110,2001,145,1800,-1.38,.051,-19.77,2.026,164.2,2.698,0
110,2001,145,1900,-2.571,-1.028,-19.6,2.022,141.4,2.679,.278
110,2001,145,2000,-4.052,-3.641,-19.18,2.395,118.9,3.156,.438
110,2001,145,2100,-4.048,-4.399,-19.08,2.553,107.3,3.156,.25
110,2001,145,2200,-3.959,-4.323,-19.11,2.727,119.7,3.528,.015
110,2001,145,2300,-4.127,-4.558,-19.06,2.18,114.8,2.966,.05
110,2001,146,0,-3.926,-4.489,-19.08,2.388,156.6,3.391,.282
110,2001,146,100,-4.067,-4.563,-19.07,1.77,213.9,2.574,.444
110,2001,146,200,-4.347,-4.973,-19.01,.868,223.2,1.49,.427
110,2001,146,300,-4.47,-5.08,-18.98,1.06,197.6,1.581,.429
110,2001,146,400,-4.644,-5.256,-18.94,.236,258.2,1.13,.419
110,2001,146,500,-6.948,-7.44,-18.59,1.441,69.81,2.424,.425
110,2001,146,600,-9.93,-11.44,-17.81,2.687,46.34,3.966,.427
110,2001,146,700,-10.03,-11.04,-17.89,3.804,52.76,4.848,.432
110,2001,146,800,-9.97,-10.79,-17.96,3.624,51.38,5.096,.431
110,2001,146,900,-9.82,-10.08,-18.11,2.619,23.21,3.94,.429
110,2001,146,1000,-8.88,-8.89,-18.31,2.246,13.17,2.94,.422
110,2001,146,1100,-8.68,-8.33,-18.41,1.871,11.22,2.986,.431
110,2001,146,1200,-7.09,-6.797,-18.67,2.779,.734,4.162,.416
110,2001,146,1300,-5.373,-4.906,-18.98,2.803,347.7,4.07,.378
110,2001,146,1400,-5.017,-4.561,-19.03,2.855,330.3,3.913,.421
110,2001,146,1500,-4.609,-4.342,-19.07,2.844,320.2,3.887,.316
110,2001,146,1600,-4.401,-4.253,-19.09,2.791,326.5,3.848,.007
