122,114,1858,5.302,.905,70.8,14.56,12.16,6.613,6.519,28.83,28.07,.733,.785,116.2,551.6,6999,-6999
122,114,1958,4.497,.77,61.19,19.18,15.39,10.79,10.5,37.38,37.78,1.468,1.58,89.3,827,6999,-6999
122,114,2058,4.44,.754,59.21,22.8,19.09,11.72,11.42,31.08,31.03,1.533,1.677,148,826,6999,-6999
122,114,2158,4.155,.721,55.21,26.22,21.69,13.14,12.76,25.56,26.11,1.381,1.635,311.1,826,6999,-6999
