2,2018,146.2500,23.00,23.60,9.44,-10.25,-10.23,-10.74,-10.48,90.90,90.90,10.90,11.70,197.70,205.50,781.90,3.39,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.76,38.00,6.00,4.80,-10.09,-10.07,-10.48,-10.45,12.52,13.47,0.71,0.73,-10.40
2,2018,146.2917,62.00,64.60,25.12,-10.32,-10.31,-10.85,-10.54,90.30,90.20,10.80,11.60,206.10,213.30,781.60,3.39,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,13.01,92.00,12.00,4.00,-10.18,-10.16,-10.42,-10.40,13.40,14.28,0.74,0.77,-10.13
2,2018,146.3333,141.60,148.80,55.28,-10.11,-10.11,-10.60,-10.30,90.30,90.10,11.50,12.30,204.50,210.30,781.30,3.39,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,13.48,186.00,30.00,17.60,-9.90,-9.88,-10.36,-10.35,13.24,13.96,0.67,0.69,-9.90
2,2018,146.3750,193.40,201.00,46.56,-9.87,-9.88,-10.33,-10.01,90.30,90.10,11.90,12.80,201.20,208.10,781.30,3.39,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.14,272.00,24.00,20.80,-9.78,-9.78,-9.94,-9.94,14.09,14.97,0.85,0.92,-9.34
2,2018,146.4167,272.40,278.80,80.80,-9.76,-9.78,-10.14,-9.87,89.80,89.30,11.10,11.80,197.60,205.50,781.30,3.38,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.68,354.00,32.00,32.00,-9.60,-9.63,-9.86,-9.89,13.33,14.02,0.88,0.94,-8.82
2,2018,146.4583,296.00,286.00,-10.24,-9.47,-9.47,-9.86,-9.55,89.70,89.30,11.90,12.80,197.80,205.10,780.70,3.38,0.23,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.34,440.00,100.00,120.00,-9.18,-9.19,-9.72,-9.73,14.28,15.29,0.83,0.87,-8.26
2,2018,146.5000,324.60,321.00,70.40,-9.00,-9.01,-9.42,-9.09,90.20,89.80,12.40,13.30,196.90,205.50,780.60,3.38,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,13.73,556.00,114.00,49.60,-8.58,-8.60,-9.18,-9.20,14.71,15.84,0.92,0.97,-8.11
2,2018,146.5417,575.00,532.60,81.12,-8.33,-8.34,-8.56,-8.19,89.10,88.20,11.50,12.30,191.10,198.70,780.50,3.38,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,13.48,656.00,30.00,24.80,-8.08,-8.10,-8.58,-8.61,13.54,14.37,0.75,0.78,-6.92
2,2018,146.5833,602.20,569.40,129.84,999.00,999.00,-8.14,999.00,87.90,87.50,11.00,11.70,184.90,192.60,780.40,3.37,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.49,822.00,70.00,85.60,999.00,999.00,-8.12,-8.14,12.92,13.49,0.73,0.78,-6.02
2,2018,146.6250,614.60,606.20,160.88,999.00,999.00,999.00,-7.04,86.90,86.80,9.80,10.50,174.10,183.90,780.40,3.37,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.33,816.00,58.00,60.80,-6.92,-7.00,999.00,999.00,11.46,12.13,0.66,0.71,-5.18
2,2018,146.6667,608.40,622.60,161.52,-6.68,-6.79,-6.97,-6.40,85.60,85.10,8.60,9.30,166.60,176.90,780.40,3.36,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,5.12,13.69,966.00,116.00,125.60,-6.20,-6.34,-7.08,-7.14,10.99,12.02,0.73,0.77,-4.29
2,2018,146.7083,622.40,642.20,133.20,-6.64,-6.73,-6.94,-6.25,85.70,84.70,8.10,8.80,162.90,172.50,780.30,3.36,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,13.64,762.00,50.00,62.40,-6.39,-6.50,-6.78,-6.88,10.09,11.02,0.91,0.96,-3.78
2,2018,146.7500,479.00,502.40,58.00,-6.61,-6.67,-6.94,-6.28,86.30,85.40,6.70,7.40,156.00,166.70,780.50,3.36,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.70,656.00,66.00,84.00,-6.33,-6.37,-6.88,-6.96,8.45,8.94,0.65,0.64,-3.96
2,2018,146.7917,344.80,362.40,41.20,-6.70,-6.66,-7.10,-6.54,85.50,84.70,4.80,5.50,138.50,148.00,781.00,3.36,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.54,522.00,58.00,44.80,-6.44,-6.36,-7.09,-7.04,7.33,8.32,1.03,1.11,-4.19
2,2018,146.8333,309.00,319.80,1.28,999.00,999.00,999.00,999.00,84.60,84.30,5.30,4.70,121.50,129.20,781.60,3.37,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.18,330.00,10.00,18.40,-6.99,-6.92,999.00,999.00,7.44,7.40,0.98,1.18,-4.86
2,2018,146.8750,236.80,246.20,8.80,-8.31,-8.32,-8.76,-8.39,90.00,90.30,5.70,6.00,104.50,115.60,782.20,3.37,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.75,292.00,34.00,26.40,999.00,999.00,-8.71,-8.72,7.22,7.70,0.50,0.75,-5.70
2,2018,146.9167,166.20,172.60,10.88,-9.16,-9.17,-9.71,-9.29,90.10,90.30,4.60,5.50,137.20,146.80,783.10,3.38,0.19,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,13.75,224.00,42.00,22.40,-8.70,-8.72,-9.47,-9.48,7.58,8.28,1.09,0.91,-7.08
2,2018,146.9583,90.20,92.40,-7.12,-9.47,-9.47,-10.05,-9.64,91.10,91.40,3.10,3.70,138.50,146.10,783.70,3.38,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,13.53,126.00,16.00,22.40,-9.36,-9.38,-9.65,-9.62,4.81,5.48,0.73,0.74,-8.30
2,2018,147.0000,70.40,73.00,-11.28,-9.66,-9.67,-10.26,-9.81,91.60,92.00,3.20,3.70,149.50,155.10,784.30,3.38,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,13.16,100.00,10.00,21.60,-9.50,-9.52,-9.86,-9.86,4.45,4.98,0.63,0.58,-8.87
2,2018,147.0417,24.20,24.60,-9.44,-9.64,-9.64,-10.31,-9.90,91.90,92.50,4.00,4.40,162.10,169.70,784.90,3.38,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,7.00,12.89,52.00,12.00,12.00,-9.42,-9.43,-9.82,-9.80,5.71,6.38,0.77,0.83,-9.30
2,2018,147.0833,17.40,18.00,-0.80,-9.45,-9.45,-10.12,-9.68,92.10,92.70,4.00,5.30,146.70,154.10,785.40,3.38,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,-0.81,12.84,26.00,4.00,5.60,-9.32,-9.31,-9.65,-9.67,6.44,7.29,0.82,0.64,-9.36
2,2018,147.1250,8.60,8.60,-11.44,-9.82,-9.83,-10.48,-10.05,91.70,92.30,5.10,5.70,147.00,155.80,785.90,3.38,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,-4.04,12.80,12.00,2.00,6.40,-9.63,-9.64,-10.51,-10.52,7.08,7.62,0.54,0.64,-9.51
2,2018,147.1667,8.80,9.00,-16.80,-10.78,-10.78,-11.46,-11.04,91.00,91.60,4.10,4.40,85.70,99.20,786.60,3.39,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,9805.00,12.81,20.00,4.00,4.00,-10.50,-10.50,-11.08,-11.07,6.27,6.89,0.83,0.90,-10.07
2,2018,147.2083,21.40,22.20,-8.32,-11.37,-11.36,-12.02,-11.60,90.50,91.00,3.10,3.40,101.40,114.10,787.40,3.39,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,-5.46,12.82,34.00,4.00,6.40,-11.04,-11.05,-11.86,-11.83,4.52,4.98,0.73,0.75,-10.75
2,2018,147.2500,48.40,50.80,-14.16,-12.50,-12.43,-13.12,-12.68,89.60,90.20,3.50,3.70,106.30,118.90,788.30,3.40,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,-2.81,12.86,54.00,6.00,17.60,-11.86,-11.84,-12.84,-12.71,5.01,5.46,0.55,0.62,-11.55
2,2018,147.2917,83.80,88.20,-15.92,-13.12,-12.91,-13.63,-13.15,89.10,89.80,2.70,2.50,126.10,132.00,789.20,3.40,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,-3.43,13.01,148.00,30.00,13.60,-12.57,-12.53,-14.01,-13.38,4.87,4.95,1.16,1.08,-12.16
2,2018,147.3333,135.80,141.60,-34.32,-14.64,-14.09,-15.03,-14.27,87.90,88.70,1.20,1.90,166.40,146.40,790.00,3.42,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,13.04,154.00,8.00,14.40,-14.02,-13.35,-15.09,-14.65,2.22,2.54,0.61,0.43,-12.88
2,2018,147.3750,182.20,187.20,-19.36,-14.18,-13.95,-14.58,-13.97,88.60,88.80,2.00,2.50,172.80,161.40,790.80,3.41,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,-0.53,13.85,206.00,18.00,18.40,-13.70,-13.47,-14.63,-14.36,2.95,3.27,0.47,0.34,-13.32
2,2018,147.4167,276.60,275.40,-14.16,-13.60,-13.43,-13.94,-13.38,88.70,88.90,3.00,3.60,158.50,160.00,791.40,3.41,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,-8.05,14.48,352.00,52.00,18.40,-13.36,-13.12,-13.80,-13.61,4.27,4.56,0.54,0.42,-12.44
2,2018,147.4583,430.40,394.40,-33.68,-13.59,-13.63,-13.50,-13.14,88.60,87.10,3.50,3.80,175.10,179.60,792.00,3.41,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,9700.00,14.48,506.00,56.00,12.80,-13.34,-13.45,-13.85,-13.79,4.14,4.47,0.22,0.22,-11.40
2,2018,147.5000,532.00,479.40,-45.20,-13.58,-13.63,-13.19,-13.04,88.00,86.10,3.80,4.10,183.10,187.60,792.40,3.41,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,-1.22,14.43,574.00,22.00,7.20,-13.29,-13.39,-13.86,-13.89,4.39,4.68,0.27,0.27,-10.18
2,2018,147.5417,598.80,547.20,-16.16,-13.01,-13.27,-12.76,-12.63,87.80,85.30,4.60,4.90,178.00,184.20,792.60,3.41,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,5.93,13.40,646.00,24.00,18.40,-12.69,-13.01,-13.48,-13.55,5.63,5.96,0.48,0.51,-9.67
2,2018,147.5833,647.60,599.80,-4.00,-12.67,-13.06,-12.69,-12.34,87.00,84.60,5.30,5.60,167.00,176.60,792.80,3.41,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.41,730.00,28.00,32.00,-12.46,-12.86,-12.91,-13.24,6.19,6.57,0.38,0.41,-9.39
2,2018,147.6250,692.00,655.80,42.88,-12.62,-13.04,-12.64,-12.14,85.70,82.90,5.20,5.60,163.20,173.50,792.80,3.41,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.08,858.00,66.00,65.60,-12.24,-12.62,-12.92,-13.33,6.28,6.75,0.45,0.48,-9.34
2,2018,147.6667,640.60,637.00,69.68,-12.28,-12.67,-12.24,-11.81,85.00,81.50,5.10,5.50,170.30,179.00,792.80,3.40,0.20,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.19,924.00,80.00,84.00,-12.05,-12.41,-12.60,-13.01,6.14,6.58,0.36,0.38,-8.74
2,2018,147.7083,642.60,653.20,40.48,-11.99,-12.32,-12.01,-11.38,83.60,79.80,5.30,5.60,170.00,179.30,792.70,3.40,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,13.68,688.00,24.00,28.80,-11.73,-12.02,-12.30,-12.69,6.31,6.69,0.38,0.41,9759.00
2,2018,147.7500,611.00,641.20,26.40,-11.81,-12.16,-11.71,-11.15,81.10,78.40,5.00,5.40,174.30,182.90,792.60,3.40,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.26,666.00,28.00,23.20,-11.60,-11.93,-11.97,-12.37,6.02,6.49,0.43,0.46,9266.00
2,2018,147.7917,540.40,587.20,-26.40,-11.87,-12.10,-11.76,-11.28,80.40,78.90,4.90,5.30,178.00,184.60,792.40,3.40,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,14.65,636.00,80.00,92.80,-11.58,-11.87,-12.14,-12.28,6.04,6.42,0.41,0.44,-7.00
2,2018,147.8333,449.40,505.40,-92.00,-12.06,-12.21,-12.01,-11.49,80.10,79.00,4.50,4.90,175.50,182.60,792.10,3.40,0.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,13.93,512.00,36.00,37.60,-11.90,-12.12,-12.22,-12.31,5.35,5.75,0.34,0.37,9194.00
