"TOA5","CR1000","CR1000","23833","CR1000.Std.16","CPU:GOES 09.CR1","48581","Public"
"TIMESTAMP","RECORD","i1","Year","Month","DOM","Hour","Minute","Second","uSecond","WeekDay","Day_of_Year","TRef","alpha1","sw_in","sw_ref","net_rad","tc_snow(1)","tc_snow(2)","tc_snow(3)","tc_snow(4)","tc_snow(5)","tc_snow(6)","tc_snow(7)","tc_snow(8)","tc_snow(9)","tc_snow(10)","tc_air(1)","tc_air(2)","t_air(1)","t_air(2)","rh(1)","rh(2)","U(1)","U(2)","Dir(1)","Dir(2)","pressure","SD_1","SD_2","Battery","p_flag","lat","lon","GoesResult","GPSdata(1)","GPSdata(2)","GPSdata(3)","GPSdata(4)","GPSdata(5)","GPSdata(6)","GPStime(1)","GPStime(2)","GPStime(3)","GPStime(4)","GPStime(5)","GPStime(6)","GPStime(7)","LoggerID"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2011-05-30 15:33:29.76",576430,0,2011,5,30,15,0,0,0,2,150,"NAN",0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-13.28774,-64.73104,72.41686,-17.83094,3.044533,3.528,189.1235,0.1940225,200,1.5082,"NAN",13.54039,1,6.314897E+008,-4.481718E+008,0,0,3.600836E+008,6.314897E+008,-4.481718E+008,293623,0,2011,5,30,15,12,31,0,11
