158.625,615.8,540.8,8.1,-5.2,-5.4,71.6,71.5,5.9,6.3,108.4,1003.2,0,0,-8.9,-19.3
158.667,648.8,567.4,16,-4.5,-4.6,72.2,71.9,5.3,5.7,106.4,1003.4,0.001,0.001,-8.6,-19.3
158.708,649.6,569,15.3,-4,-4.2,72.3,71.7,5.6,6,104.9,1003.6,0.003,0.003,-8.4,-19.3
158.75,631.6,554.8,9.2,-3.6,-3.9,72.4,71.5,5.5,5.9,95.8,1003.7,0.004,0.004,-8.1,-19.3
158.792,597.2,527.2,3,-3.6,-3.7,71.9,71.1,5.4,5.9,98.7,1003.7,0.004,0.004,-7.8,-19.3
158.833,549,486.8,-3.4,-3.7,-3.9,71.9,71.1,5.3,5.8,99.1,1003.8,0.005,0.005,-7.6,-19.3
158.875,489.6,436.6,-10.9,-4,-4.2,72.2,71.5,5,5.4,91.9,1003.7,0.005,0.005,-7.4,-19.3
158.917,426.4,382.8,-20.1,-4.7,-4.7,73.2,72.5,4.9,5.4,79.2,1003.8,0.007,0.007,-7.3,-19.3
158.958,359.4,324.8,-28.2,-5.5,-5.4,73.1,72.8,5.5,6.1,78.8,1003.5,0.005,0.005,-7.3,-19.3
159,296.6,269.8,-34.2,-6.3,-6.2,72.6,72.3,5.8,6.4,77.7,1003.2,0.007,0.007,-7.4,-19.3
159.042,110,221.8,-36.1,-7.4,-7.3,72.5,72.6,5.7,6.4,75,1003,0.008,0.008,-7.6,-19.3
159.083,177.2,186.4,-52.8,-8.4,-8.2,72.1,72.5,6.1,6.8,69.6,1002.8,0.007,0.007,-7.8,-19.3
159.125,27.6,157.2,-170.6,-9.3,-9.2,72.8,73.1,6.3,7.1,72.2,1002.5,0.01,0.01,-8,-19.3
159.167,76,143.6,-47,-9.8,-9.6,74,74.1,6.4,7.2,71.8,1002,0.009,0.009,-8.3,-19.3
159.208,135.4,143,-51.5,-10.4,-10.1,75.5,74.8,6.5,7.3,69.3,1001.6,0.011,0.011,-8.6,-19.3
159.25,178.6,156.6,-49.9,-10.6,-10.6,75.4,76.4,7.1,7.8,69.3,1001.4,0.016,0.016,-8.9,-19.3
159.292,209.6,183.8,-44.9,-10.3,-10.4,74.8,76.9,7.1,7.8,74.9,1001.3,0.016,0.016,-9.2,-19.4
159.333,253.6,223.8,-40.6,-10.2,-10.4,76,78.5,7.2,7.9,75.7,1001.3,0.016,0.016,-9.4,-19.4
159.375,310,278.6,-33.5,-10.6,-10.6,75.6,76.8,7.3,8,73.2,1001.3,0.015,0.015,-9.5,-19.3
159.417,375.2,341.8,-25.6,-10,-10,75.4,76.1,7.3,8,74.8,1001.4,0.009,0.009,-9.5,-19.3
159.458,443.2,395.2,-21.5,-8.9,-8.9,73.4,74,7.4,8.1,77,1001.5,0.012,0.012,-9.5,-19.3
159.5,509.4,449.8,-15,-7.9,-7.9,70.8,71.1,7.3,8,76.2,1001.9,0.024,0.024,-9.4,-19.3
159.542,566.8,499.4,-6.9,-6.9,-6.9,66.9,66.6,7,7.7,78.5,1002.2,0.024,0.024,-9.3,-19.3
159.583,614.4,542.2,-1.3,-7.3,-7.5,69.2,69.7,7.7,8.3,95.3,1002.3,0.025,0.025,-9.1,-19.3
159.625,648.8,574.8,5.4,-6.2,-6.4,66.2,65.9,6.7,7.3,88.4,1002.5,0.026,0.026,-8.9,-19.3
159.667,666.4,588.8,9.2,-5,-5.1,67.2,66.7,5.8,6.3,96.2,1002.8,0.026,0.026,-8.7,-19.3
159.708,657,582,8.1,-4.3,-4.5,70.6,69.9,5.8,6.2,108.6,1003.3,0.026,0.026,-8.6,-19.3
159.75,644,572.8,5.2,-3.4,-3.7,75.4,75,5.4,5.8,132.9,1003.7,0.026,0.026,-8.3,-19.2
159.792,519.6,472.6,12.7,-3.3,-3.5,82,81.8,5.4,5.8,156.6,1004.1,0.027,0.027,-8.1,-19.2
159.833,441.8,406.2,7,-3.8,-4,85,84.5,4.7,4.8,171.2,1004.5,0.028,0.028,-7.8,-19.2
159.875,401,370.4,-2.1,-4.4,-4.6,82.1,81.8,4.3,4.3,185,1004.6,0.027,0.027,-7.6,-19.2
159.917,317.4,294,-1.9,-5.1,-5.2,84,84,3.6,3.7,176.8,1004.4,0.026,0.026,-7.4,-19.2
159.958,249.2,232.4,3.1,-5.6,-5.9,85.3,86.4,4,4.3,146,1004.1,0.027,0.027,-7.4,-19.2
160,181.2,170.8,4.9,-6.3,-6.5,84.8,86.1,3.4,3.6,139.5,1003.9,0.026,0.026,-7.4,-19.2
160.042,142.4,142.8,-2,-7.3,-7.3,85.2,85.5,3.5,3.7,103.4,1003.3,0.026,0.026,-7.4,-19.2
160.083,106.4,110.8,-17.3,-9,-8.9,83.2,84.1,3.1,3.4,93.7,1002.6,0.023,0.023,-7.6,-19.2
160.125,73.4,88,-36.2,-10.9,-10.7,81.6,82.7,3,3.3,87.6,1001.6,0.022,0.022,-7.8,-19.3
160.167,75.4,84.8,-18.7,-11.6,-11.4,81.1,82.4,3.6,3.9,85.5,1000.6,0.022,0.022,-8.2,-19.3
160.208,84.2,88.6,-20.3,-11.3,-11.2,81.2,82.7,3.5,3.8,87.6,999.9,0.022,0.022,-8.7,-19.3
160.25,108.4,108.6,-28.2,-11,-11,81,82.4,3.7,4,94.2,999.1,0.018,0.018,-9,-19.3
160.292,136.8,136.8,-41.3,-11.2,-11.3,79.7,81.5,3.8,4,85.4,998.6,0.018,0.018,-9.3,-19.3
160.333,173.2,174,-64.2,-11.1,-11.2,78.9,80.4,4.1,4.3,95.9,998.1,0.025,0.025,-9.6,-19.3
160.375,226.4,211.2,-77.5,-10.6,-10.7,74.2,76.6,4.5,4.8,95.9,998.1,0.035,0.035,-9.7,-19.3
160.417,295.6,267.8,-98.1,-9.5,-9.5,63.8,64,4.8,5.2,103.8,997.9,0.059,0.059,-9.8,-19.2
160.458,338.2,306.2,-100.3,-8.8,-8.8,60.3,60.7,5.1,5.4,107.9,997.6,0.057,0.057,-9.8,-19.2
160.5,408.2,368.6,-112.1,-7.7,-7.7,63.7,63.8,5.7,6.1,111.1,997.2,0.048,0.048,-9.8,-19.2
160.542,462,418.4,-73.9,-6.8,-6.9,65.9,65.1,6.7,7.2,111.4,996.9,0.044,0.044,-9.6,-19.2
160.583,528.8,480.8,-49.9,-5.8,-5.9,64.8,63.7,5.5,6,109.1,996.9,0.05,0.05,-9.4,-19.2
160.625,598.8,545.8,-18.8,-4.5,-4.7,66.3,65.3,7.1,7.7,142.4,997,0.047,0.047,-9.1,-19.2
160.667,454.2,414.6,-10.6,-5,-5.2,76.7,76.5,10,10.4,155.3,996.9,0.045,0.045,-8.8,-19.1
160.708,483,447.8,3,-4.8,-5,82.5,82.3,10.7,10.7,170.6,996.7,0.03,0.03,-8.6,-19.1
160.75,558.2,516.2,-8.2,-4.9,-5,81.7,81.1,10.4,10.6,182.1,997.2,0.033,0.033,-8.3,-19.1
160.792,483.2,452,-1.2,-4.7,-4.8,82.6,82,10.1,10,183.7,997.6,0.039,0.039,-8.1,-19.1
160.833,424.6,400.4,0.8,-4.3,-4.4,84.6,83.4,10.5,9.4,189.3,998,0.031,0.031,-8,-19.1
160.875,305,289.2,-4.5,-5.1,-5.2,85.1,84.1,10.3,8.6,198.2,998.4,0.034,0.034,-7.9,-19.1
160.917,238.6,227.2,-5.5,-5.8,-5.9,85.2,84.7,7,5.8,207.8,999.2,0.043,0.043,-7.8,-19.1
160.958,180.6,172,-3,-6.2,-6.3,85.7,86,4.8,4.8,212.1,999.7,0.048,0.048,-7.9,-19.1
161,265.4,251.8,-1.2,-6.4,-6.5,85.3,85.6,4.8,4.6,211.2,1000,0.054,0.054,-7.8,-19.1
161.042,191.6,181.2,0.2,-6.9,-7,85,85.5,4.8,4.3,208.3,1000.1,0.054,0.054,-7.9,-19.1
161.083,118.2,111.8,1.2,-7.2,-7.3,85,85.7,5.6,4.6,208.5,1000.1,0.055,0.055,-8,-19.1
161.125,89.6,84.8,0.9,-7.4,-7.6,84.8,85.6,3.3,3,210.2,1000.2,0.056,0.056,-8.1,-19.1
161.167,82.2,77.6,1,-7,-7.1,85.4,86,4.4,4.2,192.5,999.9,0.056,0.056,-8.2,-19.1
161.208,84.8,79.6,0.5,-6.9,-6.9,85.5,86.1,5,5.2,185.4,999.5,0.056,0.056,-8.3,-19.1
161.25,88.4,83,0.3,-6.9,-7.1,85.4,86.1,4.3,4.6,176.8,999.3,0.055,0.055,-8.3,-19.1
161.292,106.8,100,-1.1,-6.9,-7.1,85.4,86.1,4.2,4.5,174.8,999.1,0.053,0.053,-8.4,-19.1
161.333,126.8,119.2,-1.5,-6.9,-7.1,85.4,86,4.2,4.5,170.9,999,0.053,0.053,-8.4,-19.1
161.375,172.4,162,-2.5,-7.9,-8,84.3,85.2,5.1,5.6,147.2,998.8,0.053,0.053,-8.4,-19.1
161.417,235.4,221.4,-0.1,-8.9,-9.1,83.4,84.2,4.7,5.2,134.8,998.2,0.056,0.056,-8.4,-19.1
161.458,305.2,286.4,1.1,-9.1,-9.3,82.8,83,5.1,5.4,126.5,997.6,0.054,0.054,-8.4,-19.1
161.5,383.8,359.8,-1.8,-8.7,-9,81.8,80.1,5.3,5.6,129.4,997.1,0.053,0.053,-8.4,-19.1
161.542,531.8,496,-16.1,-8.2,-8.5,76.9,75.9,5.8,6.2,131.2,996.7,0.061,0.061,-8.3,-19.1
161.583,708.8,654,-106,-7.8,-8.1,71.3,72.1,6.2,6.7,135,996,0.049,0.049,-8.2,-19.1
161.625,677.6,627,-209.2,-7.6,-8,69.4,70.6,6,6.5,138.1,995.1,0.049,0.049,-8.2,-19
161.667,686.2,630.2,-260.5,-7.2,-7.6,68.3,69.3,5.4,5.8,131,994.2,0.048,0.048,-8.1,-19
161.708,658.2,606.4,-219.9,-6.7,-7,68.1,68.9,4.7,5,125.7,993.7,0.048,0.048,-8.1,-19
161.75,554.6,517.2,-71.4,-6.7,-6.9,70.8,71.2,4.9,5.2,113.7,993,0.049,0.049,-8.1,-19
161.792,513.6,479.2,-78,-6.7,-6.9,70.2,70.3,4.7,5,112.5,992.3,0.048,0.048,-8.1,-19
161.833,460.8,430.2,-91.9,-6.8,-7,70.9,71.2,4.1,4.4,101.5,991.5,0.047,0.047,-8.1,-19
161.875,374.4,351.4,-64.5,-7.6,-7.6,72.6,73.1,3.4,3.8,86.8,990.8,0.046,0.046,-8.1,-19
161.917,403.8,374.4,-33.4,-7.8,-7.7,72.8,72.4,3,3.5,69.6,990.1,0.044,0.044,-8.2,-19
161.958,356.2,331.4,-17,-8.7,-7.9,73.2,70.5,3.1,3.6,59.8,989.3,0.039,0.039,-8.3,-19
162,300.8,281.2,-20.2,-9.5,-9.4,74.3,74.4,4.1,4.6,75.7,988.5,0.046,0.046,-8.4,-19
162.042,111,233.6,-24.3,-10.4,-10.4,74.7,75.3,4.7,5.4,78.5,987.7,0.046,0.046,-8.6,-19
162.083,179.4,191.8,-35.9,-11.5,-11.4,74.3,74.9,4.5,5.1,80.1,986.9,0.045,0.045,-8.8,-19
162.125,28.8,162.4,-157.6,-12.6,-12.4,73.6,73.9,4.1,4.8,71.9,986.3,0.044,0.044,-9.1,-19
162.167,28,148.2,-22.6,-13.9,-13.5,73.3,72.7,4,4.7,65.7,985.6,0.043,0.043,-9.3,-19
162.208,133,147.8,-27.2,-14.8,-14.4,73.5,72.5,4.5,5.2,68.3,984.9,0.044,0.044,-9.6,-19
162.25,179.8,161.8,-24.3,-15,-14.9,72,72.5,4.4,5.1,66.6,984.4,0.045,0.045,-9.9,-19
162.292,210,189.2,-19.8,-15,-15.2,71.2,73,4.8,5.4,67.4,983.8,0.043,0.043,-10.1,-19
162.333,253.4,229.4,-15.5,-14.8,-15,72.3,74.5,5,5.6,76.2,983.7,0.045,0.045,-10.4,-19
