  Jul.Day  S1(up) S1(up) S(dw) net_rad lnet lout lin
  193.000   200.8   200.8   189.8   -4.5  -15.5 -290.8  275.3
  193.042   108.8   108.8   103.4   -5.6  -11.0 -288.9  277.9
  193.083    81.8    81.8    78.0   -3.7   -7.5 -287.5  280.0
  193.125   128.8   128.8   124.2   -3.0   -7.6 -287.8  280.2
  193.167    77.4    77.4    78.8  -10.2   -8.8 -285.6  276.8
  193.208    63.4    63.4    60.6   -2.9   -5.7 -285.3  279.5
  193.250    80.0    80.0    75.6     .7   -3.7 -287.9  284.2
  193.292    90.8    90.8    85.8     .4   -4.6 -288.9  284.3
  193.333   133.6   133.6   126.0     .9   -6.7 -288.8  282.1
  193.375   177.2   177.2   167.0    1.2   -9.0 -290.1  281.0
  193.417   224.4   224.4   211.0     .6  -12.8 -291.2  278.4
  193.458   363.2   363.2   337.4    2.0  -23.8 -292.5  268.7
  193.500   346.8   346.8   318.6   -6.9  -35.1 -291.4  256.3
  193.542   398.4   398.4   365.2   -7.0  -40.2 -294.2  254.0
  193.583   486.6   486.6   443.8  -14.1  -56.9 -296.0  239.0
  193.625   619.0   619.0   565.6  -25.1  -78.5 -298.1  219.6
  193.667   643.2   643.2   589.0  -13.0  -67.2 -298.0  230.8
  193.708   586.6   586.6   543.8    1.0  -41.8 -298.7  256.9
  193.750   538.4   538.4   497.6    5.4  -35.4 -299.9  264.4
  193.792   464.2   464.2   426.8    4.2  -33.2 -303.2  270.0
  193.833   397.2   397.2   361.2   -5.9  -41.9 -305.0  263.2
  193.875   330.2   330.2   300.2     .4  -29.6 -301.8  272.3
  193.917   262.2   262.2   238.0    1.7  -22.5 -298.5  276.0
  193.958   211.4   211.4   193.4   -1.2  -19.2 -297.7  278.6
  194.000   147.2   147.2   137.2   -3.2  -13.2 -296.3  283.1
  194.042   127.4   127.4   118.0    -.2   -9.6 -295.3  285.6
  194.083    75.6    75.6    70.0     .1   -5.5 -293.5  288.0
  194.125    55.8    55.8    51.4     .8   -3.6 -295.3  291.7
  194.167    77.8    77.8    72.2     .5   -5.1 -296.9  291.9
  194.208    29.8    29.8    28.2   -1.0   -2.6 -296.5  293.9
  194.250    61.0    61.0    57.4     .2   -3.4 -296.7  293.3
  194.292    80.6    80.6    76.2     .2   -4.2 -297.9  293.7
  194.333   103.4   103.4    97.4     .3   -5.7 -300.2  294.5
  194.375   125.2   125.2   118.4   -1.5   -8.3 -301.9  293.6
  194.417   172.4   172.4   162.0   -3.0  -13.4 -302.9  289.5
  194.458   231.4   231.4   218.0   -9.1  -22.5 -304.4  281.9
  194.500   270.8   270.8   254.8   -8.5  -24.5 -304.7  280.2
  194.542   301.6   301.6   286.8  -21.2  -36.0 -305.8  269.8
  194.583   330.2   330.2   313.6  -21.8  -38.4 -305.9  267.4
  194.625   459.8   459.8   432.4  -18.2  -45.6 -306.5  260.9
  194.667   630.8   630.8   576.2   -6.5  -61.1 -310.2  249.1
  194.708   518.0   518.0   469.6   -7.1  -55.5 -310.2  254.7
  194.750   504.8   504.8   452.0    3.0  -49.8 -310.2  260.4
  194.792   412.8   412.8   368.6   -3.8  -48.0 -310.7  262.7
  194.833   481.0   481.0   425.8    8.8  -46.4 -311.7  265.3
  194.875   278.6   278.6   249.2  -11.0  -40.4 -310.6  270.2
  194.917   260.2   260.2   234.2   -5.7  -31.7 -309.7  278.0
  194.958   278.2   278.2   249.2    7.1  -21.9 -309.6  287.7
  195.000   246.4   246.4   221.2    9.4  -15.8 -309.8  294.0
  195.042   150.6   150.6   133.8    8.1   -8.7 -309.3  300.6
  195.083    74.8    74.8    67.6    1.6   -5.6 -308.0  302.4
  195.125    89.2    89.2    79.6    6.2   -3.4 -307.2  303.8
  195.167   103.6   103.6    91.4    6.9   -5.3 -306.9  301.6
  195.208    79.6    79.6    70.6    5.0   -4.0 -306.4  302.4
  195.250    64.8    64.8    58.0    3.4   -3.4 -305.9  302.6
  195.292    89.2    89.2    79.4    5.1   -4.7 -305.6  301.0
  195.333   104.4   104.4    92.2    6.6   -5.6 -305.3  299.7
  195.375   137.0   137.0   120.0   10.1   -6.9 -305.4  298.5
  195.417   180.6   180.6   159.0    9.7  -11.9 -305.7  293.7
  195.458   235.8   235.8   203.2   15.5  -17.1 -305.3  288.2
  195.500   404.0   404.0   337.2    5.7  -61.1 -307.2  246.1
  195.542   487.4   487.4   408.0   14.9  -64.5 -305.8  241.3
  195.583   526.0   526.0   441.4   18.6  -66.0 -307.5  241.5
  195.625   517.6   517.6   439.6   43.3  -34.7 -310.0  275.3
  195.667   482.2   482.2   403.2   10.9  -68.1 -309.7  241.6
  195.708   536.6   536.6   445.8   27.7  -63.1 -306.6  243.5
  195.750   592.2   592.2   487.8   35.8  -68.6 -306.1  237.5
  195.792   501.8   501.8   418.4   36.1  -47.3 -305.7  258.4
  195.833   525.0   525.0   439.0   34.8  -51.2 -309.4  258.2
  195.875   327.8   327.8   275.8    1.0  -51.0 -308.2  257.2
  195.917   254.4   254.4   218.6    2.4  -33.4 -308.2  274.8
  195.958   166.6   166.6   144.8    -.2  -22.0 -307.0  285.0
  196.000    95.8    95.8    84.6  -12.6  -23.8 -306.0  282.2
  196.042   130.0   130.0   113.4  -14.6  -31.2 -304.9  273.8
  196.083   125.8   125.8   113.2  -14.8  -27.4 -305.8  278.4
  196.125   123.2   123.2   139.4  -40.6  -24.4 -306.5  282.1
  196.167   154.4   154.4   145.6  -14.6  -23.4 -306.0  282.6
  196.208    88.6    88.6    82.2  -12.1  -18.5 -305.0  286.5
  196.250    92.0    92.0    79.8   -7.5  -19.7 -305.3  285.5
  196.292   109.8   109.8    94.4   -7.3  -22.7 -306.1  283.4
  196.333   112.2   112.2    96.8  -33.7  -49.1 -302.7  253.7
  196.375   252.4   252.4   212.8   -1.1  -40.7 -304.2  263.5
  196.417   252.4   252.4   216.4   -1.1  -37.1 -304.9  267.8
  196.458   315.0   315.0   266.6     .2  -48.2 -303.9  255.7
  196.500   345.8   345.8   295.0   19.3  -31.5 -301.4  269.8
  196.542   316.0   316.0   272.0   17.2  -26.8 -300.8  274.0
  196.583   422.6   422.6   365.6   20.7  -36.3 -301.9  265.7
  196.625   659.4   659.4   564.4   39.0  -56.0 -305.5  249.4
  196.667   441.4   441.4   378.6   22.8  -40.0 -305.1  265.0
  196.708   482.6   482.6   413.8   25.0  -43.8 -305.6  261.8
  196.750   515.8   515.8   445.8   26.1  -43.9 -306.4  262.5
  196.792   469.0   469.0   403.4   34.2  -31.4 -306.5  275.1
  196.833   426.4   426.4   364.8   33.7  -27.9 -305.7  277.8
  196.875   364.6   364.6   313.2   29.5  -21.9 -304.6  282.6
  196.917   300.0   300.0   259.6   17.9  -22.5 -304.8  282.3
  196.958   325.8   325.8   286.2  -17.7  -57.3 -305.1  247.9
  197.000   264.2   264.2   236.0  -29.9  -58.1 -304.1  246.0
  197.042   101.8   101.8   190.6  -36.7   52.1 -302.5  354.6
  197.083   165.2   165.2   154.0  -77.6  -88.8 -300.3  211.5
  197.125    46.6    46.6   125.8 -151.6  -72.4 -297.7  225.3
  197.167   113.8   113.8   111.2  -48.2  -50.8 -296.0  245.2
  197.208   104.2   104.2   109.2  -48.2  -43.2 -294.2  251.1
  197.250   139.0   139.0   120.0  -44.4  -63.4 -293.0  229.6
  197.292   170.2   170.2   144.6  -38.3  -63.9 -292.3  228.4
  197.333   211.2   211.2   180.0  -31.2  -62.4 -291.7  229.2
  197.375   264.8   264.8   227.8  -22.4  -59.4 -292.3  232.9
  197.417   324.0   324.0   283.0  -10.9  -51.9 -294.0  242.1
  197.458   389.6   389.6   334.2     .4  -55.0 -297.1  242.0
  197.500   453.8   453.8   382.8    7.6  -63.4 -300.1  236.8
  197.542   511.6   511.6   429.8   11.3  -70.5 -301.8  231.2
  197.583   559.4   559.4   470.2   12.5  -76.7 -302.8  226.1
  197.625   594.6   594.6   500.8   13.4  -80.4 -304.7  224.2
  197.667   612.8   612.8   514.4   15.7  -82.7 -304.9  222.2
  197.708   614.2   614.2   515.8   15.8  -82.6 -306.2  223.6
  197.750   598.2   598.2   504.0   14.6  -79.6 -305.4  225.8
  197.792   565.2   565.2   479.6    8.9  -76.7 -303.5  226.8
  197.833   518.0   518.0   443.0    2.5  -72.5 -304.6  232.0
  197.875   460.8   460.8   398.0   -6.9  -69.7 -306.2  236.5
  197.917   396.4   396.4   346.4  -17.4  -67.4 -305.9  238.5
  197.958   330.8   330.8   292.8  -28.5  -66.5 -303.8  237.4
  198.000   268.6   268.6   241.0  -37.2  -64.8 -301.8  237.0
  198.042   102.0   102.0   194.4  -40.4   52.0 -299.1  351.2
  198.083   169.2   169.2   157.2  -80.4  -92.4 -296.2  203.8
  198.125    56.8    56.8   127.6 -152.4  -81.6 -291.5  209.9
  198.167   111.8   111.8   111.2  -43.6  -44.2 -287.0  242.8
  198.208   102.0   102.0   108.6  -42.6  -36.0 -282.7  246.7
  198.250   137.8   137.8   119.0  -37.5  -56.3 -279.4  223.1
  198.292   167.4   167.4   142.4  -30.2  -55.2 -278.4  223.2
  198.333   207.6   207.6   177.2  -22.8  -53.2 -277.1  224.0
  198.375   261.0   261.0   224.4  -14.5  -51.1 -276.4  225.2
  198.417   322.4   322.4   281.2   -4.8  -46.0 -277.7  231.6
  198.458   386.0   386.0   331.0    4.8  -50.2 -280.3  230.1
  198.500   449.6   449.6   379.0   12.4  -58.2 -283.4  225.2
  198.542   509.4   509.4   427.8   15.4  -66.2 -288.2  222.0
  198.583   559.2   559.2   470.2   15.9  -73.1 -292.1  218.9
  198.625   591.0   591.0   498.8   14.5  -77.7 -295.3  217.6
  198.667   503.2   503.2   428.6   22.8  -51.8 -297.5  245.8
  198.708   625.4   625.4   529.6   32.2  -63.6 -301.8  238.2
  198.750   585.0   585.0   496.4   12.7  -75.9 -303.4  227.5
  198.792   531.4   531.4   455.6   18.1  -57.7 -303.5  245.8
  198.833   401.2   401.2   348.0   24.8  -28.4 -304.4  276.0
  198.875   294.6   294.6   258.2   11.9  -24.5 -303.7  279.2
  198.917   251.4   251.4   220.0   10.1  -21.3 -303.6  282.4
  198.958   199.8   199.8   175.2    5.4  -19.2 -302.9  283.7
  199.000   171.0   171.0   150.2    2.8  -18.0 -302.7  284.6
  199.042   134.4   134.4   118.0    4.0  -12.4 -301.6  289.1
  199.083    92.4    92.4    81.6    3.7   -7.1 -300.6  293.5
  199.125    78.8    78.8    70.8   -1.8   -9.8 -300.2  290.4
  199.167    69.8    69.8    62.8    1.4   -5.6 -299.2  293.5
  199.208    61.6    61.6    56.4    -.1   -5.3 -298.0  292.6
  199.250    83.4    83.4    75.0    3.9   -4.5 -298.2  293.7
  199.292    99.4    99.4    88.8    5.3   -5.3 -298.3  293.0
  199.333   172.6   172.6   154.0    7.5  -11.1 -297.5  286.3
  199.375   217.2   217.2   195.8    7.0  -14.4 -295.1  280.7
  199.417   254.6   254.6   229.2    4.7  -20.7 -293.1  272.4
  199.458   446.8   446.8   401.0  -22.5  -68.3 -293.2  224.9
  199.500   446.2   446.2   394.4 -195.5 -247.3 -289.3   42.0
  199.542   505.6   505.6   443.8 -212.4 -274.2 -292.4   18.2
  199.583   548.0   548.0   480.8 -162.2 -229.4 -294.1   64.7
  199.625   423.0   423.0   372.4  -42.6  -93.2 -292.8  199.6
  199.667   479.2   479.2   424.2    4.0  -51.0 -297.7  246.7
  199.708   528.6   528.6   469.4   12.1  -47.1 -299.4  252.3
  199.750   392.0   392.0   345.4   -4.2  -50.8 -296.2  245.4
  199.792   424.8   424.8   376.6    8.9  -39.3 -297.8  258.5
  199.833   264.0   264.0   235.8  -14.8  -43.0 -296.6  253.7
  199.875   247.8   247.8   223.2  -14.4  -39.0 -294.6  255.7
  199.917   229.6   229.6   209.8  -30.5  -50.3 -292.2  241.9
  199.958   322.6   322.6   296.4  -26.8  -53.0 -291.2  238.3
  200.000   261.2   261.2   243.0  -32.3  -50.5 -287.7  237.2
  200.042   105.4   105.4   195.6  -32.7   57.5 -283.0  340.5
  200.083   161.8   161.8   154.2  -69.8  -77.4 -279.8  202.4
  200.125    76.0    76.0   125.0 -136.7  -87.7 -275.1  187.4
  200.167    88.6    88.6    95.8  -51.2  -44.0 -271.0  227.0
  200.208    89.0    89.0   102.6  -37.2  -23.6 -266.9  243.3
  200.250   135.0   135.0   119.8  -32.3  -47.5 -263.0  215.5
  200.292   161.6   161.6   140.2  -26.7  -48.1 -262.2  214.1
  200.333   203.0   203.0   177.0  -18.2  -44.2 -263.9  219.7
  200.375   252.8   252.8   222.4  -18.6  -49.0 -265.4  216.4
  200.417   292.4   292.4   262.4  -21.6  -51.6 -267.8  216.2
  200.458   345.6   345.6   304.4  -31.4  -72.6 -274.3  201.7
  200.500   444.2   444.2   384.0  -22.9  -83.1 -280.2  197.1
  200.542   417.8   417.8   363.8  -15.9  -69.9 -283.0  213.2
  200.583   548.4   548.4   474.4     .3  -73.7 -286.6  212.9
  200.625   594.0   594.0   514.8    9.6  -69.6 -290.9  221.3
  200.667   609.4   609.4   525.0    8.3  -76.1 -294.2  218.2
  200.708   606.8   606.8   523.0    7.9  -75.9 -296.2  220.3
  200.750   590.2   590.2   510.8    6.5  -72.9 -297.0  224.1
  200.792   557.4   557.4   486.0    3.0  -68.4 -298.8  230.4
  200.833   509.4   509.4   448.0   -4.9  -66.3 -299.5  233.2
  200.875   451.0   451.0   400.4  -13.1  -63.7 -297.2  233.4
  200.917   389.6   389.6   350.2  -20.5  -59.9 -294.7  234.9
  200.958   313.2   313.2   284.8  -30.1  -58.5 -291.2  232.7
  201.000   258.8   258.8   238.6  -36.4  -56.6 -285.8  229.2
  201.042   109.6   109.6   196.8  -35.4   51.8 -281.4  333.2
  201.083   161.8   161.8   152.8  -71.9  -80.9 -278.2  197.3
  201.125    73.8    73.8   104.4  -75.3  -44.7 -277.2  232.5
  201.167    90.4    90.4   100.2  -34.1  -24.3 -271.2  246.9
  201.208   108.4   108.4   102.2  -21.5  -27.7 -273.8  246.1
  201.250   131.4   131.4   118.6  -22.0  -34.8 -272.0  237.3
  201.292   161.8   161.8   140.2  -21.9  -43.5 -270.6  227.1
  201.333   202.8   202.8   176.6  -34.0  -60.2 -270.7  210.4
  201.375   251.6   251.6   220.2  -59.1  -90.5 -272.4  181.9
  201.417   316.2   316.2   280.6 -102.4 -138.0 -275.4  137.4
  201.458   381.4   381.4   333.6 -136.5 -184.3 -279.8   95.4
  201.500   444.4   444.4   381.4 -114.9 -177.9 -283.6  105.8
  201.542   502.2   502.2   429.0  -57.6 -130.8 -288.7  157.9
  201.583   550.8   550.8   470.6   -7.4  -87.6 -292.4  204.8
  201.625   585.8   585.8   501.8   11.0  -73.0 -296.3  223.3
  201.667   605.2   605.2   517.2   10.1  -77.9 -298.5  220.6
  201.708   605.6   605.6   519.0    7.9  -78.7 -300.5  221.8
  201.750   589.0   589.0   507.2    6.5  -75.3 -302.1  226.8
  201.792   554.8   554.8   482.0    2.4  -70.4 -302.5  232.1
  201.833   504.8   504.8   442.6   -4.5  -66.7 -302.6  235.9
  201.875   446.2   446.2   395.6  -14.3  -64.9 -301.5  236.6
  201.917   378.8   378.8   340.0  -23.6  -62.4 -299.9  237.5
  201.958   313.4   313.4   285.0  -33.1  -61.5 -297.7  236.1
  202.000   249.0   249.0   229.2  -40.0  -59.8 -295.1  235.3
  202.042   103.8   103.8   181.2  -42.5   34.9 -292.1  326.9
  202.083   150.4   150.4   142.2  -73.5  -81.7 -287.7  206.1
  202.125    88.0    88.0   111.8 -126.9 -103.1 -285.9  182.8
  202.167    95.4    95.4    97.6  -57.7  -55.5 -281.1  225.6
  202.208    90.6    90.6    96.6  -48.6  -42.6 -279.2  236.6
  202.250   121.4   121.4   108.4  -44.3  -57.3 -277.1  219.7
  202.292   154.8   154.8   132.6  -37.6  -59.8 -274.0  214.3
  202.333   197.6   197.6   170.2  -30.5  -57.9 -273.4  215.6
  202.375   250.8   250.8   217.2  -23.9  -57.5 -274.4  217.0
  202.417   314.6   314.6   276.2  -15.2  -53.6 -275.8  222.2
  202.458   381.4   381.4   331.4   -3.4  -53.4 -276.9  223.5
  202.500   448.4   448.4   382.4    5.0  -61.0 -278.8  217.8
  202.542   508.2   508.2   431.8    9.0  -67.4 -281.6  214.3
  202.583   554.8   554.8   471.8   10.9  -72.1 -285.5  213.4
  202.625   588.8   588.8   502.2   11.3  -75.3 -290.2  214.9
  202.667   609.4   609.4   518.4   11.6  -79.4 -294.3  214.9
  202.708   609.6   609.6   519.8   11.1  -78.7 -297.5  218.8
  202.750   592.4   592.4   507.0    9.2  -76.2 -299.5  223.3
  202.792   557.4   557.4   481.0    4.7  -71.7 -300.8  229.1
  202.833   509.4   509.4   443.4   -2.5  -68.5 -301.0  232.5
  202.875   450.0   450.0   396.0  -12.2  -66.2 -300.1  234.0
  202.917   384.8   384.8   342.6  -22.2  -64.4 -298.6  234.2
  202.958   318.0   318.0   287.2  -32.2  -63.0 -296.5  233.5
  203.000   256.4   256.4   234.4  -39.2  -61.2 -293.2  231.9
  203.042   101.6   101.6   185.6  -41.7   42.3 -289.7  332.0
  203.083   120.8   120.8   118.4  -47.0  -49.4 -286.3  236.9
  203.125    74.8    74.8    77.8  -52.2  -49.2 -284.3  235.1
  203.167    94.2    94.2    89.6  -52.3  -56.9 -282.1  225.3
  203.208    41.4    41.4    53.2  -45.8  -34.0 -277.4  243.4
  203.250    75.6    75.6    69.6  -23.8  -29.8 -275.8  246.0
  203.292   129.6   129.6   114.2  -13.7  -29.1 -281.3  252.2
  203.333   198.0   198.0   170.8  -18.2  -45.4 -282.6  237.2
  203.375   137.2   137.2   120.2  -11.7  -28.7 -280.3  251.6
  203.417   167.4   167.4   147.8   14.6   -5.0 -289.4  284.4
  203.458   211.4   211.4   185.8    4.3  -21.3 -291.6  270.4
  203.500   403.4   403.4   345.0   10.9  -47.5 -291.2  243.7
  203.542   485.4   485.4   413.2   14.1  -58.1 -293.3  235.1
  203.583   527.0   527.0   448.6   15.6  -62.8 -296.4  233.6
  203.625   551.4   551.4   470.2   14.6  -66.6 -299.2  232.6
  203.667   586.0   586.0   498.4   16.4  -71.2 -302.4  231.2
  203.708   588.4   588.4   501.2   15.2  -72.0 -304.2  232.1
  203.750   571.0   571.0   488.4   14.2  -68.4 -306.0  237.6
  203.792   537.0   537.0   462.8    9.4  -64.8 -306.6  241.8
  203.833   512.2   512.2   445.2    7.2  -59.8 -307.1  247.4
  203.875   442.4   442.4   384.6    7.9  -49.9 -306.5  256.7
  203.917   387.4   387.4   342.8   -3.2  -47.8 -305.3  257.5
  203.958   296.8   296.8   265.4  -17.1  -48.5 -302.9  254.5
  204.000   242.4   242.4   221.6  -31.5  -52.3 -300.7  248.4
  204.042   109.8   109.8   128.8  -30.9  -11.9 -295.0  283.1
  204.083    80.0    80.0    71.4   -2.7  -11.3 -294.2  282.9
  204.125    57.8    57.8    51.0    -.8   -7.6 -296.1  288.4
  204.167    48.2    48.2    42.6     .4   -5.2 -296.4  291.2
  204.208    49.6    49.6    43.8    1.1   -4.7 -295.7  291.0
  204.250    53.0    53.0    46.8     .9   -5.3 -295.6  290.3
  204.292    87.4    87.4    76.8    9.7    -.9 -296.6  295.7
  204.333   130.2   130.2   114.0   12.2   -4.0 -298.0  294.0
  204.375   155.6   155.6   137.0   12.4   -6.2 -298.9  292.8
  204.417   135.4   135.4   120.2    8.6   -6.6 -298.5  291.9
  204.458   207.0   207.0   182.6   10.9  -13.5 -298.4  284.9
  204.500   244.6   244.6   215.4   12.7  -16.5 -297.9  281.4
  204.542   276.4   276.4   247.4    7.1  -21.9 -297.6  275.7
  204.583   346.8   346.8   312.8    7.5  -26.5 -297.1  270.6
  204.625   332.2   332.2   303.8    3.5  -24.9 -296.0  271.1
  204.667   365.6   365.6   336.0    3.0  -26.6 -296.3  269.7
  204.708   389.2   389.2   360.0     .4  -28.8 -296.9  268.1
  204.750   390.6   390.6   364.4   -6.5  -32.7 -296.0  263.3
  204.792   343.6   343.6   322.8   -7.2  -28.0 -294.3  266.2
  204.833   371.0   371.0   349.6   -7.2  -28.6 -294.1  265.5
  204.875   282.8   282.8   267.0   -6.3  -22.1 -293.7  271.6
  204.917   253.8   253.8   239.8   -4.3  -18.3 -294.0  275.7
  204.958   190.4   190.4   180.4   -4.1  -14.1 -293.3  279.1
  205.000   161.6   161.6   152.6   -2.8  -11.8 -292.1  280.3
  205.042   114.8   114.8   108.0   -2.2   -9.0 -291.3  282.2
  205.083   101.0   101.0    95.0   -1.5   -7.5 -290.5  283.0
  205.125   120.4   120.4   112.2    -.4   -8.6 -290.9  282.3
  205.167    87.8    87.8    81.6    -.8   -7.0 -291.0  284.1
  205.208    72.2    72.2    67.0    -.9   -6.1 -290.4  284.3
  205.250    85.6    85.6    79.4    -.6   -6.8 -289.5  282.7
  205.292    99.6    99.6    92.2   -2.5   -9.9 -290.1  280.2
  205.333    98.8    98.8    92.8   -4.5  -10.5 -290.6  280.2
  205.375   112.2   112.2   105.4   -2.5   -9.3 -291.9  282.6
  205.417   152.2   152.2   142.8   -3.0  -12.4 -293.3  280.9
  205.458   199.4   199.4   187.2   -3.3  -15.5 -292.7  277.2
  205.500   262.8   262.8   246.0   -3.6  -20.4 -291.8  271.4
  205.542   310.2   310.2   290.8   -3.3  -22.7 -291.5  268.8
  205.583   398.6   398.6   374.2    -.6  -25.0 -292.3  267.3
  205.625   409.8   409.8   384.4   -1.3  -26.7 -291.3  264.6
  205.667   449.6   449.6   417.6    2.1  -29.9 -289.9  260.0
  205.708   428.6   428.6   403.0   -5.4  -31.0 -290.7  259.7
  205.750   323.8   323.8   304.6   -3.3  -22.5 -288.7  266.2
  205.792   493.8   493.8   461.4    2.9  -29.5 -289.4  259.9
  205.833   310.4   310.4   290.4     .0  -20.0 -288.5  268.5
  205.875   383.4   383.4   359.4    4.7  -19.3 -290.8  271.5
  205.917   243.0   243.0   228.2     .6  -14.2 -289.3  275.1
  205.958   253.8   253.8   237.2    4.0  -12.6 -290.7  278.1
  206.000   148.6   148.6   139.6    2.0   -7.0 -290.7  283.8
  206.042   118.0   118.0   114.6   -5.1   -8.5 -293.0  284.5
  206.083    94.4    94.4    91.2   -5.8   -9.0 -293.9  284.9
  206.125    70.2    70.2    69.6  -11.0  -11.6 -293.5  281.9
  206.167    58.0    58.0    56.4  -10.2  -11.8 -293.0  281.2
  206.208    52.4    52.4    61.2  -24.0  -15.2 -290.8  275.6
  206.250   104.4   104.4    95.8  -34.2  -42.8 -283.7  240.9
  206.292   141.0   141.0   121.8  -34.0  -53.2 -276.8  223.6
  206.333   181.6   181.6   160.2  -29.7  -51.1 -275.2  224.1
  206.375   235.0   235.0   208.4  -27.1  -53.7 -277.4  223.7
  206.417   298.4   298.4   270.0  -24.3  -52.7 -281.0  228.4
  206.458   361.2   361.2   328.4  -17.9  -50.7 -283.7  232.9
  206.500   433.6   433.6   389.8  -12.2  -56.0 -286.5  230.5
  206.542   488.4   488.4   440.0  -12.4  -60.8 -289.0  228.2
  206.583   516.2   516.2   466.6  -15.1  -64.7 -290.5  225.8
  206.625   521.4   521.4   475.2     .5  -45.7 -295.2  249.5
  206.667   584.2   584.2   527.6  -19.9  -76.5 -293.8  217.3
  206.708   586.4   586.4   531.8  -20.1  -74.7 -295.5  220.8
  206.750   571.4   571.4   520.0  -21.0  -72.4 -296.3  223.9
  206.792   485.6   485.6   446.6  -10.3  -49.3 -297.2  247.9
  206.833   362.6   362.6   335.8    6.9  -19.9 -298.0  278.1
  206.875   306.6   306.6   283.6    5.6  -17.4 -299.6  282.2
  206.917   292.0   292.0   270.8    6.0  -15.2 -299.8  284.6
  206.958   228.0   228.0   212.6    1.9  -13.5 -299.5  286.0
  207.000   160.6   160.6   149.8    1.5   -9.3 -298.5  289.2
  207.042   112.2   112.2   104.2    1.5   -6.5 -297.9  291.4
  207.083    80.0    80.0    74.0     .7   -5.3 -295.9  290.6
  207.125    58.8    58.8    54.4    -.1   -4.5 -295.7  291.2
  207.167    50.0    50.0    46.2    -.5   -4.3 -295.4  291.1
  207.208    47.4    47.4    43.8   -1.1   -4.7 -294.7  290.0
  207.250    53.4    53.4    49.4    -.7   -4.7 -292.5  287.9
  207.292    67.2    67.2    62.4    -.2   -5.0 -291.8  286.8
  207.333    84.0    84.0    78.0     .5   -5.5 -292.8  287.3
  207.375   111.4   111.4   103.6     .6   -7.2 -293.2  286.0
  207.417   160.6   160.6   149.0    1.4  -10.2 -293.9  283.7
  207.458   209.6   209.6   194.0    2.3  -13.3 -294.6  281.3
  207.500   282.6   282.6   260.4    5.5  -16.7 -295.6  278.9
  207.542   328.4   328.4   300.6    7.6  -20.2 -297.2  277.0
  207.583   455.2   455.2   415.0    8.0  -32.2 -298.8  266.5
  207.625   516.0   516.0   468.0     .9  -47.1 -301.5  254.4
  207.667   543.0   543.0   493.2   -9.4  -59.2 -302.6  243.4
  207.708   547.6   547.6   496.4  -16.8  -68.0 -301.3  233.2
  207.750   586.2   586.2   532.8  -17.5  -70.9 -301.6  230.8
  207.792   497.2   497.2   456.6    4.2  -36.4 -301.7  265.3
  207.833   405.6   405.6   373.4    4.7  -27.5 -302.4  274.9
  207.875   377.8   377.8   348.0    7.5  -22.3 -301.1  278.8
  207.917   295.0   295.0   273.2   -8.4  -30.2 -299.2  269.0
  207.958   228.6   228.6   211.6   -9.8  -26.8 -297.1  270.3
  208.000   177.0   177.0   164.0   -7.5  -20.5 -296.0  275.5
  208.042   133.4   133.4   129.8  -17.1  -20.7 -294.3  273.7
  208.083    70.6    70.6    67.2   -4.6   -8.0 -290.9  282.9
  208.125    79.2    79.2    73.2    3.3   -2.7 -294.9  292.2
  208.167    70.6    70.6    64.6    2.5   -3.5 -297.0  293.5
  208.208    60.4    60.4    55.6    -.5   -5.3 -296.2  290.9
  208.250    55.6    55.6    50.8     .1   -4.7 -295.3  290.6
  208.292    77.8    77.8    74.2     .4   -3.2 -295.2  292.0
  208.333    79.4    79.4    78.0   -2.6   -4.0 -294.5  290.5
  208.375   129.8   129.8   118.4   -4.4  -15.8 -293.4  277.6
  208.417   149.8   149.8   137.2   -4.9  -17.5 -293.0  275.5
  208.458   191.0   191.0   176.6   -5.9  -20.3 -293.1  272.8
  208.500   287.6   287.6   268.4   -9.4  -28.6 -292.1  263.5
  208.542   334.8   334.8   312.0   -8.0  -30.8 -291.8  261.0
  208.583   359.8   359.8   336.0   -6.1  -29.9 -290.8  260.9
  208.625   449.0   449.0   417.8   -8.8  -40.0 -291.2  251.2
  208.667   469.8   469.8   435.4  -11.0  -45.4 -292.4  247.0
  208.708   471.8   471.8   436.8    3.9  -31.1 -293.6  262.4
  208.750   416.0   416.0   390.2    3.9  -21.9 -292.8  270.8
  208.792   444.2   444.2   416.8    4.7  -22.7 -294.7  272.0
  208.833   380.0   380.0   357.0    3.4  -19.6 -296.2  276.6
  208.875   376.2   376.2   353.2    7.1  -15.9 -294.7  278.8
  208.917   240.6   240.6   226.4    4.3   -9.9 -293.9  284.0
  208.958   197.8   197.8   187.0    3.9   -6.9 -293.8  286.9
  209.000   155.2   155.2   146.6    3.2   -5.4 -293.4  287.9
  209.042   105.4   105.4   100.6    1.4   -3.4 -289.7  286.3
  209.083    76.6    76.6    72.4    2.5   -1.7 -284.5  282.8
  209.125    60.6    60.6    57.4    1.2   -2.0 -286.3  284.3
  209.167    53.2    53.2    52.0   -5.9   -7.1 -277.4  270.3
  209.208    48.0    48.0    86.8  -41.3   -2.5 -262.3  259.8
  209.250    98.8    98.8    93.2  -30.5  -36.1 -257.1  221.1
  209.292   136.2   136.2   117.8  -24.6  -43.0 -255.9  212.8
  209.333   166.4   166.4   146.2  -15.5  -35.7 -255.5  219.8
  209.375   243.4   243.4   217.4   -6.0  -32.0 -255.9  223.9
