6,129,1700,2.671,2.391,1.45,-32.61,-26.87,-33.44,-34.44,-34.04,-33.2,-32.42,-31.81,-31.29,-31.05,-17.26,-17.17,51.16,-16.99,75.8,84,8.56,8.58,196.8,197.6,261.7,1.002,.799,-15.35,14.22
6,129,1800,2.427,2.183,1.006,-32.58,-26.93,-33.42,-34.43,-34.03,-33.21,-32.42,-31.8,-31.29,-31.05,-17.15,-17.07,52.25,-17.21,77.2,85.7,7.96,7.94,205,205.9,261.9,1.26,1.012,-14.69,14.33
6,129,1900,2.035,1.831,.661,-32.54,-27,-33.39,-34.4,-34.01,-33.19,-32.4,-31.77,-31.25,-31.03,-17.16,-17.1,52.23,-17.26,77.5,86,7.3,7.32,212,213,260.8,1.261,1.01,-14.31,15.09
6,129,2000,1.461,1.321,-.425,-32.5,-27.03,-33.37,-34.39,-34.01,-33.18,-32.38,-31.73,-31.22,-31.01,-17.8,-17.77,51.97,-17.95,77.4,86.2,6.572,6.669,221.1,222.5,260.9,1.263,1.012,-14.74,14.94
6,129,2100,1.276,1.162,-1.575,-32.49,-27.08,-33.37,-34.4,-34.02,-33.19,-32.4,-31.75,-31.23,-31.01,-18.83,-18.78,51.61,-18.92,76.5,85.3,5.922,6.021,231.2,232.9,261.1,1.268,1.017,-15.65,14.26
6,129,2200,.794,.724,-2.455,-32.46,-27.14,-33.36,-34.39,-34.02,-33.19,-32.37,-31.69,-31.19,-31,-20.74,-20.72,50.86,-20.92,76.1,84.9,4.268,4.371,237.2,239.3,261.5,1.272,.939,-17.46,14.58
6,129,2300,.476,.438,-4.112,-32.45,-27.2,-33.37,-34.41,-34.05,-33.21,-32.38,-31.69,-31.19,-31.01,-23.32,-23.32,49.88,-23.51,74.3,83.2,3.935,4.036,238.6,241.2,261.9,1.282,1.021,-19.95,14.4
6,130,0,.283,.276,-5.474,-32.48,-27.26,-33.4,-34.43,-34.08,-33.24,-32.42,-31.74,-31.22,-31.04,-25.88,-25.87,48.88,-26.05,72.5,81.2,5.173,5.322,242.4,245.5,263.1,1.285,1.014,-22.73,14.03
6,130,100,.123,.119,-4.729,-32.47,-27.31,-33.42,-34.47,-34.12,-33.28,-32.43,-31.72,-31.2,-31.03,-29.91,-29.89,47.28,-30.06,69.29,77.7,3.608,3.7,238.4,241.4,266.5,1.297,1.015,-26.16,14
6,130,200,.056,.058,-4.051,-32.52,-27.39,-33.47,-34.51,-34.17,-33.32,-32.48,-31.77,-31.27,-31.1,-33.22,-33.21,46.02,-33.32,66.72,74.8,2.591,2.648,226.1,227,266.4,1.306,1.022,-30.05,13.92
6,130,300,.043,.042,-3.118,-32.57,-27.45,-33.52,-34.55,-34.21,-33.37,-32.55,-31.85,-31.36,-31.18,-35.72,-35.71,45.07,-35.77,64.96,72.6,2.562,2.596,213.5,214.8,264.1,1.314,1.027,-33.42,13.85
6,130,400,.064,.063,-2.619,-32.66,-27.52,-33.59,-34.63,-34.29,-33.44,-32.63,-31.97,-31.49,-31.28,-36.89,-36.82,44.58,-36.89,63.92,71.4,2.858,2.878,204.7,204.9,264.2,1.317,1.03,-35.6,13.79
6,130,500,.121,.113,-2.129,-32.68,-27.56,-33.61,-34.65,-34.31,-33.47,-32.67,-32.02,-31.54,-31.32,-37.33,-37.26,44.42,-37.3,63.46,70.8,2.679,2.692,200.2,199.9,263.9,1.321,1.031,-36.65,13.77
