108,166,1320,-19.564,-19.561,-19.505,73.801,71.669,69.139,4.363,4.3283,4.3697,203.25,11.703
108,166,1330,-18.975,-19.024,-18.96,74.34,71.693,69.227,5.059,4.9697,5.0377,203.27,11.706
108,166,1340,-18.595,-18.892,-18.703,73.684,71.268,69.262,4.0923,4.1243,4.5817,201.98,11.714
108,166,1350,-18.616,-18.766,-18.619,74.007,71.265,68.478,4.2217,4.5203,4.963,96.996,11.692
108,166,1400,-18.248,-18.517,-18.704,73.438,70.271,68.252,4.2577,4.5817,5.1017,75.106,11.701
108,166,1410,-18.204,-18.45,-18.773,72.419,69.056,68.05,4.2217,4.5337,5.011,71.326,11.693
108,166,1420,-18.275,-18.619,-18.772,72.555,69.577,68.15,4.0897,4.2857,4.7337,66.34,11.685
108,166,1430,-17.943,-18.261,-18.543,72.154,69.052,68.122,4.1443,4.459,4.971,71.822,11.704
108,166,1440,-18.112,-18.369,-18.469,70.912,68.465,67.556,3.7737,4.5537,4.983,77.614,11.704
108,166,1450,-18.039,-18.152,-18.331,71.346,67.998,67.255,4.375,4.1497,4.9603,77.808,11.699
108,166,1500,-17.966,-18.007,-18.225,70.415,67.14,66.639,4.1443,4.407,4.8857,79.172,11.702
108,166,1510,-17.444,-17.569,-17.931,69.938,66.816,66.358,4.339,4.623,5.1097,82.262,11.697
108,166,1520,-17.487,-17.508,-17.684,68.741,65.22,65.068,4.2457,4.487,4.955,96.16,11.694
108,166,1530,-17.346,-17.316,-17.506,68.438,64.679,64.828,4.4323,4.6683,5.1283,82.887,11.688
108,166,1540,-17.347,-17.323,-17.555,68.424,64.895,65.056,4.4043,4.6537,5.1497,83.927,11.691
108,166,1550,-17.454,-17.369,-17.513,69.271,65.879,65.293,4.347,4.643,5.223,81.209,11.683
108,166,1600,-17.422,-17.445,-17.42,69.228,66.336,64.61,4.5737,4.8443,5.5323,83.082,11.689
108,166,1610,-17.357,-17.368,-17.354,68.808,65.772,63.929,4.3897,4.6177,5.4936,85.569,11.661
108,166,1620,-17.334,-17.483,-17.395,68.246,65.808,64.232,4.4763,4.7643,5.4683,84.786,11.673
108,166,1630,-17.262,-17.45,-17.431,67.734,65.565,64.54,4.4857,4.7283,5.2123,107.74,11.684
108,166,1640,-17.625,-17.625,-17.915,68.19,65.307,65.663,4.427,4.695,5.2217,88.968,11.667
108,166,1650,-17.868,-17.952,-17.945,70.27,67.957,66.304,3.9803,4.2057,4.759,133.31,11.667
108,166,1700,-17.565,-17.592,-17.5,69.351,66.563,64.369,4.2683,4.471,5.0537,226.48,11.678
108,166,1710,-17.139,-17.226,-16.97,67.821,64.958,62.471,4.6897,4.927,5.4003,226.84,11.681
108,166,1720,-17.382,-17.359,-17.066,68.502,65.328,63.082,4.675,4.9083,5.367,228.78,11.667
108,166,1730,-17.533,-17.441,-17.179,68.92,65.397,63.244,4.6457,4.8937,5.3617,231.69,11.665
108,166,1740,-17.556,-17.33,-17.245,68.889,64.775,63.338,4.5977,4.8403,5.291,235.52,11.676
108,166,1750,-17.647,-17.404,-17.331,69.301,65.208,63.848,4.371,4.599,5.0337,235.01,11.676
108,166,1800,-17.702,-17.508,-17.399,69.065,65.195,63.786,4.5243,4.7683,5.2217,234.14,11.665
108,166,1810,-17.708,-17.529,-17.425,68.859,65.106,63.543,4.4643,4.699,5.1577,238.11,11.667
108,166,1820,-17.46,-17.427,-17.396,68.546,65.197,63.511,4.7537,5.0337,5.515,241.22,11.662
108,166,1830,-17.309,-17.347,-17.275,67.769,64.57,62.685,4.4537,4.6963,5.1497,235.26,11.645
108,166,1840,-17.315,-17.306,-17.327,67.76,64.76,63.309,4.3937,4.5097,4.987,245.84,11.656
108,166,1850,-17.29,-17.273,-17.318,67.373,64.377,63.222,4.367,4.5803,5.035,241.91,11.665
108,166,1900,-17.273,-17.318,-17.192,66.564,63.416,61.744,4.6177,4.8577,5.3083,237.18,11.665
108,166,1910,-17.094,-17.18,-17.13,65.537,63.073,61.509,4.6457,4.8803,5.3497,239.56,11.659
108,166,1920,-17.379,-17.456,-17.335,64.443,62.306,61.224,4.083,4.2977,4.7283,250.8,11.656
108,166,1930,-17.495,-17.538,-17.502,65.277,63.282,62.033,4.2737,4.5083,4.9883,254.57,11.634
108,166,1940,-17.325,-17.419,-17.43,65.75,63.88,62.669,3.9083,4.1043,4.527,252.83,11.647
108,166,1950,-17.55,-17.685,-17.567,65.839,64.541,63.158,3.971,4.175,4.5937,256.24,11.637
108,166,2000,-17.877,-17.979,-17.835,68.085,66.914,65.142,3.615,3.7737,4.1577,258.47,11.643
108,166,2010,-17.859,-17.948,-17.841,66.411,65.08,63.884,4.2177,4.423,4.8617,252.86,11.631
108,166,2020,-18.417,-18.454,-18.306,66.903,65.576,64.351,3.591,3.7763,4.191,255.08,11.64
108,166,2030,-19.041,-18.768,-18.833,67.756,65.081,64.871,2.7043,2.8763,3.2417,254.19,11.64
108,166,2040,-19.29,-19.168,-19.075,68.351,66.474,65.257,2.3497,2.4817,2.8083,261,11.629
108,166,2050,-19.767,-19.479,-19.356,67.579,65.554,64.805,1.7217,1.8883,2.251,260.33,11.61
108,166,2100,-20.259,-19.052,-19.644,67.794,61.719,65.128,1.4897,1.6817,2.1003,251.74,11.637
108,166,2110,-20.688,-19.171,-19.917,68.034,60.198,65.402,1.4937,1.7203,2.1483,250.43,11.632
108,166,2120,-21.287,-20.011,-20.474,67.175,61.548,65.376,1.0617,1.2617,1.6057,234.35,11.626
108,166,2130,-21.915,-21.382,-20.74,68.883,67.291,65.971,.767,1.015,1.3777,219.49,11.599
108,166,2140,-21.74,-21.377,-20.81,69.311,68.375,66.545,.74566,.93233,1.199,212.18,11.605
108,166,2150,-22.305,-21.686,-20.811,67.863,69.258,68.041,.64833,.82433,.95233,198.53,11.616
108,166,2200,-22.024,-21.581,-20.387,68.654,70.296,66.924,.447,.45633,.467,226.86,11.602
108,166,2210,-22.945,-22.004,-21.125,68.712,69.296,67.845,1.2617,1.5857,1.9137,189.16,11.61
108,166,2220,-23.579,-22.845,-21.677,69.314,68.627,68.555,.89366,1.195,1.8003,196.64,11.599
108,166,2230,-23.265,-23.08,-22.395,72.546,71.061,67.828,1.427,1.6123,2.027,181.3,11.606
108,166,2240,-22.39,-22.337,-22.114,71.878,70.945,68.315,1.3497,1.5057,1.8377,179.94,11.609
108,166,2250,-22.248,-22.229,-21.974,71.9,70.948,68.484,1.319,1.4577,1.7697,180.8,11.593
108,166,2300,-22.09,-22.061,-21.825,71.719,70.737,68.27,.807,.93366,1.215,197.3,11.611
108,166,2310,-21.909,-21.933,-21.683,72.092,71.037,68.534,.64967,.73633,.98966,190,11.608
108,166,2320,-21.411,-21.478,-21.374,73.056,71.899,68.767,1.607,1.711,1.9363,177.67,11.6
108,166,2330,-21.162,-21.225,-21.128,72.59,71.462,68.717,1.2537,1.3297,1.551,180.02,11.597
108,166,2340,-21.24,-21.238,-21.077,71.906,70.859,68.492,1.2297,1.3803,1.6497,181.77,11.596
108,166,2350,-21.282,-21.32,-21.182,72.142,71.064,68.345,1.6817,1.815,2.0977,177.74,11.596
108,167,0,-21.681,-21.507,-21.088,70.777,70.246,68.699,1.223,1.4563,1.8563,166.24,11.594
108,167,10,-22.24,-22.056,-21.566,70.564,69.751,67.785,1.2657,1.487,1.891,169.46,11.594
108,167,20,-22.807,-22.506,-21.961,70.005,69.53,67.899,1.359,1.6217,2.063,167.07,11.585
108,167,30,-23.533,-23.252,-22.605,69.578,68.902,67.634,1.435,1.6963,2.2083,175.03,11.598
108,167,40,-24.309,-23.754,-22.585,69.329,69.512,68.87,1.247,1.5897,2.2177,170.44,11.596
108,167,50,-25.068,-24.368,-22.877,68.505,69.002,68.75,1.327,1.6843,2.3177,156.94,11.585
108,167,100,-25.734,-25.217,-24.081,69.131,68.443,67.019,1.4483,1.7483,2.3243,159.89,11.587
108,167,110,-26.438,-25.738,-23.924,68.383,69.394,68.981,1.2083,1.5617,2.2443,157.5,11.579
108,167,120,-26.546,-25.862,-24.594,69.211,68.638,66.785,1.2723,1.5777,2.1443,162.45,11.571
108,167,130,-26.054,-25.706,-24.716,70.205,69.281,66.863,1.4683,1.723,2.271,165.87,11.579
108,167,140,-25.544,-25.297,-24.537,69.778,69.114,67.033,1.4217,1.6497,2.1737,175.36,11.576
108,167,150,-24.714,-24.467,-23.652,70.705,70.109,67.574,1.255,1.491,1.987,178.21,11.562
108,167,200,-24.478,-24.263,-23.705,68.795,67.804,66.124,1.0603,1.2777,1.7003,177.14,11.581
108,167,210,-24.631,-24.462,-23.9,69.027,68.135,66.265,1.075,1.287,1.7123,181.09,11.584
108,167,220,-24.388,-24.245,-23.852,69.741,68.777,66.405,1.1777,1.3443,1.7203,196.1,11.57
108,167,230,-24.423,-24.318,-23.981,69.308,68.354,66.068,1.3123,1.4697,1.8243,202.73,11.567
108,167,240,-24.527,-24.417,-24.029,68.677,67.769,65.858,1.287,1.4617,1.8563,205.8,11.583
108,167,250,-24.749,-24.567,-24.13,68.615,67.87,65.897,1.0457,1.2443,1.6523,209.2,11.561
108,167,300,-25.243,-24.929,-24.359,67.649,67.273,65.8,.919,1.163,1.607,212.29,11.574
108,167,310,-25.456,-25.089,-24.48,68.739,67.927,65.768,1.427,1.6563,2.111,205.55,11.563
