112,167,1200,-18.95,-18.81,-19.08,70.3,68.28,70.8,-18.01,-6999,67.38
112,167,1210,-18.43,-18.56,-18.94,69.08,68.24,70.9,-17.88,-6999,67.38
112,167,1220,-18.73,-18.46,-18.73,70.9,69.25,71.7,-17.49,-6999,67.4
112,167,1230,-18.75,-18.4,-18.68,72,70.3,72.2,-17.36,-6999,67.4
112,167,1240,-18.8,-18.51,-18.75,72.9,71.5,72.9,-17.28,-6999,67.41
112,167,1250,-18.75,-18.43,-18.72,73.4,72.3,73.2,-17.1,-6999,67.42
112,167,1300,-18.67,-18.37,-18.73,73.9,72.9,73.8,-16.71,-6999,67.42
112,167,1310,-18.66,-18.39,-18.69,74.7,73.7,74.4,-16.71,-6999,67.42
112,167,1320,-18.56,-18.29,-18.59,75.1,74.2,74.6,-16.64,-6999,67.43
112,167,1330,-18.27,-17.99,-18.36,74.6,73.6,74.2,-16.48,-6999,67.44
112,167,1340,-18.31,-18.1,-18.44,75.4,74.5,74.7,-16.46,-6999,67.45
112,167,1350,-18.15,-18.13,-18.36,74.9,74.8,74.5,-16.41,-6999,67.46
112,167,1400,-18.11,-18.06,-18.34,75.3,75.2,75.2,-16.31,-6999,67.46
112,167,1410,-17.92,-17.87,-18.2,74.7,74.6,74.9,-16.15,-6999,67.46
112,167,1420,-17.99,-17.83,-18.29,75.2,74.8,75.5,-16.07,-6999,67.46
112,167,1430,-17.91,-17.57,-18.16,74.6,73.7,75.1,-15.82,-6999,67.47
112,167,1440,-17.85,-17.55,-18.11,74.7,73.6,75,-15.74,-6999,67.48
112,167,1450,-17.82,-17.48,-18.03,74.7,73.8,75.1,-15.66,-6999,67.48
112,167,1500,-17.85,-17.53,-18.12,75.2,74.4,75.7,-15.69,-6999,67.49
112,167,1510,-17.64,-17.31,-18.02,74.8,73.7,75.7,-15.61,-6999,67.5
112,167,1520,-17.48,-17.19,-17.93,74.1,73.4,75.5,-15.52,-6999,67.5
112,167,1530,-17.42,-17.08,-17.85,74,73,75.3,-15.47,-6999,67.51
112,167,1540,-17.44,-17.14,-17.91,74.3,73.6,75.6,-15.52,-6999,67.52
112,167,1550,-17.38,-17.11,-17.83,73.8,73.4,75.2,-15.56,-6999,67.52
112,167,1600,-17.46,-17.19,-17.88,72.5,72.4,73.7,-15.68,-6999,67.52
112,167,1610,-17.45,-17.13,-17.77,72.5,72.1,73,-15.64,-6999,67.53
112,167,1620,-17.34,-17.15,-17.78,72.2,72,73.1,-15.73,-6999,67.53
112,167,1630,-17.34,-17.14,-17.79,72.4,72.2,73.4,-15.75,-6999,67.54
112,167,1640,-17.39,-17.17,-17.82,72.3,72,73.2,-15.83,-6999,67.54
112,167,1650,-17.5,-17.25,-17.84,72.6,72,73.1,-16.03,-6999,67.54
112,167,1700,-17.4,-17.03,-17.65,72,71.1,72,-15.79,-6999,67.54
112,167,1710,-17.52,-17.18,-17.76,72.5,71.5,72.5,-16.16,-6999,67.55
