108	169	0	-16.67	-16.92	-16	86.8	80.4	71.5	3.119	3.456	3.612	24.63	12.95
108	169	10	-16.83	-17.03	-15.97	85.1	78.8	69.39	3.222	3.575	3.755	28.76	12.95
108	169	20	-16.97	-17.19	-16.07	85.4	79.1	69.78	3.727	4.316	4.339	35.7	12.96
108	169	30	-17	-17.21	-16.18	84.8	78.4	69.6	3.519	4.02	4.087	35.75	12.99
108	169	40	-16.44	-16.71	-16.16	87.6	81.3	73.5	3.856	4.338	4.462	33.03	13.02
108	169	50	-15.77	-15.98	-15.66	87.1	80.8	73.6	3.968	4.338	4.528	30.92	13.03
108	169	100	-15.61	-15.8	-15.39	86.2	79.8	72.4	3.95	4.302	4.448	26.55	13.01
108	169	110	-15.79	-15.95	-15.44	85.2	78.7	71.6	3.683	3.98	4.107	17.91	12.99
108	169	120	-16.15	-16.31	-15.82	85.5	79.1	72	3.45	3.756	4.015	12.13	13.02
108	169	130	-16.1	-16.26	-15.81	85.6	79.2	72.1	3.147	3.243	3.982	81.7	12.98
108	169	140	-16.4	-16.57	-16.01	84.5	77.9	71.2	3.254	3.504	3.706	126.2	12.95
108	169	150	-16.76	-16.95	-16.26	84.9	78.5	71.1	3.243	3.5	3.722	134.8	12.97
108	169	200	-16.79	-16.96	-16.32	84.6	78.2	71	3.468	3.698	3.862	42.42	13
108	169	210	-17.1	-17.24	-16.77	84.8	78.5	71.9	3.246	3.48	3.659	145.3	12.97
108	169	220	-16.43	-16.57	-16.4	86.2	79.7	73.5	3.667	3.908	4.082	36.09	12.97
108	169	230	-16.61	-16.81	-16.23	84.7	78	71.7	3.627	3.882	4.036	16.06	12.99
108	169	240	-17.35	-17.55	-16.65	82.9	76.1	70	3.032	3.283	3.496	63.17	12.97
108	169	250	-18.11	-18.37	-17.37	82.8	76.1	70.8	2.91	3.167	3.414	159.8	12.95
108	169	300	-18.39	-18.66	-17.82	83.2	76.5	71.8	3.272	3.54	3.775	58.09	12.99
108	169	310	-18.65	-18.9	-18.18	82.7	76	71.9	3.462	3.762	3.96	15.04	12.99
108	169	320	-18.69	-18.92	-18.45	83.2	76.5	72.1	3.7	4.004	4.154	15.18	13
108	169	330	-18.34	-18.52	-18.2	83.4	76.7	71.7	3.796	4.04	4.171	15.16	12.98
108	169	340	-18.65	-18.81	-18.2	81.8	74.9	70	3.37	3.59	3.711	13.1	12.94
108	169	350	-18.9	-19.06	-18.49	82.2	75.4	70.1	3.494	3.724	3.847	14.5	13.02
108	169	400	-19.33	-19.5	-18.73	80.6	73.5	68.49	3.172	3.443	3.582	14.85	12.99
108	169	410	-19.65	-19.83	-19.09	80.6	73.6	68.38	3.227	3.451	3.575	12.55	12.96
108	169	420	-20.1	-20.29	-19.37	80.1	73.1	68.15	3.198	3.484	3.626	16.71	13.05
108	169	430	-20.03	-20.26	-19.42	81.1	74.1	69.49	3.474	3.77	3.904	19.82	13.05
108	169	440	-19.99	-20.2	-19.45	80.8	73.8	69.34	3.598	3.944	4.086	20.45	13.04
108	169	450	-20.13	-20.34	-19.53	80	72.9	68.09	3.498	3.774	3.928	16.7	13
108	169	500	-20.49	-20.7	-19.82	79.5	72.3	67.64	3.252	3.519	3.68	16.71	13.07
108	169	510	-20.97	-21.17	-20.26	78.7	71.5	66.9	3.126	3.4	3.518	22.32	13.05
108	169	520	-21.31	-21.51	-20.67	78.6	71.3	66.45	2.69	3.018	3.143	17.86	13.03
108	169	530	-21.44	-21.63	-20.9	78.5	71.2	66.82	2.608	2.811	2.979	13.75	13.01
108	169	540	-21.81	-22.05	-21.31	78.1	70.7	67.42	2.712	2.972	3.159	17.31	13.01
108	169	550	-21.47	-21.73	-21.01	79.6	72.5	68.31	3.094	3.36	3.514	22.47	13.04
108	169	600	-21.03	-21.22	-20.67	80.1	73	69.78	3.639	3.924	4.019	21.13	13.03
108	169	610	-21.14	-21.29	-20.81	79.5	72.3	70.2	3.296	3.574	3.683	22.58	13.07
108	169	620	-20.92	-21.12	-20.72	81.1	74.2	70.7	3.22	3.526	3.634	28.54	13.04
108	169	630	-19.21	-19.44	-19.12	83.2	76.4	71.2	3.67	3.944	4.026	23.43	13.08
108	169	640	-18.91	-19.09	-18.23	81.8	74.8	69.38	3.547	3.824	3.907	20.53	13.1
108	169	650	-19.26	-19.42	-18.34	80.6	73.5	68.28	3.516	3.818	3.947	25.36	13.06
108	169	700	-19.65	-19.81	-18.78	80.3	73.3	67.75	3.306	3.623	3.743	27.9	13.09
108	169	710	-19.18	-19.39	-18.67	82.2	75.5	68.5	3.48	3.807	3.899	28.37	13.11
