112,164,150,-6.317,-9.96,-80.5,-49.26,-45.13,-50.53,-2.263,-6999,80
112,164,1240,-83.2,4.065,-84.5,29.95,-46.51,-52.1,-8.79,-6999,68.03
112,164,1250,-95.3,3.996,-96.7,29.46,-56.41,-62.19,-10.86,-6999,67.93
112,164,1300,-95.3,4.594,-96.8,28.98,-56.44,-62.17,-10.76,-6999,67.9
112,164,1310,-95.3,5.142,-96.8,28.77,-56.45,-62.17,-10.69,-6999,67.94
112,164,1320,-95.3,5.372,-96.9,28.67,-56.44,-59.09,-21.05,-6999,67.73
112,164,1340,3.813,8.31,8.97,29.83,30.35,30.93,-73.8,-6999,77.7
112,164,1350,3.793,9.06,9.45,31.34,30.26,30.98,-29.45,-6999,67.95
112,164,1840,-9.9,-10.46,-11.25,70.4,71.2,75.1,4.228,-6999,66.78
112,164,1850,-10.93,-10.77,-11.43,74.7,72.3,75.6,6.062,-6999,66.77
112,164,1900,-11.25,-10.95,-11.64,76.4,73.2,76.6,6.355,-6999,66.76
112,164,1910,-11.19,-11.06,-11.51,75.6,73.2,75.3,5.884,-6999,66.76
112,164,1920,-11.19,-11.09,-11.53,75.2,72.7,74.7,5.43,-6999,66.75
112,164,1930,-10.7,-11.08,-11.25,72.2,71.1,71.9,-11.53,1.757,66.74
112,164,1940,-10.42,-10.8,-11.07,69.92,69.22,70.1,-11.43,2.69,66.74
112,164,1950,-9.7,-9.95,-11.06,67.08,64.32,68.65,-12,2.692,66.73
112,164,2000,-8.23,-9.28,-10.58,61.48,60.03,64.52,-11.27,2.693,66.73
112,164,2010,-8.73,-9.06,-11.17,62.5,57.83,65.71,-11.94,2.694,66.72
112,164,2020,-10.45,-10.55,-12.2,65.92,62.57,69.86,-12.83,2.696,66.73
112,164,2030,-12.35,-12.4,-13.43,70.2,67.61,72,-14.02,2.701,66.72
112,164,2040,-14.13,-13.87,-14.84,71.9,68.07,71.3,-13.79,2.706,66.72
112,164,2050,-14.09,-13.69,-14.67,79.7,75.8,79.5,-12.35,2.702,66.7
112,164,2100,-12.81,-12.36,-13.4,76.4,73.1,76.6,-12.71,2.699,66.7
112,164,2110,-12.72,-12.14,-13.48,73.6,69.31,73.9,-13.02,2.699,66.69
112,164,2120,-12.05,-11.16,-13.11,72,64.44,70.9,-13.19,2.699,66.68
112,164,2130,-11.5,-10.85,-12.78,67.92,60.46,67.17,-13.67,2.7,66.68
112,164,2140,-11.84,-11.72,-13.13,66.11,61.27,66.22,-14.1,2.703,66.67
112,164,2150,-12.45,-12.42,-13.63,66.63,62.07,66.12,-14.64,2.705,66.66
112,164,2200,-13.23,-13.28,-14.14,67.19,63.05,65.61,-15.12,2.708,66.65
112,164,2210,-14.28,-14.3,-14.96,67.7,64.06,65.72,-15.69,2.712,66.65
112,164,2220,-16.35,-16.4,-16.71,71.1,68.69,68.84,-16.67,2.717,66.64
112,164,2230,-17.99,-18.06,-18.55,75.1,72.9,73.1,-17.4,2.722,66.63
112,164,2240,-19.23,-19.26,-19.82,79.5,77.8,79,-16.99,2.723,66.63
112,164,2250,-18.8,-18.88,-19.33,81.2,80,80.4,-17.53,2.715,66.61
112,164,2300,-19.07,-19.18,-19.7,77.5,76,76.3,-18.76,2.719,66.61
112,164,2310,-20.47,-20.56,-21.02,75.8,74.3,74.6,-19.5,2.725,66.6
112,164,2320,-20.66,-20.77,-21.03,81.2,80.7,81,-19.32,2.723,66.59
112,164,2330,-20.13,-20.32,-20.56,79.1,78.4,77.8,-19.46,2.722,66.59
112,164,2340,-19.9,-20.06,-20.49,78.1,76.8,76.8,-19.5,2.722,66.57
112,164,2350,-20.42,-20.51,-20.88,77.7,76.5,77,-19.93,2.724,66.57
112,165,0,-21.04,-21.07,-21.44,78.6,77.7,78.1,-20.25,2.726,66.56
112,165,10,-21.83,-21.86,-22.17,78.9,78.2,78.7,-20.68,2.729,66.55
112,165,20,-22.09,-22.1,-22.43,81.9,81.4,82.2,-20.44,2.728,66.55
112,165,30,-21.67,-21.69,-21.92,83.1,82.9,83.3,-20.08,2.727,66.53
112,165,40,-21.35,-21.39,-21.59,83,82.9,83,-19.57,2.725,66.52
112,165,50,-20.85,-20.89,-21,86.1,86.2,86.3,-18.84,2.72,66.52
112,165,100,-19.05,-19.12,-19.15,89.8,90.5,89.6,-17.61,2.707,66.51
112,165,110,-17.78,-17.84,-17.91,86.8,87.3,86.2,-17.41,2.702,66.5
112,165,120,-17.48,-17.54,-17.64,85.4,85.7,84.8,-17.41,2.701,66.5
112,165,130,-17.73,-17.77,-17.89,84.8,85,84.3,-17.37,2.703,66.48
112,165,140,-17.93,-17.96,-18.13,83.6,83.7,83.1,-18.07,2.704,66.48
112,165,150,-18.64,-18.66,-18.81,83.5,83.6,83.2,-17.98,2.707,66.47
112,165,200,-18.71,-18.75,-18.89,84.3,84.5,83.8,-18.18,2.707,66.46
112,165,210,-19.05,-19.08,-19.25,83.2,83.2,82.7,-18.64,2.71,66.45
112,165,220,-19.42,-19.46,-19.61,83.7,83.8,83.3,-18.34,2.711,66.44
112,165,230,-19.18,-19.23,-19.32,85.2,85.5,84.7,-18,2.709,66.43
112,165,240,-18.68,-18.74,-18.81,86.2,86.5,85.6,-17.46,2.706,66.42
112,165,250,-18.08,-18.14,-18.2,86.3,86.7,85.7,-17.1,2.704,66.42
112,165,300,-17.53,-17.61,-17.66,86.6,87,86,-17,2.703,66.4
112,165,310,-17.23,-17.33,-17.35,86.4,87,85.8,-16.73,2.703,66.39
112,165,320,-17.24,-17.34,-17.38,85.8,86.3,85.1,-16.63,2.705,66.39
112,165,330,-17.21,-17.33,-17.35,85.9,86.4,85.3,-16.67,2.711,66.38
112,165,340,-17.24,-17.36,-17.35,85.8,86.4,85.2,-16.67,2.713,66.38
112,165,350,-17.25,-17.36,-17.37,85.9,86.5,85.3,-16.43,2.713,66.37
112,165,400,-17.09,-17.19,-17.21,86.2,86.7,85.5,-16.26,2.707,66.36
112,165,410,-16.98,-17.08,-17.09,86.2,86.7,85.6,-16.17,2.702,66.36
112,165,420,-16.79,-16.9,-16.9,86.4,86.9,85.8,-15.93,2.698,66.34
112,165,430,-16.54,-16.64,-16.65,86.2,86.7,85.6,-15.83,2.699,66.34
112,165,440,-16.56,-16.64,-16.66,86.2,86.5,85.4,-15.74,2.702,66.34
112,165,450,-16.7,-16.76,-16.78,86.1,86.4,85.3,-15.8,2.698,66.33
112,165,500,-16.85,-16.92,-16.94,86.2,86.3,85.2,-15.9,2.699,66.32
112,165,510,-16.98,-17.06,-17.07,85.9,86,84.9,-16.04,2.7,66.32
112,165,520,-17.3,-17.38,-17.4,85.3,85.5,84.4,-16.35,2.7,66.32
112,165,530,-17.56,-17.64,-17.67,85,85,84.1,-16.47,2.701,66.31
112,165,540,-17.69,-17.75,-17.79,85.1,85.1,84.1,-16.53,2.701,66.3
112,165,550,-17.87,-17.94,-17.97,84.9,84.8,83.8,-16.87,2.702,66.3
112,165,600,-18.09,-18.17,-18.19,84.8,84.8,83.8,-17,2.703,66.3
112,165,610,-18.09,-18.14,-18.18,85,84.9,84,-16.94,2.703,66.3
112,165,620,-17.99,-18.05,-18.1,84.9,84.8,83.9,-16.92,2.702,66.3
112,165,630,-18.19,-18.25,-18.3,83.6,83.1,82.5,-17.53,2.705,66.3
112,165,640,-18.32,-18.43,-18.43,83.8,83.2,82.6,-17.28,2.705,66.29
112,165,650,-18.17,-18.24,-18.29,84,83.5,82.8,-16.99,2.705,66.29
112,165,700,-18.41,-18.48,-18.52,83.5,83.2,82.5,-17.28,2.706,66.29
112,165,710,-18.69,-18.77,-18.81,83.7,83.5,82.7,-17.35,2.707,66.29
112,165,720,-18.98,-19.1,-19.11,82.8,82.4,81.6,-17.91,2.71,66.29
112,165,730,-19.37,-19.5,-19.5,82.4,82,81.2,-18.3,2.712,66.29
112,165,740,-19.44,-19.57,-19.56,82.2,81.1,80.8,-18.57,2.712,66.29
112,165,750,-19.49,-19.65,-19.58,80.9,78.9,79.1,-19.41,2.715,66.29
112,165,800,-19,-19.31,-19.24,80.2,77,77.8,-19.1,2.716,66.29
112,165,810,-18.53,-18.79,-18.74,79.8,77.6,77.9,-17.54,2.713,66.29
112,165,820,-18.83,-18.89,-19.01,81,79.9,79.9,-17.09,2.711,66.28
112,165,830,-19.11,-19.12,-19.32,81.3,80.3,80.5,-17.31,2.711,66.28
112,165,840,-19.48,-19.54,-19.64,81.9,81.3,81.1,-18.22,2.712,66.28
112,165,850,-19.58,-19.59,-19.78,81.5,80.5,80.5,-18.19,2.712,66.27
112,165,900,-19.34,-19.35,-19.55,80.6,79.2,79.6,-17.53,2.713,66.27
112,165,910,-19.63,-19.64,-19.84,80.5,79.4,79.7,-18,2.714,66.27
112,165,920,-19.84,-19.86,-20.05,81,80.2,80.3,-18.2,2.714,66.27
112,165,930,-19.95,-20.03,-20.15,79.4,77.8,78,-18.75,2.718,66.27
112,165,940,-20.04,-20.08,-20.25,80.1,78.8,79.1,-18.07,2.717,66.26
112,165,950,-19.66,-19.76,-19.84,80.6,79.8,79.6,-17.62,2.715,66.26
112,165,1000,-19.53,-19.65,-19.71,80.1,79.3,79,-17.61,2.715,66.26
112,165,1010,-19.72,-19.83,-19.9,80.1,79.3,79,-17.55,2.715,66.26
112,165,1020,-19.47,-19.59,-19.64,80.4,79.7,79.3,-17.34,2.714,66.26
112,165,1030,-19.52,-19.57,-19.72,80.2,79.5,79.3,-17.21,2.714,66.25
112,165,1040,-19.22,-19.34,-19.38,81.1,80.5,80.1,-16.87,2.712,66.25
112,165,1050,-18.85,-18.96,-18.99,81,80.7,80.1,-16.55,2.711,66.25
112,165,1100,-18.53,-18.63,-18.7,81.1,80.6,80.1,-16.19,2.71,66.25
112,165,1110,-17.99,-18.15,-18.15,80.5,79.6,79.2,-15.67,2.708,66.25
112,165,1120,-17.77,-17.9,-17.93,80.4,79.5,79.1,-15.26,2.707,66.25
112,165,1130,-17.47,-17.57,-17.67,80.4,79.2,79,-14.95,2.706,66.26
