2001 182 182 0 -17.018 -18.777 -15.65 85.812 85.894 86.677 1.597 1.824 2 79.293 -19.068 1.745 677.8 1.138 1.638 2.638 2001.49863013699
2001 182 182.042 100 -20.246 -21.454 -17.266 79.729 80.876 81.672 1.426 1.864 2.333 97.501 -20.903 1.751 677.7 1.144 1.644 2.644 2001.49874520548
2001 182 182.083 200 -22.932 -23.701 -20.75 76.053 77.119 76.851 1.37 1.717 2.263 102.041 -22.572 1.756 677.6 1.15 1.65 2.65 2001.49885753425
2001 182 182.125 300 -24.415 -24.889 -23.282 73.924 73.676 74.396 1.511 1.834 2.307 110.537 -23.703 1.758 677.217 1.152 1.652 2.652 2001.49897260274
2001 182 182.167 400 -25.766 -26.12 -24.151 72.309 71.199 74.364 1.328 1.584 2.101 109.158 -24.428 1.761 676.95 1.155 1.655 2.655 2001.49908767123
2001 182 182.208 500 -26.206 -26.277 -25.566 71.668 70.78 71.969 1.447 1.714 2.084 97.155 -24.593 1.762 676.817 1.155 1.655 2.655 2001.4992
2001 182 182.25 600 -25.845 -25.814 -25.252 71.897 71.053 72.491 1.384 1.648 2.034 105.204 -24.368 1.761 676.7 1.155 1.655 2.655 2001.49931506849
2001 182 182.292 700 -25.222 -25.071 -25.075 72.62 72.093 72.777 1.434 1.668 1.974 108.938 -24.058 1.76 676.683 1.153 1.653 2.653 2001.49943013699
2001 182 182.333 800 -24.081 -23.872 -23.865 73.962 73.65 74.474 1.226 1.425 1.706 115.252 -22.212 1.757 676.633 1.151 1.651 2.651 2001.49954246575
2001 182 182.375 900 -22.622 -22.206 -22.392 76.051 75.973 75.761 1.174 1.356 1.576 115.427 -20.207 1.753 676.733 1.147 1.647 2.647 2001.49965753425
2001 182 182.417 1000 -20.741 -20.265 -20.742 78.783 79.096 77.659 1.373 1.531 1.656 101.349 -18.118 1.748 676.7 1.142 1.642 2.642 2001.49977260274
2001 182 182.458 1100 -18.58 -18.457 -18.788 81.26 82.825 79.825 1.171 1.263 1.273 104.418 -15.843 1.742 676.6 1.136 1.636 2.636 2001.49988493151
2001 182 182.5 1200 -16.847 -16.693 -17.037 83.575 85.519 81.713 0.935 1.044 0.955 98.096 -13.75 1.738 676.6 1.132 1.632 2.632 2001.5
