  143.750   4.43   4.86   4.26  -4.04  -3.75  -4.25  -3.27  -3.02  -3.57   87.7   88.0   87.3  171.5  880.9
  143.875   3.29   4.33   2.54  -3.62  -2.92  -4.10  -2.87  -2.58  -3.46   88.3   90.5   87.2  197.6  880.6
  144.000   2.44   3.63   1.58  -5.37  -4.16  -6.34  -4.38  -3.55  -4.99   92.0   93.3   90.9  181.5  880.3
  144.125   2.89   3.64   1.64  -5.19  -4.90  -5.57  -4.52  -4.20  -4.89   93.6   94.4   92.9  204.7  879.9
  144.250   1.83   2.29   1.37  -5.81  -5.63  -6.04  -5.07  -4.94  -5.26   94.6   94.7   94.4  167.5  879.6
  144.375   2.48   4.84   1.86  -5.60  -5.21  -6.15  -4.78  -4.41  -5.41   94.1   94.4   92.8  133.4  879.7
  144.500   6.24   6.83   5.22  -5.76  -4.82  -6.34  -5.11  -4.19  -5.63   83.8   91.4   81.9  131.0  879.2
  144.625   5.59   6.23   4.47  -4.03  -3.34  -4.53  -2.93  -2.37  -3.93   83.4   85.6   81.0  183.4  879.0
  144.750   4.31   5.12   3.56  -3.54  -2.41  -3.96  -2.76  -2.07  -2.99   86.1   87.4   85.0  173.7  879.3
  144.875   3.25   3.66   2.40  -3.12  -2.58  -3.67  -2.05  -1.57  -2.47   85.7   87.1   84.5  177.1  879.5
  145.000   2.23   2.77   1.63  -4.04  -2.89  -4.79  -2.66  -1.88  -3.36   88.6   89.9   86.8  136.2  880.0
  145.125   2.96   3.32   2.31  -6.54  -4.76  -7.24  -5.02  -3.52  -5.84   86.2   90.5   83.4  138.3  880.8
  145.250   3.85   4.73   2.73  -6.27  -5.85  -6.82  -5.64  -5.30  -6.14   88.5   91.8   84.5  148.5  881.6
  145.375   4.75   5.40   4.36  -6.58  -5.87  -7.26  -5.76  -5.32  -6.20   89.4   92.1   86.8  145.8  882.4
  145.500   5.44   6.03   4.65  -5.36  -4.62  -6.20  -4.76  -4.08  -5.71   89.6   91.0   89.2  167.3  883.4
  145.625   5.30   5.74   4.69  -4.02  -3.19  -4.76  -3.14  -2.22  -4.05   89.5   91.4   87.7  200.4  884.2
  145.750   4.93   5.30   4.73  -4.00  -3.34  -4.59  -3.30  -2.74  -3.60   91.8   92.8   90.4  181.6  885.1
  145.875   4.39   4.94   3.98  -3.73  -3.40  -3.99  -2.96  -2.68  -3.23   90.1   90.9   89.2  180.7  886.0
  146.000   2.83   4.31   2.03  -4.83  -3.42  -5.85  -3.64  -2.71  -4.49   91.2   92.3   89.1  137.6  886.6
  146.125   3.27   4.80   2.53  -7.09  -5.54  -8.31  -5.36  -4.79  -5.89   92.5   93.1   91.1  134.3  886.9
  146.250   5.53   6.74   4.76  -5.92  -5.32  -6.52  -5.13  -4.65  -5.71   87.4   91.0   84.2  132.3  887.0
  146.375   7.83   8.22   6.86  -7.45  -6.58  -8.01  -6.55  -5.74  -7.16   79.8   83.6   77.3  127.5  886.9
  146.500   8.87   9.30   8.32  -7.31  -6.39  -8.01  -6.64  -5.78  -7.16   75.4   77.0   74.7  121.1  886.5
  146.625   8.63   9.51   7.44  -4.93  -3.51  -6.23  -4.42  -3.11  -5.64   74.7   75.8   73.9  125.9  885.8
  146.750   6.69   7.47   5.97  -2.13  -1.47  -3.30  -1.75  -1.12  -2.75   76.2   78.0   74.5  140.1  884.8
  146.875   5.07   6.07   4.21  -1.32  -1.11  -1.57   -.85   -.69  -1.06   82.2   85.5   77.8  138.6  883.9
  147.000   5.60   6.92   4.41  -3.17  -1.63  -5.02  -2.56  -1.19  -4.19   83.2   85.5   79.7  132.5  882.6
  147.125   7.98   9.57   6.96  -7.05  -5.24  -8.78  -6.07  -4.38  -7.79   75.6   79.1   74.1  119.5  880.7
  147.250   9.22   9.94   8.38  -9.06  -8.71  -9.32  -8.02  -7.72  -8.21   75.2   76.3   73.4  124.6  879.2
  147.375   9.39  10.44   7.95  -8.85  -8.06  -9.94  -7.90  -7.28  -8.89   73.8   74.7   73.0  127.8  877.9
  147.500   8.81   9.86   7.62  -6.33  -4.76  -7.75  -5.72  -4.36  -7.04   75.3   77.0   73.6  135.0  876.4
  147.625   6.30   7.16   5.69  -2.93  -1.52  -4.61  -2.65  -1.40  -4.14   78.7   79.6   77.3  156.4  875.4
  147.750   5.22   5.97   4.14  -1.21   -.96  -1.58   -.83   -.65  -1.25   79.7   81.2   78.7  172.8  874.3
  147.875   3.72   4.19   3.00  -1.42   -.90  -2.34  -1.22   -.67  -2.24   83.6   88.6   80.7  191.4  874.6
  148.000   2.95   3.39   2.41  -3.56  -2.29  -4.30  -3.45  -2.39  -4.07   92.1   93.9   88.5  165.2  875.4
  148.125   3.57   4.94   1.98  -5.09  -4.22  -6.17  -4.55  -4.02  -5.30   93.3   93.9   92.2  112.9  875.0
  148.250   5.08   5.94   4.29  -4.17  -3.95  -4.79  -3.55  -3.35  -4.08   90.6   92.1   89.1  127.9  874.3
  148.375   6.58   7.12   6.23  -4.34  -4.01  -5.04  -3.76  -3.50  -4.16   87.4   92.2   85.3  141.6  873.3
  148.500   5.59   6.94   4.86  -3.13  -2.21  -4.33  -2.71  -1.73  -3.94   88.2   92.7   83.2  140.4  872.5
  148.625   5.88   7.16   4.59  -2.08  -1.17  -2.91  -1.74   -.86  -2.53   81.9   83.4   80.5  145.2  871.1
  148.750   3.85   5.23   2.54  -1.78   -.96  -3.82  -1.33   -.50  -3.36   82.5   91.1   78.9  263.5  870.6
  148.875   1.99   2.79   1.54  -3.97  -3.02  -5.08  -3.65  -2.63  -4.76   91.5   93.1   90.2  301.1  870.9
  149.000   2.85   3.80   2.22  -5.71  -4.82  -6.76  -5.34  -4.48  -6.35   93.2   93.7   92.9  302.8  870.9
  149.125   3.45   3.69   3.06  -7.76  -6.92  -8.68  -7.27  -6.51  -8.18   93.5   93.7   93.1  294.6  871.2
  149.250   2.53   3.26   1.82  -9.39  -8.88  -9.85  -8.76  -8.31  -9.08   92.9   93.1   92.7  276.5  871.4
  149.375   1.63   2.26    .83  -9.83  -8.93 -10.11  -8.89  -7.95  -9.26   92.6   92.8   92.5  256.0  871.8
  149.500   2.39   2.88   1.22  -9.51  -9.05 -10.03  -7.69  -6.83  -8.73   91.1   92.3   89.5  238.3  872.4
  149.625   2.22   2.68   1.39  -8.17  -7.24  -8.95  -6.13  -4.95  -6.68   88.7   89.8   88.0  240.9  872.7
  149.750   3.07   3.47   2.51  -8.07  -6.55  -9.00  -6.30  -4.81  -7.37   87.3   88.7   86.0  235.7  873.5
  149.875   2.36   3.18   1.06  -9.04  -8.29 -10.17  -7.09  -6.18  -8.36   86.6   87.7   85.7  233.8  874.3
  150.000   1.63   2.38    .48 -10.74  -8.81 -12.52  -9.36  -7.14 -11.12   87.5   89.3   86.2  224.9  875.2
  150.125   1.46   2.21    .83 -12.47 -11.88 -12.83 -11.56 -11.18 -12.03   90.4   90.8   89.3  151.8  875.7
  150.250   2.02   2.47   1.42 -13.28 -12.46 -14.43 -12.29 -11.67 -12.78   90.5   90.7   90.2  130.1  875.9
  150.375   1.38   2.00    .74 -11.54 -10.80 -12.51 -10.90 -10.34 -11.62   89.7   90.7   86.4  172.7  875.7
  150.500   2.54   2.81   2.16 -10.00  -9.12 -10.96  -9.71  -8.88 -10.47   80.9   84.8   75.0  184.7  875.9
  150.625   3.10   4.34   2.41  -8.29  -7.70  -9.32  -8.02  -7.47  -8.96   71.2   75.2   69.0  148.2  875.5
  150.750   5.25   5.80   4.35  -8.82  -8.46  -8.98  -8.00  -7.81  -8.16   71.4   72.1   70.5  140.7  874.8
  150.875   4.55   5.45   3.60  -9.10  -8.59  -9.46  -8.37  -8.01  -8.50   72.9   75.4   71.5  124.9  872.5
  151.000   7.52   8.01   6.74  -8.26  -7.65  -9.05  -7.43  -6.90  -8.12   75.1   76.0   73.8  122.6  871.4
  151.125   7.29   7.76   6.64  -9.25  -8.61  -9.96  -8.32  -7.78  -8.92   75.6   78.4   73.7  146.2  870.2
  151.250   7.90   8.87   6.90  -9.03  -8.31  -9.61  -8.10  -7.53  -8.72   79.1   79.8   78.5  144.4  870.5
  151.375   9.07  10.96   7.99  -9.69  -8.78 -10.41  -8.75  -7.90  -9.48   78.8   79.3   77.6  146.1  870.3
