      1   -24.3   744.
      2   -23.3   672.
      3     -.8   744.
      4    -3.2   720.
      5    -4.0   744.
      6     7.0   456.
      7    69.8   744.
      8    14.2   744.
      9    -4.4   720.
     10   -16.8   744.
     11   -20.0   720.
     12   -14.6   744.
     13    -1.7  8496.
