102,182,2100,3.007,3.929,11.07,124.6
102,183,0,2.726,4.261,6.495,124.6
102,183,300,5.455,6.177,2.683,122
102,183,600,6.352,6.833,.067,107.2
102,183,900,7.43,8.42,2.081,123.6
102,183,1200,7.06,8.24,5.231,128.6
102,183,1500,5.995,6.557,8.41,145
102,183,1800,5.471,6.266,9.61,158.5
102,183,2100,5.26,5.635,9.64,160.6
102,184,0,3.999,5.139,7.97,143.6
102,184,300,2.274,3.137,6.27,161.8
102,184,600,1.957,3.284,7.28,122.4
102,184,900,2.451,4.088,8.28,158
102,184,1200,3.352,4.847,9.38,171.4
102,184,1500,5.872,6.27,10.75,159.2
102,184,1800,5.393,5.938,11.28,153.4
102,184,2100,4.407,5.456,11.21,144.6
102,185,0,2.692,3.183,8.3,136.2
102,185,300,3.698,4.057,5.766,136.6
102,185,600,4.935,6.112,4.528,128.5
102,185,900,5.686,6.214,7.78,135.7
102,185,1200,5.021,5.542,11.19,148.6
102,185,1500,4.488,5.105,11.15,152.4
102,185,1800,4.435,5.005,11.65,144.3
102,185,2100,3.196,4.04,11.65,141.3
102,186,0,2.835,3.607,11.22,142.6
102,186,300,3.281,3.771,10.45,147.9
102,186,600,3.66,4.282,10.18,156.6
102,186,900,3.761,4.134,10.05,137.8
102,186,1200,5.068,6.147,10.72,138.5
102,186,1500,5.877,6.754,10.91,129.8
102,186,1800,6.105,6.469,11.47,123.2
102,186,2100,5.269,6.184,11.2,120.3
102,187,0,5.339,5.76,9.51,122
102,187,300,7.1,8.22,6.367,124
102,187,600,8.93,9.95,3.924,124.1
102,187,900,10,10.52,3.958,127
102,187,1200,9.94,10.21,7.41,122.7
102,187,1500,8.97,9.91,10.78,125.9
102,187,1800,7.17,8.42,12.21,127.7
102,187,2100,6.265,6.853,12.24,125.5
102,188,0,6.531,6.99,10.61,120.4
102,188,300,7.46,8.45,8.48,130
102,188,600,8.38,9.08,7.44,136.3
102,188,900,8,8.85,9.08,146.5
102,188,1200,6.524,7.01,11.89,147.5
102,188,1500,5.814,6.62,12.65,137.5
102,188,1800,3.567,5.424,12.87,133.9
102,188,2100,3.028,3.576,12.23,141.8
102,189,0,2.183,2.669,9.3,140.7
102,189,300,2.065,2.368,9.12,160.1
102,189,600,1.666,2.333,10.09,105.1
102,189,900,2.968,3.767,10.52,141.4
102,189,1200,4.11,4.52,11.32,156
102,189,1500,4.875,5.445,11.91,136.2
102,189,1800,4.308,4.99,12.24,138.2
102,189,2100,3.866,4.261,11.54,154.7
102,190,0,3.328,4.62,10.92,137.9
102,190,300,5.136,5.851,9.92,162.5
102,190,600,5.325,5.915,9.75,169.5
102,190,900,4.16,5.169,9.82,171.2
102,190,1200,3.554,4.318,10.35,153.8
102,190,1500,4.334,4.692,10.04,178.6
102,190,1800,3.961,4.56,10.28,177
102,190,2100,3.01,3.426,9.04,175.8
102,191,0,0,0,8.28,176.6
102,191,300,0,0,8.95,174.1
102,191,600,0,0,8.55,173.8
102,191,900,0,0,9.45,173.4
102,191,1200,.889,2.418,13.23,175
102,191,1500,2.764,3.858,8.91,215.2
102,191,1800,2.489,3.263,9.97,184
102,191,2100,2.484,3.045,8.84,182.9
102,192,0,2.743,3.097,8.51,189.6
102,192,300,2.063,2.886,7.81,146.3
102,192,600,1.727,1.909,8.18,135.6
102,192,900,2.407,2.952,9.58,132.1
102,192,1200,2.543,2.813,12.15,140.1
102,192,1500,1.827,2.453,12.57,153.8
102,192,1800,2.771,3.431,11.27,163.9
102,192,2100,3.625,4.408,10.88,141.7
102,193,0,3.849,4.823,10.38,144.9
102,193,300,3.798,4.16,10.65,155.1
102,193,600,4.648,5.183,10.42,141.4
102,193,900,4.86,5.452,11.19,141.8
102,193,1200,3.683,5.069,11.86,148.2
102,193,1500,4.639,5.361,11.62,167.3
102,193,1800,4.861,5.821,11.35,162.7
102,193,2100,4.573,5.366,11.45,143.7
102,194,0,2.627,4.074,11.22,112.3
102,194,300,3.811,4.734,11.26,115.6
102,194,600,5.434,6.355,11.96,149.8
102,194,900,4.993,5.4,12.32,131.1
102,194,1200,5.783,6.339,12.95,143.3
102,194,1500,5.786,6.328,12.82,145.3
102,194,1800,4.397,5.251,12.61,135.3
102,194,2100,4.02,4.445,12.04,121.6
102,195,0,4.855,5.274,12.05,130.4
102,195,300,5.1,5.534,12.26,121.7
102,195,600,5.997,6.483,12.06,125
102,195,900,6.389,7.08,11.65,119.3
102,195,1200,7.11,7.69,12.79,121.6
102,195,1500,5.684,6.31,13.45,132.1
102,195,1800,4.175,4.517,13.13,116.9
102,195,2100,4.076,5.092,12.66,107.2
102,196,0,4.915,5.428,12.11,108.4
102,196,300,5.516,5.848,11.59,98.3
102,196,600,5.892,6.906,10.79,113.6
102,196,900,7.46,8.09,11.69,125.3
102,196,1200,7.66,8.26,12.82,129.5
102,196,1500,6.67,7.11,13.21,121.6
102,196,1800,5.577,6.411,13.98,126.4
102,196,2100,5.558,6.843,13.03,121
102,197,0,4.657,5.438,12.28,133.2
102,197,300,5.028,5.395,11.82,129.4
102,197,600,4.711,5.533,10.99,99.1
102,197,900,4.764,5.321,12.12,110.7
102,197,1200,6.021,6.449,12.55,140.8
102,197,1500,5.07,6.372,12.71,131.1
102,197,1800,4.155,5.691,12.96,131.9
102,197,2100,2.979,4.228,12.09,114
102,198,0,4.046,4.933,11.84,122.5
102,198,300,5.265,6.279,10.58,106.5
102,198,600,7.58,8.87,9.42,109.8
102,198,900,9.55,10.59,9.18,104.2
102,198,1200,9.96,10.76,11.35,108.5
102,198,1500,8.85,9.54,13.15,135.6
102,198,1800,7.09,8.69,13.34,137.5
102,198,2100,6.314,6.687,13.04,131.6
102,199,0,6.497,6.82,11.82,129.4
102,199,300,6.202,6.77,10.68,129.1
102,199,600,6.481,6.902,9.88,126.1
102,199,900,7.45,8.54,10.02,122.9
102,199,1200,7.39,7.7,11.92,131.7
102,199,1500,6.467,7.22,12.85,129.7
102,199,1800,5.531,6.299,13.17,138.1
102,199,2100,5.094,5.509,12.83,130
102,200,0,4.184,5.308,11.54,124.2
102,200,300,4.714,5.37,9.72,100.3
102,200,600,5.225,5.764,9.72,121.7
102,200,900,6.696,7.39,9.55,124.2
102,200,1200,6.584,7.14,11.59,124.9
102,200,1500,5.416,6.288,12.58,132.9
102,200,1800,3.917,4.806,13.03,134.2
102,200,2100,3.168,3.675,12.19,136.6
102,201,0,2.251,2.885,9.03,99.3
102,201,300,2.71,3.054,6.4,95.9
102,201,600,3.44,4.012,6.17,95
102,201,900,4.967,5.433,7.81,100.7
102,201,1200,5.758,5.997,10.15,102
102,201,1500,4.814,5.549,11.71,99.9
102,201,1800,3.266,3.953,12.02,98.1
102,201,2100,2.81,3.167,11.42,93.5
102,202,0,3.033,3.721,9.43,93.6
102,202,300,4.306,5.671,8.28,95.8
102,202,600,6.376,6.996,6.069,95.1
102,202,900,7.12,8.07,7.54,105.2
102,202,1200,8.07,8.48,9.88,111.7
102,202,1500,6.856,7.55,11.91,126.8
102,202,1800,5.786,6.335,12.33,131
102,202,2100,4.821,5.208,12.27,142.7
102,203,0,4.252,4.525,10.21,125.6
102,203,300,4.528,5.038,8.08,111.7
102,203,600,4.73,5.958,6.94,105.2
102,203,900,7.41,8.36,7.24,110.3
102,203,1200,7.49,8.12,9.78,110.1
102,203,1500,6.202,7.08,11.95,110
102,203,1800,5.23,5.867,12.14,108.5
102,203,2100,5.07,5.493,12.27,93.3
102,204,0,4.933,5.752,11.58,101.8
102,204,300,6.411,6.963,10.08,98.6
102,204,600,8.18,8.81,9.18,106.5
102,204,900,8.15,9,9.92,110.4
102,204,1200,7.72,8.33,11.39,114.5
102,204,1500,7.06,7.85,12.71,117.6
102,204,1800,5.348,7.22,12.9,118.3
102,204,2100,6.035,7.02,13.03,109.6
102,205,0,6.115,7.26,12.58,97.2
102,205,300,7.89,9.43,11.25,107.1
102,205,600,9.13,9.67,10.59,101
102,205,900,9.87,10.64,9.92,106.7
102,205,1200,10.92,12.06,10.95,103.2
102,205,1500,10.39,11.44,12.62,97
102,205,1800,8.73,11.3,13.07,108.9
102,205,2100,7.06,8,13,94.9
102,206,0,6.337,7.02,11.68,100.6
102,206,300,5.928,6.717,9.61,112.6
102,206,600,6.336,6.924,8.14,120.8
102,206,900,6.528,7.37,7.94,127.8
102,206,1200,6.345,7.01,10.62,169.5
102,206,1500,5.55,6.488,10.21,182.5
102,206,1800,5.45,6.321,10.55,184.5
102,206,2100,4.847,5.533,10.85,164
102,207,0,5.746,6.543,10.42,174
102,207,300,6.211,6.999,8.31,181.8
102,207,600,5.329,6.65,9.22,170.1
102,207,900,4.364,4.854,9.72,170.1
102,207,1200,4.476,5.635,10.62,155.9
102,207,1500,5.132,5.842,11.15,174.2
102,207,1800,4.575,5.418,11.52,167.6
102,207,2100,6.583,7.29,10.38,169.8
102,208,0,7.92,8.78,8.61,201.6
102,208,300,6.462,7.04,8.68,156.7
102,208,600,5.962,6.896,7.78,115.3
102,208,900,4.707,5.725,7.54,127.8
102,208,1200,6.949,8.55,7.14,120.8
102,208,1500,7.35,8.36,10.11,130.3
102,208,1800,6.63,7.4,11.07,134.9
102,208,2100,5.509,6.476,9.9,125.2
102,209,0,5.85,7.01,8.21,125.3
102,209,300,7.52,9.06,4.225,109.8
102,209,600,9.4,10.95,5.636,124
102,209,900,11.65,12.75,5.802,127.8
102,209,1200,12.17,12.89,8.18,137.3
102,209,1500,9.73,11.36,10.75,146.2
102,209,1800,7.56,8.17,11.98,134.3
102,209,2100,6.359,7.37,11.44,129.5
102,210,0,5.636,6.068,10.48,128.5
102,210,300,6.806,7.58,9.08,124.3
102,210,600,5.59,6.28,6.101,108.4
102,210,900,5.453,5.997,5.5,109.4
102,210,1200,4.389,5.194,8.08,123.6
102,210,1500,3.503,3.988,11.08,137.6
102,210,1800,1.52,2.458,12.29,363
102,210,2100,1.037,1.573,9.59,272.7
102,211,0,1.594,2.355,8.14,283.2
102,211,300,2.137,2.513,8.24,291.4
102,211,600,1.183,1.446,8.14,321.5
102,211,900,1.458,1.998,8.51,10.95
102,211,1200,1.987,2.623,9.78,348.1
102,211,1500,2.826,3.992,9.94,334.5
102,211,1800,4.032,5.297,9.5,339.6
102,211,2100,4.959,5.704,8.54,358.2
102,212,0,2.469,5.369,7.84,5.065
102,212,300,2.752,5.266,5.632,34.95
102,212,600,5.683,8.65,-1.846,99.8
102,212,900,9.47,10.89,-4.77,107.3
102,212,1200,10.42,10.8,.369,119.3
102,212,1500,9.96,10.58,4.392,118.2
102,212,1800,8,9.85,7.77,142.3
102,212,2100,4.627,7.35,7.66,127.8
102,213,0,3.339,6.072,5.963,114.3
102,213,300,6.903,8.63,3.723,113.3
102,213,600,8.35,9.21,1.074,104
102,213,900,9.43,10.48,.973,105.4
102,213,1200,10.11,10.9,3.389,115.7
102,213,1500,8.31,9.55,7.44,125.8
102,213,1800,6.734,7.82,9.21,137.5
102,213,2100,4.418,6.746,8.97,138.1
102,214,0,4.17,4.859,5.092,112.9
102,214,300,5.641,6.975,2.348,109.7
102,214,600,7.36,7.95,.503,106.6
102,214,900,9.25,9.79,1.511,112.4
102,214,1200,8.6,9.75,6.138,113
102,214,1500,5.966,6.544,10.75,124.9
102,214,1800,4.971,5.691,12.07,131
102,214,2100,3.782,4.212,11.63,137.5
102,215,0,4.217,4.811,8.74,127.5
102,215,300,5.161,6.191,6.402,121.7
102,215,600,6.872,7.35,5.4,122.8
102,215,900,7.16,7.52,5.467,123.3
102,215,1200,6.698,7.47,8.35,134.2
102,215,1500,6.204,7.16,10.65,154.6
102,215,1800,4.701,5.408,11.31,150.4
102,215,2100,4.216,4.466,10.95,148
102,216,0,4.557,5.289,10.15,143.1
102,216,300,5.061,5.428,9.95,121.1
102,216,600,4.562,5.23,10.22,147.3
102,216,900,5.666,6.2,10.62,160.6
102,216,1200,5.389,5.632,10.79,174.7
102,216,1500,5.505,5.912,10.82,170
102,216,1800,4.74,5.209,11.15,288
102,216,2100,3.685,4.04,10.68,184.4
102,217,0,1.907,3.879,10.18,194.2
102,217,300,0,0,9.38,193.7
102,217,600,0,0,9.38,193.5
102,217,900,0,0,10.32,193.8
102,217,1200,2.365,4.23,10.85,188.3
102,217,1500,4.97,6.168,10.05,194
102,217,1800,5.681,6.166,9.55,203.3
102,217,2100,4.759,5.668,8.95,187.7
102,218,0,5.988,6.706,7.01,174.6
102,218,300,5.686,6.055,8.38,208.7
102,218,600,4.428,6.549,7.51,247.7
102,218,900,3.714,5.226,7.14,200.5
102,218,1200,4.502,5.146,8.01,233.9
102,218,1500,4.805,5.148,9.08,207.3
102,218,1800,3.529,4.146,9.61,198.6
102,218,2100,3.425,3.97,9.01,201.3
102,219,0,2.626,3.046,7.84,202.6
102,219,300,2.07,3.02,6.839,202.5
102,219,600,1.658,2.068,6.237,202.5
102,219,900,1.385,1.92,8.12,202.7
102,219,1200,2.851,3.867,9.42,155
102,219,1500,3.884,4.615,10.48,172.4
102,219,1800,4.533,5.208,9.25,193.5
102,219,2100,3.995,5.068,8.54,151.8
102,220,0,3.1,3.78,9.79,143.1
102,220,300,2.699,2.948,9.85,189.7
102,220,600,2.952,3.48,9.72,158.9
102,220,900,3.478,4.2,9.88,170.9
102,220,1200,3.14,3.428,10.79,160.8
102,220,1500,3.723,4.425,11.22,176
102,220,1800,3.717,4.334,11.32,152.7
102,220,2100,3.944,4.785,11.45,148
102,221,0,3.324,4.205,11.86,125.5
102,221,300,4.165,4.972,10.99,99.9
102,221,600,5.398,7.52,12.56,124.8
102,221,900,8.11,9.88,10.65,125.5
102,221,1200,8.34,9.17,12.66,141.1
102,221,1500,6.649,7.89,12.15,154.1
102,221,1800,4.655,5.712,12.67,141.4
102,221,2100,3.877,4.895,10.24,159.3
102,222,0,2.963,4.177,9.55,155
102,222,300,0,0,9.35,135.6
102,222,600,0,0,9.92,141.4
102,222,900,1.886,5.336,10.86,141.8
102,222,1200,6.155,6.859,12.19,133.1
102,222,1500,6.419,7.26,12.75,126.1
102,222,1800,5.014,5.713,13.07,113.4
102,222,2100,4.839,5.361,13,102
102,223,0,5.966,8.65,11.41,99.8
102,223,300,10.06,11.54,6.601,104.2
102,223,600,11.12,11.82,5.5,100.4
102,223,900,12.06,12.35,4.763,115.6
102,223,1200,12.04,12.79,8.31,112.4
102,223,1500,11.08,12.48,11.75,142.1
102,223,1800,9.17,9.81,12.98,127.2
102,223,2100,8.45,9.06,13.61,117
102,224,0,10.11,11.34,12.08,128.8
102,224,300,10.7,11.3,9.72,159.2
102,224,600,9.17,9.9,7.81,131.5
102,224,900,8.9,9.71,8.25,144.6
102,224,1200,9.19,9.62,10.42,122.7
102,224,1500,8.23,9.28,12.35,138.9
102,224,1800,6.408,7.09,12.64,130.6
102,224,2100,5.814,6.685,12.21,134.2
102,225,0,5.254,6.165,10.78,122
102,225,300,6.766,7.24,8.01,115.6
102,225,600,7.36,9.1,4.561,102.6
102,225,900,8.54,9.03,4.763,99.7
102,225,1200,7.72,8.11,7.31,104.9
102,225,1500,6.944,8.12,11.35,106.8
102,225,1800,5.016,5.549,12.15,117.5
102,225,2100,4.556,5.343,12.15,115.7
102,226,0,5.172,6.707,9.91,101.3
102,226,300,7.21,7.62,6.067,91.9
102,226,600,7.5,8.07,5.601,106.5
102,226,900,9.12,10.27,3.891,107
102,226,1200,9.67,10.76,7.81,123.9
102,226,1500,9.11,10.46,11.39,149.1
102,226,1800,6.624,7.98,12.15,145.9
102,226,2100,5.108,5.689,12.11,138.8
102,227,0,4.539,5.308,10.05,143.9
102,227,300,3.136,3.709,7.84,143.3
102,227,600,.9,2.235,7.48,320.5
102,227,900,.928,1.816,7.44,211.3
102,227,1200,1.042,1.503,9.01,121.9
102,227,1500,1.14,1.414,11.01,172.9
102,227,1800,.871,1.269,9.86,282.4
102,227,2100,1.259,1.816,9.07,360.4
102,228,0,1.398,3.021,8.38,344.2
102,228,300,2.302,3.806,7.41,357.6
102,228,600,1.244,2.841,7.21,350.5
102,228,900,1.932,3.672,7.54,353.6
102,228,1200,2.902,4.455,8.14,359.1
102,228,1500,4.457,5.309,8.51,333.7
102,228,1800,4.47,4.692,8.71,300.4
102,228,2100,4.042,4.84,8.21,268.8
102,229,0,2.631,3.653,7.61,263
102,229,300,.516,2.019,6.873,262.9
102,229,600,0,0,2.281,89.4
102,229,900,.15,2.707,-1.309,81.5
102,229,1200,6.594,7.6,.805,94.9
102,229,1500,5.273,7.12,6.534,105.5
102,229,1800,3.055,4.173,9.34,149.1
102,229,2100,1.382,2.155,4.886,147.5
102,230,0,2.598,3.052,-.168,113.2
102,230,300,4.185,5.114,-2.787,99.6
102,230,600,5.769,6.155,-3.729,95.2
102,230,900,5.827,6.821,-.302,117.1
102,230,1200,6.544,7.04,3.993,121
102,230,1500,6.837,8.13,7.27,127.2
102,230,1800,6.287,8.27,8.37,143.4
102,230,2100,4.92,5.979,6.428,139.2
102,231,0,4.59,5.555,2.515,122.6
102,231,300,5.665,6.424,-.101,112.5
102,231,600,5.892,7.21,.034,101.4
102,231,900,6.686,7.2,1.813,109.9
102,231,1200,6.837,7.68,4.562,115.9
102,231,1500,6.987,7.79,8.17,124.5
102,231,1800,6.71,7.44,9.47,124.8
102,231,2100,5.51,5.89,8.1,124.6
102,232,0,5.749,6.418,5.362,112.3
102,232,300,6.486,7.38,2.952,103.1
102,232,600,8.12,8.83,4.06,110.7
102,232,900,7.44,8.29,3.825,127.3
102,232,1200,7.32,8.44,5.835,120.4
102,232,1500,7.28,8.07,8.68,143.4
102,232,1800,6.501,7.37,9.48,152.1
102,232,2100,3.45,5.016,7.77,101
102,233,0,4.34,6.055,2.849,105.6
102,233,300,7.3,8.65,.604,105.3
102,233,600,9.08,9.82,-1.511,105.7
102,233,900,10.2,10.62,-.772,112.1
102,233,1200,10.07,10.86,3.223,112.8
102,233,1500,8.55,9.45,7.01,113.9
102,233,1800,6.464,7.3,8.2,122
102,233,2100,4.9,5.33,6.158,120.4
102,234,0,5.084,6.269,2.179,112.4
102,234,300,7.3,8.79,1.409,124.9
102,234,600,8.33,9.17,.571,128
102,234,900,9.04,9.77,2.182,129.6
102,234,1200,9.39,9.89,5.367,122.5
102,234,1500,8.19,8.9,8.51,142.6
102,234,1800,7.27,7.58,9.24,140.2
102,234,2100,6.826,7.32,7.73,134.6
102,235,0,7.22,7.95,4.693,116.8
102,235,300,8.53,9.95,3.389,124.1
102,235,600,9.37,9.84,2.719,112.7
102,235,900,9.83,10.44,4.228,117.6
102,235,1200,9.2,10.06,7.31,128.6
102,235,1500,8.53,9.01,9.55,135.6
102,235,1800,8.82,9.39,10.38,128.8
102,235,2100,8.57,9.01,9.78,133.6
102,236,0,8.14,8.98,9.28,134.4
102,236,300,9.38,10.3,8.48,127.2
102,236,600,9.86,10.24,8.72,130.5
102,236,900,8.89,9.91,9.22,141
102,236,1200,6.882,7.37,10.76,148.3
102,236,1500,5.72,6.47,11.05,153.4
102,236,1800,6.097,7.04,10.92,171.1
102,236,2100,5.165,5.627,10.42,160.1
102,237,0,4.968,5.62,10.85,141.5
102,237,300,4.929,6.045,11.12,130.4
102,237,600,8.5,9.47,6.268,100.6
102,237,900,10.22,11.74,5.298,131.4
102,237,1200,8.23,10.63,7.75,138.8
102,237,1500,7.51,8.26,8.85,124.2
102,237,1800,7.37,8.11,8.21,121.1
102,237,2100,7.76,8.15,6.97,120.5
102,238,0,7.52,8.43,4.829,127.6
102,238,300,8.81,9.94,2.013,120.4
102,238,600,9.94,10.25,.974,126.3
102,238,900,9.4,10.07,2.384,127
102,238,1200,9.4,10.12,5.501,121.2
102,238,1500,9.14,9.86,8.51,138.6
102,238,1800,8.55,9.4,9.61,129.1
102,238,2100,7.23,7.9,8.03,130.3
102,239,0,6.521,6.961,3.62,112.7
102,239,300,6.945,8.33,.201,109.9
102,239,600,8.48,9.01,-1.007,103.5
102,239,900,9.36,10.41,-1.545,106.1
102,239,1200,9.99,10.59,.134,108.8
102,239,1500,9.36,10.03,4.561,112.1
102,239,1800,7.69,8.45,6.564,108.4
102,239,2100,6.498,7.1,4.723,115.5
102,240,0,6.689,7.03,-.201,100.8
102,240,300,8.47,9.51,-3.123,98.6
102,240,600,9.76,10.04,-3.998,116.3
102,240,900,8.9,9.26,1.545,122.5
102,240,1200,7.35,8.56,5.57,140.4
102,240,1500,5.435,6.183,7.74,146.9
102,240,1800,5.199,5.77,7.64,144.7
102,240,2100,4.949,5.594,7.61,145.7
102,241,0,2.042,3.03,6.806,155.6
102,241,300,2,2.386,6.506,166.2
102,241,600,2.373,2.702,5.266,152.7
102,241,900,3.769,4.456,6.105,141
102,241,1200,5.057,5.733,2.717,121.1
102,241,1500,5.922,6.517,5.395,121.9
102,241,1800,6.025,6.367,5.925,125.6
102,241,2100,5.67,6.417,4.891,132.4
102,242,0,5.413,6.433,2.516,121.8
102,242,300,5.916,6.779,-.101,116.7
102,242,600,6.158,6.537,-2.519,101.2
102,242,900,5.979,6.252,-3.259,100.8
102,242,1200,5.258,5.859,-1.176,109.3
102,242,1500,4.457,5.094,2.28,114.3
102,242,1800,3.699,4.437,2.009,106.4
102,242,2100,3.16,3.948,-1.875,101.6
102,243,0,3.75,4.232,-4.968,101.2
102,243,300,5.061,6.513,-10.35,95.6
102,243,600,7.18,7.45,-13.86,89.6
102,243,900,8,8.92,-16.46,93.8
102,243,1200,9.43,10.3,-14.63,99.7
102,243,1500,10.06,11.18,-7.63,104.8
102,243,1800,7.05,8.73,-4.562,112.4
102,243,2100,5.865,7.31,-6.341,109.1
102,244,0,6.127,6.606,-11.7,99.3
102,244,300,7.04,7.38,-11.77,106.4
102,244,600,7.76,8.01,-12.14,101.6
102,244,900,7.99,8.71,-9.92,116
102,244,1200,8.18,8.57,-4.808,122.5
102,244,1500,8.08,8.66,.638,134.1
102,244,1800,6.668,7.53,3.152,153.4
102,244,2100,5.322,5.853,-.101,141
102,245,0,7.11,7.78,-2.922,136.9
102,245,300,6.192,6.902,-2.015,143.4
102,245,600,4.612,5.252,-.437,141.7
102,245,900,4.817,6.172,2.25,128.6
102,245,1200,6.19,7.03,3.154,140.5
102,245,1500,5.09,5.957,4.831,162.5
102,245,1800,4.86,5.899,5.366,186.6
102,245,2100,5.454,6.146,4.058,165.4
102,246,0,5.653,6.378,2.55,149.9
102,246,300,6.621,6.777,2.819,142.8
102,246,600,6.011,6.608,3.927,162.1
102,246,900,5.268,5.864,3.624,152.6
102,246,1200,5.582,6.044,3.254,152.1
102,246,1500,5.723,6.197,5.065,180.5
102,246,1800,4.767,5.564,5.396,195.3
102,246,2100,4.945,6.083,2.482,147.2
102,247,0,4.444,5.165,3.053,149.9
102,247,300,5.691,6.208,1.376,140.2
102,247,600,6.643,7.43,-.604,122.1
102,247,900,7.8,8.29,-3.897,128.5
102,247,1200,7.41,8.1,-3.326,111.1
102,247,1500,7.56,8.23,-1.242,125.6
102,247,1800,6.638,7.18,1.476,133.3
102,247,2100,6.198,6.723,-1.677,118.1
102,248,0,5.141,5.756,-4.267,111.9
102,248,300,7.51,8.69,-5.142,113.1
102,248,600,8.44,10.4,-5.782,109.4
102,248,900,10.14,10.66,-6.959,105.1
