21,2014,124,1500,6.539,4.999,6.697,-6.536,-7.05,65.29,63.74,1.619,1.933,-5.261,-6.068,73,72.2,2.497,3.193,-7.41,-7.82,58.79,58.05,.773,.908,260.1,312.4
21,2014,124,1600,6.599,5.131,6.763,-6.78,-6.849,56.42,53.6,1.804,1.991,-5.194,-5.799,61.94,61.15,2.617,2.855,-7.62,-7.48,49.45,46.43,.857,.991,237.4,285.6
21,2014,124,1700,6.328,4.795,9.06,-7.89,-8.29,66.26,65.04,2.523,2.74,-7.22,-7.68,71.1,70.8,3.633,4.038,-8.76,-9.3,61.4,58.84,1.808,2.02,197.4,279.7
21,2014,124,1800,5.797,4.292,9.81,-10.17,-10.27,72.9,69.69,3.547,3.984,-8.76,-9.03,78.9,75.8,4.84,5.512,-11.05,-10.98,61.6,59.11,2.073,2.424,220.5,302.2
21,2014,124,1900,5.025,3.662,9.77,-11.44,-11.44,78.3,75.4,2.762,3.156,-10.78,-10.58,81,77.5,3.425,3.82,-11.99,-11.85,75.7,72.3,1.97,2.36,241.9,324.6
21,2014,124,2000,4.133,2.944,8.14,-11.85,-11.92,75.7,73.9,2.209,2.714,-11.25,-11.45,77.6,75.6,3.095,3.649,-12.33,-12.33,71.3,70.9,1.385,1.891,253,307.2
21,2014,124,2100,3.147,2.18,5.939,-13.55,-13.28,76.1,74.3,2.565,3.369,-12.19,-11.92,78.1,76.4,3.252,4.199,-14.54,-14.14,73.9,71.6,1.967,2.479,223.2,307.5
21,2014,124,2200,1.861,1.291,2.818,-15.21,-14.28,78.7,77.5,1.963,3.026,-14.34,-13.67,85.8,83.1,2.476,3.572,-16.75,-15.21,75.6,74.5,1.522,2.435,223.1,318
21,2014,124,2300,1.099,.84,.807,-14.55,-14.34,78.1,75.8,.665,.867,-13.52,-13.32,82.8,79.4,1.483,2.416,-15.68,-14.93,73,70.1,0,0,190.9,201.1
21,2014,125,0,.292,.235,.385,-16.11,-16.01,81.1,79.4,2.663,3.082,-14.66,-14.53,81.9,80.7,3.691,4.123,-17.01,-16.94,79.5,78.4,.728,.675,212.8,293.9
21,2014,125,100,.069,.057,-.355,-17.42,-17.29,79.9,78.3,2.744,3.219,-16.94,-16.87,80.6,78.8,3.582,4.176,-18.01,-17.88,79.3,77.7,1.189,1.37,244,315
21,2014,125,200,.02,.016,-1.263,-18.91,-17.97,78.7,77.9,1.444,2.005,-17.94,-17.67,80.3,78.8,2.275,2.639,-19.55,-18.14,77.3,77.5,.759,1.199,239.2,315.3
21,2014,125,300,.005,.004,-1.769,-20.06,-18.54,77.6,77.7,2.457,3.879,-18.41,-17.33,80.5,79.2,4.846,6.675,-22.85,-20.49,74,75.2,.666,2.202,183.9,271.6
