  169.125   3.04   4.21   2.20  -6.80  -5.39  -7.93  -5.08  -3.19  -6.41   84.3   86.2   80.4  116.7  873.8
  169.250   5.07   7.14   3.86  -7.56  -6.88  -8.65  -6.40  -5.84  -7.29   79.4   83.4   76.2  125.5  873.6
  169.375   7.67   8.63   5.63  -5.79  -4.98  -6.42  -5.03  -4.36  -5.67   76.3   77.5   74.5  123.8  874.1
  169.500   8.28   8.89   7.13  -3.82  -2.42  -4.90  -3.29  -2.01  -4.26   78.7   79.9   77.7  128.6  874.1
  169.625   8.06   8.87   7.28   -.87    .08  -2.16   -.43    .54  -1.77   80.1   81.0   78.8  137.0  873.7
  169.750   6.89   7.51   5.58   1.06   1.87    .27   1.55   2.29    .63   79.1   82.6   75.0  134.0  873.8
  169.875   6.66   7.85   5.41   1.97   2.17   1.66   2.38   2.56   2.17   78.1   78.9   76.5  133.1  873.4
  170.000   7.86   8.17   7.42   1.26   1.66    .66   1.93   2.23   1.36   77.9   78.8   76.4  133.3  874.0
  170.125   8.94  10.29   8.07   -.78    .57  -1.89    .03   1.18  -1.07   74.9   77.6   73.2  128.0  874.3
  170.250   9.10   9.64   8.69  -2.16  -1.70  -2.69  -1.37  -1.01  -1.98   72.3   73.3   71.1  127.6  874.8
  170.375   9.94  10.50   9.00  -2.25  -1.79  -2.69  -1.56  -1.09  -2.03   70.8   71.6   70.0  118.6  876.0
  170.500  10.27  10.87   9.48  -1.43   -.40  -2.16   -.86    .02  -1.54   70.7   71.3   70.2  123.5  876.4
  170.625   8.40   9.68   7.37    .66   1.36   -.21   1.22   2.05    .20   71.2   72.2   70.0  123.6  876.6
  170.750   6.54   7.47   5.69   1.76   2.07   1.36   2.53   2.84   2.11   72.1   73.3   71.0  117.8  875.7
  170.875   4.88   6.10   3.95   1.76   1.97   1.26   2.71   2.88   2.47   73.5   75.2   71.6  102.8  874.8
  171.000   4.51   5.36   3.78    .76   1.56    .08   1.76   2.59   1.06   76.3   78.3   74.7  116.4  873.8
  171.125   6.36   7.26   5.51   -.96    .18  -1.98   -.14    .99  -1.17   75.6   76.3   74.8  124.1  872.6
  171.250   7.37   8.44   5.88  -3.13  -2.16  -4.07  -2.35  -1.31  -3.34   74.6   76.1   73.0  126.4  871.7
  171.375   8.44   8.78   8.12  -3.99  -3.65  -4.32  -3.33  -3.10  -3.67   72.7   73.2   72.4  120.4  870.7
  171.500   9.31   9.72   8.69  -2.78  -1.79  -3.65  -2.28  -1.40  -3.07   73.0   73.9   72.1  137.4  869.7
  171.625   8.89   9.68   8.21   -.87   -.30  -1.79   -.53    .08  -1.41   73.5   75.0   72.5  133.3  868.3
  171.750   8.09   8.69   6.85    .27    .96   -.21    .75   1.38    .18   74.4   75.4   72.8  138.0  866.9
  171.875   7.88   8.75   7.11   1.06   1.16    .76   1.55   1.69   1.39   74.8   75.4   74.0  146.4  866.5
  172.000   9.42  10.57   8.30    .08    .76   -.87    .70   1.32   -.20   74.4   75.5   73.7  151.5  866.6
  172.125  10.10  11.02   9.11  -1.70   -.87  -2.51  -1.03   -.25  -1.75   72.4   74.5   69.9  144.0  867.1
  172.250  11.15  12.22   9.95  -2.95  -2.60  -3.22  -2.17  -1.95  -2.47   69.8   71.5   68.7  121.7  867.0
  172.375   9.88  11.62   7.25  -2.25  -1.43  -3.13  -1.58   -.76  -2.40   71.4   74.2   68.8  140.0  866.9
  172.500   6.88   8.32   4.80   -.21    .96  -1.15    .36   1.46   -.55   73.8   77.5   70.3  135.6  867.6
  172.625   6.96   7.81   6.12   1.06   1.26    .66   1.51   1.80   1.17   74.6   75.9   71.4  130.7  866.7
  172.750   5.68   6.37   5.06   1.56   1.87   1.26   2.16   2.49   1.88   76.4   77.8   74.8  119.6  865.2
  172.875   4.54   5.15   4.03   1.87   2.28   1.56   2.54   2.89   2.26   78.6   81.9   77.0  129.0  864.2
  173.000   5.04   6.96   3.88   1.36   1.97    .86   1.86   2.22   1.48   85.9   87.8   82.5  124.6  863.3
  173.125   5.41   6.32   4.91    .18    .66   -.30    .84   1.24    .50   84.4   85.0   83.7  131.0  862.4
  173.250   4.81   5.48   4.32   -.40    .27   -.78    .25    .86   -.23   84.4   85.0   83.5  141.5  862.0
  173.375   5.57   6.06   5.12  -1.24   -.87  -1.61   -.65   -.32   -.96   84.9   86.6   83.8  148.5  862.4
  173.500   4.73   5.41   4.14   -.21    .27   -.87    .30    .70   -.35   85.8   87.9   82.4  152.2  863.1
  173.625   4.49   4.69   4.28    .57    .66    .37    .94   1.10    .73   82.9   84.1   81.8  145.5  863.8
  173.750   4.05   4.89   3.24    .76    .96    .47   1.44   1.57   1.12   81.7   83.9   80.4  166.8  864.9
  173.875   4.08   4.43   3.73    .37    .66   -.02    .83   1.23    .35   87.2   90.8   83.3  162.8  866.1
  174.000   4.29   4.84   3.93   -.68   -.11  -1.43   -.21    .31   -.89   94.9  101.2   91.0  177.4  867.7
  174.125   4.88   5.53   4.11  -1.70   -.96  -2.87  -1.37   -.59  -2.58  101.6  101.8  101.2  217.6  869.2
  174.250   4.08   5.79   2.32  -3.73  -3.04  -4.07  -3.43  -2.77  -3.78  101.2  101.8  100.8  136.8  869.9
  174.375   3.69   4.81   2.07  -2.95  -2.16  -3.56  -2.65  -1.87  -3.27  100.6  100.8  100.5  197.2  870.7
  174.500   3.57   5.01   2.25  -2.25  -2.07  -2.51  -2.16  -1.78  -2.44  100.2  100.6   99.5  167.0  872.3
  174.625   3.30   4.34   2.21  -1.61  -1.24  -2.07  -1.49  -1.18  -1.83   95.9   99.2   92.8  122.7  872.1
  174.750   6.28   7.50   4.25   -.11    .27  -1.06    .24    .64   -.98   93.9   95.2   92.6  168.2  871.6
  174.875   6.71   7.80   5.99    .08    .18   -.11    .54    .62    .42   92.4   93.2   91.8  153.5  871.8
  175.000   7.89   9.03   6.19    .18    .47    .08    .78    .96    .63   91.5   92.4   90.5  168.2  871.2
  175.125   8.54   9.29   6.92   -.49    .18  -1.43    .06    .70   -.96   94.4  101.0   91.2  168.0  871.1
  175.250   9.45  10.32   8.68  -1.43  -1.15  -1.89   -.91   -.70  -1.36  101.1  101.3  101.0  175.7  871.1
  175.375   8.05   9.97   6.89  -1.70  -1.61  -1.89  -1.21  -1.06  -1.41  100.8  101.2  100.6  174.8  871.4
  175.500   8.49   9.90   7.32  -1.43  -1.06  -1.61   -.90   -.54  -1.18  100.2  100.5   99.9  201.3  871.4
  175.625   7.28   8.80   6.19  -1.61  -1.43  -1.79  -1.12   -.91  -1.32   99.8  100.1   99.6  177.3  871.8
  175.750   5.32   7.11   4.49  -1.79  -1.61  -1.89  -1.32  -1.18  -1.48   99.6   99.6   99.5  182.8  873.0
  175.875   4.42   4.74   3.88  -1.79  -1.61  -2.07  -1.40  -1.30  -1.58   99.6   99.7   99.4  181.6  873.4
  176.000   4.03   4.65   3.35  -2.34  -1.89  -2.69  -1.94  -1.70  -2.22   99.8  100.1   99.6  184.6  874.6
  176.125   3.16   3.76   2.68  -2.69  -2.51  -3.04  -2.26  -2.05  -2.55  100.3  100.4  100.1  184.9  875.6
  176.250   2.48   2.89   1.97  -2.95  -2.78  -3.04  -2.44  -2.29  -2.56  100.4  100.4  100.3  163.6  876.4
  176.375   3.29   3.87   2.68  -2.87  -2.60  -3.13  -2.38  -2.06  -2.63  100.0  100.3   99.4  161.3  876.8
  176.500   3.93   4.91   3.11  -1.98  -1.15  -2.78  -1.40   -.47  -2.21   98.1   99.2   96.0  150.4  877.3
  176.625   5.66   7.43   3.45   -.68   -.21  -1.43    .21   1.01   -.74   93.2   95.9   91.4  148.5  877.6
  176.750   5.36   6.50   4.00    .27    .96   -.30   1.27   1.54   1.03   90.7   91.6   89.5  164.9  877.1
  176.875   2.35   3.85   1.78    .57   1.76    .08    .95   1.30    .51   94.0   97.0   91.6  180.1  877.9
  177.000   2.59   3.19   1.63   -.30    .08   -.78   -.02    .33   -.58   97.4   98.3   96.0  141.5  878.7
  177.125   2.06   2.47   1.14  -3.13  -1.61  -4.65   -.75   -.22  -1.09   96.3   96.5   96.0   68.3  878.8
  177.250   3.12   4.16   2.62  -5.55  -4.74  -6.26  -2.32   -.59  -4.44   95.5   96.4   94.6   82.6  879.3
  177.375   3.17   3.67   2.68  -4.90  -3.82  -5.95  -3.41  -2.47  -4.05   94.5   95.1   93.7   98.3  880.6
  177.500   2.06   2.86   1.17   -.87   1.97  -3.82   -.28   1.87  -2.46   91.0   94.7   87.5  124.9  882.0
  177.625   1.81   2.65    .89    .96   3.54   -.87   1.19   2.89   -.62   89.9   95.2   84.2  160.7  883.4
  177.750   1.53   2.09    .83    .86   2.07    .08   1.40   2.65    .43   92.9   94.0   91.1   83.4  883.9
  177.875   1.08   2.08    .09   1.16   2.80   -.02   2.30   4.05   1.01   90.1   93.7   82.9   82.5  884.6
  178.000   1.15   1.93    .10   -.11   3.54  -2.16   1.23   3.28    .40   89.1   91.8   84.7   75.3  885.8
  178.125   2.46   3.13   1.90  -3.30  -2.07  -4.07  -1.22    .29  -2.68   96.0   96.9   93.4  134.7  886.9
  178.250   4.77   6.14   3.45  -4.07  -3.22  -4.32  -3.16  -2.63  -3.49   97.5   98.1   97.0  130.3  887.7
  178.375   6.32   6.74   5.93  -2.78  -1.98  -3.30  -2.22  -1.50  -2.62   94.5   97.5   90.9  121.9  888.8
  178.500   5.83   6.67   4.91   -.68    .66  -1.79   -.23    .96  -1.32   89.7   90.8   88.9  152.1  889.9
  178.625   4.61   5.21   4.16   1.06   1.36    .66   1.48   1.75   1.09   90.6   91.8   89.5  165.9  890.3
  178.750   4.74   5.13   4.28   1.16   1.26    .96   1.56   1.68   1.36   93.0   93.9   91.1  143.9  891.0
  178.875   4.47   5.30   3.91   1.46   1.66   1.16   2.01   2.39   1.64   92.5   93.9   90.2  129.2  890.8
  179.000   6.31   6.84   5.56   1.76   1.87   1.56   2.56   2.66   2.39   88.4   90.1   86.9  132.7  890.6
  179.125   6.97   7.79   6.34   1.16   1.56    .27   1.95   2.45   1.05   86.1   87.2   85.1  132.4  890.2
  179.250   8.32   9.53   6.87   -.96   -.02  -2.16   -.18    .79  -1.34   79.6   85.5   74.5  119.5  890.5
  179.375  10.26  10.95   9.44  -2.51  -2.16  -2.87  -1.81  -1.44  -2.20   74.5   76.8   73.1  102.8  890.7
  179.500   9.91  10.97   8.61   -.78    .86  -2.34   -.13   1.41  -1.63   77.0   78.8   75.9  121.8  890.8
  179.625   9.11   9.98   7.86   1.87   2.38   1.16   2.60   3.30   1.73   78.8   80.4   77.1  131.9  891.0
  179.750   8.43   9.30   7.45   2.59   2.90   2.38   3.49   3.67   3.27   83.1   85.0   80.5  119.4  891.2
  179.875   8.43   9.27   7.89   2.69   2.90   2.38   3.57   3.75   3.37   84.1   84.7   83.2  116.4  891.0
  180.000   8.05   8.42   7.73   2.69   2.90   2.59   3.72   3.98   3.60   85.5   85.8   84.7  131.5  890.8
  180.125   7.98   8.33   7.37   2.28   2.69   1.76   3.34   3.79   2.80   86.6   87.2   85.7  127.3  891.1
  180.250   7.80   8.39   7.28    .96   1.76    .37   1.90   2.70   1.17   86.3   87.1   84.2  130.7  891.8
  180.375   7.78   8.27   6.57    .37    .86   -.02   1.15   1.58    .69   83.5   84.8   82.1  118.3  892.1
  180.500   7.18   7.76   6.32   1.56   2.07    .66   2.20   2.83   1.45   83.6   84.6   82.7  125.8  892.2
  180.625   5.83   6.71   4.96   2.38   2.48   2.07   3.14   3.36   2.76   83.5   84.4   82.8  131.6  892.5
  180.750   5.24   6.20   4.35   2.38   2.59   2.28   3.28   3.40   3.09   83.6   84.4   82.9  135.8  892.6
  180.875   5.13   5.69   4.57   2.28   2.59   2.07   3.17   3.42   2.95   84.3   85.3   83.5  129.5  892.8
  181.000   5.50   6.26   4.57   2.07   2.28   1.87   3.12   3.40   2.80   85.0   85.7   84.1  135.0  892.3
  181.125   5.50   6.20   4.69   1.97   2.28   1.76   3.02   3.29   2.78   85.6   86.5   83.5  134.2  892.4
  181.250   4.07   4.75   3.28   1.76   3.97   1.16    .60   3.36 -39.70   86.4   90.5   85.2  149.4  892.5
  181.375   3.87   4.58   3.34   1.46   2.07   1.16   2.46   3.12   2.10   93.9   97.0   89.5  159.2  892.7
  181.500   4.05   4.85   3.25   1.06   1.56    .66   1.83   2.41   1.40   98.8   99.9   97.2  200.4  892.7
  181.625   4.56   5.43   3.65    .86   1.16    .66   1.44   1.94   1.21   99.2   99.5   98.5  139.7  892.2
  181.750   4.68   5.03   4.34   1.16   1.26   1.06   1.70   1.92   1.53   98.3   98.4   98.0  135.5  891.9
  181.875   5.09   5.76   4.13   1.26   1.46   1.16   2.00   2.20   1.82   96.7   98.0   95.7  138.3  891.2
  182.000   5.31   6.19   4.42   1.16   1.36   1.06   1.94   2.09   1.71   95.9   96.5   95.3  137.6  891.0
  182.125   5.25   5.60   4.94   1.26   1.56   1.16   2.15   2.42   2.01   95.3   95.9   94.6  134.3  890.5
  182.250   5.61   5.86   5.44   1.66   1.87   1.46   2.71   2.99   2.36   94.3   95.2   93.6  130.6  889.9
  182.375   6.00   6.60   5.31   1.97   2.28   1.66   2.94   3.22   2.62   95.2   95.9   94.0  137.6  890.3
  182.500   5.29   5.73   4.59   2.38   3.01   1.66   3.51   4.17   2.79   91.8   94.0   88.7  127.4  890.7
  182.625   5.53   5.96   4.70   2.80   3.22   2.38   3.88   4.28   3.49   89.1   89.9   88.2  134.3  891.1
  182.750   5.46   5.75   5.24   3.01   3.33   2.69   4.17   4.47   3.76   88.7   89.3   88.2  124.5  891.0
  182.875   6.09   6.47   5.45   3.33   3.65   3.11   4.58   4.97   4.27   88.8   89.2   88.5  128.2  890.5
  183.000   6.47   6.72   6.12   3.43   3.65   3.22   4.82   5.12   4.53   87.6   89.0   85.2  133.6  890.0
  183.125   5.71   6.23   5.28   3.01   3.33   2.69   4.57   4.79   4.28   86.9   88.0   85.4  136.2  890.4
  183.250   4.97   5.24   4.55   2.28   2.69   1.97   3.62   4.16   3.24   89.6   90.5   88.3  141.2  890.7
  183.375   5.05   5.51   4.20   2.38   2.69   2.17   3.57   4.03   3.19   89.4   90.3   88.5  143.7  891.4
  183.500   4.29   5.21   3.32   2.28   2.59   1.76   3.20   3.66   2.66   91.4   93.7   89.7  121.6  892.0
  183.625   4.35   5.15   3.72   2.17   2.69   1.46   2.86   3.33   2.26   93.9   94.6   93.2  121.0  891.3
  183.750   3.89   5.05   3.36   2.38   2.90   1.66   3.16   3.73   2.53   93.6   94.6   92.5  138.0  890.5
  183.875   4.21   4.87   3.76   2.28   2.80   1.56   2.93   3.43   2.27   94.4   96.2   92.7  127.2  889.4
  184.000   4.34   4.78   3.89   1.76   1.97   1.16   2.71   2.90   2.10   95.7   96.2   95.3  122.8  887.3
  184.125   4.08   4.67   3.53   1.87   1.97   1.56   3.00   3.25   2.76   95.0   95.8   94.5  124.6  885.2
  184.250   4.54   5.16   3.53   1.36   1.87    .47   2.37   2.93   1.39   95.0   95.9   94.5  118.0  882.8
  184.375   4.80   5.53   3.43   1.76   2.17   1.36   2.72   3.08   2.42   94.1   94.8   93.5   96.7  880.7
  184.500   4.06   4.98   3.35   1.87   2.59   1.26   2.88   3.48   2.20   93.4   94.8   91.9  110.6  878.3
  184.625   3.68   3.92   3.34   1.76   1.87   1.56   2.96   3.15   2.77   92.6   93.1   91.8   99.6  875.8
  184.750   3.25   3.76   2.47   1.87   2.38   1.56   3.36   4.56   2.87   90.6   92.6   84.1   71.1  874.1
  184.875   2.30   3.21    .51   2.28   4.30   1.56   4.69   6.10   3.45   81.9   88.0   77.1   31.6  873.4
  185.000   1.41   3.41    .46   2.38   4.96    .66   3.30   5.24   1.31   89.1   97.4   84.0  364.5  872.3
  185.125   1.03   1.76    .23    .37   1.66   -.78   1.42   2.30    .49   96.3   97.3   95.5    9.7  872.2
  185.250   2.47   3.37   1.38  -1.70    .27  -3.39   -.13   1.21  -2.15   94.5   96.3   92.9  101.7  871.9
  185.375   2.78   3.60   2.05  -2.51  -1.89  -3.13  -1.98  -1.48  -2.39   97.3   99.6   95.7  140.4  872.2
  185.500   3.00   3.53   2.55   -.59    .18  -1.79   -.42    .17  -1.49   98.8   99.9   97.8  146.8  872.0
  185.625   2.28   3.12   1.95    .57   1.16   -.02    .73   1.09    .01   98.1   98.5   97.5  194.4  872.3
  185.750   1.81   2.13   1.29    .18   1.97   -.59    .79   1.73   -.16   98.1   98.7   97.5  247.5  873.1
  185.875   2.60   3.10   1.91  -1.15   -.68  -1.52   -.65   -.05   -.95   99.1   99.5   98.6  235.9  874.9
  186.000   1.72   2.29   1.13  -1.79  -1.15  -2.51  -1.36   -.68  -2.10   99.2   99.4   99.1  227.0  876.5
  186.125   1.41   2.54    .16  -3.04  -2.60  -3.39  -2.66  -2.23  -2.95   98.8   99.2   98.4  227.5  877.6
  186.250   1.15   3.36    .00  -3.04  -2.78  -3.39  -2.72  -2.51  -3.01   98.1   98.7   97.8  181.0  878.4
  186.375   3.14   4.08   1.73  -3.13  -2.78  -3.56  -2.81  -2.51  -3.11   99.0   99.4   98.1  187.8  879.8
  186.500   4.32   5.06   3.63  -2.87  -2.51  -3.22  -2.57  -2.22  -2.88   97.4   99.3   94.5  183.9  880.4
  186.625   4.77   5.56   4.06  -2.25  -1.98  -2.51  -1.85  -1.58  -2.18   94.5   96.4   92.3  187.1  880.9
  186.750   4.61   5.20   4.11  -2.51  -1.89  -3.13  -2.31  -1.88  -2.74   95.3   96.3   94.4  169.7  881.4
  186.875   2.71   3.42   1.64  -2.95  -2.16  -3.30  -2.70  -2.48  -2.86   96.9   97.4   95.9  183.9  882.4
  187.000   2.62   3.48    .86  -3.39  -2.07  -4.15  -3.04  -2.04  -3.70   97.2   99.4   94.7  158.0  882.3
  187.125   3.82   4.31   3.22  -3.82  -3.39  -4.24  -3.40  -3.03  -3.75   97.8   98.8   97.1  149.1  881.8
  187.250   4.89   5.89   3.75  -4.74  -4.24  -5.06  -4.05  -3.79  -4.48   97.6   98.2   97.0  133.4  881.3
  187.375   5.96   6.31   5.50  -4.32  -3.22  -4.98  -3.92  -2.93  -4.49   94.1   96.7   89.6  142.1  881.1
  187.500   5.87   6.48   5.24  -2.69  -1.70  -3.39  -2.33  -1.41  -2.97   89.0   89.8   88.1  139.8  880.8
  187.625   5.68   6.43   4.46   -.49    .37  -1.61   -.21    .66  -1.27   89.3   89.7   88.9  145.6  880.1
  187.750   3.02   4.40   2.30    .66    .96    .47    .92   1.05    .77   87.9   88.8   86.5  151.7  879.3
  187.875   2.71   3.15   2.34    .47    .96   -.11    .53    .74    .09   90.6   93.7   88.9  137.3  878.9
  188.000   3.30   3.81   3.02   -.96   -.11  -1.61   -.52    .09   -.91   93.5   93.9   93.1  138.6  877.9
  188.125   4.32   5.51   3.78   -.87   -.21  -1.24   -.31    .40   -.71   93.9   94.2   93.0  153.4  876.8
  188.250   3.74   4.56   3.12   -.11    .27   -.40    .44    .92    .10   93.4   96.6   90.1  117.7  876.1
  188.375   5.03   5.46   3.42    .18    .47   -.30    .71    .98    .24   95.3   96.5   93.6  127.4  875.5
  188.500   4.91   5.86   3.98    .86   1.16    .47   1.36   1.52   1.01   92.8   93.5   92.4  143.4  874.6
  188.625   3.20   3.88   2.53   1.46   1.87   1.16   1.69   1.91   1.49   92.4   92.7   92.0  145.6  874.7
  188.750   2.21   2.67   1.78   1.56   1.97   1.06   1.75   2.06   1.47   91.8   92.4   91.0  173.2  874.9
  188.875   2.22   2.93   1.68    .86   1.26    .37   1.09   1.78    .65   93.2   95.8   90.8  152.3  875.3
  189.000    .98   1.90    .00    .18    .57   -.40    .91   1.76    .60   95.0   96.4   92.2  145.5  875.6
  189.125    .84   1.40    .16  -1.06   -.40  -2.07   -.20    .24   -.76   98.1   99.0   96.0   51.6  875.4
  189.250   1.65   2.76    .58  -1.52   -.68  -3.39   -.64   -.19  -1.58   98.3   98.9   97.0   25.7  875.5
  189.375   2.46   3.89    .77  -1.52   -.49  -1.98   -.96    .04  -1.48   96.4   98.6   90.6   43.8  875.8
  189.500   3.90   4.63   3.24  -1.15    .08  -1.79   -.43    .74  -1.06   87.1   88.4   85.7   58.6  876.4
  189.625   2.35   3.64    .77    .76   1.16    .47   1.80   2.28   1.16   75.6   84.1   70.8  365.4  877.3
  189.750   1.30   2.69    .19    .76   1.56    .27   1.75   2.01   1.45   80.8   82.9   76.8  358.2  878.5
  189.875    .83   1.94    .06    .66   1.76   -.30   1.30   2.06    .47   85.5   87.5   82.8    5.3  879.8
  190.000    .41   1.16    .10    .37   3.33   -.96    .92   2.87    .00   85.4   88.2   80.6   24.3  881.2
  190.125   1.19   1.92    .22  -1.61   -.96  -2.34   -.39   -.03   -.67   87.8   88.4   86.8   78.3  882.2
  190.250   2.86   3.84   2.24  -3.47  -2.60  -4.49  -1.34   -.44  -2.39   87.2   87.8   85.5   87.7  883.4
  190.375   3.62   4.25   2.54  -3.90  -3.30  -4.07  -2.81  -2.37  -3.09   87.9   88.6   86.7   99.2  884.6
  190.500   4.48   5.40   3.35  -2.25  -1.34  -3.30  -1.56   -.64  -2.43   84.5   86.2   83.2  105.5  885.4
  190.625   4.15   5.02   3.54   -.40    .57  -1.24    .22   1.00   -.56   82.9   83.6   82.0  124.5  886.3
  190.750   3.92   4.32   3.70    .76   1.06    .37   1.25   1.47    .92   82.1   82.6   81.1  117.8  886.9
  190.875   3.84   4.40   3.35    .47    .96   -.02   1.14   1.43    .75   83.1   84.4   82.0  119.4  887.7
  191.000   5.25   6.10   4.63   -.30    .18   -.87    .45    .88   -.03   81.4   82.8   79.8  120.3  887.9
  191.125   7.16   7.94   5.96  -1.34   -.96  -1.70   -.54   -.22   -.91   78.6   80.3   76.3  119.1  888.2
  191.250   8.67   8.99   8.26  -2.87  -1.70  -3.65  -2.09   -.84  -2.97   77.0   78.4   75.7  112.6  888.1
  191.375   9.35  10.31   8.28  -3.47  -2.34  -3.99  -2.78  -1.69  -3.26   76.4   78.1   74.9  110.1  887.4
  191.500  10.21  10.89   9.30   -.78    .37  -2.16   -.26   1.00  -1.62   75.2   76.4   73.0  130.4  887.1
  191.625   8.08   9.36   7.18   1.16   1.56    .47   1.71   2.20   1.00   74.6   76.4   73.5  135.8  887.3
  191.750   6.36   6.87   5.69   1.76   2.07   1.56   2.40   2.64   2.17   77.8   79.0   76.2  127.2  887.5
  191.875   6.18   6.55   5.68   1.87   2.07   1.66   2.54   2.70   2.38   79.9   81.5   78.4  138.6  887.7
  192.000   6.51   7.16   6.14   1.46   2.07    .86   2.19   2.80   1.58   82.5   84.3   80.0  137.6  888.2
  192.125   6.25   7.04   5.12   1.06   1.46    .76   1.80   2.14   1.49   84.7   86.5   83.3  141.5  889.3
  192.250   5.38   5.77   5.10   1.46   1.76   1.26   2.34   2.79   2.08   90.7   94.7   86.9  143.6  889.6
  192.375   5.31   6.04   4.41   1.36   1.76   1.06   2.07   2.55   1.71   97.7   98.9   95.4  132.7  889.6
  192.500   5.80   6.24   4.79   2.17   2.59   1.76   3.00   3.36   2.58   93.3   95.9   91.6  136.2  889.3
  192.625   6.53   8.13   5.30   2.59   2.90   2.38   3.42   3.70   3.16   90.7   91.3   89.4  124.6  888.2
  192.750   7.93   8.37   7.59   2.80   3.01   2.59   3.72   4.02   3.50   88.9   89.7   88.1  135.2  887.7
  192.875   7.63   8.09   7.13   2.80   3.11   2.59   3.86   4.25   3.59   89.6   91.0   88.8  134.2  887.3
  193.000   8.03   8.85   7.67   2.80   3.01   2.59   3.81   4.03   3.58   92.2   92.6   91.5  123.7  886.9
  193.125   7.91   8.41   7.27   2.90   3.43   2.59   4.13   4.73   3.75   92.0   93.2   90.9  134.7  886.7
  193.250   7.88   8.87   6.80   3.11   3.54   2.69   4.31   4.97   3.96   92.2   93.2   90.7  144.6  886.9
  193.375   8.80   9.97   7.30   2.80   3.76   2.07   3.90   5.13   3.01   92.4   95.8   89.8  155.9  888.9
  193.500   6.57   7.31   5.26   1.66   1.97   1.46   2.46   2.80   2.29   98.9   99.5   97.1  155.3  890.3
  193.625   6.53   7.26   5.58   1.87   2.28   1.56   2.64   2.97   2.30   96.6   98.6   95.0  141.9  890.9
  193.750   6.37   6.86   5.87   2.28   2.69   1.97   3.15   3.39   2.78   94.2   95.1   93.0  136.0  890.3
  193.875   5.85   6.57   4.99   2.38   2.69   1.97   3.28   3.60   2.84   92.8   93.5   92.3  129.5  890.3
  194.000   4.52   5.52   3.65   2.48   2.80   2.28   3.81   4.20   3.52   91.6   92.5   91.1  126.5  889.8
  194.125   4.90   5.55   4.25   2.17   2.48   1.87   3.54   3.86   3.07   91.8   92.4   91.3  128.3  889.6
  194.250   4.96   5.38   3.82   1.97   2.38   1.76   3.13   3.53   2.76   92.6   93.2   92.0  140.6  889.0
  194.375   5.26   6.00   3.78   1.97   2.07   1.66   2.79   3.02   2.56   92.7   93.5   91.7  120.7  889.0
  194.500   6.48   7.38   5.35   1.97   2.17   1.56   2.72   2.99   2.27   92.1   93.4   91.3  106.3  888.6
  194.625   5.86   6.95   5.11   2.07   2.48   1.56   2.89   3.30   2.30   87.1   92.2   84.7  132.1  887.8
  194.750   5.89   6.45   5.45   2.59   3.01   2.38   3.57   3.95   3.29   83.7   86.4   80.7  125.1  887.4
  194.875   6.25   6.74   5.86   2.59   2.80   2.28   3.51   3.71   3.35   82.1   83.3   81.4  128.7  887.9
