  207.250   7.22   8.17  122.2  -2.1    49.0    50.6    40.0   82.   79.  -35.7  261.3
  207.375   9.32  10.10  134.1  -1.3   221.4   226.0   172.1   78.   76.    7.2  307.6
  207.500   9.17  10.03  131.8    .3   574.3   568.7   419.5   73.   74.   77.9  384.0
  207.625   7.01   8.32  144.4   1.0   426.8   429.8   321.7   75.   75.   56.8  363.0
  207.750   5.17   5.57  157.3   1.0   388.2   390.6   290.0   75.   74.   73.2  379.4
  207.875   5.19   5.61  163.0    .4   127.3   127.7    97.3   76.   76.   26.7  332.9
  208.001   3.95   5.01  140.7    .6    32.7    32.8    24.8   76.   76.  -16.2  290.0
  208.125   3.95   5.13  135.6    .9     2.3     2.6     2.1   90.   80.  -38.8  267.3
  208.250   5.45   6.92  129.4    .8    33.9    35.6    25.5   75.   72.  -22.9  283.3
  208.375   7.73   9.92  117.3  -1.4   218.2   222.7   161.0   74.   72.   39.6  339.7
  208.500   9.67  10.65  123.8    .2   517.8   514.2   368.0   71.   72.  100.5  406.7
  208.625   8.36   9.06  125.0    .4   617.1   613.8   432.6   70.   70.  120.8  426.9
  208.750   7.20   8.75  137.1   1.5   434.5   431.6   315.7   73.   73.   85.6  391.8
  208.875   5.68   6.23  127.4   1.3   135.7   132.4   101.9   75.   77.  -25.7  280.5
  209.001   4.98   5.45  119.1    .4    30.7    30.7    24.5   80.   80.  -31.5  274.7
  209.125   5.70   6.30  103.4  -2.2     2.9     3.4     2.6   92.   78.  -56.5  239.8
  209.250   6.40   7.12   98.7  -3.4    71.1    73.3    58.4   82.   80.  -11.1  280.2
  209.375   8.43   9.04  116.4  -2.6   327.7   333.0   249.5   76.   75.   56.7  351.2
  209.500   8.38   8.86  106.1  -1.6   554.1   547.2   403.8   73.   74.   75.4  374.5
  209.625   7.14   7.79  110.0    .4   667.8   652.9   460.6   69.   71.  115.2  421.3
  209.750   4.85   5.57  106.1   1.1   542.8   528.9   379.6   70.   72.   75.2  381.4
  209.875   3.86   4.43  109.7   1.0   261.5   255.1   194.0   74.   76.   -7.8  298.4
  210.001   5.18   6.16  106.8   -.4    34.0    31.7    28.4   84.   90.  -58.6  245.7
  210.125   6.30   6.98  109.4  -2.5     2.3     2.9     2.2   95.   78.  -57.0  238.1
  210.250   7.59   8.53  105.9  -3.5    41.4    42.9    37.5   91.   87.  -52.6  238.1
  210.375   7.88   8.14  106.5  -2.0   274.3   279.7   218.1   80.   78.     .2  297.5
  210.500   8.36   8.85  125.2    .8   549.5   542.5   403.8   73.   74.   74.0  380.1
  210.625   7.61   8.75  112.7   1.9   654.3   639.0   452.5   69.   71.  112.4  418.6
  210.750   6.41   6.92  109.0   1.8   529.5   516.5   369.3   70.   72.   76.1  382.3
  210.875   6.53   6.97  118.7   2.4   293.8   287.7   212.1   72.   74.   12.0  318.2
  211.001   6.71   7.54  117.0   1.4    26.5    25.8    21.2   80.   82.  -53.3  252.9
  211.125   8.20   9.25  104.6   -.3     1.3     1.6     1.3   99.   80.  -54.5  250.2
  211.250  10.17  11.37  118.0  -1.3    31.3    32.9    25.5   82.   78.  -58.1  242.2
  211.375  12.41  13.55  125.0   -.6   223.0   228.5   174.0   78.   76.    2.9  306.3
