2013	126.542	393.1	376.3	0
2013	126.583	473.3	438.5	0
2013	126.625	492.8	504.8	0
2013	126.667	615	442.1	0
2013	126.708	747.6	369.8	0
2013	126.75	921.1	343.8	0
2013	126.792	867.9	307.4	0
2013	126.833	1021.2	196.5	0
2013	126.875	723.9	141.3	0
2013	126.917	368.5	125	0
2013	126.958	440.2	53.6	0
2013	127	123.7	24.8	0
2013	127.042	64.1	7.7	0
2013	127.083	2.7	1.6	0
2013	127.125	0.6	0.5	0
2013	127.167	0.4	0.5	0
2013	127.208	1.3	1.9	0
2013	127.25	6.9	6.6	0
2013	127.292	22	20.5	0
2013	127.333	54.9	50.6	0
2013	127.375	86.2	78.8	0
2013	127.417	147.7	134.6	0
2013	127.458	235.9	215	0
2013	127.5	357	360.4	0
2013	127.542	446.7	422.5	0
2013	127.583	488.4	433	0
2013	127.625	485.1	408.7	0
2013	127.667	399.2	419.3	0
2013	127.708	458.3	429	0
2013	127.75	453.3	388.9	0
2013	127.792	394.4	324.1	0
2013	127.833	280.9	231.9	0
2013	127.875	253.2	207.2	0
2013	127.917	162.2	142.4	0
2013	127.958	110.5	98.2	0
2013	128	91.4	80.2	0
2013	128.042	14.6	13	0
2013	128.083	2.8	2.4	0
2013	128.125	0.5	0.5	0
2013	128.167	0.4	0.4	0
2013	128.208	1.3	1.2	0
2013	128.25	5.1	4.7	0
2013	128.292	18.5	17.2	0
2013	128.333	49.7	46.5	0
2013	128.375	102.5	95.1	0
2013	128.417	192	179.3	0
2013	128.458	281.5	251.6	0
2013	128.5	380.7	327.9	0
2013	128.542	496.5	422	0
2013	128.583	507.1	437.7	0
2013	128.625	576	482.5	0
2013	128.667	657.1	492.8	0
2013	128.708	721.3	505	0
2013	128.75	660	423.6	0
2013	128.792	734.2	402.7	0
2013	128.833	626.9	301.3	0
2013	128.875	368	205.4	0
2013	128.917	118.7	229.8	0
2013	128.958	70.5	338.6	0
2013	129	36.2	352	0
2013	129.042	12.9	187	0
2013	129.083	3.2	9.5	0
2013	129.125	1	3.1	0
2013	129.167	0.9	2.4	0
2013	129.208	3.1	5.4	0
2013	129.25	8.6	10.9	0
2013	129.292	26.9	28.9	0
2013	129.333	54	59.1	0
2013	129.375	101.2	94.9	0
2013	129.417	172.2	151.7	0
2013	129.458	258.1	219.5	0
2013	129.5	338.9	284.8	0
2013	129.542	327	282.6	0
2013	129.583	405.2	361	0
2013	129.625	448.5	403.8	0
2013	129.667	476.5	424.7	0
2013	129.708	440.3	402.2	0
2013	129.708	435.1	399.7	0
2013	129.75	479.6	370.6	0
2013	129.75	485.2	370.9	0
2013	129.792	374.3	325	0
2013	129.792	372.5	324.4	0
2013	129.833	279.9	248.1	0
2013	129.833	278.7	248.6	0
2013	129.875	152.8	134.4	0
2013	129.875	154.8	135.8	0
2013	129.917	107.3	97.3	0
2013	129.917	107.6	97.8	0
2013	129.958	59.6	54.3	0
2013	129.958	59.6	54.3	0
2013	130	23.3	23.3	0
2013	130	23.3	23.2	0
2013	130.042	3.8	3.8	0
2013	130.042	3.8	3.5	0
2013	130.083	1.1	1.1	0
2013	130.083	1.1	1.1	0
2013	130.125	0.6	0.4	0
2013	130.125	0.3	0.3	0
2013	130.167	1.1	1	0
2013	130.167	1.1	0.7	0
2013	130.208	2.9	2.4	0
2013	130.208	2.9	2.9	0
2013	130.25	14.2	12.6	0
2013	130.25	14.5	13	0
2013	130.292	60.8	55.8	0
2013	130.292	61	56.1	0
2013	130.333	65.3	56	0
2013	130.333	66.7	56.9	0
2013	130.375	116.7	104	0
2013	130.375	117.9	104.6	0
2013	130.417	267.8	223.9	0
2013	130.417	278	228.8	0
2013	130.458	431	325.5	0
2013	130.458	414.2	311.6	0
2013	130.5	427	334.5	0
2013	130.5	433.7	341.4	0
2013	130.542	506.8	446.7	0
2013	130.542	503.8	444.1	0
2013	130.583	726.5	517.1	0
2013	130.583	762.5	525.1	0
2013	130.625	495.4	409.9	0
2013	130.625	501.7	415	0
2013	130.667	478.4	426.1	0
2013	130.667	471.3	412.5	0
2013	130.708	500	435.4	0
2013	130.708	508.7	446.5	0
2013	130.75	467.2	358.3	0
2013	130.75	473.8	359.5	0
2013	130.792	310.7	283.7	0
2013	130.792	311.5	285.2	0
2013	130.833	260.6	247.5	0
2013	130.833	237.4	235	0
2013	130.875	161.9	134.4	0
2013	130.875	161.5	132.6	0
2013	130.917	123.3	105.5	0
2013	130.917	120.3	104.2	0
2013	130.958	77	59.2	0
2013	130.958	77.6	59.6	0
2013	131	15.9	12.6	0
2013	131	15.5	12.6	0
2013	131.042	7.6	5.9	0
2013	131.042	7.5	5.9	0
2013	131.083	2	1.6	0
2013	131.083	1.8	1.4	0
2013	131.125	1	0.7	0
2013	131.125	1.1	0.7	0
2013	131.167	1.4	1.1	0
2013	131.167	1.4	1.1	0
2013	131.208	4.6	3.8	0
2013	131.208	4.6	3.8	0
2013	131.25	21.5	17.4	0
2013	131.25	22.3	17.9	0
2013	131.292	31	26.3	0
2013	131.292	31.7	26.7	0
2013	131.333	85.8	73.2	0
2013	131.333	86.2	73.4	0
2013	131.375	166.1	141.2	0
2013	131.375	168	142.5	0
2013	131.417	368.3	320.2	0
2013	131.417	359.7	312.5	0
2013	131.458	504.7	439	0
2013	131.458	506.3	439.9	0
2013	131.5	607.2	508.4	0
2013	131.5	622.6	520.9	0
2013	131.542	672.7	549.4	0
2013	131.542	732.8	601.2	0
2013	131.583	749.7	611.3	0
2013	131.583	759.3	620.8	0
2013	131.625	793.4	632.1	0
2013	131.625	711.1	567.5	0
2013	131.667	763.5	594	0
2013	131.667	772.1	600.1	0
2013	131.708	649.4	495.7	0
2013	131.708	699.7	530.9	0
2013	131.75	562.6	429.9	0
2013	131.75	536.9	412.2	0
2013	131.792	480.1	353.9	0
2013	131.792	501.2	372.2	0
2013	131.833	456.5	347.3	0
2013	131.833	403.9	310.8	0
2013	131.875	277.5	214.7	0
2013	131.875	277.6	215.4	0
2013	131.917	223.8	175.2	0
2013	131.917	225.1	176.5	0
2013	131.958	89	71.2	0
