  Jul.Day  S1(up) S2(up)   S(dw)   Alb1  Alb2  net_rad
  228.292    45.8    42.5    40.2  88.  95.  -27.9
  228.333    92.1    84.8    79.2  86.  93.  -15.2
  228.375   183.4   167.3   156.8  85.  94.   -1.4
  228.417   299.9   272.9   255.5  85.  94.   12.7
  228.458   319.3   289.9   270.2  85.  93.   10.0
  228.500   502.1   453.3   419.3  84.  93.   14.6
  228.542   547.4   495.0   453.1  83.  92.    8.0
  228.583   459.4   415.0   380.4  83.  92.    2.1
  228.625   434.8   397.4   367.1  84.  92.   23.1
  228.667   433.7   398.8   367.8  85.  92.   24.7
  228.708   410.6   377.2   344.2  84.  91.   13.7
  228.750   379.8   350.8   320.2  84.  91.   16.7
  228.792   257.2   239.0   220.7  86.  92.    3.0
  228.833   151.9   142.0   133.5  88.  94.    1.1
  228.875   102.3    96.0    91.7  90.  96.   -2.7
  228.917    53.7    50.6    50.2  94.  99.   -5.9
  228.958    14.6    14.0    16.8 115. 120.   -4.6
  229.000     1.6     1.8     2.2 139. 124.   -4.6
  229.042      .0      .2      .7   0.   0.   -2.5
  229.083      .0      .2      .7   0.   0.    -.8
  229.125      .0      .0      .6   0.   0.    -.2
  229.167      .0      .0      .6   0.   0.   -1.6
  229.208      .2      .4      .8 398. 200.   -1.0
  229.250     3.2     3.8     3.8 119. 100.    -.8
  229.292    19.5    19.2    18.7  96.  98.    1.4
  229.333    55.2    52.3    50.7  92.  97.    5.1
  229.375   117.9   108.5   105.7  90.  97.    9.0
  229.417   178.1   161.8   160.2  90.  99.   12.4
  229.458   272.4   247.6   235.7  87.  95.   15.8
  229.500   319.3   289.2   267.6  84.  93.   13.3
  229.542   443.4   398.4   363.4  82.  91.    4.7
  229.583   445.3   404.1   364.7  82.  90.   31.4
  229.625   509.2   461.3   416.4  82.  90.   39.8
  229.667   519.8   471.0   415.9  80.  88.   40.0
  229.708   454.0   412.3   357.9  79.  87.   35.3
  229.750   424.7   386.2   331.3  78.  86.   25.3
  229.792   273.8   250.7   218.9  80.  87.   18.6
  229.833   169.3   156.0   140.2  83.  90.   21.3
  229.875    90.1    83.8    76.5  85.  91.    8.4
  229.917    41.3    38.8    37.1  90.  96.   -1.1
  229.958     8.0     7.9    10.2 127. 128.   -4.7
  230.000     1.3     1.6     4.1 323. 260.   -6.7
  230.042      .0      .3     2.9   0.   0.   -8.8
  230.083      .0      .3     2.8   0.   0.  -15.4
  230.125      .0      .3     2.1   0.   0.  -16.8
  230.167      .0      .2      .4   0.   0.  -10.9
  230.208      .1      .5      .8 796. 160.  -13.2
  230.250     2.7     2.8     3.1 115. 112.  -12.1
  230.292    16.7    15.6    14.9  89.  96.   -8.1
  230.333    49.1    44.9    41.2  84.  92.   -5.8
  230.375   121.4   110.2   100.4  83.  91.    6.2
  230.417   227.9   203.4   184.8  81.  91.   -2.1
  230.458   375.3   331.9   298.4  80.  90.   -6.8
  230.500   491.2   432.2   387.2  79.  90.  -20.6
  230.542   357.4   317.8   283.3  79.  89.   -4.4
  230.583   404.9   359.1   315.9  78.  88.  -14.3
  230.625   583.4   515.2   446.1  76.  87.   -6.8
  230.667   691.9   617.2   527.0  76.  85.   42.1
  230.708   519.6   468.9   397.1  76.  85.   11.4
  230.750   442.6   402.6   342.1  77.  85.   16.4
  230.792   260.8   237.6   206.6  79.  87.    1.7
  230.833   197.4   180.2   159.0  81.  88.   -3.5
  230.875   106.5    97.6    88.3  83.  90.  -20.0
  230.917    33.2    30.6    30.3  91.  99.  -41.7
  230.958     8.9     8.7    10.6 118. 122.  -36.2
  231.000     1.2     1.5     3.9 335. 264.  -51.0
  231.042      .0      .2     2.6   0.   0.  -51.5
  231.083      .0      .2     2.5   0.   0.  -44.1
  231.125      .0      .0     2.5   0.   0.  -41.0
  231.167      .0      .2     2.5   0.   0.  -35.3
  231.208      .1      .3     2.62487. 834.  -47.9
  231.250     2.9     2.9     5.0 173. 174.  -37.0
  231.292    23.4    21.8    21.4  91.  98.  -35.2
  231.333    58.6    53.5    49.4  84.  92.   -9.1
  231.375   160.3   144.1   128.5  80.  89.    5.8
  231.417   234.3   208.6   186.6  80.  89.   24.9
  231.458   394.2   349.2   307.9  78.  88.   31.9
  231.500   480.8   422.7   372.0  77.  88.    7.6
  231.542   522.2   459.9   401.3  77.  87.    2.1
  231.583   579.4   510.9   439.9  76.  86.   -9.3
  231.625   591.4   524.7   444.4  75.  85.   11.1
  231.667   471.8   424.3   363.5  77.  86.   43.3
  231.708   432.3   392.7   337.0  78.  86.   55.2
  231.750   427.5   388.3   328.9  77.  85.   55.4
  231.792   308.6   279.2   238.4  77.  85.   10.5
  231.833   255.6   233.1   198.8  78.  85.   -5.2
  231.875   159.0   145.6   123.4  78.  85.  -23.5
  231.917    75.9    65.0    58.9  78.  91.  -33.2
  231.958    20.0    15.7    19.0  95. 121.  -19.7
  232.000     1.3     1.7     3.2 249. 188.  -22.1
  232.042      .0      .4     1.9   0.   0.  -54.3
  232.083      .0      .3     1.2   0.   0.  -51.6
  232.125      .0      .4     1.1   0.   0.  -54.3
  232.167      .0      .3     1.1   0.   0.  -49.1
  232.208      .1      .4     1.1 995. 250.  -46.7
  232.250     3.9     3.9     4.2 108. 108.  -32.1
  232.292    21.0    19.8    18.2  87.  92.  -38.3
  232.333    93.2    86.1    72.4  78.  84.  -35.4
  232.375   187.1   174.7   149.5  80.  86.     .1
  232.417   277.0   257.1   221.3  80.  86.   27.6
  232.458   378.3   352.7   296.6  78.  84.   34.2
  232.500   463.4   431.2   360.1  78.  84.   25.3
  232.542   526.0   489.7   402.5  77.  82.   20.3
  232.583   566.5   526.6   426.6  75.  81.   28.1
  232.625   576.9   535.7   431.1  75.  80.   27.9
  232.667   557.0   518.4   418.5  75.  81.   39.2
  232.708   507.1   473.4   387.1  76.  82.   46.2
  232.750   436.1   408.7   335.1  77.  82.   24.4
  232.792   345.0   325.4   267.4  78.  82.    2.2
  232.833   249.4   236.1   196.0  79.  83.   -7.9
  232.875   156.1   148.4   122.4  78.  83.  -10.7
  232.917    67.5    59.5    52.1  77.  88.  -31.7
  232.958    12.6     8.7    12.0  95. 138.  -45.8
  233.000      .9     1.0     1.4 162. 144.  -50.4
  233.042      .0      .0      .4   0.   0.  -51.2
  233.083      .0      .2      .6   0.   0.  -51.6
  233.125      .0      .0      .4   0.   0.  -55.4
  233.167      .0      .2      .7   0.   0.  -56.6
  233.208      .0      .3      .7   0.   0.  -57.0
  233.250     3.1     3.1     3.3 106. 107.  -59.0
  233.292    26.5    23.5    26.3  99. 112.  -65.7
  233.333    93.9    84.3    76.4  81.  91.  -52.7
  233.375   187.8   170.3   152.5  81.  90.  -11.7
  233.417   287.8   257.9   233.4  81.  91.   30.7
  233.458   387.2   346.6   307.3  79.  89.   42.4
  233.500   471.1   420.7   369.4  78.  88.   29.6
  233.542   533.6   477.6   411.5  77.  86.   34.1
  233.583   572.0   512.3   433.6  76.  85.   28.7
  233.625   580.9   521.8   434.3  75.  83.   25.3
  233.667   557.4   504.0   416.6  75.  83.   28.8
  233.708   511.5   465.8   385.2  75.  83.   25.0
  233.750   436.9   401.1   331.7  76.  83.   27.1
  233.792   345.6   320.3   265.1  77.  83.   17.8
  233.833   227.8   212.4   176.9  78.  83.   -4.7
  233.875   148.8   139.2   114.1  77.  82.  -14.2
  233.917    55.3    46.0    42.1  76.  92.  -37.3
  233.958    12.5     9.5    11.1  89. 117.  -47.6
  234.000     1.0     1.0     1.5 155. 156.  -51.0
  234.042      .0      .0      .5   0.   0.  -55.1
  234.083      .0      .3      .6   0.   0.  -57.3
  234.125      .0      .0      .4   0.   0.  -57.2
  234.167      .0      .1      .6   0.   0.  -57.4
  234.208      .0      .2      .4   0.   0.  -56.7
  234.250     2.2     2.3     2.5 114. 109.  -56.0
  234.292    23.1    20.6    22.5  97. 109.  -60.6
  234.333    96.3    86.7    77.5  81.  89.  -54.3
  234.375   185.9   169.8   149.3  80.  88.  -15.5
  234.417   280.2   254.0   224.6  80.  88.   36.3
  234.458   377.6   344.0   296.4  78.  86.   49.6
  234.500   461.6   421.0   358.6  78.  85.   36.4
  234.542   526.2   482.1   402.1  76.  83.   49.8
  234.583   565.1   519.6   425.5  75.  82.   57.7
  234.625   577.8   532.7   429.1  74.  81.   48.8
  234.667   545.5   506.5   406.5  75.  80.   50.3
  234.708   519.4   485.1   390.4  75.  80.   48.8
  234.750   432.5   406.5   327.7  76.  81.   29.1
  234.792   339.4   321.3   260.0  77.  81.    7.2
  234.833   241.6   230.0   187.1  77.  81.  -14.9
  234.875   147.9   141.6   113.3  77.  80.  -28.3
  234.917    53.9    47.9    41.0  76.  86.  -47.9
  234.958     8.2     6.6     8.7 106. 132.  -55.9
  235.000      .6     1.0     2.0 315. 211.  -55.8
  235.042      .0      .2      .7   0.   0.  -54.8
  235.083      .0      .0      .6   0.   0.  -54.0
  235.125      .0      .2      .6   0.   0.  -50.6
  235.167      .0      .1      .6   0.   0.  -51.7
  235.208      .0      .0      .4   0.   0.  -48.4
  235.250     3.5     3.6     3.3  93.  91.  -44.5
  235.292    28.3    26.7    25.1  89.  94.  -48.4
  235.333   108.9   102.7    85.3  78.  83.  -40.1
  235.375   177.9   169.8   139.5  78.  82.   -7.1
  235.417   291.3   276.1   228.2  78.  83.   27.6
  235.458   239.3   226.3   186.1  78.  82.   12.3
  235.500   365.2   341.4   279.7  77.  82.   20.3
  235.542   511.5   475.2   385.4  75.  81.   35.1
  235.583   581.3   537.3   433.3  75.  81.   37.8
  235.625   549.2   507.0   407.2  74.  80.   40.0
  235.667   508.4   471.0   378.2  74.  80.   41.6
  235.708   513.1   476.5   382.9  75.  80.   48.9
  235.750   381.8   357.5   288.8  76.  81.   23.7
  235.792   325.0   306.2   248.7  77.  81.    5.9
  235.833   221.8   209.7   171.1  77.  82.  -14.1
  235.875   116.0   110.3    89.1  77.  81.  -30.6
  235.917    46.9    41.9    35.5  76.  85.  -44.7
  235.958     8.1     6.4     7.7  96. 122.  -52.5
  236.000      .4      .7     1.0 224. 129.  -53.9
  236.042      .0      .1      .5   0.   0.  -53.6
  236.083      .0      .0      .3   0.   0.  -52.6
  236.125      .0      .0      .4   0.   0.  -53.5
  236.167      .0      .2      .5   0.   0.  -55.0
  236.208      .0      .2      .4   0.   0.  -55.4
  236.250     1.6     1.8     1.9 119. 106.  -55.2
  236.292    17.9    17.2    17.4  97. 101.  -58.2
  236.333    85.2    80.9    68.3  80.  84.  -56.9
  236.375   175.7   168.9   139.5  79.  83.  -24.3
  236.417   268.6   254.7   213.4  79.  84.   17.3
  236.458   309.0   290.8   241.9  78.  83.   28.6
  236.500   322.0   300.1   249.7  78.  83.   21.8
  236.542   485.1   447.6   368.8  76.  82.   40.1
  236.583   357.5   336.7   283.7  79.  84.   53.5
  236.625   343.9   324.9   275.3  80.  85.   47.9
  236.667   339.9   320.2   268.1  79.  84.   53.0
  236.708   398.0   371.1   303.2  76.  82.   61.8
  236.750   411.2   381.7   307.3  75.  80.   47.3
  236.792   284.3   265.3   215.3  76.  81.   26.1
  236.833   229.7   213.8   175.7  77.  82.   30.0
  236.875   118.1   111.9    90.2  76.  81.  -20.2
  236.917    45.2    41.9    33.9  75.  81.  -38.9
  236.958     5.4     4.9     6.4 117. 130.  -49.3
  237.000      .4      .7     2.1 497. 286.  -51.5
  237.042      .0      .2     1.6   0.   0.  -35.5
  237.083      .0      .3     1.5   0.   0.  -21.4
  237.125      .0      .3     1.5   0.   0.   -8.3
  237.167      .0      .2     1.2   0.   0.    1.0
  237.208      .0      .3      .8   0.   0.    2.6
  237.250     1.6     1.8     1.1  66.  59.   -2.1
  237.292    22.1    20.8    14.3  65.  69.    4.3
  237.333    29.5    27.3    20.2  69.  74.    4.7
  237.375    69.4    63.3    46.1  66.  73.   11.3
  237.417   133.5   120.9    85.6  64.  71.   21.4
  237.458   179.9   161.7   118.5  66.  73.   25.3
  237.500   254.8   227.0   176.9  69.  78.   34.7
  237.542   253.9   227.5   179.7  71.  79.   39.0
  237.583   238.4   218.0   178.8  75.  82.   31.3
  237.625   300.8   273.3   230.4  77.  84.   37.5
  237.667   238.6   217.9   189.4  79.  87.   29.5
  237.708   193.3   176.8   154.1  80.  87.   24.3
  237.750   189.6   173.3   149.9  79.  86.   22.2
  237.792   147.3   134.3   112.0  76.  83.   16.8
  237.833    90.0    82.0    62.2  69.  76.   12.1
  237.875    55.8    50.9    36.9  66.  72.   10.3
  237.917    33.3    30.9    21.5  65.  70.    8.8
  237.958     6.3     6.5     5.2  83.  80.   -6.0
  238.000      .2      .8     1.7 796. 200.  -15.9
  238.042      .0      .5     1.8   0.   0.  -31.4
  238.083      .0      .5     1.8   0.   0.  -40.2
  238.125      .0      .5     2.1   0.   0.  -46.2
  238.167      .0      .6     2.2   0.   0.  -46.4
  238.208      .0      .5     2.0   0.   0.  -47.1
  238.250     1.0     1.4     2.4 254. 177.  -45.9
  238.292    12.4    11.2    11.7  94. 104.  -47.6
  238.333    71.0    60.5    52.5  74.  87.  -58.2
  238.375   162.3   142.0   116.8  72.  82.  -38.0
  238.417   251.1   218.9   182.6  73.  83.   14.7
  238.458   303.8   266.0   223.4  74.  84.   35.7
  238.500   297.4   264.8   225.4  76.  85.   41.0
  238.542   298.2   267.2   231.4  78.  87.   46.1
  238.583   302.8   271.5   236.1  78.  87.   47.1
  238.625   248.9   224.1   197.5  79.  88.   34.4
  238.667   249.1   224.5   198.7  80.  89.   30.9
  238.708   243.3   219.5   193.8  80.  88.   28.1
  238.750   226.2   202.5   145.5  64.  72.   27.9
  238.792   145.3   130.6    91.5  63.  70.   22.8
  238.833    79.1    71.9    52.0  66.  72.   15.3
  238.875    51.8    47.2    33.7  65.  71.   11.1
  238.917    16.3    15.5    11.2  69.  73.    4.1
  238.958     1.6     1.9     2.4 153. 128.     .1
  239.000      .0      .5     1.4   0.   0.     .3
  239.042      .0      .4     1.3   0.   0.     .2
  239.083      .0      .2     1.2   0.   0.    -.7
  239.125      .0      .0     1.1   0.   0.   -1.4
  239.167      .0      .0     1.1   0.   0.   -3.1
  239.208      .0      .0      .8   0.   0.   -4.8
  239.250      .3      .3      .0   0.   0.    -.8
  239.292     4.8     4.4     3.0  62.  67.   -1.4
  239.333    24.3    22.2    16.4  68.  74.   -2.0
  239.375    58.9    53.4    38.6  65.  72.    1.5
  239.417   103.2    92.5    66.3  64.  72.    7.4
  239.458   180.2   159.5   112.7  63.  71.   19.1
  239.500   252.0   219.0   152.8  61.  70.   33.6
  239.542   285.1   248.6   181.0  63.  73.   38.6
  239.583   307.1   273.4   208.8  68.  76.   40.3
  239.625   398.3   354.1   269.7  68.  76.   51.5
  239.667   371.0   330.0   252.9  68.  77.   39.8
  239.708   335.0   298.9   235.5  70.  79.   43.6
  239.750   267.3   239.4   192.7  72.  80.   34.9
  239.792   192.9   172.8   141.1  73.  82.   17.1
  239.833   142.0   128.6   104.6  74.  81.   -2.3
  239.875    66.0    59.7    50.2  76.  84.  -11.9
  239.917    16.5    15.4    14.3  87.  93.  -30.1
  239.958     2.0     2.0     3.3 162. 163.  -20.7
  240.000      .0      .0     1.6   0.   0.  -24.1
  240.042      .0      .0     1.5   0.   0.  -29.4
  240.083      .0      .0     1.5   0.   0.  -34.0
  240.125      .0      .0     1.5   0.   0.  -48.0
  240.167      .0      .0     1.6   0.   0.  -45.1
  240.208      .0      .0     1.4   0.   0.  -47.5
  240.250      .3      .5     1.6 497. 300.  -24.0
  240.292     7.5     6.7     7.6 102. 114.  -14.3
  240.333    52.1    44.4    39.3  75.  89.  -50.8
  240.375   168.3   146.2   123.7  74.  85.   -4.3
  240.417   163.1   143.3   123.9  76.  86.   12.0
  240.458   326.5   287.0   245.4  75.  86.   42.2
  240.500   223.3   195.4   167.5  75.  86.   10.9
  240.542   497.8   441.8   366.8  74.  83.   52.1
  240.583   518.2   459.9   377.0  73.  82.   33.6
  240.625   526.1   465.7   379.4  72.  81.   23.9
  240.667   508.4   451.6   366.7  72.  81.   29.3
  240.708   488.5   434.7   353.2  72.  81.   42.3
  240.750   377.1   340.3   277.2  74.  81.   33.9
  240.792   277.5   252.5   206.4  74.  82.   22.3
  240.833   136.6   123.8   103.7  76.  84.   -6.8
  240.875    41.2    36.7    33.9  82.  92.  -25.6
  240.917    15.8    14.3    14.1  89.  99.  -38.9
  240.958     2.0     2.0     3.3 162. 163.  -46.2
  241.000      .0      .0     1.5   0.   0.  -17.5
  241.042      .0      .1     1.5   0.   0.    -.9
  241.083      .0      .0     1.4   0.   0.     .0
  241.125      .0      .1     1.3   0.   0.    -.4
  241.167      .0      .1     1.4   0.   0.   -3.2
  241.208      .0      .2     1.3   0.   0.   -2.3
  241.250      .1      .3     1.71591. 533.   -2.0
  241.292     4.8     4.6     4.4  93.  98.   -1.7
  241.333    16.7    15.0    14.2  85.  94.     .0
  241.375    56.4    49.9    46.8  83.  94.    2.5
  241.417   116.2   102.6    98.6  85.  96.    8.5
  241.458   175.7   155.2   150.9  86.  97.   10.9
  241.500   256.0   226.6   220.9  86.  98.   11.8
  241.542   376.0   333.1   324.2  86.  97.   15.8
  241.583   365.5   323.3   313.1  86.  97.    6.0
  241.625   408.9   362.2   347.7  85.  96.   -6.9
  241.667   341.8   304.4   293.8  86.  97.    7.7
  241.708   246.2   219.5   215.2  87.  98.    8.8
  241.750   236.1   211.3   207.6  88.  98.    9.4
  241.792   183.3   164.0   161.3  88.  98.    7.6
  241.833   108.8    97.5    97.3  89. 100.    4.2
  241.875    55.7    50.2    50.7  91. 101.     .6
  241.917    15.2    14.0    14.6  96. 105.   -3.1
  241.958     1.5     1.5     1.9 128. 129.   -4.7
  242.000      .0      .1      .3   0.   0.   -6.1
  242.042      .0      .0      .3   0.   0.   -4.1
  242.083      .0      .1      .3   0.   0.   -3.1
  242.125      .0      .3      .4   0.   0.   -3.6
  242.167      .0      .2      .5   0.   0.   -3.9
  242.208      .0      .0      .5   0.   0.   -4.2
  242.250      .0      .2      .7   0.   0.  -10.8
  242.292     4.2     4.0     4.7 112. 116.   -4.5
  242.333    29.1    26.4    26.9  93. 102.   -3.9
  242.375    81.7    72.4    72.0  88.  99.    2.9
  242.417   150.7   132.4   135.8  90. 103.    2.6
  242.458   224.2   195.8   195.6  87. 100.   -8.5
  242.500   249.6   219.3   217.3  87.  99.   -3.4
  242.542   468.9   411.1   402.4  86.  98.  -21.3
  242.583   413.5   364.8   353.6  86.  97.  -28.0
  242.625   543.6   480.4   460.2  85.  96.  -30.7
  242.667   457.6   408.8   393.2  86.  96.  -14.5
  242.708   298.8   269.9   259.1  87.  96.  -17.5
  242.750   234.1   211.4   203.4  87.  96.  -16.7
  242.792   194.6   174.9   171.2  88.  98.    -.8
  242.833   106.7    96.7    94.8  89.  98.   -2.0
  242.875    55.7    51.0    50.3  90.  99.  -10.3
  242.917    14.9    14.0    14.2  95. 102.   -7.9
  242.958     1.1     1.2     1.6 149. 136.  -13.6
  243.000      .0      .1      .6   0.   0.  -15.7
  243.042      .0      .0      .5   0.   0.   -5.7
  243.083      .0      .0      .5   0.   0.   -5.1
  243.125      .0      .0      .6   0.   0.   -5.8
  243.167      .0      .0      .4   0.   0.   -8.2
  243.208      .0      .0      .6   0.   0.   -4.3
  243.250      .0      .3      .5   0.   0.   -8.1
  243.292     4.2     4.0     4.3 105. 108.  -28.2
  243.333    35.2    32.0    31.2  89.  98.  -36.4
  243.375   119.5   106.8   102.2  86.  96.  -18.9
  243.417   190.2   170.2   162.9  86.  96.    -.6
  243.458   181.7   163.6   153.2  84.  94.  -15.4
  243.500   429.4   384.8   353.6  82.  92.    7.2
  243.542   443.3   399.3   359.0  81.  90.  -14.9
  243.583   469.9   424.3   375.6  80.  89.  -28.0
  243.625   469.1   426.1   372.9  80.  88.  -45.2
  243.667   488.8   447.7   387.8  79.  87.  -40.0
  243.708   434.7   402.2   350.5  81.  87.  -12.5
  243.750   360.8   337.8   296.6  82.  88.   -2.3
  243.792   273.3   258.8   225.7  83.  87.   -8.7
  243.833   181.0   173.2   150.0  83.  87.  -25.0
  243.875    89.5    87.8    72.3  81.  82.  -42.4
  243.917    15.0    15.1    12.0  80.  79.  -48.8
  243.958     1.2     1.4     1.6 136. 115.  -51.0
  244.000      .0      .0      .4   0.   0.  -48.1
  244.042      .0      .2      .4   0.   0.  -49.4
  244.083      .0      .2      .4   0.   0.  -47.8
  244.125      .0      .1      .4   0.   0.  -51.2
  244.167      .0      .2      .4   0.   0.  -52.7
  244.208      .0      .0      .4   0.   0.  -50.3
  244.250      .0      .2      .5   0.   0.  -51.8
  244.292     7.7     7.9     7.3  95.  92.  -38.5
  244.333    51.3    49.5    46.0  90.  93.  -29.5
  244.375    86.5    85.9    74.4  86.  87.   -7.8
  244.417   196.8   191.7   164.7  84.  86.    4.7
  244.458   329.4   315.4   269.8  82.  86.   26.6
  244.500   413.3   394.4   334.9  81.  85.   25.2
  244.542   471.8   450.0   377.7  80.  84.    5.4
  244.583   504.8   480.3   400.6  79.  83.  -18.3
  244.625   507.7   483.1   401.0  79.  83.  -23.7
  244.667   484.5   461.7   382.7  79.  83.    -.9
  244.708   432.5   413.6   345.4  80.  84.   17.6
  244.750   358.7   345.2   290.2  81.  84.   19.7
  244.792   267.8   259.4   219.3  82.  85.    6.8
  244.833   154.5   150.2   128.0  83.  85.  -12.4
  244.875    57.3    55.5    49.4  86.  89.  -22.0
  244.917    11.0    11.0    10.1  92.  91.  -38.7
  244.958      .9     1.1     1.3 149. 120.  -38.4
  245.000      .0      .1      .6   0.   0.  -38.3
  245.042      .0      .0      .7   0.   0.  -32.4
  245.083      .0      .3      .4   0.   0.  -32.3
  245.125      .0      .3      .4   0.   0.  -30.7
  245.167      .0      .3      .6   0.   0.  -43.1
  245.208      .0      .2      .7   0.   0.  -46.2
  245.250      .0      .2      .7   0.   0.  -50.5
  245.292     3.3     3.6     3.6 109. 100.  -44.0
  245.333    20.9    21.0    19.0  91.  90.   -3.4
  245.375    56.8    55.8    49.7  88.  89.    5.8
  245.417   104.5   101.8    90.5  87.  89.    7.2
  245.458   152.1   147.1   130.9  86.  89.   12.6
  245.500   288.2   274.1   241.6  84.  88.   28.4
  245.542   415.5   389.9   341.2  82.  88.    8.9
  245.583   395.7   369.9   320.9  81.  87.    -.5
  245.625   443.1   413.5   357.0  81.  86.    3.6
  245.667   368.0   345.0   301.3  82.  87.   12.8
  245.708   350.1   328.9   289.6  83.  88.   16.1
  245.750   322.0   303.6   267.6  83.  88.   25.5
  245.792   155.4   147.0   132.7  85.  90.   10.1
  245.833    99.0    93.8    86.0  87.  92.    3.5
  245.875    46.6    44.7    42.1  90.  94.   -2.2
  245.917     7.1     7.2     8.7 122. 121.   -7.2
  245.958      .4      .7     2.8 647. 372.  -16.7
  246.000      .0      .2     1.1   0.   0.   -9.5
  246.042      .0      .6      .6   0.   0.   -1.5
  246.083      .0      .7      .7   0.   0.   -3.9
  246.125      .0      .6      .6   0.   0.   -3.8
  246.167      .0      .7      .5   0.   0.   -3.1
  246.208      .0      .5      .5   0.   0.   -3.5
  246.250      .0      .5      .5   0.   0.   -4.1
  246.292     2.1     2.5     2.6 124. 104.   -3.1
  246.333    18.1    18.0    17.3  95.  96.    -.6
  246.375    59.6    57.6    54.0  91.  94.     .6
  246.417   117.6   112.8   105.5  90.  94.    1.2
  246.458   176.1   168.8   157.2  89.  93.    1.1
  246.500   222.1   213.1   199.2  90.  94.   11.6
  246.542   309.5   294.1   275.2  89.  94.   14.5
  246.583   409.1   383.6   354.0  87.  92.    3.4
  246.625   425.0   394.3   359.1  84.  91.  -64.3
  246.667   478.7   444.3   401.6  84.  90.  -81.6
  246.708   390.0   364.3   330.6  85.  91.  -49.2
  246.750   343.0   323.0   293.4  86.  91.  -24.2
  246.792   254.3   241.0   218.5  86.  91.  -20.2
  246.833   166.3   158.2   141.8  85.  90.  -24.1
  246.875    47.8    46.7    40.9  86.  88.  -40.2
  246.917     7.2     7.2     6.9  95.  96.  -43.4
  246.958      .4      .6     1.0 224. 150.  -47.8
  247.000      .0      .3      .5   0.   0.  -51.5
  247.042      .0      .3      .6   0.   0.  -53.2
  247.083      .0      .3      .5   0.   0.  -54.0
  247.125      .0      .3      .4   0.   0.  -55.0
  247.167      .0      .2      .5   0.   0.  -51.5
  247.208      .0      .1      .6   0.   0.  -51.5
  247.250      .0      .3      .6   0.   0.  -47.3
  247.292     2.4     2.5     2.9 117. 113.  -49.3
  247.333    48.9    43.8    44.1  90. 101.  -49.7
  247.375    66.1    60.5    58.3  88.  96.  -46.4
  247.417   211.1   192.4   179.5  85.  93.  -14.7
  247.458   240.6   220.1   202.4  84.  92.    2.9
  247.500   451.3   412.8   377.8  84.  92.   24.1
  247.542   431.9   396.5   355.3  82.  90.   10.4
  247.583   326.4   303.1   275.7  84.  91.    6.8
  247.625   402.3   372.7   334.1  83.  90.    7.1
  247.667   527.7   489.5   428.4  81.  88.   12.8
  247.708   421.7   393.0   338.8  80.  86.    6.2
  247.750   332.0   310.9   267.2  80.  86.    7.8
  247.792   246.5   232.2   198.8  81.  86.    4.2
  247.833   157.9   149.5   125.7  80.  84.   -6.4
  247.875    65.5    63.7    51.1  78.  80.  -32.4
  247.917     9.6     9.6     7.6  80.  79.  -44.7
  247.958      .4      .7     1.2 274. 157.  -48.5
  248.000      .0      .3      .7   0.   0.  -48.8
  248.042      .0      .2      .7   0.   0.  -50.3
  248.083      .0      .3      .6   0.   0.  -50.5
  248.125      .0      .2      .6   0.   0.  -39.4
  248.167      .0      .1      .7   0.   0.  -28.2
  248.208      .0      .1      .7   0.   0.  -21.6
  248.250      .0      .0      .8   0.   0.  -28.4
  248.292     1.1     1.2     2.2 209. 191.  -19.4
  248.333    11.7    11.2    12.8 109. 114.   -6.2
  248.375    75.2    69.9    65.1  87.  93.  -12.9
  248.417   198.0   178.1   165.0  83.  93.  -27.6
  248.458   229.2   205.5   187.1  82.  91.     .0
  248.500   282.3   255.3   230.1  81.  90.    6.7
  248.542   414.8   375.4   333.0  80.  89.   27.2
  248.583   306.9   283.3   257.0  84.  91.   11.6
  248.625   427.8   392.2   352.8  82.  90.   25.0
  248.667   505.3   463.2   402.1  80.  87.   17.7
  248.708   413.7   377.4   330.5  80.  88.   21.3
  248.750   236.7   218.9   196.3  83.  90.    6.0
  248.792   134.6   124.6   113.2  84.  91.   -2.8
  248.833    96.9    90.2    82.5  85.  91.   -4.7
  248.875    72.9    68.7    57.7  79.  84.  -15.4
  248.917    10.9    10.4     9.1  84.  88.  -37.5
  248.958      .2      .4      .8 398. 200.  -42.3
  249.000      .0      .3      .6   0.   0.   -7.5
  249.042      .0      .2      .5   0.   0.   -2.1
  249.083      .0      .2      .5   0.   0.    -.8
  249.125      .0      .0      .5   0.   0.    -.1
  249.167      .0      .1      .5   0.   0.    -.5
  249.208      .0      .3      .4   0.   0.    -.7
  249.250      .0      .2      .4   0.   0.    -.9
  249.292      .9     1.0     1.3 149. 133.    -.9
  249.333    17.0    16.5    16.0  94.  97.     .5
  249.375    62.0    59.4    56.8  92.  96.     .4
  249.417   107.2   102.4    96.7  90.  94.    6.7
  249.458   155.0   147.8   138.0  89.  93.    9.0
  249.500   224.6   213.6   198.0  88.  93.   11.7
  249.542   227.6   216.5   201.5  89.  93.   10.2
  249.583   264.1   251.1   234.1  89.  93.   10.7
  249.625   307.0   291.3   272.1  89.  93.   11.7
  249.667   288.9   274.3   257.0  89.  94.   11.6
  249.708   257.7   244.2   229.7  89.  94.   10.1
  249.750   206.0   195.3   184.1  89.  94.    8.0
  249.792   144.6   137.2   129.6  90.  94.    7.1
  249.833    80.2    76.3    72.8  91.  95.    3.5
  249.875    30.1    28.8    27.8  92.  96.     .0
  249.917     5.1     5.0     4.9  95.  98.   -2.9
