
103,165,1957,91.8,3.195,4.554,4.804,94,12.8,132.3
103,165,1958,89.8,3.211,4.547,4.799,95,-6999,-6999
103,165,1959,95,3.199,4.539,4.786,105,12.87,138.1
103,165,2000,95.5,3.282,4.536,4.785,98,12.94,131.4
103,165,2001,97.8,3.379,4.543,4.792,107,12.94,131.7
103,165,2002,103.5,3.4,4.569,4.821,107,12.97,132.4
103,165,2003,98.5,3.438,4.626,4.878,102,12.94,129.5
103,165,2023,101,4.049,-6999,-6999,101,-199.8,132.9
103,165,2041,.099,3.157,3.076,2.386,.099,12.8,129.9
103,165,2042,.094,3.128,3.043,2.364,.099,12.87,136.3
103,165,2100,.079,2.346,2.325,1.816,.086,12.84,134.8
103,165,2110,.078,2.376,2.332,1.834,.086,12.81,130.9
103,165,2120,.081,2.246,2.213,1.736,.089,12.54,126.2
103,165,2130,.086,2.072,2.042,1.604,.096,12.67,128.7
103,165,2140,.086,1.952,1.926,1.509,.094,12.57,131.1
103,165,2150,.069,1.825,1.801,1.409,.09,12.61,129.9
103,165,2200,.07,1.746,1.721,1.344,.079,12.54,130
103,165,2210,.058,1.667,1.638,1.282,.07,12.71,137.3
103,165,2220,.06,1.511,1.481,1.16,.071,12.2,114.9
103,165,2230,.053,1.418,1.378,1.083,.063,11.75,103
103,165,2240,.043,1.235,1.201,.949,.051,11.48,99.5
103,165,2250,.049,1.066,1.037,.825,.059,11.13,92
103,165,2300,.055,.927,.89,.718,.061,10.72,94.7
103,165,2310,.053,.927,.887,.716,.058,10.79,99
103,165,2320,.045,.892,.851,.688,.057,10.45,103.6
103,165,2330,.049,.856,.799,.66,.059,10.55,92.9
103,165,2340,.044,.783,.718,.604,.051,10.21,104.5
103,165,2350,.048,.681,.621,.524,.053,10.11,113.7
103,166,0,.043,.575,.531,.447,.046,10.93,120.1
103,166,10,.039,.829,.767,.61,.043,12.38,126.2
103,166,20,.043,.498,.471,.391,.051,10.24,116.5
103,166,30,.051,.415,.398,.332,.061,9.35,97.2
103,166,40,.053,.351,.344,.284,.058,8.94,101.5
103,166,50,.056,.333,.333,.273,.059,9.39,110.1
103,166,100,.059,.295,.303,.246,.064,8.91,118.4
103,166,110,.054,.263,.269,.221,.059,8.32,141.5
103,166,120,.047,.259,.265,.217,.055,8.67,159.9
103,166,130,.047,.248,.25,.206,.051,8.67,160.2
103,166,140,.048,.232,.237,.193,.054,8.57,162.4
103,166,150,.053,.232,.241,.191,.066,8.77,178
103,166,200,.06,.241,.248,.2,.066,8.77,167
103,166,210,.063,.254,.255,.206,.073,8.98,158.7
103,166,220,.058,.245,.249,.2,.062,8.77,157.8
103,166,230,.068,.208,.208,.167,.077,8.43,150.2
103,166,240,.072,.198,.199,.159,.078,8.84,148.5
103,166,250,.084,.168,.169,.137,.135,9.19,141
103,166,300,.088,.17,.172,.138,.103,9.46,143
103,166,310,.093,.166,.165,.133,.104,9.19,143.7
103,166,320,.09,.17,.169,.137,.104,9.12,142.4
103,166,330,.088,.177,.175,.142,.099,9.64,137.6
103,166,340,.11,.168,.168,.135,.127,9.84,131.4
103,166,350,.112,.167,.166,.134,.125,10.05,126.2
103,166,400,.117,.173,.171,.138,.135,10.19,124.5
103,166,410,.126,.182,.179,.146,.142,10.39,118.3
103,166,420,.134,.218,.217,.172,.151,10.49,119.2
103,166,430,.125,.205,.204,.162,.152,10.53,124.1
103,166,440,.119,.21,.209,.167,.141,10.7,125.9
103,166,450,.109,.226,.226,.18,.136,10.7,126.3
103,166,500,.1,.266,.264,.211,.116,10.63,119
103,166,510,.1,.36,.355,.279,.121,10.73,131.2
103,166,520,.101,.418,.412,.325,.131,10.6,121.7
103,166,530,.096,.41,.408,.323,.112,10.6,124.8
103,166,540,.103,.574,.566,.441,.119,10.6,134.9
103,166,550,.102,.619,.664,-6999,.117,10.56,129.1
103,166,600,.117,-6999,-6999,.425,.153,10.63,129
103,166,610,.134,.634,.627,.494,.159,10.46,129.7
103,166,620,.137,.835,.827,.646,.161,10.49,127.8
103,166,630,.148,.831,.818,.648,.167,10.39,125.6
103,166,640,.159,.939,.927,.731,.185,10.39,130.5
103,166,650,.155,1.139,1.128,.883,.185,10.32,131.4
103,166,700,.156,1.144,1.132,.891,.172,10.25,127.1
103,166,710,.145,1.105,1.09,.865,.187,10.18,132.9
103,166,720,.132,1.057,1.048,.838,.153,9.91,131.8
103,166,730,.133,1.029,1.016,.82,.148,9.56,129.6
103,166,740,.134,1.375,1.351,1.092,.154,9.56,123.6
103,166,750,.148,2.034,2.006,1.604,.171,9.74,124.4
103,166,800,.135,2.328,2.293,1.82,.156,9.98,131.1
103,166,810,.129,2.04,2.003,1.589,.149,9.91,130.6
103,166,820,.122,1.904,1.866,1.475,.141,9.7,126.3
103,166,830,.118,1.938,1.897,1.494,.133,9.84,129.1
103,166,840,.122,1.974,1.946,1.531,.145,10.04,133.7
103,166,850,.119,1.936,1.907,1.506,.143,10.04,133.6
103,166,900,.116,1.859,1.834,1.448,.135,10.04,129.1
103,166,910,.123,1.768,1.738,1.375,.14,9.98,122.3
103,166,920,.122,1.781,1.736,1.379,.136,10.04,136.1
103,166,930,.121,2.206,2.157,1.704,.139,10.18,138.5
103,166,940,.121,2.494,2.437,1.932,.14,10.25,134
103,166,950,.112,2.606,2.551,2.025,.125,10.28,136.9
103,166,1000,.108,2.611,2.559,2.032,.12,10.35,134.8
103,166,1010,.096,2.632,2.574,2.045,.113,10.49,130.2
103,166,1020,.095,3.068,3.005,2.378,.108,10.59,138.7
103,166,1030,.099,3.205,3.143,2.487,.114,10.77,145.3
103,166,1040,.1,3.773,3.683,2.901,.122,10.8,144.3
103,166,1050,.104,3.722,3.646,2.866,.124,10.8,146.7
103,166,1100,.101,4.042,3.972,3.117,.123,10.94,152.3
103,166,1110,.092,3.697,3.642,2.868,.111,10.73,160.3
103,166,1120,.101,3.488,3.434,2.716,.115,10.66,159.9
103,166,1130,.106,3.954,3.884,3.054,.124,10.76,157.4
103,166,1140,.112,4.96,4.862,3.785,.13,10.94,159.6
103,166,1150,.116,3.883,3.818,2.994,.145,10.56,155.6
103,166,1200,.113,4.066,3.996,3.126,.133,10.69,158.1
103,166,1210,.11,4.881,4.785,3.725,.125,10.83,159.3
103,166,1220,.117,5.769,5.647,4.363,.134,10.97,158.7
103,166,1230,.116,5.747,5.614,4.326,.136,11.04,159.1
103,166,1240,.111,5.496,5.372,4.145,.126,10.9,166.1
103,166,1250,.103,5.412,5.299,4.093,.126,10.97,165.2
103,166,1300,.109,5.095,4.994,3.879,.128,11,160.9
103,166,1310,.116,5.75,5.615,4.35,.136,11,166.7
103,166,1320,.119,6.239,6.108,4.729,.145,11.21,154.1
103,166,1330,.111,6.634,6.464,4.963,.131,11.41,161.7
103,166,1340,.11,5.394,5.265,4.048,.129,11,162.4
103,166,1350,.096,4.322,4.253,3.368,.113,11,169.2
103,166,1400,.113,5.435,5.355,4.221,.135,11,166.6
103,166,1410,.114,4.981,4.903,3.852,.126,10.83,163.3
103,166,1420,.094,4.406,4.346,3.436,.114,10.9,162.1
103,166,1430,.091,4.197,4.142,3.291,.108,11.03,166.7
103,166,1440,.101,4.601,4.549,3.65,.12,10.96,196.4
103,166,1450,.092,4.067,4.019,3.266,.11,10.96,189.7
103,166,1500,.085,4.157,4.104,3.335,.102,10.69,183.8
103,166,1510,.082,5.022,4.951,3.957,.095,10.45,168.6
103,166,1520,.088,5.71,5.617,4.447,.103,11.03,165.7
103,166,1530,.082,5.523,5.448,4.317,.104,10.96,156.5
103,166,1540,.087,4.939,4.884,3.907,.104,10.9,165.5
103,166,1550,.097,4.724,4.668,3.75,.112,10.55,163.2
103,166,1600,.097,4.91,4.847,3.891,.112,10.52,176.7
103,166,1610,.095,4.978,4.92,3.888,.118,10.45,175.8
103,166,1620,.102,4.73,4.669,3.65,.121,10.31,167.5
103,166,1630,.097,4.794,4.734,3.827,.111,10.41,179.5
103,166,1640,.1,4.29,4.238,3.452,.119,10.07,173.3
103,166,1650,.098,4.15,4.095,3.267,.116,10.07,176.1
103,166,1700,.096,4.482,4.432,3.535,.116,10.21,164.6
103,166,1710,.097,4.418,4.353,3.517,.113,10.14,171.9
103,166,1720,.1,4.764,4.698,3.797,.116,10.28,162.4
103,166,1730,.104,4.214,4.162,3.359,.117,10.07,176.2
103,166,1740,.108,3.805,3.756,3.059,.129,9.93,173.6
103,166,1750,.105,3.378,3.332,2.747,.126,9.8,179.8
103,166,1800,.101,3.582,3.528,2.894,.124,9.93,182.3
103,166,1810,.108,3.802,3.745,3.053,.127,9.83,174.4
103,166,1820,.109,3.963,3.902,3.171,.138,9.73,173.1
103,166,1830,.111,3.963,3.901,3.166,.126,9.83,180.7
103,166,1840,.111,3.897,3.835,3.101,.127,9.9,178.6
103,166,1850,.102,3.387,3.337,2.707,.121,9.69,183.7
103,166,1900,.101,3.09,3.04,2.483,.12,9.8,178.3
103,166,1910,.095,3.51,3.452,2.801,.116,9.8,177.9
103,166,1920,.092,3.354,3.3,2.686,.11,10.07,175.5
103,166,1930,.09,2.886,2.844,2.322,.107,9.94,166.6
103,166,1940,.084,2.669,2.631,2.16,.102,10.07,169.4
103,166,1950,.097,2.654,2.614,2.147,.115,10.07,182.5
103,166,2000,.091,2.648,2.609,2.14,.106,10.21,169
103,166,2010,.101,2.439,2.403,1.965,.116,10.14,167.2
103,166,2020,.094,2.387,2.352,1.921,.11,10.28,164.2
103,166,2030,.088,2.144,2.115,1.729,.106,10.35,170.9
103,166,2040,.095,1.839,1.813,1.499,.116,10.18,172.1
103,166,2050,.105,1.795,1.769,1.461,.124,10.11,169.5
103,166,2100,.107,1.874,1.844,1.509,.124,10.18,172.4
103,166,2110,.111,2.137,2.099,1.693,.13,10.25,169
103,166,2120,.099,1.924,1.89,1.521,.12,10.32,166.1
103,166,2130,.095,1.72,1.669,1.353,.119,10.25,157.7
103,166,2140,.081,2.171,2.05,1.651,.106,10.45,155.3
103,166,2150,.097,2.309,2.182,1.77,.126,10.32,160
103,166,2200,.092,2.643,2.509,2.029,.111,10.25,145.9
103,166,2210,.093,2.014,1.87,1.559,.111,9.83,147.1
103,166,2220,.088,2.343,2.161,1.781,.105,9.77,142.2
103,166,2230,.081,2.269,2.081,1.709,.096,9.83,132.9
103,166,2240,.077,2.206,2.018,1.652,.091,9.97,131.5
103,166,2250,.074,2.059,1.876,1.543,.085,9.83,130.2
103,166,2300,.083,1.932,1.754,1.446,.09,9.83,134.3
103,166,2310,.082,1.796,1.239,1.345,.097,9.7,130.2
103,166,2320,.086,1.675,.498,1.258,.097,9.7,125.1
103,166,2330,.092,1.522,.482,1.145,.113,9.7,136.1
103,166,2340,.105,1.441,.472,1.082,.124,9.7,134.2
103,166,2350,.112,1.329,.942,.997,.132,9.56,132.3
103,167,0,.111,1.23,1.114,.923,.127,9.56,131.7
103,167,10,.107,1.127,1.026,.845,.122,9.6,136.7
103,167,20,.1,1.002,.913,.753,.11,9.32,130.3
103,167,30,.094,.714,.655,.547,.112,9.05,132.4
103,167,40,.093,.65,.598,.5,.105,9.05,129.1
103,167,50,.095,.61,.566,.481,.108,8.84,129.3
103,167,100,.088,.516,.493,.397,.109,8.7,131.1
103,167,110,.101,.556,.531,.448,.118,9.18,137.6
103,167,120,.108,.535,.521,.424,.125,9.22,136
103,167,130,.113,.497,.49,.415,.13,9.15,139.1
103,167,140,.114,.43,.427,.331,.132,9.08,137
103,167,150,.113,.379,.385,.294,.14,9.15,140.9
103,167,200,.111,.324,.364,.314,.129,9.29,140.3
103,167,210,.104,.299,.391,.336,.13,9.26,140.7
103,167,220,.112,.28,.362,.307,.126,-40.36,-346.2
103,167,230,.107,.252,.32,.281,.132,-.31,-252.1
104,167,240,.116,.231,.286,.246,-4.27,.134,9.19,134.3
104,167,250,.113,.232,.299,.259,-4.251,.124,8.98,136.6
104,167,300,.11,.232,.309,.269,-4.218,.128,8.91,134.2
104,167,310,.111,.238,.314,.274,-3.988,.127,8.98,136.3
104,167,320,.101,.243,.322,.28,-3.846,.118,8.7,135.2
104,167,330,.099,.247,.315,.269,-3.869,.114,8.7,131.4
104,167,340,4.339,.262,.335,.285,-3.82,4.84,8.84,132.3
104,167,350,7.46,.337,.35,.297,-3.82,7.91,8.84,136.9
104,167,400,7.72,.324,.337,.285,-3.929,9.11,8.84,133.7
104,167,410,8.38,.307,.319,.269,-4.091,9.58,8.81,136.9
104,167,420,8.49,.301,.313,.263,-4.187,9.31,8.74,134.9
104,167,430,4.958,.343,.35,.3,-4.302,5.72,8.67,132.3
104,167,440,5.085,.366,.372,.318,-4.283,5.64,8.74,134
104,167,450,4.888,.43,.433,.366,-4.109,5.32,8.88,134.6
104,167,500,4.838,.512,.512,.432,-3.961,5.4,8.6,133.1
104,167,510,4.717,.558,.554,.465,-3.844,5.24,8.67,142.2
104,167,520,4.731,.616,.61,.508,-3.775,5.36,8.6,136.3
104,167,530,4.788,.755,.747,.613,-3.265,5.32,8.88,140.7
104,167,540,4.652,.938,.933,.75,-2.481,5.2,8.95,140.7
104,167,550,4.953,1.048,1.04,.828,-1.769,5.6,9.22,135.1
104,167,600,5.119,1.215,1.208,.952,-1.32,5.96,9.5,138.8
104,167,610,4.913,1.319,1.308,1.026,-1.134,5.48,9.57,138.5
104,167,620,5.138,1.454,1.439,1.129,-.799,5.84,9.64,135.5
104,167,630,5.17,1.237,1.228,.974,-1.106,5.96,9.7,134.9
104,167,640,5.471,1.033,1.03,.824,-.884,6.32,9.6,139.1
104,167,650,5.014,.783,.786,.632,-1.024,5.84,9.39,137
104,167,700,4.832,.784,.789,.634,-1.676,5.44,9.29,138.9
104,167,710,4.927,1.208,1.209,.967,-2.172,5.4,9.43,142.5
104,167,720,4.879,1.76,1.746,1.392,-1.383,5.4,9.53,142.4
104,167,730,5.135,1.174,1.172,.942,-2.627,5.68,9.36,143.9
104,167,740,4.824,1.637,1.628,1.301,-1.825,5.36,9.43,139.4
104,167,750,4.852,1.914,1.901,1.523,-1.602,5.64,9.53,140.4
104,167,800,4.828,2.081,2.071,1.657,-1.445,5.72,9.53,138.2
104,167,810,5.024,2.327,2.318,1.845,-.995,5.72,9.81,138.2
104,167,820,5.08,2.494,2.486,1.974,-.703,5.64,10.01,137
104,167,830,5.056,2.731,2.727,2.153,-.119,5.56,10.15,143.3
104,167,840,5.164,2.708,2.71,2.132,-.263,6.08,10.15,141.2
104,167,850,4.896,2.864,2.869,2.249,-.062,5.68,10.29,140.3
104,167,900,4.894,3.124,3.13,2.446,.479,5.84,10.56,138.6
104,167,910,5.001,3.224,3.22,2.509,.866,5.96,10.49,140.3
104,167,920,5.059,3.615,3.608,2.802,.881,6.16,10.91,146.1
104,167,930,4.815,3.76,3.767,2.922,2.168,5.44,10.84,139.7
104,167,940,4.872,3.13,3.128,2.438,.502,5.64,10.73,142.5
104,167,950,4.837,4.033,4.027,3.125,2.308,5.68,11.01,138.9
104,167,1000,5.176,4.007,4.007,3.1,2.438,6.08,11.11,140.9
104,167,1010,5.136,3.687,3.675,2.845,1.497,5.84,11.11,132.1
104,167,1020,5.252,4.371,4.34,3.343,2.71,6.12,11.45,139.2
104,167,1030,5.182,4.505,4.651,3.576,3.437,6.04,11.59,138.9
104,167,1040,5.272,4.279,4.043,3.263,2.632,6.2,11.38,144.3
104,167,1050,4.887,4.024,3.985,3.059,2.349,5.8,11.45,140.7
104,167,1100,5.115,4.285,4.237,3.244,2.792,5.68,11.62,141.8
104,167,1110,5.146,5.146,5.078,3.877,4.524,5.88,11.76,139.8
104,167,1120,5.051,5.638,5.545,4.229,5.538,5.8,12.04,140.3
104,167,1130,4.777,5.37,5.321,4.052,5.565,5.52,11.83,138.7
104,167,1140,4.672,4.938,4.851,3.69,4.362,5.56,11.97,148
104,167,1150,4.677,5.967,5.842,4.421,6.497,5.68,12.24,140.3
104,167,1200,4.685,6.257,6.12,4.631,7.46,5.4,12.17,149
104,167,1210,4.589,5.498,5.372,4.087,5.897,5.36,12.17,144.1
104,167,1220,4.293,5.453,5.329,4.066,6.138,4.84,12.17,153.5
104,167,1230,4.386,5.622,5.488,4.201,6.563,5.04,12.24,143.6
104,167,1240,4.582,5.527,5.425,4.174,6.63,5.04,12.13,138.8
104,167,1250,4.797,5.406,5.316,4.103,6.54,5.56,12.2,143.7
104,167,1300,4.683,5.437,5.335,4.112,6.672,5.56,12.27,143.4
104,167,1310,4.582,6.706,6.561,5.009,9.17,5,12.48,145.6
104,167,1320,4.428,6.489,6.352,4.864,8.48,4.92,12.48,139
104,167,1330,4.428,5.236,5.174,4.014,5.801,4.88,12.34,144.1
104,167,1340,4.108,5.072,4.991,3.87,5.578,4.72,12.44,139.1
104,167,1350,3.949,5.357,5.249,4.049,6.185,4.8,12.44,134.6
104,167,1400,4.177,5.236,5.12,3.955,5.999,4.84,12.44,139.1
104,167,1410,4.209,5.477,5.37,4.174,6.322,4.76,12.58,148
104,167,1420,4.184,5.632,5.561,4.349,6.208,4.92,12.54,143.9
104,167,1430,4.07,5.221,5.179,4.086,5.112,4.68,12.51,144.9
104,167,1440,3.783,4.649,4.625,3.694,3.831,4.68,12.51,148.8
104,167,1450,4.161,4.894,4.861,3.856,4.444,4.92,12.44,139.1
104,167,1500,4.607,4.907,4.866,3.846,4.769,5.24,12.4,129.2
104,167,1510,4.954,4.563,4.536,3.581,4.605,5.84,12.27,142.4
104,167,1520,5.199,4.183,4.164,3.332,3.753,5.88,12.23,140.7
104,167,1530,4.782,4.182,4.163,3.358,3.345,5.68,12.33,144.1
104,167,1540,4.914,4.142,4.121,3.338,3.073,5.96,12.23,145.3
104,167,1550,4.873,4.271,4.238,3.435,3.116,5.44,12.37,147.1
104,167,1600,4.475,4.814,4.769,3.774,4.704,5.16,12.58,146.4
104,167,1610,4.818,4.535,4.508,3.57,4.232,6.24,12.58,138.4
104,167,1620,5.61,5.05,5.011,3.97,5.265,7.12,12.65,132.3
104,167,1630,6.416,5.019,4.982,3.945,5.499,7.28,12.65,139.1
104,167,1640,5.827,4.487,4.452,3.572,4.303,6.28,12.71,137.2
104,167,1650,5.478,5.579,5.514,4.337,6.114,6.16,12.78,142.1
104,167,1700,5.802,6.036,5.903,4.54,7.56,6.76,12.71,139.1
104,167,1710,5.904,5.654,5.516,4.272,6.83,6.56,12.68,145.2
104,167,1720,5.771,5.484,5.391,4.206,6.258,6.8,12.61,143.9
104,167,1730,5.416,4.494,4.461,3.52,4.602,6.16,12.47,151.9
104,167,1740,5.935,3.672,3.657,2.924,3.166,6.92,12.51,147.9
104,167,1750,5.65,4.152,4.117,3.299,3.482,6.64,12.51,151.6
104,167,1800,5.525,4.462,4.418,3.506,4.609,6.88,12.44,150.7
